year	division_id	ranking_id	conference_key
2014	3	11427	MAC Freedom
2014	3	11427	MASCAC
2014	3	11427	Michigan Intercol.
2014	3	11427	Midwest Conference
2014	3	11427	Minn. Intercol.
2014	3	11427	NEAC
2014	3	11427	NECC
2014	3	11427	NESCAC
2014	3	11427	NEWMAC
2014	3	11427	NJAC
2014	3	11427	North Coast
2014	3	11427	Northern Athletics
2014	3	11427	Northwest
2014	3	11427	ODAC
2014	3	11427	Ohio AC
2014	3	11427	Presidents` AC
2014	3	11427	SCAC
2014	3	11427	SCIAC
2014	3	11427	SLIAC
2014	3	11427	SUNYAC
2014	3	11427	Skyline
2014	3	11427	UAA
2014	3	11427	UMAC
2014	3	11427	USA South
2014	3	11427	WIAC
2013	3	9715	Allegheny Mountain CC
2013	3	9715	American Southwest
2013	3	9715	CAC
2013	3	9715	CCC
2013	3	9715	CCIW
2013	3	9715	CSAC
2013	3	9715	CUNYAC
2013	3	9715	Centennial
2013	3	9715	DIII Independent
2013	3	9715	Division III Independents
2013	3	9715	Empire 8
2013	3	9715	Great Northeast
2013	3	9715	Great South
2013	3	9715	HCAC
2013	3	9715	IIAC
2013	3	9715	Independent
2013	3	9715	Landmark
2013	3	9715	Liberty League
2013	3	9715	Little East
2013	3	9715	MAC Commonwealth
2013	3	9715	MAC Freedom
2013	3	9715	MASCAC
2013	3	9715	Michigan Intercol.
2013	3	9715	Midwest Conference
2013	3	9715	Minn. Intercol.
2013	3	9715	NEAC
2013	3	9715	NECC
2013	3	9715	NESCAC
2013	3	9715	NEWMAC
2013	3	9715	NJAC
2013	3	9715	North Coast
2013	3	9715	Northern Athletics
2013	3	9715	Northwest
2013	3	9715	ODAC
2013	3	9715	Ohio AC
2013	3	9715	Presidents` AC
2013	3	9715	SCAC
2013	3	9715	SCIAC
2013	3	9715	SLIAC
2013	3	9715	SUNYAC
2013	3	9715	Skyline
2013	3	9715	UAA
2013	3	9715	UMAC
2013	3	9715	USA South
2013	3	9715	WIAC
2012	3	8832	Allegheny Mountain CC
2012	3	8832	American Southwest
2012	3	8832	CAC
2012	3	8832	CCC
2012	3	8832	CCIW
2012	3	8832	CSAC
2012	3	8832	CUNYAC
2012	3	8832	Centennial
2012	3	8832	Division III Independents
2012	3	8832	Empire 8
2012	3	8832	Great Northeast
2012	3	8832	Great South
2012	3	8832	HCAC
2012	3	8832	IIAC
2012	3	8832	Landmark
2012	3	8832	Liberty League
2012	3	8832	Little East
2012	3	8832	MAC Commonwealth
2012	3	8832	MAC Freedom
2012	3	8832	MASCAC
2012	3	8832	Michigan Intercol.
2012	3	8832	Midwest Conference
2012	3	8832	Minn. Intercol.
2012	3	8832	NEAC
2012	3	8832	NECC
2012	3	8832	NESCAC
2012	3	8832	NEWMAC
2012	3	8832	NJAC
2012	3	8832	North Coast
2012	3	8832	Northern Athletics
2012	3	8832	Northwest
2012	3	8832	ODAC
2012	3	8832	Ohio AC
2012	3	8832	Presidents` AC
2012	3	8832	SCAC
2012	3	8832	SCIAC
2012	3	8832	SLIAC
2012	3	8832	SUNYAC
2012	3	8832	Skyline
2012	3	8832	UAA
2012	3	8832	UMAC
2012	3	8832	USA South
2012	3	8832	WIAC
2011	3	7988	Allegheny Mountain CC
2011	3	7988	American Southwest
2011	3	7988	CAC
2011	3	7988	CCC
2011	3	7988	CCIW
2011	3	7988	CSAC
2011	3	7988	CUNYAC
2011	3	7988	Centennial
2011	3	7988	Division III Independents
2011	3	7988	Empire 8
2011	3	7988	Great Northeast
2011	3	7988	Great South
2011	3	7988	HCAC
2011	3	7988	IIAC
2011	3	7988	Landmark
2011	3	7988	Liberty League
2011	3	7988	Little East
2011	3	7988	MAC Commonwealth
2011	3	7988	MAC Freedom
2011	3	7988	MASCAC
2011	3	7988	Michigan Intercol.
2011	3	7988	Midwest Conference
2011	3	7988	Minn. Intercol.
2011	3	7988	NEAC
2011	3	7988	NECC
2011	3	7988	NESCAC
2011	3	7988	NEWMAC
2011	3	7988	NJAC
2011	3	7988	North Coast
2011	3	7988	Northern Athletics
2011	3	7988	Northwest
2011	3	7988	ODAC
2011	3	7988	Ohio AC
2011	3	7988	Presidents` AC
2011	3	7988	SCAC
2011	3	7988	SCIAC
2011	3	7988	SLIAC
2011	3	7988	SUNYAC
2011	3	7988	Skyline
2011	3	7988	UAA
2011	3	7988	UMAC
2011	3	7988	USA South
2011	3	7988	WIAC
2010	3	7141	Allegheny Mountain CC
2010	3	7141	American Southwest
2010	3	7141	CAC
2010	3	7141	CCC
2010	3	7141	CCIW
2010	3	7141	CSAC
2010	3	7141	CUNYAC
2010	3	7141	Centennial
2010	3	7141	Division III Independents
2010	3	7141	Empire 8
2010	3	7141	Great Northeast
2010	3	7141	Great South
2010	3	7141	HCAC
2010	3	7141	IIAC
2010	3	7141	Landmark
2010	3	7141	Liberty League
2010	3	7141	Little East
2010	3	7141	MAC Commonwealth
2010	3	7141	MAC Freedom
2010	3	7141	MASCAC
2010	3	7141	Michigan Intercol.
2010	3	7141	Midwest Conference
2010	3	7141	Minn. Intercol.
2010	3	7141	NEAC
2010	3	7141	NECC
2010	3	7141	NESCAC
2010	3	7141	NEWMAC
2010	3	7141	NJAC
2010	3	7141	North Coast
2010	3	7141	Northern Athletics
2010	3	7141	Northwest
2010	3	7141	ODAC
2010	3	7141	Ohio AC
2010	3	7141	Presidents` AC
2010	3	7141	SCAC
2010	3	7141	SCIAC
2010	3	7141	SLIAC
2010	3	7141	SUNYAC
2010	3	7141	Skyline
2010	3	7141	UAA
2010	3	7141	UMAC
2010	3	7141	USA South
2010	3	7141	WIAC
2009	3	6486	Allegheny Mountain CC
2009	3	6486	American Southwest
2009	3	6486	CAC
2009	3	6486	CCC
2009	3	6486	CCIW
2009	3	6486	CSAC
2009	3	6486	CUNYAC
2009	3	6486	Centennial
2009	3	6486	Division III Independents
2009	3	6486	Empire 8
2009	3	6486	Great Northeast
2009	3	6486	Great South
2009	3	6486	HCAC
2009	3	6486	IIAC
2009	3	6486	Landmark
2009	3	6486	Liberty League
2009	3	6486	Little East
2009	3	6486	MAC Commonwealth
2009	3	6486	MAC Freedom
2009	3	6486	MASCAC
2009	3	6486	Michigan Intercol.
2009	3	6486	Midwest Conference
2009	3	6486	Minn. Intercol.
2009	3	6486	NEAC
2009	3	6486	NECC
2009	3	6486	NESCAC
2009	3	6486	NEWMAC
2009	3	6486	NJAC
2009	3	6486	North Atlantic
2009	3	6486	North Coast
2009	3	6486	Northern Athletics
2009	3	6486	Northwest
2009	3	6486	ODAC
2009	3	6486	Ohio AC
2009	3	6486	Presidents` AC
2009	3	6486	SCAC
2009	3	6486	SCIAC
2009	3	6486	SLIAC
2009	3	6486	SUNYAC
2009	3	6486	Skyline
2009	3	6486	UAA
2009	3	6486	UMAC
2009	3	6486	USA South
2009	3	6486	WIAC
2008	3	5753	Allegheny Mountain CC
2008	3	5753	American Southwest
2008	3	5753	CAC
2008	3	5753	CCC
2008	3	5753	CCIW
2008	3	5753	CSAC
2008	3	5753	CUNYAC
2008	3	5753	Centennial
2008	3	5753	Division III Independents
2008	3	5753	Empire 8
2008	3	5753	Great Northeast
2008	3	5753	Great South
2008	3	5753	HCAC
2008	3	5753	IIAC
2008	3	5753	Landmark
2008	3	5753	Liberty League
2008	3	5753	Little East
2008	3	5753	MAC Commonwealth
2008	3	5753	MAC Freedom
2008	3	5753	MASCAC
2008	3	5753	Michigan Intercol.
2008	3	5753	Midwest Conference
2008	3	5753	Minn. Intercol.
2008	3	5753	NEAC
2008	3	5753	NESCAC
2008	3	5753	NEWMAC
2008	3	5753	NJAC
2008	3	5753	North Atlantic
2008	3	5753	North Coast
2008	3	5753	Northern Athletics
2008	3	5753	Northwest
2008	3	5753	ODAC
2008	3	5753	Ohio AC
2008	3	5753	Presidents` AC
2008	3	5753	SCAC
2008	3	5753	SCIAC
2008	3	5753	SLIAC
2008	3	5753	SUNYAC
2008	3	5753	Skyline
2008	3	5753	UAA
2008	3	5753	USA South
2008	3	5753	Upper Midwest
2008	3	5753	WIAC
2007	3	3744	Allegheny Mountain CC
2007	3	3744	American Southwest
2007	3	3744	CAC
2007	3	3744	CCC
2007	3	3744	CCIW
2007	3	3744	CSAC
2007	3	3744	CUNYAC
2007	3	3744	Centennial
2007	3	3744	Empire 8
2007	3	3744	Great Northeast
2007	3	3744	Great South
2007	3	3744	HCAC
2007	3	3744	IIAC
2007	3	3744	Liberty League
2007	3	3744	Little East
2007	3	3744	MAC Commonwealth
2007	3	3744	MAC Freedom
2007	3	3744	MASCAC
2007	3	3744	Michigan Intercol.
2007	3	3744	Midwest Conference
2007	3	3744	Minn. Intercol.
2007	3	3744	NEAC
2007	3	3744	NESCAC
2007	3	3744	NEWMAC
2007	3	3744	NJAC
2007	3	3744	North Atlantic
2007	3	3744	North Coast
2007	3	3744	Northern Athletics
2007	3	3744	Northwest
2007	3	3744	ODAC
2007	3	3744	Ohio AC
2007	3	3744	Presidents` AC
2007	3	3744	SCAC
2007	3	3744	SCIAC
2007	3	3744	SLIAC
2007	3	3744	SUNYAC
2007	3	3744	Skyline
2007	3	3744	UAA
2007	3	3744	USA South
2007	3	3744	Upper Midwest
2007	3	3744	WIAC
2006	3	5283	Allegheny Mountain
2006	3	5283	American Southwest
2006	3	5283	CAC
2006	3	5283	CCC
2006	3	5283	CCIW
2006	3	5283	CSAC
2006	3	5283	CUNYAC
2006	3	5283	Centennial
2006	3	5283	Empire 8
2006	3	5283	Great Northeast
2006	3	5283	HCAC
2006	3	5283	IIAC
2006	3	5283	Lake Michigan
2006	3	5283	Liberty League
2006	3	5283	Little East
2006	3	5283	MAC Commonwealth
2006	3	5283	MAC Freedom
2006	3	5283	MASCAC
2006	3	5283	Michigan Intercol.
2006	3	5283	Midwest Conference
2006	3	5283	Minn. Intercol.
2006	3	5283	NEAC
2006	3	5283	NESCAC
2006	3	5283	NEWMAC
2006	3	5283	NIIC
2006	3	5283	NJAC
2006	3	5283	North Atlantic
2006	3	5283	North Coast
2006	3	5283	Northwest
2006	3	5283	ODAC
2006	3	5283	Ohio AC
2006	3	5283	Presidents` AC
2006	3	5283	SCAC
2006	3	5283	SCIAC
2006	3	5283	SLIAC
2006	3	5283	SUNYAC
2006	3	5283	Skyline
2006	3	5283	UAA
2006	3	5283	USA South
2006	3	5283	Upper Midwest
2006	3	5283	WIAC
2005	3	5291	Allegheny Mountain
2005	3	5291	American Southwest
2005	3	5291	CAC
2005	3	5291	CCC
2005	3	5291	CCIW
2005	3	5291	CSAC
2005	3	5291	CUNYAC
2005	3	5291	Centennial
2005	3	5291	Empire 8
2005	3	5291	Great Northeast
2005	3	5291	HCAC
2005	3	5291	IIAC
2005	3	5291	Lake Michigan
2005	3	5291	Liberty League
2005	3	5291	Little East
2005	3	5291	MAC Commonwealth
2005	3	5291	MAC Freedom
2005	3	5291	MASCAC
2005	3	5291	Midwest Conference
2005	3	5291	Minn. Intercol.
2005	3	5291	NESCAC
2005	3	5291	NEWMAC
2005	3	5291	NJAC
2005	3	5291	North Atlantic
2005	3	5291	North Coast
2005	3	5291	Northwest
2005	3	5291	ODAC
2005	3	5291	Ohio AC
2005	3	5291	Presidents` AC
2005	3	5291	SCAC
2005	3	5291	SCIAC
2005	3	5291	SLIAC
2005	3	5291	SUNYAC
2005	3	5291	Skyline
2005	3	5291	UAA
2005	3	5291	USA South
2005	3	5291	WIAC
2004	3	5299	Allegheny Mountain
2004	3	5299	American Southwest
2004	3	5299	CAC
2004	3	5299	CCC
2004	3	5299	CCIW
2004	3	5299	CSAC
2004	3	5299	CUNYAC
2004	3	5299	Centennial
2004	3	5299	Empire 8
2004	3	5299	Great Northeast
2004	3	5299	HCAC
2004	3	5299	IIAC
2004	3	5299	Lake Michigan
2004	3	5299	Liberty League
2004	3	5299	Little East
2004	3	5299	MAC Commonwealth
2004	3	5299	MAC Freedom
2004	3	5299	MASCAC
2004	3	5299	Midwest Conference
2004	3	5299	Minn. Intercol.
2004	3	5299	NESCAC
2004	3	5299	NEWMAC
2004	3	5299	NJAC
2004	3	5299	North Coast
2004	3	5299	Northwest
2004	3	5299	ODAC
2004	3	5299	Ohio AC
2004	3	5299	Presidents` AC
2004	3	5299	SCAC
2004	3	5299	SCIAC
2004	3	5299	SLIAC
2004	3	5299	SUNYAC
2004	3	5299	UAA
2004	3	5299	USA South
2004	3	5299	WIAC
2003	3	5307	Allegheny Mountain CC
2003	3	5307	American Southwest
2003	3	5307	CAC
2003	3	5307	CCC
2003	3	5307	CCIW
2003	3	5307	CSAC
2003	3	5307	CUNYAC
2003	3	5307	Centennial
2003	3	5307	ECAC
2003	3	5307	ECAC-III
2003	3	5307	Empire 8
2003	3	5307	Great Northeast
2003	3	5307	HCAC
2003	3	5307	IIAC
2003	3	5307	Independent
2003	3	5307	Knickerbocker Baseball
2003	3	5307	Lake Michigan
2003	3	5307	Liberty League
2003	3	5307	Little East
2003	3	5307	MAC Commonwealth
2003	3	5307	MAC Freedom
2003	3	5307	MASCAC
2003	3	5307	Michigan Intercol.
2003	3	5307	Midwest Conference
2003	3	5307	Minn. Intercol.
2003	3	5307	NESCAC
2003	3	5307	NEWMAC
2003	3	5307	NIIC
2003	3	5307	NJAC
2003	3	5307	North Coast
2003	3	5307	Northwest
2003	3	5307	ODAC
2003	3	5307	Ohio AC
2003	3	5307	Presidents` AC
2003	3	5307	SCAC
2003	3	5307	SCIAC
2003	3	5307	SLIAC
2003	3	5307	SUNYAC
2003	3	5307	Skyline
2003	3	5307	UAA
2003	3	5307	USA South
2003	3	5307	WIAC
2002	3	5315	Allegheny Mountain CC
2002	3	5315	American Southwest
2002	3	5315	CAC
2002	3	5315	CCC
2002	3	5315	CCIW
2002	3	5315	CSAC
2002	3	5315	CUNYAC
2002	3	5315	Centennial
2002	3	5315	ECAC
2002	3	5315	ECAC-III
2002	3	5315	Empire 8
2002	3	5315	Great Northeast
2002	3	5315	HCAC
2002	3	5315	IIAC
2002	3	5315	Independent
2002	3	5315	Knickerbocker Baseball
2002	3	5315	Lake Michigan
2002	3	5315	Liberty League
2002	3	5315	Little East
2002	3	5315	MAC Commonwealth
2002	3	5315	MAC Freedom
2002	3	5315	MASCAC
2002	3	5315	Michigan Intercol.
2002	3	5315	Midwest Conference
2002	3	5315	Minn. Intercol.
2002	3	5315	NESCAC
2002	3	5315	NEWMAC
2002	3	5315	NIIC
2002	3	5315	NJAC
2002	3	5315	North Coast
2002	3	5315	Northwest
2002	3	5315	ODAC
2002	3	5315	Ohio AC
2002	3	5315	Presidents` AC
2002	3	5315	SCAC
2002	3	5315	SCIAC
2002	3	5315	SLIAC
2002	3	5315	SUNYAC
2002	3	5315	Skyline
2002	3	5315	UAA
2002	3	5315	USA South
2002	3	5315	WIAC
