2014	167	Cornell
2014	166	Cornell College
2014	30111	Covenant
2014	169	Creighton
2014	30035	Crown (MN)
2014	101	CSUN
2014	506032	Culver-Stockton
2014	170	Curry
2014	1059	D'Youville
2014	506446	D.C. Teachers
2014	30174	Daemen
2014	506033	Dakota Wesleyan
2014	1044	Dallas
2014	1045	Dallas Baptist
2014	506005	Dana
2014	2691	Daniel Webster
2014	172	Dartmouth
2014	173	Davidson
2014	174	Davis & Elkins
2014	175	Dayton
2014	1050	Defiance
2014	180	Delaware
2014	178	Delaware St.
2014	179	Delaware Valley
2014	181	Delta St.
2014	182	Denison
2014	183	Denver
2014	176	DePaul
2014	177	DePauw
2014	20	DeSales
2014	184	Detroit
2014	185	Dickinson
2014	506123	Dickinson St.
2014	501365	Dillard
2014	186	Dist. Columbia
2014	30095	Dixie St.
2014	30082	Doane
2014	506020	Doane
2014	30118	Dominican (CA)
2014	1332	Dominican (IL)
2014	8956	Dominican (NY)
2014	2692	Dowling
2014	189	Drake
2014	190	Drew
2014	191	Drexel
2014	1057	Drury
2014	192	Dubuque
2014	193	Duke
2014	194	Duquesne
2014	195	Earlham
2014	196	East Carolina
2014	8965	East Central
2014	197	East Stroudsburg
2014	198	East Tenn. St.
2014	1062	East Tex. Baptist
2014	203	East. Mennonite
2014	8968	Eastern
2014	200	Eastern Conn. St.
2014	201	Eastern Ill.
2014	202	Eastern Ky.
2014	204	Eastern Mich.
2014	206	Eastern N.M.
2014	1064	Eastern Nazarene
2014	1065	Eastern Ore.
2014	207	Eastern Wash.
2014	208	Eckerd
2014	1066	Edgewood
2014	209	Edinboro
2014	501555	Edward Waters
2014	506234	Eisenhower
2014	210	Elizabeth City St.
2014	211	Elizabethtown
2014	212	Elmhurst
2014	213	Elmira
2014	532	Elms
2014	1068	Elon
2014	214	Emerson
2014	30193	Emmanuel (GA)
2014	215	Emmanuel (MA)
2014	217	Emory
2014	216	Emory & Henry
2014	1071	Emporia St.
2014	8981	Endicott
2014	1072	Erskine
2014	218	Eureka
2014	219	Evansville
2014	8984	Evergreen St.
2014	220	Fairfield
2014	222	Fairleigh Dickinson
2014	1076	Fairmont St.
2014	27892	Farmingdale St.
2014	223	Fayetteville St.
2014	221	FDU-Florham
2014	23157	Felician
2014	224	Ferris St.
2014	225	Ferrum
2014	28755	FGCU
2014	1079	Findlay
2014	30032	Finlandia
2014	226	Fisk
2014	227	Fitchburg St.
2014	231	FIU
2014	229	Fla. Atlantic
2014	506221	Fla. Gulf Coast
2014	501725	Fla. Memorial
2014	233	Fla. Southern
2014	30092	Flagler
2014	235	Florida
2014	228	Florida A&M
2014	234	Florida St.
2014	230	Florida Tech
2014	11538	Fontbonne
2014	236	Fordham
2014	9011	Fort Hays St.
2014	1083	Fort Lewis
2014	237	Fort Valley St.
2014	238	Framingham St.
2014	1085	Francis Marion
2014	30069	Franciscan
2014	239	Frank. & Marsh.
2014	2694	Franklin
2014	241	Franklin Pierce
2014	242	Fredonia
2014	30147	Fresno Pacific
2014	501818	Fresno Pacific
2014	96	Fresno St.
2014	501826	Friends
2014	243	Frostburg St.
2014	244	Furman
2014	253	Ga. Southern
2014	1097	Ga. Southwestern
2014	245	Gallaudet
2014	246	Gannon
2014	1092	Gardner-Webb
2014	30084	Geneva
2014	1094	George Fox
2014	248	George Mason
2014	249	George Washington
2014	506209	George Williams
2014	251	Georgetown
2014	506003	Georgetown (KY)
2014	257	Georgia
2014	1096	Georgia College
2014	254	Georgia St.
2014	255	Georgia Tech
2014	9004	Georgian Court
2014	258	Gettysburg
2014	1098	Glenville St.
2014	8366	Goldey-Beacom
2014	260	Gonzaga
2014	1099	Gordon
2014	501955	Goshen
2014	1467	Goucher
2014	501960	Grace (IN)
2014	506062	Graceland (IA)
2014	261	Grambling
2014	1104	Grand Canyon
2014	262	Grand Valley St.
2014	794	Green Bay
2014	11062	Green Mountain
2014	263	Greensboro
2014	1111	Greenville
2014	264	Grinnell
2014	265	Grove City
2014	39	GRU Augusta
2014	1112	Guilford
2014	266	Gust. Adolphus
2014	12399	Gwynedd Mercy
2014	267	Hamilton
2014	268	Hamline
2014	269	Hampden-Sydney
2014	270	Hampton
2014	1115	Hanover
2014	271	Hardin-Simmons
2014	1116	Harding
2014	272	Hartford
2014	273	Hartwick
2014	275	Harvard
2014	30113	Hastings
2014	276	Haverford
2014	277	Hawaii
2014	2697	Hawaii Hilo
2014	2696	Hawaii Pacific
2014	502100	Hawthorne
2014	278	Heidelberg
2014	502112	Hellenic
2014	1123	Henderson St.
2014	1124	Hendrix
2014	19651	High Point
2014	8398	Hilbert
2014	280	Hillsdale
2014	281	Hiram
2014	282	Hobart
2014	283	Hofstra
2014	284	Hollins
2014	285	Holy Cross
2014	506345	Holy Cross (IN)
2014	1126	Holy Family
2014	30175	Holy Names
2014	8404	Hood
2014	286	Hope
2014	30160	Houghton
2014	288	Houston
2014	287	Houston Baptist
2014	290	Howard
2014	506444	Howard College
2014	2741	Howard Payne
2014	291	Humboldt St.
2014	292	Hunter
2014	1130	Huntingdon
2014	502195	Huntington
2014	1133	Husson
2014	502215	Huston-Tillotson
2014	295	Idaho
2014	294	Idaho St.
2014	502260	IIT
2014	502239	Ill. Central
2014	300	Ill. Wesleyan
2014	302	Ill.-Chicago
2014	30050	Ill.-Springfield
2014	506079	Ill.-Springfield
2014	301	Illinois
2014	297	Illinois Col.
2014	299	Illinois St.
2014	303	Immaculata
2014	2743	Incarnate Word
2014	306	Indiana
2014	307	Indiana (PA)
2014	305	Indiana St.
2014	502330	Indiana Tech
2014	309	Indianapolis
2014	310	Iona
2014	312	Iowa
2014	311	Iowa St.
2014	506037	Iowa Wesleyan
2014	30173	Iowa Wesleyan
2014	308	IPFW
2014	313	Ithaca
2014	2699	IUPUI
2014	314	Jackson St.
2014	316	Jacksonville
2014	315	Jacksonville St.
2014	317	James Madison
2014	506057	Jamestown
2014	506004	Jarvis Christian
2014	320	John Carroll
2014	321	John Jay
2014	322	Johns Hopkins
2014	22626	Johnson & Wales (RI)
2014	323	Johnson C. Smith
2014	324	Johnson St.
2014	325	Juniata
2014	326	Kalamazoo
2014	506103	Kan. Wesleyan
2014	328	Kansas
2014	327	Kansas St.
2014	329	Kean
2014	330	Keene St.
2014	1157	Kennesaw St.
2014	331	Kent St.
2014	334	Kentucky
2014	332	Kentucky St.
2014	335	Kenyon
2014	1159	Keuka
2014	30047	Keystone
2014	30051	King (TN)
2014	502530	King's (NY)
2014	336	King's (PA)
2014	337	Knox
2014	506038	Knoxville
2014	339	Kutztown
2014	333	Ky. Wesleyan
2014	1163	La Roche
2014	340	La Salle
2014	30043	La Sierra
2014	341	La Verne
2014	671	La.-Lafayette
2014	498	La.-Monroe
2014	342	Lafayette
2014	1162	LaGrange
2014	2746	Lake Erie
2014	344	Lake Forest
2014	345	Lake Superior St.
2014	1164	Lakeland
2014	346	Lamar
2014	1165	Lambuth
2014	30085	Lancaster Bible
2014	1167	Lander
2014	347	Lane
2014	30077	Langston
2014	8486	Lasell
2014	348	Lawrence
2014	349	Le Moyne
2014	351	Lebanon Valley
2014	30013	Lee
2014	13302	Lees-McRae
2014	352	Lehigh
2014	279	Lehman
2014	350	LeMoyne-Owen
2014	1170	Lenoir-Rhyne
2014	24317	Lesley 
2014	8490	LeTourneau
2014	354	Lewis
2014	22235	Lewis & Clark
2014	1172	Lewis-Clark St.
2014	355	Liberty
2014	1174	Limestone
2014	356	Lincoln (MO)
2014	357	Lincoln (PA)
2014	30066	Lincoln Christian
2014	1176	Lincoln Memorial
2014	502725	Lindenwood (MO)
2014	30136	Lindenwood (MO)
2014	1179	Linfield
2014	28600	Lipscomb
2014	361	LIU Brooklyn
2014	362	LIU Post
2014	359	Livingstone
2014	360	Lock Haven
2014	99	Long Beach St.
2014	363	Longwood
2014	364	Loras
2014	506442	Los Angeles Pacific
2014	1182	Louisiana Col.
2014	366	Louisiana Tech
2014	367	Louisville
2014	502812	Loyola (LA)
2014	371	Loyola Chicago
2014	369	Loyola Maryland
2014	370	Loyola Marymount
2014	365	LSU
2014	502787	LSU-Shreveport
2014	30177	Lubbock Christian
2014	372	Luther
2014	373	Lycoming
2014	374	Lynchburg
2014	30065	Lyndon St.
2014	20794	Lynn
2014	376	Macalester
2014	377	MacMurray
2014	380	Maine
2014	378	Maine Maritime
2014	30137	Malone
2014	502910	Malone
2014	1192	Manchester
2014	381	Manhattan
2014	382	Manhattanville
2014	384	Mansfield
2014	1194	Maranatha Baptist
2014	502945	Marian (IN)
2014	1196	Marian (WI)
2014	385	Marietta
2014	386	Marist
2014	387	Marquette
2014	1199	Mars Hill
2014	388	Marshall
2014	8597	Martin Luther
2014	30075	Mary
2014	389	Mary Baldwin
2014	1203	Mary Hardin-Baylor
2014	390	Mary Washington
2014	392	Maryland
2014	394	Marymount (VA)
2014	395	Maryville (MO)
2014	396	Maryville (TN)
2014	397	Marywood
2014	399	Mass. Maritime
2014	400	Massachusetts
2014	773	McDaniel
2014	503037	McGill
2014	503040	McKendree
2014	30138	McKendree
2014	486	MCLA
2014	8530	McMurry
2014	402	McNeese St.
2014	506039	McPherson
2014	379	Me.-Farmington
2014	30040	Me.-Presque Isle
2014	23725	Medaille
2014	403	Medgar Evers
2014	404	Memphis
2014	405	Menlo
2014	506395	Meramec CC
2014	406	Mercer
2014	724	Merchant Marine
2014	407	Mercy
2014	408	Mercyhurst
2014	409	Meredith
2014	410	Merrimack
2014	411	Messiah
2014	412	Methodist
2014	413	Metro St.
2014	415	Miami (FL)
2014	414	Miami (OH)
2014	506396	Miami Dade North JC
2014	506399	Miami Dade South JC
2014	418	Michigan
2014	416	Michigan St.
2014	417	Michigan Tech
2014	419	Middle Tenn.
2014	420	Middlebury
2014	506060	Midland
2014	506398	Midwestern (IA)
2014	1222	Midwestern St.
2014	422	Miles
2014	423	Millersville
2014	503195	Milligan
2014	424	Millikin
2014	425	Mills
2014	426	Millsaps
2014	797	Milwaukee
2014	427	Minn. Duluth
2014	383	Minn. St. Mankato
2014	1240	Minn. St. Moorhead
2014	27854	Minn.-Crookston
2014	1226	Minn.-Morris
2014	428	Minnesota
2014	30125	Minot St.
2014	16142	Misericordia
2014	503245	Miss. Industrial
2014	429	Mississippi Col.
2014	430	Mississippi St.
2014	432	Mississippi Val.
2014	434	Missouri
2014	435	Missouri S&T
2014	669	Missouri St.
2014	506068	Missouri Valley
2014	398	MIT
2014	30042	Mitchell
2014	503262	Mo. Baptist
2014	9012	Mo. Southern St.
2014	9013	Mo. Western St.
2014	436	Mo.-St. Louis
2014	437	Molloy
2014	439	Monmouth
2014	438	Monmouth (IL)
2014	205	Mont. St. Billings
2014	441	Montana
2014	440	Montana St.
2014	506022	Montana Tech
2014	442	Montclair St.
2014	1238	Montevallo
2014	443	Moravian
2014	444	Morehead St.
2014	445	Morehouse
2014	446	Morgan St.
2014	447	Morningside
2014	503365	Morris
2014	448	Morris Brown
2014	30067	Morrisville St.
2014	30036	Mount Aloysius
2014	449	Mount Holyoke
2014	27901	Mount Ida
2014	30033	Mount Mary
2014	1245	Mount Olive
2014	452	Mount Union
2014	20220	MSOE
2014	506043	Mt. Aloysius
2014	8567	Mt. St. Joseph
2014	1468	Mt. St. Mary (NY)
2014	450	Mt. St. Mary's
2014	451	Mt. St. Vincent
2014	453	Muhlenberg
2014	454	Murray St.
2014	455	Muskingum
2014	431	MUW
2014	488	N.C. A&T
2014	489	N.C. Central
2014	491	N.C. Wesleyan
2014	8577	N.M. Highlands
2014	503430	Nasson
2014	726	Navy
2014	461	Nazareth
2014	462	Neb. Wesleyan
2014	1156	Neb.-Kearney
2014	463	Nebraska
2014	1254	Neumann
2014	466	Nevada
2014	467	New England Col.
2014	469	New Hampshire
2014	470	New Haven
2014	319	New Jersey City
2014	473	New Mexico
2014	472	New Mexico St.
2014	474	New Orleans
2014	476	New Rochelle
2014	1257	Newberry
2014	21772	Newbury
2014	30054	Newman
2014	482	Niagara
2014	483	Nicholls St.
2014	484	Nichols
2014	471	NJIT
2014	485	Norfolk St.
2014	487	North Ala.
2014	457	North Carolina
2014	490	North Carolina St.
2014	492	North Central (IL)
2014	30039	North Central (MN)
2014	494	North Dakota
2014	493	North Dakota St.
2014	2711	North Florida
2014	30052	North Georgia
2014	503660	North Georgia
2014	9223	North Greenville
2014	496	North Park
2014	497	North Texas
2014	500	Northeastern
2014	1263	Northeastern Ill.
2014	12810	Northeastern St.
2014	501	Northern Ariz.
2014	502	Northern Colo.
2014	503	Northern Ill.
2014	505	Northern Ky.
2014	506	Northern Mich.
2014	1266	Northern St.
2014	1267	Northland
2014	507	Northwest Mo. St.
2014	1274	Northwest Nazarene
2014	509	Northwestern
2014	506072	Northwestern (IA)
2014	506013	Northwestern Okla.
2014	30178	Northwestern Okla.
2014	508	Northwestern St.
2014	30031	Northwestern-St.Paul
2014	510	Northwood (MI)
2014	511	Norwich
2014	513	Notre Dame
2014	8600	Notre Dame (MD)
2014	30126	Notre Dame (OH)
2014	30056	Notre Dame de Namur
2014	24639	Nova Southeastern
2014	1277	Nyack
2014	477	NYIT
2014	479	NYU
2014	514	Oakland
2014	1278	Oakland City
2014	515	Oberlin
2014	516	Occidental
2014	2713	Oglethorpe
2014	519	Ohio
2014	30119	Ohio Dominican
2014	517	Ohio Northern
2014	518	Ohio St.
2014	15207	Ohio Valley
2014	520	Ohio Wesleyan
2014	503895	Okla. Baptist
2014	30179	Okla. Christian
2014	24342	Okla. Panhandle
2014	522	Oklahoma
2014	503905	Oklahoma City
2014	521	Oklahoma St.
2014	523	Old Dominion
2014	524	Old Westbury
2014	433	Ole Miss
2014	525	Olivet
2014	464	Omaha
2014	527	Oral Roberts
2014	529	Oregon
2014	528	Oregon St.
2014	500078	Oregon Tech
2014	530	Oswego St.
2014	506046	Ottawa
2014	531	Otterbein
2014	1289	Ouachita Baptist
2014	23008	Ozarks (AR)
2014	2682	P.R.-Bayamon
2014	1321	P.R.-Cayey
2014	27859	P.R.-Humacao
2014	24361	P.R.-Mayaguez
2014	2716	P.R.-Rio Piedras
2014	533	Pace
2014	534	Pacific
2014	2751	Pacific (OR)
2014	1297	Pacific Lutheran
2014	535	Paine
2014	504035	Palm Beach Atl.
2014	30045	Palm Beach Atl.
2014	504050	Park
2014	506252	Parsons
2014	504055	Paul Quinn
2014	540	Penn
2014	30190	Penn College
2014	506288	Penn College
2014	539	Penn St.
2014	30081	Penn St. Harrisburg
2014	30114	Penn St.-Abington
2014	25719	Penn St.-Altoona
2014	538	Penn St.-Behrend
2014	30044	Penn St.-Berks
2014	541	Pepperdine
2014	506235	Pershing
2014	506008	Peru St.
2014	542	Pfeiffer
2014	543	Philadelphia U.
2014	504115	Philander Smith
2014	21830	Piedmont
2014	504135	Pikeville
2014	544	Pine Manor
2014	1315	Pitt.-Bradford
2014	11839	Pitt.-Greensburg
2014	546	Pitt.-Johnstown
2014	1314	Pittsburg St.
2014	545	Pittsburgh
2014	547	Plattsburgh St.
2014	548	Plymouth St.
2014	30149	Point Loma
2014	30080	Point Park
2014	500270	Point U.
2014	481	Polytechnic (NY)
2014	549	Pomona-Pitzer
2014	551	Portland
2014	550	Portland St.
2014	1318	Post
2014	553	Prairie View
2014	504205	Pratt
2014	1320	Presbyterian
2014	30034	Presentation
2014	554	Princeton
2014	555	Principia
2014	556	Providence
2014	557	Puget Sound
2014	30029	Purchase
2014	559	Purdue
2014	504255	Purdue-Calumet
2014	506441	Quantico Marines
2014	11504	Queens (NC)
2014	560	Queens (NY)
2014	561	Quincy
2014	562	Quinnipiac
2014	563	Radford
2014	564	Ramapo
2014	566	Randolph
2014	565	Randolph-Macon
2014	567	Redlands
2014	568	Regis (CO)
2014	569	Regis (MA)
2014	570	Rensselaer
2014	572	Rhode Island
2014	571	Rhode Island Col.
2014	573	Rhodes
2014	574	Rice
2014	575	Richmond
2014	506225	Ricker
2014	576	Rider
2014	504350	Rio Grande
2014	577	Ripon
2014	18422	Rivier
2014	578	Roanoke
2014	579	Robert Morris
2014	30150	Roberts Wesleyan
2014	504365	Roberts Wesleyan
2014	581	Rochester (NY)
2014	503129	Rochester College
2014	580	Rochester Inst.
2014	582	Rockford
2014	1328	Rockhurst
2014	506025	Rocky Mountain
2014	583	Roger Williams
2014	30180	Rogers St.
2014	584	Rollins
2014	504410	Roosevelt
2014	585	Rose-Hulman
2014	15882	Rosemont
2014	259	Rowan
2014	586	Rust
2014	587	Rutgers
2014	588	Rutgers-Camden
2014	589	Rutgers-Newark
2014	11276	S.C. Aiken
2014	102	Sacramento St.
2014	590	Sacred Heart
2014	504446	Sacred Heart (PR)
2014	11036	Sage Colleges
2014	591	Saginaw Valley
2014	594	Saint Augustine's
2014	595	Saint Benedict
2014	600	Saint Francis (PA)
2014	602	Saint John's (MN)
2014	606	Saint Joseph's
2014	608	Saint Leo
2014	609	Saint Louis
2014	1343	Saint Martin's
2014	612	Saint Mary's (MN)
2014	613	Saint Michael's
2014	617	Saint Peter's
2014	1347	Saint Rose
2014	30064	Saint Vincent
2014	30041	Salem
2014	19117	Salem Int'l
2014	621	Salem St.
2014	622	Salisbury
2014	623	Salve Regina
2014	624	Sam Houston St.
2014	625	Samford
2014	627	San Diego
2014	502122	San Diego Christian
2014	626	San Diego St.
2014	628	San Fran. St.
2014	629	San Francisco
2014	630	San Jose St.
2014	631	Santa Clara
2014	30163	Sarah Lawrence
2014	632	Savannah St.
2014	16006	SCAD
2014	1355	Schreiner
2014	633	Scranton
2014	1356	Seattle
2014	634	Seattle Pacific
2014	635	Seton Hall
2014	504752	Seton Hill
2014	30063	Seton Hill
2014	652	Sewanee
2014	636	Shaw
2014	637	Shenandoah
2014	10870	Shepherd
2014	638	Shippensburg
2014	30151	Shorter
2014	504790	Shorter
2014	506102	Si Tanka
2014	639	Siena
2014	640	Simmons
2014	30127	Simon Fraser
2014	641	Simpson
2014	504809	Simpson (CA)
2014	30128	Sioux Falls
2014	660	SIUE
2014	642	Skidmore
2014	643	Slippery Rock
2014	644	Smith
2014	663	SMU
2014	645	Sonoma St.
2014	646	South Ala.
2014	648	South Carolina
2014	647	South Carolina St.
2014	650	South Dakota
2014	30139	South Dakota Mines
2014	506067	South Dakota Mines
2014	649	South Dakota St.
2014	651	South Fla.
2014	2753	Southampton
2014	654	Southeast Mo. St.
2014	655	Southeastern La.
2014	1371	Southeastern Okla.
2014	1376	Southern Ark.
2014	657	Southern California
2014	658	Southern Conn. St.
2014	659	Southern Ill.
2014	661	Southern Ind.
2014	662	Southern Me.
2014	664	Southern Miss.
2014	468	Southern N.H.
2014	30152	Southern Nazarene
2014	506027	Southern Ore.
2014	506198	Southern St.
2014	504970	Southern Tech
2014	665	Southern U.
2014	667	Southern Utah
2014	30164	Southern Va.
2014	1379	Southern Vt.
2014	30192	Southern Wesleyan
2014	504980	Southern-N.O.
2014	506012	Southwest (NM)
2014	2755	Southwest Baptist
2014	8736	Southwest Minn. St.
2014	506063	Southwestern (KS)
2014	8746	Southwestern (TX)
2014	8744	Southwestern Okla.
2014	23260	Spalding
2014	505038	Spalding
2014	26973	Spelman
2014	505040	Spring Arbor
2014	506256	Spring Garden
2014	505050	Spring Hill
2014	30191	Spring Hill
2014	673	Springfield
2014	506002	St. Ambrose
2014	592	St. Andrews
2014	593	St. Anselm
2014	506397	St. Bernard
2014	596	St. Bonaventure
2014	597	St. Catherine
2014	598	St. Cloud St.
2014	1334	St. Edward's
2014	9684	St. Elizabeth
2014	1335	St. Francis (IL)
2014	504500	St. Francis (IN)
2014	599	St. Francis Brooklyn
2014	601	St. John Fisher
2014	603	St. John's (NY)
2014	8687	St. Joseph (CT)
2014	30072	St. Joseph's (Brkln)
2014	604	St. Joseph's (IN)
2014	1340	St. Joseph's (L.I.)
2014	605	St. Joseph's (ME)
2014	607	St. Lawrence
2014	506064	St. Mary (KS)
2014	610	St. Mary's (CA)
2014	8688	St. Mary's (IN)
2014	611	St. Mary's (MD)
2014	1346	St. Mary's (TX)
2014	506108	St. Mary-Plains
2014	614	St. Norbert
2014	615	St. Olaf
2014	506411	St. Paul's
2014	616	St. Paul's
2014	506257	St. Procopius
2014	618	St. Scholastica
2014	30091	St. Thomas (FL)
2014	620	St. Thomas (MN)
2014	1348	St. Thomas Aquinas
2014	674	Stanford
2014	675	Staten Island
2014	676	Stephen F. Austin
2014	2756	Stephens College
2014	506073	Sterling (KS)
2014	678	Stetson
2014	505090	Steubenville
2014	679	Stevens
2014	21852	Stevenson
2014	680	Stillman
2014	681	Stockton
2014	682	Stonehill
2014	683	Stony Brook
2014	684	Suffolk
2014	1390	Sul Ross St.
2014	30165	SUNY Canton
2014	168	SUNY Cortland
2014	247	SUNY Geneseo
2014	506001	SUNY Geneva
2014	478	SUNY Maritime
2014	475	SUNY New Paltz
2014	526	SUNY Oneonta
2014	9500	SUNY Poly
2014	552	SUNY Potsdam
2014	685	Susquehanna
2014	686	Swarthmore
2014	687	Sweet Briar
2014	688	Syracuse
2014	506050	Tabor
2014	505160	Talladega
2014	689	Tampa
2014	506230	Tarkio
2014	1395	Tarleton St.
2014	506071	Taylor (IN)
2014	712	TCNJ
2014	698	TCU
2014	690	Temple
2014	694	Tennessee
2014	691	Tennessee St.
2014	692	Tennessee Tech
2014	30090	Tex. A&M Int'l
2014	199	Tex. A&M-Commerce
