name,year,class,team,framing
"Romanin, Mattingly",2012,Fr,Chicago St.,0.023
"Romanin, Mattingly",2013,So,Chicago St.,0.023
"Romanin, Mattingly",2014,Jr,Chicago St.,0.023
"Romanin, Mattingly",2015,Sr,Chicago St.,0.023
"Roman, Joel",2013,Fr,Fairleigh Dickinson,-0.026
"Roman, Joel",2014,So,Fairleigh Dickinson,-0.026
"Roman, Joel",2015,Jr,Fairleigh Dickinson,-0.026
"Romanski, Jake",2012,Jr,San Diego St.,-0.065
"Romanski, Jake",2013,Sr,San Diego St.,-0.065
"Rome, Nick",2013,Jr,Lipscomb,-0.138
"Rome, Nick",2014,Sr,Lipscomb,-0.090
"Romero, Victor",2012,Jr,Oklahoma St.,0.145
"Romero, Victor",2013,Sr,Oklahoma St.,0.145
"Roney, David",2012,Sr,Wofford,0.003
"Roper, Erven",2014,Fr,Col. of Charleston,-0.030
"Roper, Erven",2015,So,Col. of Charleston,-0.030
"Rose, C. J.",2012,Jr,Saint Louis,0.063
"Rose, C. J.",2013,Sr,Saint Louis,0.063
"Rosenberg, Dante",2012,Jr,South Carolina,0.009
"Rosenberg, Dante",2013,Sr,South Carolina,0.009
"Rosenfeld, Mike",2012,So,Duke,-0.084
"Rosenfeld, Mike",2013,Jr,Duke,-0.084
"Rosenfeld, Mike",2014,Jr,Duke,-0.084
"Rosenfeld, Mike",2015,Sr,Duke,-0.084
"Roskelly, Chad",2014,Fr,Michigan St.,-0.007
"Roskelly, Chad",2015,Fr,Michigan St.,-0.007
"Rossiter, Max",2012,Jr,Arizona St.,-0.047
"Rossiter, Max",2013,Sr,Arizona St.,-0.047
"Ross, Jake",2014,Jr,Youngstown St.,-0.031
"Ross, Ty",2012,So,LSU,0.013
"Ross, Ty",2013,Jr,LSU,0.013
"Roundtree, Kevin",2012,Sr,Southern California,-0.072
"Rountree, Nick",2012,Sr,UALR,-0.033
"Roush, Brandon",2012,So,Tex.-Pan American,-0.045
"Roush, Brandon",2013,Jr,Tex.-Pan American,-0.045
"Roush, Brandon",2014,Sr,Tex.-Pan American,-0.045
"Roussel, Austin",2012,Fr,Southern Miss.,-0.001
"Roussel, Austin",2013,So,Southern Miss.,-0.001
"Roussel, Austin",2014,Jr,Southern Miss.,-0.001
"Roussel, Austin",2015,Sr,Southern Miss.,-0.001
"Rowan, Geoff",2012,Sr,Northwestern,0.071
"Rowe, Braddock",2013,Jr,Jacksonville,-0.010
"Rowe, Braddock",2014,Sr,Jacksonville,-0.010
"Rubino, John",2012,Fr,Eastern Mich.,0.014
"Rubino, John",2013,So,Eastern Mich.,0.014
"Rubino, John",2014,Jr,Eastern Mich.,0.014
"Rubino, John",2015,Sr,Eastern Mich.,0.014
"Ruckel, Garrett",2012,Fr,Jacksonville,-0.048
"Ruckel, Garrett",2013,So,Jacksonville,-0.048
"Ruckel, Garrett",2014,Jr,Jacksonville,-0.048
"Ruckel, Garrett",2015,Sr,Jacksonville,-0.048
"Ruiz, Santiago",2012,Sr,A&M-Corpus Chris,0.015
"Rula, Christopher",2013,So,NYIT,-0.035
"Rula, Christopher",2014,Jr,NYIT,-0.035
"Rupiper, Nate",2012,Fr,Memphis,0.007
"Rupiper, Nate",2013,So,Memphis,0.007
"Rupiper, Nate",2014,Jr,Memphis,0.007
"Rupiper, Nate",2015,Sr,Memphis,0.007
"Russini, Garrett",2012,Fr,Stetson,-0.007
"Russini, Garrett",2013,So,Stetson,-0.007
"Russini, Garrett",2014,Jr,Stetson,-0.007
"Russini, Garrett",2015,Sr,Stetson,-0.007
"Russo, Chris",2014,Fr,Iona,0.043
"Russo, Chris",2015,So,Iona,0.043
"Rust, Tanner",2012,So,New Mexico St.,-0.116
"Rust, Tanner",2013,Jr,New Mexico St.,-0.116
"Ruzich, Nate",2013,Jr,Northern Ill.,-0.078
"Ruzich, Nate",2014,Sr,Northern Ill.,-0.078
"Ruzich, Nate",2015,Sr,Northern Ill.,0.003
"Rykaczewski, Matt",2015,Fr,New Orleans,0.003
"Sabanosh, Connor",2014,Jr,Ohio St.,0.101
"Sabanosh, Connor",2015,Sr,Ohio St.,0.101
"Sader, Danny",2012,Fr,Indiana,-0.055
"Salas, Edgardo",2012,So,Alcorn,-0.158
"Salas, Edgardo",2013,Jr,Alcorn,-0.158
"Salas, Edgardo",2014,Sr,Alcorn,-0.158
"Salcedo, Jonathan",2013,Fr,Maine,0.048
"Salcedo, Jonathan",2014,So,Maine,0.048
"Salcedo, Jonathan",2015,Jr,Maine,0.048
"Salcedo, Lester",2014,Jr,N.C. A&T,0.109
"Salcedo, Lester",2015,Sr,N.C. A&T,0.109
"Salpietro, Jake",2013,Fr,Fairfield,0.001
"Salpietro, Jake",2014,So,Fairfield,0.001
"Salpietro, Jake",2015,Jr,Fairfield,0.001
"Salter, Blaise",2012,Fr,Michigan St.,-0.046
"Salter, Blaise",2013,So,Michigan St.,-0.046
"Salter, Blaise",2014,Jr,Michigan St.,-0.046
"Salter, Blaise",2015,Sr,Michigan St.,-0.046
"Salters, Daniel",2014,So,Dallas Baptist,0.037
"Salters, Daniel",2015,Jr,Dallas Baptist,0.037
"Salvo, Sebastian",2012,Fr,Fairfield,0.008
"Salvo, Sebastian",2013,So,Fairfield,0.008
"Salvo, Sebastian",2014,Jr,Fairfield,0.008
"Salvo, Sebastian",2015,Sr,Fairfield,0.008
"Sanchez, Ricky",2013,Fr,Notre Dame,0.002
"Sanchez, Ricky",2014,So,Notre Dame,0.002
"Sanchez, Ricky",2015,Jr,Notre Dame,0.002
"Sanchez, Tyler",2014,So,St. John's (NY),-0.004
"Sanchez, Tyler",2015,Jr,St. John's (NY),-0.004
"Sankey, Becker",2014,Jr,Liberty,-0.010
"Sankey, Becker",2015,Sr,Liberty,-0.010
"San Martin, Bobby",2013,Fr,James Madison,-0.038
"San Martin, Bobby",2014,So,James Madison,-0.038
"San Martin, Bobby",2015,Jr,James Madison,-0.038
"Santana, Jonathan",2014,Jr,New Orleans,-0.095
"Santana, Jonathan",2015,Sr,New Orleans,-0.095
"Santiago, Alejandro",2013,Fr,Southern U.,-0.011
"Santiago, Benito",2015,Fr,Tennessee,-0.051
"Sarratt, Scott",2012,Jr,Georgia St.,-0.010
"Sarratt, Scott",2013,Sr,Georgia St.,-0.010
"Sauter, Stephen",2013,Fr,Boston College,-0.005
"Sauter, Stephen",2014,So,Boston College,-0.005
"Sauter, Stephen",2015,Jr,Boston College,-0.005
"Savinon, Jordan",2014,Jr,UCF,0.026
"Savinon, Jordan",2015,Sr,UCF,0.026
"Saylor, Jake",2012,Sr,Cincinnati,0.002
"Scarafiotti, Jarid",2012,Sr,Stephen F. Austin,-0.013
"Scarr, John",2014,Fr,Lehigh,0.006
"Scarr, John",2015,So,Lehigh,0.006
"Schaffer, Jeremy",2012,Sr,Tulane,-0.114
"Schira, Zach",2014,Jr,Dayton,-0.125
"Schira, Zach",2015,Sr,Dayton,-0.125
"Schlangen, Kurt",2012,Jr,Minnesota,0.070
"Schlangen, Kurt",2013,Sr,Minnesota,0.070
"Schlotter, Kevin",2012,So,Ball St.,-0.008
"Schlotter, Kevin",2013,Jr,Ball St.,-0.008
"Schnure, Will",2014,Fr,Middle Tenn.,-0.039
"Schnure, Will",2015,So,Middle Tenn.,-0.039
"Scholl, Jason",2013,Fr,Eastern Ill.,-0.012
"Scholl, Jason",2014,So,Eastern Ill.,-0.012
"Scholl, Jason",2015,Jr,Eastern Ill.,-0.012
"Schott, Brandon",2012,Jr,UMES,-0.082
"Schott, Brandon",2013,Sr,UMES,-0.082
"Schroeder, Casey",2015,Jr,Coastal Caro.,-0.067
"Schultz, Tyler",2012,Fr,San Francisco,0.012
"Schultz, Tyler",2014,Jr,Tennessee,-0.102
"Schultz, Tyler",2015,Sr,Tennessee,-0.102
"Schulz, David",2014,Fr,Bethune-Cookman,0.032
"Schwarber, Kyle",2012,Fr,Indiana,0.034
"Schwarber, Kyle",2013,So,Indiana,0.034
"Schwarber, Kyle",2014,Jr,Indiana,0.034
"Schwarz, JJ",2015,Fr,Florida,0.038
"Schwindel, Frank",2012,So,St. John's (NY),-0.043
"Schwindel, Frank",2013,Jr,St. John's (NY),-0.043
"Sciortino, Nick",2014,Fr,Boston College,0.039
"Sciortino, Nick",2015,So,Boston College,0.039
"Scivicque, Kade",2014,Jr,LSU,-0.020
"Scivicque, Kade",2015,Sr,LSU,-0.020
"Scott, Jonathan",2012,So,Bryant,0.009
"Scott, Jonathan",2013,Jr,Bryant,0.009
"Scott, Jonathan",2014,Sr,Bryant,0.009
"Seagle, Chandler",2015,Fr,Appalachian St.,0.006
"Sebastian, Nick",2012,Fr,NYIT,-0.101
"Sebastian, Nick",2013,So,NYIT,-0.101
"Sebastian, Nick",2014,Jr,NYIT,-0.101
"Sebastian, Nick",2015,Sr,NYIT,-0.101
"Servais, Tyler",2012,Fr,Princeton,0.036
"Servais, Tyler",2013,So,Princeton,0.036
"Servais, Tyler",2014,Jr,Princeton,0.036
"Servais, Tyler",2015,Sr,Princeton,0.036
"Serven, Brian",2014,Fr,Arizona St.,-0.003
"Serven, Brian",2015,So,Arizona St.,-0.003
"Setum, Joe",2013,Jr,Nevada,-0.042
"Setum, Joe",2014,Sr,Nevada,-0.042
"Shaban, Bradley",2012,Jr,James Madison,0.063
"Shaban, Bradley",2013,Sr,James Madison,0.063
"Shaddy, Carson",2014,Fr,Arkansas,-0.048
"Shaddy, Carson",2015,So,Arkansas,-0.048
"Shaeffer, Ronnie",2012,Sr,UC Irvine,-0.052
"Shaeffer, Ronnie",2013,Sr,UC Irvine,0.044
"Sharrar, Jo Jo",2012,Sr,Utah,0.010
"Shaw, Chris",2015,Jr,Oklahoma,0.054
"Shay, Jeremy",2012,So,Bowling Green,0.001
"Shay, Jeremy",2013,Jr,Bowling Green,0.001
"Shay, Jeremy",2014,Sr,Bowling Green,0.001
"Shepard, Chance",2013,Fr,North Carolina St.,-0.053
"Shepard, Chance",2014,So,North Carolina St.,-0.053
"Shepard, Chance",2015,Jr,North Carolina St.,-0.053
"Sheplak, Ryan",2012,So,Florida A&M,-0.079
"Sheplak, Ryan",2013,Jr,Florida A&M,-0.079
"Sheppard, Dan",2012,Jr,Iowa,-0.017
"Sheppard, Dan",2013,Sr,Iowa,-0.017
"Sherba, Jt",2012,Sr,Fairleigh Dickinson,0.005
"Shul, Craig",2012,So,UNLV,-0.007
"Shul, Craig",2013,Jr,UNLV,-0.007
"Shul, Craig",2014,Sr,UNLV,-0.007
"Sicher, Brian",2012,Fr,Air Force,0.003
"Sicher, Brian",2013,So,Air Force,0.003
"Sicher, Brian",2014,Jr,Air Force,0.003
"Sicher, Brian",2015,Sr,Air Force,0.003
"Sidwell, Jake",2014,Fr,Davidson,-0.019
"Sidwell, Jake",2015,So,Davidson,-0.019
"Silva, Cameron",2015,Jr,Dayton,-0.026
"Silva, Izaak",2012,Fr,UC Davis,0.071
"Silva, Izaak",2013,So,UC Davis,0.071
"Silva, Izaak",2014,Jr,UC Davis,0.071
"Silva, Izaak",2015,Sr,UC Davis,0.071
"Silverstein, Miles",2012,Sr,Pepperdine,-0.008
"Simoneaux, Chet",2013,Jr,La.-Monroe,-0.018
"Simoneaux, Chet",2014,Sr,La.-Monroe,-0.018
"Sinatro, Jimmy",2013,Fr,Gonzaga,-0.067
"Sinatro, Jimmy",2014,So,Gonzaga,-0.067
"Sinatro, Jimmy",2015,Jr,Gonzaga,-0.067
"Sinclair, Chris",2012,Sr,La.-Lafayette,-0.112
"Sinnen, Kurt",2014,Fr,Old Dominion,-0.020
"Sinnen, Kurt",2015,So,Old Dominion,-0.020
"Sipe, Brian",2012,So,SIUE,-0.064
"Sipe, Brian",2013,Jr,SIUE,-0.064
"Sipe, Brian",2014,Jr,SIUE,-0.064
"Skinner, K.",2013,Fr,Fairfield,-0.014
"Skinner, Keith",2015,Jr,North Florida,0.075
"Skonieczny, Mark",2015,Fr,Illinois,-0.012
"Skoug, Evan",2015,Fr,TCU,0.148
"Slagle, Bob",2013,Fr,Villanova,0.004
"Slattery, Brendan",2012,Jr,Manhattan,-0.042
"Slattery, Brendan",2013,Jr,Manhattan,-0.042
"Slattery, Brendan",2014,Sr,Manhattan,-0.042
"Slauter, Mitch",2012,Jr,Mississippi St.,0.105
"Slauter, Mitch",2013,Sr,Mississippi St.,0.105
"Slaybaugh, Collin",2012,So,Washington St.,0.006
"Slaybaugh, Collin",2013,Jr,Washington St.,0.006
"Slaybaugh, Collin",2014,Sr,Washington St.,0.006
"Sluys, Mark",2015,Fr,Brown,-0.002
"Small, Zach",2012,N/A,Fordham,-0.070
"Smith, Arrington",2014,Fr,Mississippi Val.,-0.104
"Smith, Arrington",2015,So,Mississippi Val.,-0.104
"Smith, Ben",2013,Fr,Army,0.020
"Smith, Ben",2014,So,Army,0.020
"Smith, Ben",2015,Jr,Army,0.020
"Smith, Brantley",2012,Fr,Gardner-Webb,-0.050
"Smith, Brantley",2013,So,Gardner-Webb,-0.050
"Smith, Brantley",2014,Jr,Gardner-Webb,-0.050
"Smith, Brantley",2015,Sr,Gardner-Webb,-0.050
"Smith, Daniel",2013,Jr,Houston,-0.039
"Smith, Daniel",2014,Sr,Houston,-0.039
"Smith, Hunter",2013,Fr,Gardner-Webb,-0.026
"Smith, Hunter",2014,So,Gardner-Webb,-0.026
"Smith, James",2012,So,Saint Peter's,0.020
"Smith, James",2013,Jr,Saint Peter's,0.020
"Smith, James",2014,Sr,Saint Peter's,0.020
"Smith, Jamie",2014,Fr,Cornell,0.004
"Smith, Jamie",2015,So,Cornell,0.004
"Smith, Levi",2014,Fr,Stephen F. Austin,-0.050
"Smith, Ridge",2014,Fr,Austin Peay,-0.052
"Smith, Ridge",2015,So,Austin Peay,-0.052
"Smith, Riley",2015,Fr,UNC Asheville,0.002
"Smith, Will",2014,Fr,Louisville,0.041
"Smith, Will",2015,So,Louisville,0.041
"Snider, Travis",2012,Sr,Central Ark.,-0.010
"Sokol, Lucas",2012,Fr,Toledo,-0.052
"Sokol, Lucas",2013,Fr,Toledo,-0.052
"Sokol, Lucas",2014,Jr,Toledo,-0.052
"Sokol, Lucas",2015,Sr,Toledo,-0.052
"Solomon, Greg",2012,Jr,Ohio St.,-0.060
"Solomon, Greg",2013,Sr,Ohio St.,-0.060
"Somers, Ryan",2012,So,Seattle,0.041
"Somers, Ryan",2013,Jr,Seattle,0.041
"Somers, Ryan",2014,Sr,Seattle,0.041
"Sonabend, Adam",2013,Jr,Eastern Mich.,-0.059
"Sonabend, Adam",2014,Sr,Eastern Mich.,-0.059
"Soria, Nate",2015,Fr,Xavier,-0.009
"Soria, Zach",2015,Jr,FIU,-0.027
"Sorondo, Eddie",2012,So,Delaware St.,-0.020
"Sorondo, Eddie",2013,Jr,Delaware St.,-0.020
"Sorondo, Eddie",2014,Sr,Delaware St.,-0.020
"Sorrow, Matt",2013,So,East Tenn. St.,-0.014
"Sorrow, Matt",2014,Jr,East Tenn. St.,-0.014
"Soto, Elvin",2012,Fr,Pittsburgh,0.082
"Soto, Elvin",2013,So,Pittsburgh,0.082
"Southerland, Hunter",2015,So,Texas Tech,0.008
"Spano, Josh",2012,Fr,High Point,-0.008
"Spano, Josh",2013,So,High Point,-0.008
"Spano, Josh",2014,Jr,High Point,-0.008
"Spano, Josh",2015,Sr,High Point,-0.008
"Spano, Mike",2012,Jr,Fla. Atlantic,-0.036
"Spano, Mike",2013,Sr,Fla. Atlantic,-0.036
"Spivey, Seth",2014,Sr,Abilene Christian,-0.034
"Spracklen, Mason",2015,So,Abilene Christian,-0.035
"Sprout, Derek",2012,So,Bradley,0.005
"Sprout, Derek",2013,Jr,Bradley,0.005
"Sprout, Derek",2014,Sr,Bradley,0.005
"Spurlin, Logan",2013,Fr,Northern Ky.,0.014
"Spurlin, Logan",2014,So,Northern Ky.,0.014
"Spurlin, Logan",2015,Jr,Northern Ky.,0.014
"Stafford, Deon",2015,Fr,Saint Joseph's,-0.001
"Stallings, Jacob",2012,Sr,North Carolina,0.093
"Stanfield, James",2012,Sr,Kansas,-0.012
"Starnes, Logan",2014,Fr,Eastern Ky.,-0.069
"Starnes, Logan",2015,So,Eastern Ky.,-0.069
"Stawychny, Justin",2012,Fr,La.-Monroe,-0.005
"Stawychny, Justin",2013,So,La.-Monroe,-0.005
"Stawychny, Justin",2014,Jr,La.-Monroe,-0.005
"Stawychny, Justin",2015,Sr,La.-Monroe,-0.005
"Steedley, Ross",2012,Sr,Charlotte,-0.003
"Steele, Jon",2014,Fr,George Washington,0.033
"Steele, Jon",2015,So,George Washington,0.033
"Steen, Taylor",2013,Fr,Indiana St.,0.026
"Steen, Taylor",2014,So,Indiana St.,0.026
"Steen, Taylor",2015,Jr,Indiana St.,0.026
"Steen, Tyler",2012,Sr,North Dakota St.,-0.012
"Stefanki, Joe",2014,Fr,San Jose St.,-0.093
"Stefanki, Joe",2015,So,San Jose St.,-0.093
"Stein, Troy",2012,So,Texas A&M,0.046
"Stein, Troy",2013,Jr,Texas A&M,0.046
"Stein, Troy",2014,Sr,Texas A&M,0.046
"Stemper, Matt",2013,Fr,Minnesota,-0.064
"Stemper, Matt",2014,Fr,Minnesota,-0.064
"Stemper, Matt",2015,So,Minnesota,-0.064
"Stephens, Brandon",2012,So,Georgia,-0.084
"Stephens, Brandon",2013,Jr,Georgia,-0.084
"Stephens, Brandon",2014,Jr,Georgia,-0.084
"Stephens, Brandon",2015,Sr,Georgia,-0.084
"Steponovich, Bart",2012,Jr,UC Riverside,0.022
"Steponovich, Bart",2013,Sr,UC Riverside,0.022
"Stewart, Brady",2012,So,Akron,0.006
"Stewart, Brady",2013,Jr,Akron,0.006
"Stewart, Brady",2014,Sr,Akron,0.006
"Stewart, Elliot",2013,Sr,Cal Poly,-0.010
"Stewart, Taylor",2012,Jr,Lipscomb,-0.056
"Stewart, Taylor",2013,Sr,Lipscomb,-0.056
"Stock, Richard",2012,Jr,Nebraska,-0.042
"Story, Ben",2014,Jr,Northern Colo.,-0.014
"Stover, Rick",2012,Jr,Oklahoma St.,0.020
"Stover, Rick",2013,Jr,Oklahoma St.,0.020
"Strano, Eric",2012,Fr,Rider,-0.069
"Strano, Eric",2013,So,Rider,-0.069
"Strano, Eric",2014,Jr,Rider,-0.069
"Strano, Eric",2015,Sr,Rider,-0.069
"Straub, Jake",2012,So,Northwestern,-0.022
"Straub, Jake",2013,Jr,Northwestern,-0.022
"Straub, Jake",2014,Sr,Northwestern,-0.022
"Strentz, Michael",2012,So,La.-Lafayette,0.008
"Strentz, Michael",2013,So,La.-Lafayette,0.008
"Strentz, Michael",2014,Jr,La.-Lafayette,0.008
"Strickland, Skylar",2013,Fr,Savannah St.,-0.055
"Strickland, Skylar",2014,So,Savannah St.,-0.055
"Stringer, Corey",2013,Jr,Nebraska,-0.043
"Stubbs, Garrett",2012,Fr,Southern California,0.043
"Stubbs, Garrett",2013,So,Southern California,0.043
"Stubbs, Garrett",2014,Jr,Southern California,0.043
"Stubbs, Garrett",2015,Sr,Southern California,0.043
"Stucky, Sam",2012,Sr,Nebraska,0.042
"Stumph, Andrew",2012,Jr,Texas St.,0.013
"Stumph, Andrew",2013,Sr,Texas St.,0.013
"Stupienski, Gavin",2013,Fr,UNCW,-0.046
"Stupienski, Gavin",2014,So,UNCW,-0.046
"Stupienski, Gavin",2015,So,UNCW,-0.046
"Stupienski, Russell",2012,Sr,Saint Peter's,0.027
"Suarez, Erik",2012,Jr,New Mexico,0.069
"Suarez, Erik",2013,Sr,New Mexico,0.069
"Suciu, Andrew",2012,Fr,IPFW,-0.007
"Suiter, Jerrick",2012,Fr,TCU,0.050
"Suiter, Jerrick",2013,So,TCU,0.050
"Suiter, Jerrick",2014,Jr,TCU,0.050
"Sullivan, Austin",2013,Jr,Troy,-0.020
"Sullivan, Austin",2014,Sr,Troy,-0.020
"Summerville, Peter",2012,So,Santa Clara,0.047
"Summerville, Peter",2013,Jr,Santa Clara,0.047
"Summerville, Peter",2014,Sr,Santa Clara,0.047
"Sunde, Brett",2013,Fr,Western Mich.,-0.095
"Sunde, Brett",2014,So,Western Mich.,-0.095
"Sunde, Brett",2015,Jr,Western Mich.,-0.095
"Susnara, Tim",2015,Fr,Oregon,-0.025
"Sutherland, Kyle",2012,Sr,VCU,-0.026
"Swab, Robby",2012,Jr,Presbyterian,-0.090
"Swab, Robby",2013,Sr,Presbyterian,-0.090
"Swenson, Robert",2014,Jr,Chicago St.,-0.030
"Swenson, Robert",2015,Sr,Chicago St.,-0.030
"Swertfager, Mark",2012,Fr,Marist,0.044
"Swertfager, Mark",2013,So,Marist,0.044
"Swertfager, Mark",2014,Jr,Marist,0.044
"Swertfager, Mark",2015,Sr,Marist,0.044
"Swim, Alex",2012,Jr,Elon,-0.074
"Swim, Alex",2013,Sr,Elon,-0.074
"Sydeski, Blake",2012,Fr,South Fla.,-0.008
"Sydeski, Blake",2013,So,South Fla.,-0.008
"Sydeski, Blake",2014,Jr,South Fla.,-0.008
"Taasaas, Jason",2012,So,Pacific,0.000
"Taasaas, Jason",2013,Jr,Pacific,0.000
"Taasaas, Jason",2014,Sr,Pacific,0.000
"Tafelski, Bryce",2012,Sr,UC Santa Barbara,-0.009
"Taladay, Chris",2012,Jr,UCF,-0.058
"Taladay, Chris",2013,Sr,UCF,-0.058
"Tapia, Payton",2015,Fr,Northern Colo.,-0.002
"Tate, Eric",2013,Jr,Texas-Arlington,0.029
"Tate, Eric",2014,Jr,Texas-Arlington,0.029
"Tate, Eric",2015,Sr,Texas-Arlington,0.029
"Tatera, Mark",2012,So,Minnesota,0.003
"Tatera, Mark",2013,Jr,Minnesota,0.003
"Tatera, Mark",2014,Jr,Minnesota,0.003
"Taurinsky, John",2014,Fr,Hofstra,0.006
"Taylor, Cole",2014,Fr,Utah,-0.022
"Taylor, Cole",2015,Fr,Utah,-0.022
"Taylor, Hunter",2015,Fr,South Carolina,-0.009
"Taylor, Jordan",2013,Fr,Radford,-0.043
"Taylor, Jordan",2014,So,Radford,-0.043
"Taylor, Jordan",2015,Jr,Radford,-0.043
"Taylor, Wayne",2012,Fr,Stanford,-0.034
"Taylor, Wayne",2013,So,Stanford,-0.034
"Taylor, Wayne",2014,Jr,Stanford,-0.034
"Teel, Ryan",2012,Fr,Nevada,0.025
"Teel, Ryan",2013,So,Nevada,0.025
"Teel, Ryan",2014,Jr,Nevada,0.025
"Teel, Ryan",2015,Sr,Nevada,0.025
"Tellez, Joe",2014,Jr,Iowa,-0.006
"Tewell, Tyler",2012,Jr,Appalachian St.,-0.005
"Tewksbury, Adam",2014,Jr,Troy,-0.073
"Tewksbury, Adam",2015,Sr,Troy,-0.073
"Thacker, Collin",2014,Fr,Gardner-Webb,0.136
"Thacker, Collin",2015,So,Gardner-Webb,0.136
"Thaiss, Matt",2014,Fr,Virginia,-0.056
"Thaiss, Matt",2015,So,Virginia,-0.056
"Theroux, Collin",2013,Fr,Nevada,-0.008
"Thomas, Babe",2014,Fr,Winthrop,-0.019
"Thomas, Babe",2015,So,Winthrop,-0.019
"Thomas, Blake",2014,Fr,Tex.-Pan American,-0.062
"Thomas, C.",2012,N/A,Mississippi Val.,-0.004
"Thomas, Candler",2013,So,Mississippi Val.,-0.004
"Thomas, Christopher",2012,So,Alabama A&M,-0.031
"Thomas, Jake",2012,Fr,Binghamton,0.001
"Thomas, Jake",2013,So,Binghamton,0.001
"Thomas, Jake",2014,Jr,Binghamton,0.001
"Thomas, Jake",2015,Sr,Binghamton,0.001
"Thomas, Joey",2015,Fr,Cincinnati,-0.004
"Thomas, Micheal",2012,So,Kentucky,-0.008
"Thomas, Micheal",2013,Jr,Kentucky,-0.008
"Thomas, Micheal",2014,Sr,Kentucky,-0.008
"Thomas, Ryan",2012,Sr,George Washington,-0.025
"Thoreson, Jackson",2015,Fr,St. Mary's (CA),-0.010
"Thornburg, Scott",2012,Sr,Creighton,-0.008
"Threlkeld, Justin",2014,Jr,Omaha,0.082
"Threlkeld, Justin",2015,Sr,Omaha,0.082
"Thurman, Nick",2013,Fr,La.-Lafayette,0.108
"Thurman, Nick",2014,So,La.-Lafayette,0.108
"Thurman, Nick",2015,Jr,La.-Lafayette,0.108
"Tibbitts, Bryan",2012,Fr,Northern Colo.,-0.016
"Tibbitts, Bryan",2013,So,Northern Colo.,-0.016
"Tibbitts, Bryan",2014,Jr,Northern Colo.,-0.016
"Tibbitts, Bryan",2015,Sr,Northern Colo.,-0.016
"Tidaback, Sam",2013,Fr,Ball St.,-0.096
"Tidaback, Sam",2014,So,Ball St.,-0.096
"Tierney, Jesse",2012,Sr,Southeast Mo. St.,-0.105
"Tierno, Nick",2014,Fr,La Salle,0.036
"Tinsley, Michael",2014,Fr,Kansas,-0.050
"Tinsley, Michael",2015,So,Kansas,-0.050
"Tipton, Corey",2014,Fr,Toledo,-0.038
"Tipton, Corey",2015,So,Toledo,-0.038
"Tkowski, Steve",2012,Sr,Holy Cross,0.023
"Toal, Tanner",2012,Sr,Oklahoma,0.036
"Tobin, Tucker",2012,Jr,George Mason,0.047
"Tobin, Tucker",2013,Jr,George Mason,0.047
"Todd, Adam",2012,N/A,La.-Lafayette,-0.032
"Todd, Dalton",2013,Fr,La.-Monroe,0.027
"Todd, Dalton",2014,So,La.-Monroe,0.027
"Todd, Dalton",2015,Jr,La.-Monroe,0.027
"Tokarek, Travis",2015,Fr,Evansville,-0.075
"Tomassetti, Scott",2012,Fr,UNLV,-0.106
"Tomassetti, Scott",2013,So,UNLV,-0.106
"Tondi, Zach",2014,Fr,Fairleigh Dickinson,0.060
"Toole, Cameron",2013,Fr,McNeese St.,0.075
"Toole, Cameron",2014,So,McNeese St.,0.075
"Toole, Cameron",2015,Jr,McNeese St.,0.075
"Torres, Anthony",2012,Fr,Iowa,0.024
"Torres, Anthony",2013,So,Iowa,0.024
"Torres, Christopher",2012,Jr,Tex.-Pan American,0.012
"Torres, Christopher",2013,Sr,Tex.-Pan American,0.012
"Torres, P.J.",2012,So,Austin Peay,-0.022
"Torres, P.J.",2013,Jr,Austin Peay,-0.022
"Torres, P.J.",2014,Sr,Austin Peay,-0.022
"Toto, Ray",2012,Fr,George Mason,0.051
"Toto, Ray",2013,So,George Mason,0.051
"Toto, Ray",2014,Jr,George Mason,0.051
"Toto, Ray",2015,Sr,George Mason,0.051
"Tracy, Connor",2012,So,Middle Tenn.,-0.035
"Tracy, Connor",2013,Jr,Middle Tenn.,-0.035
"Tranchina, Vincent",2015,Jr,LIU Brooklyn,-0.051
"Travers, Carl",2012,Sr,Radford,0.053
"Treff, Josh",2012,Fr,Northeastern,0.011
"Treff, Josh",2013,So,Northeastern,0.011
"Treff, Josh",2014,Jr,Northeastern,0.011
"Treff, Josh",2015,Jr,Northeastern,0.011
"Tresgallo, Esteban",2014,Jr,UAB,0.041
"Tresgallo, Esteban",2015,Jr,UAB,0.041
"Trevino, Jose",2012,Fr,Oral Roberts,0.075
"Trevino, Jose",2013,So,Oral Roberts,0.075
"Trevino, Jose",2014,Jr,Oral Roberts,0.075
"Triebes, William",2014,Fr,Incarnate Word,0.017
"Triebes, William",2015,So,Incarnate Word,0.017
"Trimbur, Ryan",2012,Fr,Youngstown St.,-0.024
"Trimbur, Ryan",2013,So,Youngstown St.,-0.024
"Trotman, Jack",2014,Fr,UMass Lowell,-0.111
"Troutwine, Gunnar",2015,Fr,Wichita St.,-0.045
"Trowbridge, Logan",2014,Jr,Bakersfield,-0.022
"Trowbridge, Logan",2015,Sr,Bakersfield,-0.022
"Trygstad, Zack",2012,So,North Dakota,-0.127
"Trygstad, Zack",2013,Jr,North Dakota,-0.127
"Trygstad, Zack",2014,Sr,North Dakota,-0.127
"Tucker, Alex",2013,Fr,Nicholls St.,0.009
"Tucker, Alex",2014,Fr,Nicholls St.,0.009
