pitcher_id,catcher_id,count,balls,called_strikes
1104582,1432128,1-0,4,0
1531567,1531575,1-2,9,11
1541702,1435123,1-0,4,0
1205506,1546896,3-1,22,5
1433672,1535063,1-1,5,3
1322587,1301836,1-2,46,45
1423102,1527419,2-1,8,3
1426727,1310947,1-2,12,12
1426136,1540971,1-2,12,11
1653718,1421263,0-2,0,5
1663230,1663231,1-1,4,0
1639135,1307340,1-2,5,3
1313593,997712,1-1,6,3
1213184,1081370,1-2,13,19
1444433,1212653,1-2,6,7
1659155,1549116,0-2,0,2
1637070,1528852,1-1,3,1
1429887,1548016,3-1,21,5
1556753,1668755,1-1,1,1
1313022,1658220,0-2,0,12
1417668,1659890,3-2,32,9
1537821,1540332,3-2,25,7
1546564,1197284,1-2,4,3
1208269,991398,2-1,2,0
1423799,1538033,1-0,4,0
1103995,1103996,2-1,6,3
1528100,1302918,3-0,12,0
1658728,1658735,1-2,11,8
1546127,1546119,3-0,7,0
1441227,1542316,1-2,3,3
996892,1218298,1-0,21,0
823287,1315479,1-1,7,4
1201966,996436,2-0,4,0
1313542,1422376,2-0,4,0
1316257,1106101,3-0,4,0
1428114,1306732,1-0,8,0
1443871,1443874,1-0,3,0
1202843,1109737,3-1,3,1
1322512,1322515,1-1,8,8
1543264,1433900,1-0,3,0
1319251,1319243,1-0,2,0
1656706,1544245,0-1,0,1
1201085,1201075,3-2,22,8
1428409,1106088,3-0,24,0
1322756,1547501,3-0,36,0
1313946,1432968,1-1,4,2
1210505,1538288,2-1,24,5
1220426,1307341,1-2,5,7
1416372,1300983,0-2,0,7
1645697,1645645,3-2,39,12
1555989,1663231,1-1,4,3
1197762,1107278,3-1,24,5
1101032,1209875,1-1,36,17
1315003,1543616,2-1,26,9
1431182,1310026,3-1,53,11
1307255,1432128,3-1,8,1
1314509,1529451,3-1,22,6
1417545,1543178,3-0,4,0
1418450,1418451,1-0,3,0
1192908,1430349,3-1,4,0
1307680,1208846,3-1,62,11
1530935,1422610,2-1,8,4
1436288,1436280,1-1,5,1
1321614,1200897,1-1,11,5
1425379,1306868,0-1,0,9
1545490,1428200,2-0,10,0
1440309,1221927,0-1,0,3
1527658,1192624,3-2,20,9
1328744,1535223,3-1,28,6
1424022,1526540,3-0,3,0
1416294,1080807,2-2,14,10
1306850,1438712,0-1,0,2
1205769,1106258,1-2,16,11
1327924,1445170,0-2,0,5
1315287,1315269,3-1,31,5
1654974,1654945,0-2,0,4
1649721,1649704,1-2,20,20
1089783,1220422,2-1,46,18
1215628,1215630,1-1,12,5
1660608,1543948,2-1,8,0
1430357,1430360,1-1,12,9
1312683,1202203,0-2,0,1
1308787,992612,0-1,0,4
1449026,1666477,2-2,6,1
1300402,1194130,2-1,6,2
1316878,1316876,2-2,14,12
1309933,1309927,3-1,24,5
1216066,1435317,0-1,0,5
1322923,1433791,0-2,0,4
1302293,1422874,3-0,8,0
1526870,1526895,0-1,0,7
1309031,1533248,0-1,0,14
1534011,1311093,2-2,8,3
1327975,1445691,1-1,2,1
1439258,1301836,2-2,14,9
1092514,1324891,0-2,0,3
1653933,1653920,2-2,14,8
1544390,1546418,3-1,11,3
1433190,1433184,2-2,10,11
1197391,1197400,1-1,16,12
1533624,1533625,1-0,17,0
1312781,1428705,3-1,14,3
1305578,1331855,1-2,3,2
1075967,1447303,3-2,12,3
1531047,1303753,3-1,3,1
1547623,1429543,3-0,43,0
1106104,1316256,3-2,11,2
1558728,1447303,1-0,5,0
1102292,996052,2-2,56,30
1090368,1090366,3-2,62,14
1208688,1302624,3-1,10,2
1649901,1533076,1-1,5,5
1107940,1416592,3-2,11,4
1201375,1314654,3-1,4,1
1329411,1324591,0-2,0,8
1312894,1218097,2-2,6,2
1199873,1199885,3-0,4,0
1198785,1443371,1-2,3,5
1218790,1218818,1-1,3,1
1442151,1214939,2-0,32,0
1434751,1106628,0-2,0,8
1548919,1548908,1-2,16,12
1315708,1425622,1-0,4,0
1546833,1652734,2-0,2,0
1076484,1423223,1-0,7,0
1316967,1316977,0-2,0,4
1429722,1321188,1-0,4,0
1308248,1306382,1-2,4,6
1315078,1315077,3-2,57,14
1312945,1081363,0-1,0,1
1306347,991398,1-1,3,1
1527834,1527832,1-2,6,2
1207142,1306140,2-1,2,1
1537077,1537080,2-2,6,5
1092514,1324891,3-2,14,3
1090368,1090366,0-2,0,9
1217009,1306228,2-0,2,0
1075967,1447303,0-2,0,2
1217769,1530253,3-0,34,0
1106104,1316256,0-2,0,4
1201402,1304510,2-1,2,1
1316491,1316495,3-0,19,0
1211750,1533848,2-0,2,0
1312683,1202203,3-2,24,8
1215711,1435783,3-1,10,3
1655757,1655753,1-1,5,5
1313945,1432968,0-1,0,10
1526866,1416110,1-2,4,5
1322923,1433791,3-2,15,6
1436708,1538169,1-1,1,2
1448599,1110647,2-2,2,1
1547744,1660427,1-0,6,0
1546363,1421263,0-1,0,2
1315078,1315077,0-2,0,5
1316967,1316977,3-2,14,5
1529691,1529688,1-2,8,11
1107940,1416592,0-2,0,1
1216087,1427386,1-2,23,25
1321709,1438520,3-1,12,3
1434751,1106628,3-2,28,7
1329411,1324591,3-2,41,18
1098709,1218877,3-1,14,3
1443678,1323796,2-2,10,3
1423045,1093214,1-0,1,0
1313251,1313246,3-0,16,0
1650635,1329182,2-0,2,0
1643930,1436383,1-2,5,7
1201085,1201075,0-2,0,3
1218355,1315632,3-0,24,0
1640293,1640296,2-1,12,6
1420611,1311156,2-2,40,25
1645697,1645645,0-2,0,10
1305588,1213825,1-1,15,8
1552010,1551987,2-1,4,1
1416372,1300983,3-2,18,10
1311217,1436779,3-0,20,0
1305833,1216254,1-1,5,1
1329557,1329558,3-1,6,1
1426993,1426991,2-0,2,0
1193049,1313312,2-0,4,0
1550111,1322335,1-1,3,2
1315275,1529663,3-1,20,5
1417624,1313461,2-2,34,23
1310691,1428760,3-0,34,0
1535161,1067846,1-1,35,19
1535614,1535634,1-2,2,1
1438284,1301642,1-2,8,5
1086267,1309068,1-2,35,47
1527658,1192624,0-2,0,1
1419912,1197024,0-1,0,3
1107625,997529,1-1,1,1
1435216,1531649,1-1,2,0
1327924,1445170,3-2,12,5
1324950,1445266,3-1,4,1
1654974,1654945,3-2,31,10
1218031,1218029,2-2,10,8
1417006,1301567,3-1,34,10
1202323,1658803,1-1,17,11
1649706,1649704,1-0,3,0
1535068,1535063,1-0,4,0
1303944,1431677,0-1,0,18
1195209,1430722,0-1,0,3
1540311,1436003,1-1,12,5
1547055,1420612,2-2,14,9
1544932,1322476,1-0,2,0
1312596,1551509,2-0,4,0
1531792,1652260,3-1,20,5
1664541,1531713,3-2,27,10
1320709,1217390,3-2,35,9
1428016,1308528,3-1,21,5
1211364,1211352,3-0,4,0
1215506,1322284,2-2,74,42
1421069,1082695,0-2,0,4
1311217,1311218,0-1,0,6
1658048,1418218,2-2,29,13
1429800,1429797,3-2,124,46
1106100,997700,3-2,23,6
1667082,1439557,0-1,0,1
1417266,1108529,0-2,0,4
1315544,1198741,1-1,3,1
1424060,1424057,1-0,3,0
1652267,1652260,0-2,0,8
1639997,1530426,2-1,6,2
1216017,997226,1-1,15,9
1653658,1537554,1-2,3,2
1638394,1434639,2-2,6,4
1422535,1422532,1-0,15,0
1526925,1421334,3-1,17,5
1322296,1322292,2-1,20,6
1418215,1658044,2-1,10,3
983191,983192,2-1,4,0
1310803,1435600,1-1,14,6
994189,1315455,0-1,0,5
1099008,1099071,3-0,8,0
1422965,1315019,0-1,0,4
1421193,1649704,2-1,12,2
1427042,1427044,1-1,1,0
1531080,1426150,3-1,43,10
1545694,1427517,2-1,8,2
1320518,1660604,1-1,9,4
1652807,1652824,3-2,39,15
1428162,1318776,1-0,3,0
1301986,1216055,1-0,4,0
1546895,1325112,0-1,0,4
1442291,1212997,3-0,3,0
1212654,1169226,1-0,3,0
1417676,1417674,1-0,7,0
1665700,1445997,0-1,0,5
1556186,1318031,3-2,7,3
1421990,1307533,0-1,0,2
991425,1321022,3-2,20,10
1548920,1548908,0-2,0,4
1105885,1316348,3-2,19,5
1540710,1199974,1-1,8,6
1092117,1207515,2-1,2,0
1638805,1638807,3-2,31,13
1542321,1542318,1-1,1,1
1433127,1433129,1-2,9,15
1661495,1323631,2-1,2,0
1441225,1542316,2-0,4,0
1315032,1422968,1-1,1,1
1327766,1425170,1-0,6,0
1304262,1216008,3-0,3,0
1322756,1102678,1-0,23,0
1199859,1199858,3-1,11,4
1108226,1427082,1-1,2,2
1645447,1535223,0-1,0,1
1306213,1306228,3-1,25,6
1417426,1304105,2-1,6,0
1196672,1546138,0-2,0,8
1555183,1668762,0-1,0,3
1309834,1216846,0-2,0,5
1436270,1321740,0-2,0,19
1316637,1316629,3-2,15,10
1329021,1324591,2-2,24,15
1101505,1436474,3-2,189,59
1312247,1312259,2-0,4,0
1418433,1418434,3-0,8,0
1328180,1548719,2-0,6,0
1654475,1654470,0-1,0,16
1540418,1540410,2-1,6,2
1533046,1647037,0-1,0,4
1646395,1422788,3-1,11,2
1433188,1433184,2-2,6,4
1315798,1419723,1-0,27,0
1322747,1213179,0-1,0,8
994533,1302147,3-0,4,0
1330422,1418728,3-1,13,3
1109823,1311949,3-1,14,3
1206639,1439597,2-2,10,4
1418417,1418412,1-1,6,6
1316264,1316272,2-0,2,0
1321614,1543178,2-0,10,0
1638805,1638807,0-2,0,5
1425716,1425714,0-1,0,13
1547853,1649191,1-1,5,0
1312740,969023,2-1,4,1
1548792,1548789,3-0,28,0
1436536,1543938,3-0,4,0
1544933,1322476,3-1,15,2
1425833,1425826,1-0,6,0
1637941,1538014,3-1,14,4
1543103,1323370,2-2,22,11
1527062,1321962,2-2,8,4
1529331,1329801,1-1,5,4
1556239,1322976,2-2,10,3
1201634,1306591,0-1,0,15
1322742,1213179,2-0,4,0
1196672,1546138,3-2,24,12
1660649,1549957,2-1,10,2
1315453,1315455,2-1,16,6
1101505,1436474,0-2,0,46
1416444,1306416,1-0,5,0
1309834,1216846,3-2,16,7
1436270,1321740,3-2,68,23
1316637,1316629,0-2,0,3
1428297,1658735,2-2,16,4
1108280,1442967,3-0,12,0
1446423,1329762,3-0,8,0
1556743,1443373,1-1,7,6
1652267,1652260,3-2,24,5
1417266,1108529,3-2,34,9
1324525,1324521,3-0,4,0
1215506,1547117,2-0,2,0
1444832,1648154,2-1,4,2
1311361,1311357,2-1,6,1
1421069,1082695,3-2,33,12
1325164,1325112,2-0,2,0
1201639,1306594,1-2,44,54
1320709,1217390,0-2,0,9
1196676,1310235,1-0,34,0
1303190,1303220,3-1,6,2
1664541,1531713,0-2,0,6
1434275,1215769,2-0,12,0
1540025,1540019,1-2,7,4
1106100,997700,0-2,0,3
1315550,1198737,1-0,11,0
1099146,1421015,3-1,8,1
1526417,1439433,1-1,3,3
1429800,1429797,0-2,0,17
1556186,1318031,0-2,0,3
1646395,1646388,2-0,4,0
989397,1094507,3-0,16,0
1083873,1416564,1-2,49,63
1449264,1653599,1-0,2,0
991425,1321022,0-2,0,7
1536237,1433182,1-2,18,22
1548920,1548908,3-2,13,3
1537197,1652797,2-2,14,6
1215408,1101669,0-1,0,5
1311876,1194708,2-2,54,23
1652807,1652824,0-2,0,11
1644321,1644309,3-1,7,2
1214838,1526597,2-0,4,0
1532512,1532476,1-0,2,0
1538019,1637919,1-1,4,3
1653132,1540717,3-1,3,1
1310702,1648171,1-0,34,0
1429348,1330011,1-0,7,0
1668084,1445395,3-2,12,7
1099083,1099089,1-0,4,0
1333604,1113383,3-1,8,2
1442062,1312445,3-2,37,16
1448003,1324891,3-0,4,0
1548019,1548015,0-2,0,5
1447091,1417181,2-2,10,4
1321616,1417547,3-2,63,25
1316409,1316404,1-1,8,3
1649698,1421191,2-0,16,0
1310399,1310401,1-1,4,2
1447550,1423602,3-1,14,3
1324714,1430681,2-0,8,0
1329021,1209712,3-2,6,3
1658745,1547155,1-1,7,5
1218383,1315625,3-2,100,21
1530744,1530741,0-1,0,8
1650385,1532172,1-1,5,3
1649759,1649760,2-1,2,0
1104132,1438797,1-0,19,0
1543822,1431803,2-2,38,18
1424410,1424409,2-2,21,14
1432177,1218818,3-2,16,5
1201503,1541244,2-1,2,0
1429539,1314781,3-1,12,3
1307180,1211517,2-2,98,45
1529660,1315269,3-1,17,3
1417808,1417821,0-1,0,1
1198040,1447305,1-0,1,0
1092315,997115,1-1,1,1
1211088,1211086,0-1,0,13
1324955,1220017,2-2,2,2
1435448,1435453,2-1,4,2
1536748,1331855,3-2,21,7
1439860,1096972,2-1,4,1
1646833,1646841,0-2,0,2
1439621,1439588,2-0,2,0
1304794,1526538,3-1,36,5
1439286,1541540,0-1,0,1
1422780,1216259,2-0,8,0
1426338,1549574,1-1,11,7
1537973,1537956,2-2,6,7
1314537,1107529,0-2,0,6
1545649,1654945,0-1,0,3
1420055,1420050,3-0,20,0
1200368,1417674,1-2,5,7
1447313,1447311,1-0,7,0
1216003,1535847,1-1,6,3
1528661,1528660,2-1,12,3
1426644,1426654,1-2,40,47
1422657,1214997,1-1,6,2
1428755,1216439,3-0,16,0
1531845,1422439,1-1,9,4
1668051,1668376,2-1,9,4
1421365,1304121,3-1,3,0
1547077,1547083,2-0,2,0
1668608,1668606,2-1,4,1
1087411,992421,1-0,7,0
1097203,1317668,2-0,4,0
1195653,1315713,1-0,3,0
1546549,1546548,2-1,6,0
1417355,1193329,2-2,22,8
1102783,1102764,0-2,0,2
1313215,1106134,0-2,0,3
1320698,1217390,3-2,250,83
1539347,1653042,1-2,6,8
1542161,1649972,3-2,59,15
1423291,1546669,0-2,0,2
1316029,1427386,3-0,8,0
1214769,1100647,0-2,0,7
1198779,1198774,2-1,2,1
1420619,1449138,0-2,0,8
1655049,1544272,3-2,6,3
1110902,1110904,3-1,18,5
1671602,1542088,0-1,0,1
1311498,1433314,0-1,0,1
1532679,1532680,3-1,35,9
1195961,1309375,1-2,20,28
1105747,1216022,1-0,10,0
1205910,1416298,3-2,84,32
1108413,1423602,1-2,3,2
1098806,1418242,3-0,8,0
1217031,1308134,3-0,4,0
1193886,1541695,3-0,40,0
1330616,1650497,2-2,14,8
1421192,1300006,0-1,0,2
1448111,1322696,3-1,11,3
1327521,1442229,2-0,8,0
1554463,1671563,2-2,4,3
1545610,1655194,1-0,21,0
1646833,1646841,3-2,32,11
1101032,1101013,2-2,12,5
1420982,1420979,2-0,2,0
1435776,1435774,2-0,16,0
1441721,1441711,2-1,4,1
1324232,1218358,1-2,6,4
1421855,1547499,0-1,0,3
1644151,1644157,3-0,4,0
1314537,1107529,3-2,21,9
1543685,1546045,2-1,2,1
1214769,1100647,3-2,16,3
1420619,1449138,3-2,35,9
1655049,1544272,0-2,0,4
1192468,1192467,3-1,26,6
1423291,1546669,3-2,13,4
1320698,1217390,0-2,0,76
1542161,1649972,0-2,0,24
1104763,1213752,3-0,4,0
1307615,1445468,1-2,4,7
1104265,1440441,3-1,4,0
1437274,1437273,3-1,4,0
1205910,1416298,0-2,0,10
1527823,1313461,1-1,9,6
1213705,1533881,2-2,13,8
1659505,1532890,3-0,32,0
1668344,1302416,1-2,2,2
1660634,1646388,1-1,1,0
995814,1201897,3-0,8,0
1431681,1431677,1-1,13,6
1543622,1314997,2-0,4,0
1435210,1546701,2-0,2,0
1313215,1106134,3-2,16,3
1540712,1540717,2-2,6,6
1438994,1438992,3-0,7,0
1217491,1439301,0-1,0,8
1102783,1102764,3-2,36,15
1315794,1419723,2-0,2,0
994470,1301459,0-1,0,1
1193332,1193329,1-2,21,18
1441490,1441488,3-0,4,0
1317632,1317635,1-1,5,2
1637903,1531304,2-0,25,0
1316967,993368,3-1,18,3
1527718,1316077,3-0,16,0
1442062,1312445,0-2,0,1
1440362,1440365,1-1,8,5
1100516,1426719,3-2,7,0
1649658,1649663,1-2,21,27
1321616,1417547,0-2,0,12
1315281,1209093,1-0,8,0
1548019,1548015,3-2,18,4
1323627,1092014,1-2,5,4
1322520,1214322,3-0,11,0
1209662,1321903,1-2,9,10
1104466,1314781,3-1,53,11
1315377,1423033,2-1,60,22
1549770,1217527,2-1,8,3
1534578,1534575,1-1,4,2
1303740,1105117,3-0,10,0
1424622,1099532,3-1,44,7
1214839,1320653,2-2,2,1
1313209,1441338,3-1,14,3
1655944,1540894,2-2,48,35
1549441,1549422,2-0,11,0
1097326,1315368,2-1,12,5
1300915,1080987,1-2,18,25
1332888,1435746,1-2,3,2
1218383,1315625,0-2,0,35
1558148,1557562,3-1,11,2
1428771,1313553,2-1,6,2
1329021,1209712,0-2,0,3
1655941,1315368,1-1,1,1
1660577,1541741,1-1,30,19
1536244,1316337,2-1,6,1
1199891,1301186,0-1,0,5
994128,994132,2-2,16,8
1326189,1326191,2-0,2,0
1094951,1444444,3-1,16,4
1417668,1314654,3-0,36,0
1437680,1102893,2-1,2,1
1442036,1649844,1-2,4,1
1418279,1643709,2-2,4,3
1647423,1544984,0-2,0,9
1435216,1531647,2-0,19,0
1321165,1103659,3-2,88,43
1653901,1658129,3-2,19,7
1307549,1307528,2-1,12,3
995752,1108409,0-1,0,1
1087667,1311811,0-2,0,2
1314948,1208490,1-2,48,54
1328974,1557999,1-1,1,0
1208495,1545341,1-1,32,17
1548786,1548773,3-2,79,23
1328530,1668556,1-0,5,0
1434404,1323264,2-1,8,3
1531917,1653338,1-1,4,3
1637280,1528006,1-0,5,0
1654275,1654262,0-2,0,10
1531500,1639953,3-0,4,0
1312152,1104516,1-1,9,7
1301850,979725,3-1,6,2
1537397,1537400,3-1,40,10
1302851,1220022,3-1,4,1
1661252,1661249,2-0,2,0
1644369,1422610,1-1,4,4
1110897,1110904,0-1,0,4
1427136,1218029,0-2,0,3
1665717,1325803,1-0,9,0
1088808,1222324,3-2,79,28
1195343,1304376,0-2,0,4
1642987,1438088,3-2,19,7
1658879,1658892,3-2,20,5
1086925,1086921,2-2,23,12
1329847,1217480,2-1,2,1
1322762,1322767,3-0,32,0
1655060,1544275,3-0,14,0
1210665,1210656,0-2,0,3
1105746,1417622,2-1,4,1
1310158,1422530,1-0,4,0
1108379,1315114,3-1,35,6
1321866,1321864,2-0,6,0
1538925,1538928,3-2,46,20
1421481,1533193,3-2,14,3
1202323,1418883,0-2,0,15
1099526,1424613,1-2,6,5
1094529,1094523,1-0,3,0
1660779,1426486,2-0,4,0
1312434,1417907,3-0,8,0
1534994,1429864,2-2,16,11
1435745,1435746,0-1,0,12
1099526,1321118,3-2,13,6
1428302,1531147,3-0,4,0
1193051,1313315,2-1,4,1
1436262,1436266,3-1,4,1
1422702,1313315,3-1,11,3
1323753,1535860,2-0,2,0
1307173,1416497,2-0,13,0
1444607,1205287,1-0,4,0
1546042,1328334,1-1,20,17
1302484,1213433,2-2,10,6
1423612,1301186,0-1,0,2
1302164,1302168,1-1,5,3
1437411,1196789,0-2,0,52
1541083,1658129,0-2,0,5
1638055,1421297,3-0,12,0
1208254,1311211,3-1,11,2
1322749,1213179,0-2,0,6
1213830,998559,0-1,0,7
1541756,1306112,3-0,16,0
1315751,1668620,1-2,5,7
1418880,1320210,3-2,6,2
1208048,1107665,0-2,0,5
1655475,1527437,2-1,12,2
1441227,1441228,1-1,16,9
1417858,1526210,3-0,32,0
1093376,1315625,1-2,23,17
1328640,1094193,3-2,14,3
1310714,1210656,3-2,78,28
1214464,1327379,3-0,12,0
1540837,1540839,1-0,5,0
975891,1301645,2-0,32,0
1543463,1439170,1-0,2,0
1324294,1324295,1-0,3,0
1076681,1421042,2-1,2,1
1300985,1416364,1-0,6,0
1643471,1643469,1-1,4,3
1420497,1652612,2-1,12,4
1657521,1654917,3-1,7,2
1429739,1429735,1-2,2,3
1304913,1425565,3-1,38,8
1331901,1331909,1-1,5,4
1650398,1532172,2-0,7,0
1192081,1316404,1-2,4,4
1210516,1310199,0-1,0,1
1202323,1418883,3-2,36,14
1421481,1533193,0-2,0,1
1538925,1538928,0-2,0,14
1657971,1525893,1-1,10,7
1099526,1321118,0-2,0,6
1527376,1311064,0-1,0,5
1308762,1441732,3-1,11,3
1208048,1107665,3-2,68,18
1418880,1320210,0-2,0,1
1430240,1430245,1-0,3,0
1323262,999096,3-1,15,3
1310714,1210656,0-2,0,15
1541997,1421347,2-1,2,1
1544935,1544911,3-1,17,4
1328640,1094193,0-2,0,2
1323753,1535865,1-2,4,3
1106697,1219258,0-1,0,3
1418984,1300638,0-1,0,1
1322749,1213179,3-2,74,21
1437411,1196789,3-2,162,48
1541083,1658129,3-2,33,10
1548786,1548773,0-2,0,14
1320690,1320699,0-1,0,5
1536277,1653544,2-2,12,7
1428344,1217785,2-2,6,5
1548629,1540961,0-1,0,7
1087667,1311811,3-2,19,3
1442597,1442600,0-1,0,2
1314529,1314621,1-2,9,10
1201348,1443373,1-1,21,12
1654275,1654262,3-2,32,11
1090922,1213179,0-1,0,37
1421343,1221252,1-0,3,0
1321165,1103659,0-2,0,23
1198704,1322397,0-1,0,6
1638023,1526042,3-0,10,0
1647423,1544984,3-2,21,10
665313,1416564,2-2,22,20
1648374,1527851,1-0,5,0
1535094,1442472,2-2,38,26
1663820,1447987,1-0,5,0
1302207,1651181,0-1,0,4
1435670,1541904,0-1,0,11
1200712,1439047,0-1,0,4
1653901,1658129,0-2,0,4
1213086,1082762,3-1,36,8
1193046,1422721,0-1,0,2
1315791,1315784,1-2,31,39
1195343,1304376,3-2,17,10
1642987,1438088,0-2,0,5
1658879,1658892,0-2,0,2
1088808,1222324,0-2,0,17
1443033,1443035,3-1,4,0
1322542,1322547,0-1,0,34
1526274,1434739,2-2,8,4
1435961,1546045,3-0,4,0
1300249,1531800,1-0,4,0
1210665,1210656,3-2,20,5
1535335,1535332,1-2,7,8
1641233,1531855,1-0,6,0
1192029,1323598,2-2,28,19
1107660,1107665,2-2,10,7
1197101,1197078,1-1,8,6
1427136,1218029,3-2,43,19
1305228,1652207,1-0,29,0
1084900,1084899,1-2,4,5
1668086,1445395,1-1,12,11
1307760,1307761,3-2,34,7
1429780,1429788,0-2,0,6
1530801,1311812,1-1,18,11
1531192,1442401,3-0,24,0
1528353,1196789,3-1,25,5
1537530,1305750,0-1,0,9
1323587,1426414,1-0,2,0
1315222,1220011,1-2,3,5
1424387,1192682,2-1,12,4
980462,980461,3-1,27,5
996544,1312255,3-2,20,7
1322862,1108409,3-2,11,2
1308027,1308008,2-0,6,0
1085112,1194430,1-0,5,0
1428184,1313041,1-0,7,0
1649911,1429999,3-1,15,4
1318528,1318523,1-2,8,8
1431804,1431801,3-1,8,2
1416265,1640354,0-1,0,6
1643360,1643368,1-1,4,1
1664109,1663963,2-2,14,5
1418662,1418661,0-1,0,1
1548850,1439301,3-0,12,0
1324232,1439771,0-1,0,17
1420938,1212430,1-0,8,0
1213738,1303370,3-1,30,9
1644503,1543664,2-1,4,1
1638116,1527701,3-2,20,6
1312935,1081363,2-1,9,4
1201578,989586,2-2,12,9
1428757,1428760,3-0,19,0
1304874,1416672,3-1,15,4
1446230,1446128,1-0,5,0
1219251,1219258,3-1,8,2
1537499,1537492,2-0,4,0
1549684,1549705,1-1,2,2
1655368,1538492,2-2,4,3
1526287,1526286,3-2,10,3
1196899,1309032,3-1,11,3
1660930,1546119,0-1,0,5
1550631,1447987,3-2,41,12
1443027,1214086,1-0,7,0
1534187,1426719,0-1,0,13
1301655,1531684,3-0,16,0
1528029,1419723,3-1,26,6
1103995,1103996,1-2,7,8
1208269,991398,1-2,6,4
1108275,1330752,2-2,8,5
1085467,1434739,0-1,0,4
1441227,1542316,2-1,8,3
1416516,1527832,0-1,0,13
1101475,1215713,1-1,19,8
1201035,1304103,1-0,4,0
1659221,1659231,1-0,2,0
1658728,1658735,2-1,2,1
1531691,1531703,0-1,0,10
1420226,999893,1-1,12,11
1544880,1544870,3-1,7,1
1301469,1217261,0-1,0,8
1540468,1540459,3-0,4,0
1321136,1110647,2-1,10,5
1445049,1099951,2-2,6,2
1099097,1304204,0-2,0,2
1418059,1546795,2-2,18,8
1309378,1662908,0-1,0,5
1533924,1533923,1-2,3,5
997759,1219237,0-2,0,4
1438859,1216055,0-2,0,6
1328479,1328456,2-1,16,6
1550029,1550030,1-2,11,12
1322587,1301836,2-1,21,5
1423102,1527419,1-2,5,7
1210896,1326191,1-1,6,2
1540955,1424688,1-1,3,0
1547289,1547288,3-0,11,0
1303379,1303370,2-2,42,26
1531567,1531575,2-1,2,1
1213184,1081370,2-1,4,2
1444433,1212653,2-1,6,2
1423091,1527419,3-1,11,2
1432419,1103659,2-2,14,9
1638707,1310026,2-2,12,3
1639135,1307340,2-1,6,2
1426727,1310947,2-1,6,3
1426136,1540971,2-1,4,1
1431876,1313438,1-0,5,0
1637222,1527221,3-1,3,1
1197430,1322696,2-1,50,14
1089540,1431125,2-2,6,7
1323404,1323399,2-2,11,4
1220459,1220455,1-2,27,33
1422320,1220455,2-2,18,12
1322441,1322461,2-2,10,5
1417344,1082571,3-1,10,2
993611,1310789,2-1,8,2
1306456,1548947,3-0,4,0
1528745,1437068,3-1,80,15
1646863,1543832,2-2,14,9
1320041,1210684,1-2,29,28
1427265,1316633,3-1,20,4
1310137,1422530,2-0,6,0
1422505,1216853,3-0,52,0
1304512,1304515,1-2,6,9
1439058,1439057,1-0,25,0
1302676,1418287,1-1,3,1
1217795,1305214,1-0,16,0
1322697,1322696,1-2,23,22
1439049,1654517,3-1,10,3
1306521,1665865,2-0,6,0
1200893,1200897,0-1,0,12
1550631,1447987,0-2,0,8
1436924,1543281,1-2,4,2
1427141,1427132,3-1,9,3
1330072,1421379,2-2,6,4
1543128,1437668,1-2,5,5
1317766,1542557,1-2,3,6
1656115,1656108,1-1,3,3
1212436,1212430,1-0,3,0
1212107,1084951,1-2,6,7
1310523,994132,2-2,10,9
1303091,1423672,2-0,8,0
1644381,1644368,2-0,2,0
1213500,1106823,0-1,0,3
1327207,1211382,2-1,4,0
1545490,1428198,3-1,4,1
1303684,1430101,2-0,2,0
998485,1322752,1-0,4,0
1322528,1109538,1-1,3,2
997759,1219237,3-2,6,2
1438859,1216055,3-2,31,12
1328836,1540658,2-2,40,25
998400,1102691,2-0,4,0
1529172,1416564,2-2,22,16
1523533,1523537,1-1,26,17
1099097,1304204,3-2,4,2
1416512,1527832,3-1,52,9
1425167,1425170,3-1,11,3
1314641,996167,2-0,2,0
875562,1201075,3-0,8,0
1322862,1108409,0-2,0,3
1312120,1213341,2-0,2,0
996544,1312255,0-2,0,3
1419704,1538288,0-1,0,11
1427092,1427097,1-2,6,8
1530189,1530193,2-1,2,1
1208656,1438872,1-2,17,19
1417273,1529094,1-0,3,0
1092478,1322476,1-2,55,65
1301986,1438862,3-1,10,3
1422956,1647355,0-1,0,3
1217395,1217398,0-1,0,2
1200367,1200366,3-1,33,9
1307760,1307761,0-2,0,9
1429780,1429788,3-2,21,4
1441721,1441732,2-1,4,1
1314529,1314616,2-2,34,20
1311795,1311772,3-1,32,9
1201915,1322616,1-1,10,5
1321960,1423940,2-0,14,0
1098073,1422403,1-1,5,4
1425774,1532805,1-1,1,1
1429930,1429928,1-0,3,0
1437891,1321902,3-1,31,8
1422837,1085892,1-2,4,5
1543888,1431306,3-1,3,0
1443375,1443373,2-1,10,4
1526287,1526286,0-2,0,8
1638116,1527701,0-2,0,7
1106238,1106235,0-1,0,9
1545433,1545442,2-1,24,6
1539049,1442082,1-1,3,3
1316141,1426402,2-1,12,4
1217399,1422604,1-2,5,7
1310522,1419913,2-1,2,1
1104721,1313769,3-1,13,4
1205736,1444490,2-1,12,3
1315778,1419725,2-1,2,0
1433313,1543832,2-1,2,0
1422654,1540279,1-1,15,13
1526743,1420833,3-1,25,6
1431305,1431306,3-0,8,0
1525914,1434639,2-2,14,8
1428193,1544646,1-2,25,29
1442927,1550863,1-1,4,2
972718,1418218,1-2,14,18
1438834,1217284,0-1,0,30
