year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	gs	w	l	sv	cg	ip	h	r	er	b	k	k_g	hr	era
2014	1	guilfordtechnicalcommunitycollege	35	austincolenqw1	Austin Cole	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austincolenqw1	So	pitcher	6	3	0	1	0		6.1	9	11	9	14	10	14.21		12.79
2014	1	guilfordtechnicalcommunitycollege	4	keganmahaffeyopkp	Kegan Mahaffey	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/keganmahaffeyopkp	Fr	pitcher/infield	6	0	0	0	0	0	5.0	8	7	6	5	6	10.80	1	10.80
2014	1	guilfordtechnicalcommunitycollege	15	troyburr615i	Troy Burr	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/troyburr615i	So	pitcher/infield	3	0	0	0	0		3.1	4	1	1	1	2	5.40		2.70
2014	1	guilfordtechnicalcommunitycollege	12	nickauger3ttj	Nick Auger	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nickauger3ttj	Fr	catcher/infield	2	0	0	0	0		2.1	5	7	5	2	2	7.71		19.29
2013	1	oterojuniorcollege	21	mattsmithopfw	Matt Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mattsmithopfw	So	P/IF	8	7	5	2	0	4	45.0	32	13	8	4	51	10.20	2	1.60
2013	1	oterojuniorcollege	35	dallasoquisth3gy	Dallas Oquist	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dallasoquisth3gy	Fr	P	9	8	4	2	0	3	44.1	35	19	9	17	48	9.74	1	1.83
2013	1	oterojuniorcollege	54	bretthullx3pa	Brett Hull	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bretthullx3pa	Fr	P	9	7	3	1	0	2	39.0	44	20	11	11	24	5.54		2.54
2013	1	oterojuniorcollege	22	marvinortiz22i5	Marvin Ortiz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/marvinortiz22i5	Fr	P	7	6	2	4	0	1	31.0	47	28	22	5	17	4.94		6.39
2013	1	oterojuniorcollege	44	jarrettbotty2mm	Jarrett Bott	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jarrettbotty2mm	Fr	P	13	0	2	2	4		16.2	18	9	4	4	18	9.72		2.16
2013	1	oterojuniorcollege	30	mattwoodwsdh	Matt Wood	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mattwoodwsdh	Fr	P	10	1	0	1	0		15.2	22	18	14	6	24	13.79	1	8.04
2013	1	oterojuniorcollege	12	brandonfeldmanz8nk	Brandon Feldman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandonfeldmanz8nk	Fr	1B/P	4	2	1	0	0		11.0	8	2	1	5	10	8.18		0.82
2013	1	oterojuniorcollege	16	neikomartineztrlg	Neiko Martinez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/neikomartineztrlg	Fr	P	7	0	1	1	0		11.0	16	14	14	8	10	8.18	2	11.45
2013	1	oterojuniorcollege	24	valentinsanchezv6fn	Valentin Sanchez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/valentinsanchezv6fn	So	P	5	1	1	1	0		11.0	9	3	2	2	3	2.45		1.64
2013	1	oterojuniorcollege	29	seanhalsey7t5k	Sean Halsey	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/seanhalsey7t5k	Fr	P	4	2	0	1	0		6.0	5	9	9	10	5	7.50		13.50
2013	1	oterojuniorcollege	31	braydenpriceh98h	Brayden Price	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/braydenpriceh98h	Fr	P	7	0	0	0	1		5.1	10	4	2	6	4	6.75		3.38
2013	1	oterojuniorcollege	25	phillipcruzj2fp	Phillip Cruz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/phillipcruzj2fp	Fr	IF/P	1	0	0	0	0		1.0	1	1	1	1		.00		9.00
2013	1	oterojuniorcollege	8	marcusstewardszj0	Marcus Steward	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/marcusstewardszj0	So	IF/P	1	0	0	0	0		0.0	2	2		1				0.00
2013	2	willistonstatecollege	4	bridgerberrett4myt	Bridger Berrett	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/bridgerberrett4myt	So	RHP	2	1	0	1	0		11.0	9	6	5	2	9	7.36		4.09
2013	2	willistonstatecollege	21	grantgibbard697y	Grant Gibbard	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/grantgibbard697y	So	LHP	2	1	0	1	0		8.2	15	10	5	3	11	11.42		5.19
2013	2	willistonstatecollege	28	parkerkinkadehtnh	Parker Kinkade	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/parkerkinkadehtnh	Fr	3B/RHP	1	0	0	0	0		5.0	6	4	1	2	4	7.20		1.80
2013	2	willistonstatecollege	10	skylersylvester6fhh	Skyler Sylvester	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/skylersylvester6fhh	Fr	RHP	4	0	0	0	0		4.1	6	3	1	0	2	4.15		2.08
2013	2	willistonstatecollege	22	braydonbolotas4hkh	Braydon Bolotas	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/braydonbolotas4hkh	So	RHP/INF	1	0	0	0	0		4.0	7	6	3	2	4	9.00		6.75
2013	2	willistonstatecollege	7	dakotabullockcaae	Dakota Bullock	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/dakotabullockcaae	Fr	LHP	3	0	0	0	0		4.0	12	16	10	5	4	9.00		22.50
2013	2	willistonstatecollege	34	chaseogolincp4s	Chase Ogolin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chaseogolincp4s	Fr	RHP	2	1	0	1	0		4.0	5	3	2	4	4	9.00	1	4.50
2013	2	willistonstatecollege	13	rjburrolamxog	RJ Burrola	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/rjburrolamxog	So	RHP/OF	2	0	0	0	0		3.2	9	13	6	5	5	12.27		14.73
2013	2	willistonstatecollege	29	nickwagnermf3m	Nick Wagner	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/nickwagnermf3m	Fr	OF/LHP	1	0	0	0	0		3.1	2	3	1	3	1	2.70		2.70
2013	2	willistonstatecollege	6	corbincliftennz21	Corbin Cliften	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/corbincliftennz21	Fr	RHP	2	0	0	0	0		3.0	11	13	7	3	1	3.00	1	21.00
2013	2	willistonstatecollege	23	marklacroixqv7r	Mark LaCroix	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/marklacroixqv7r	So	OF/RHP/C	2	0	0	0	0		2.1	2	2	0	1	1	3.86		0.00
2013	2	willistonstatecollege	11	brendandiazx0cp	Brendan Diaz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/brendandiazx0cp	Fr	3B/RHP	1	0	0	0	0		2.0	2	2		2	2	9.00		0.00
2013	2	willistonstatecollege	18	haydenknottsinyn	Hayden Knotts	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/haydenknottsinyn	Fr	RHP	2	0	0	0	0		2.0	11	13	10	5		.00	1	45.00
2013	2	willistonstatecollege	25	bronsonflorenceznsi	Bronson Florence	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/bronsonflorenceznsi	Fr	RHP	1	0	0	0	0		1.0					2	18.00		0.00
2014	1	sneadstatecommunitycollege	36	landonsmithzl5x	Landon Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/landonsmithzl5x	So	P	7	0	3	0	0	1	45.2	48	16	8	10	26	5.12		1.58
2014	1	sneadstatecommunitycollege	47	jordanguthriek2qw	Jordan Guthrie	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordanguthriek2qw	Fr	P	7	0	1	2	0	2	35.1	41	30	19	6	26	6.62	1	4.84
2014	1	sneadstatecommunitycollege	12	reedbrightf972	Reed Bright	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/reedbrightf972	So	P/OF	8	0	2	1	0	2	34.1	26	25	16	30	34	8.91		4.19
2014	1	sneadstatecommunitycollege	9	chriskilpatrick2q3u	Chris Kilpatrick	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chriskilpatrick2q3u	Fr	P/INF	10	0	3	0	1		18.1	15	9	6	5	24	11.78		2.95
2014	1	sneadstatecommunitycollege	35	tylerperkinspsjr	Tyler Perkins	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerperkinspsjr	Fr	P	4	0	1	1	0	1	13.0	14	11	8	6	11	7.62	1	5.54
2014	1	sneadstatecommunitycollege	26	colbydunnop7t	Colby Dunn	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/colbydunnop7t	Fr	P	6	0	0	1	0		12.1	20	16	13	6	5	3.65		9.49
2014	1	sneadstatecommunitycollege	2	westontatezcv2	Weston Tate	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/westontatezcv2	So	P	6	0	1	0	0		10.0	12	12	8	8	9	8.10		7.20
2014	1	sneadstatecommunitycollege	10	coltoncliftonfn9j	Colton Clifton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coltoncliftonfn9j	So	P	7	0	0	0	0		9.1	11	12	7	8	8	7.71		6.75
2014	1	sneadstatecommunitycollege	11	colbywingardhrsy	Colby Wingard	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/colbywingardhrsy	Fr	P	4	0	0	0	0		8.0	11	6	5	2	3	3.38		5.62
2014	1	sneadstatecommunitycollege	15	austindickie1a4n	Austin Dickie	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austindickie1a4n	So	P	4	0	0	0	1		6.2	5	1	1	3	4	5.40		1.35
2014	1	sneadstatecommunitycollege	23	davidcollinsq91g	David Collins	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/davidcollinsq91g	So	P/C	3	0	1	0	0		6.1	3			3	3	4.26		0.00
2014	1	sneadstatecommunitycollege	32	drewflatfordmhmn	Drew Flatford	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/drewflatfordmhmn	So	P	3	0	0	0	0		5.1	7	6	2	2	7	11.81		3.38
2014	1	sneadstatecommunitycollege	17	ryanmcnaughtono3j5	Ryan McNaughton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryanmcnaughtono3j5	So	P	3	0	0	0	0		4.2	6	7	6	5	1	1.93		11.57
2014	1	sneadstatecommunitycollege	4	zachcunninghamnsdj	Zach Cunningham	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachcunninghamnsdj	Fr	P/OF	1	0	0	0	0		4.0	5	1		1	1	2.25		0.00
2014	1	sneadstatecommunitycollege	21	calebroberts60sf	Caleb Roberts	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/calebroberts60sf	So	P	2	0	0	0	0		2.1	5	6	3	3		.00		11.57
2013	3	niagaracountycommunitycollege	20	bobbyoconnorly7e	Bobby O'Connor	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/bobbyoconnorly7e	So	RHP	3	0	2	0	0	1	16.0	16	6	5	2	8	4.50	1	2.81
2013	3	niagaracountycommunitycollege	10	andrewdewittpkp2	Andrew Dewitt	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/andrewdewittpkp2	So	LHP	3	0	2	1	0	1	11.1	10	9	8	1	13	10.32	1	6.35
2013	3	niagaracountycommunitycollege	13	kylebellcupz	Kyle Bell	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kylebellcupz	Fr	RHP	2	0	1	0	0		11.0	9	6	2	7	10	8.18		1.64
2013	3	niagaracountycommunitycollege	23	jakecollins8w2e	Jake Collins	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jakecollins8w2e	Fr	RHP	3	0	1	0	1		11.0	10	8	7	5	12	9.82		5.73
2013	3	niagaracountycommunitycollege	16	mattkeatingd60a	Matt Keating	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mattkeatingd60a	Fr	RHP	3	0	0	2	0		10.2	22	14	12	4	8	6.75	1	10.12
2013	3	niagaracountycommunitycollege	44	johnlamannaubi9	John Lamanna	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/johnlamannaubi9	Fr	RHP	2	0	0	2	0		9.1	8	5	5	8	9	8.68	1	4.82
2013	3	niagaracountycommunitycollege	36	caseydomeski2fzd	Casey Domeski	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/caseydomeski2fzd	Fr	RHP	4	0	0	0	0		7.2	7	3	1	3	4	4.70	1	1.17
2013	3	niagaracountycommunitycollege	27	ryanhancyesgx	Ryan Hancy	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ryanhancyesgx	Fr	2B/RHP	4	0	0	0	0		7.2	11	8	7	5	3	3.52	1	8.22
2013	3	niagaracountycommunitycollege	5	lucasschaeferqryk	Lucas Schaefer	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/lucasschaeferqryk	Fr	RHP	2	0	0	0	0		7.0	4	7	4	3	3	3.86	1	5.14
2013	3	niagaracountycommunitycollege	2	joecolosialmq	Joe Colosi	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joecolosialmq	Fr	LHP	3	0	1	0	0		5.2	7	4	3	4	7	11.12		4.76
2013	3	niagaracountycommunitycollege	30	brodyburnsljgj	Brody Burns	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brodyburnsljgj	Fr	RHP	1	0	0	1	0		5.1	10	9	6	3	3	5.06		10.12
2013	3	niagaracountycommunitycollege	9	tylerdardzinski9la4	Tyler Dardzinski	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tylerdardzinski9la4	Fr	RHP	3	0	0	1	1		4.1	1	3		7	1	2.08		0.00
2013	3	niagaracountycommunitycollege	25	drewborowskimjcx	Drew Borowski	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/drewborowskimjcx	Fr	LHP/OF	2	0	0	1	0		3.1	8	7	5	2	4	10.80	1	13.50
2013	3	niagaracountycommunitycollege	29	lucasevansx258	Lucas Evans	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/lucasevansx258	Fr	RHP	2	0	0	0	0		2.0	3	3	3	4	1	4.50		13.50
2013	3	niagaracountycommunitycollege	40	brandonriveradg9v	Brandon Rivera	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonriveradg9v	Fr	RHP	3	0	0	0	0		1.2	1	1	1	3	1	5.40		5.40
2013	2	heartlandcommunitycollege	25	jacobhendrennkdu	Jacob Hendren	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jacobhendrennkdu	So	P/1B	4	4	2	0	0	1	24.1	17	10	3	3	32	11.84		1.11
2013	2	heartlandcommunitycollege	13	patcashman2y2j	Pat Cashman	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/patcashman2y2j	So	P	4	4	3	0	0	1	23.1	19	11	5	5	27	10.41		1.93
2013	2	heartlandcommunitycollege	9	trevorstorie6m9k	Trevor Storie	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/trevorstorie6m9k	So	P	3	2	2	0	0	1	16.0	8	4	3	5	11	6.19		1.69
2013	2	heartlandcommunitycollege	38	joecejafgqc	Joe Ceja	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joecejafgqc	So	P	3	3	2	0	0		14.2	14	8	3	4	13	7.98		1.84
2013	2	heartlandcommunitycollege	4	frankwaliczek3t6e	Frank Waliczek	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/frankwaliczek3t6e	So	P	3	3	0	1	0		14.1	17	10	6	4	5	3.14		3.77
2013	2	heartlandcommunitycollege	17	colinnowakcpfs	Colin Nowak	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/colinnowakcpfs	Fr	P	3	3	1	1	0		11.0	15	12	8	6	7	5.73		6.55
2013	2	heartlandcommunitycollege	34	seanhudsongzqz	Sean Hudson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/seanhudsongzqz	So	P	5	0	2	0	0		7.2	12	7	6	1	5	5.87		7.04
2013	2	heartlandcommunitycollege	27	dansaskowskiy6oo	Dan Saskowski	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/dansaskowskiy6oo	Fr	P	4	0	1	0	2		7.1	3			3	4	4.91		0.00
2013	2	heartlandcommunitycollege	35	justincurryr0oj	Justin Curry	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/justincurryr0oj	Fr	P	3	1	2	0	0		6.2	10	7	6	5	7	9.45		8.10
2013	2	heartlandcommunitycollege	32	chadgendrontdxz	Chad Gendron	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chadgendrontdxz	So	P	4	0	0	0	0		5.0				1	9	16.20		0.00
2013	2	heartlandcommunitycollege	29	mattmillerhqai	Matt Miller	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mattmillerhqai	Fr	P	4	0	0	0	2		4.1	2			3	8	16.62		0.00
2013	2	heartlandcommunitycollege	44	keithmahler3cfl	Keith Mahler	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/keithmahler3cfl	Fr	P	3	0	1	0	1		3.2	1			1	4	9.82		0.00
2013	2	heartlandcommunitycollege	18	jackmclaughlin091q	Jack McLaughlin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jackmclaughlin091q	Fr	P	3	0	0	0	0		2.2	4	3	3	1	4	13.50		10.12
2013	2	heartlandcommunitycollege	19	charliejergerwji0	Charlie Jerger	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/charliejergerwji0	So	P	2	0	0	1	0		1.2	1			1	1	5.40		0.00
2014	2	iowacentralcommunitycollege	12	alexhaydeny9zj	Alex Hayden	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexhaydeny9zj		P	7	7	6	1	0	3	39.1	28	17	13	4	26	5.95	4	2.97
2014	2	iowacentralcommunitycollege	51	ryanboelteriuyl	Ryan Boelter	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ryanboelteriuyl		P	7	7	4	1	0		34.0	27	16	12	24	37	9.79	1	3.18
2014	2	iowacentralcommunitycollege	18	joehawksk5au	Joe Hawks	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joehawksk5au		P	9	6	2	3	0		27.2	19	14	12	17	19	6.18	3	3.90
2014	2	iowacentralcommunitycollege	15	tylervaughnlhxz	Tyler Vaughn	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylervaughnlhxz		P	8	1	3	1	0		24.1	19	12	8	12	20	7.40	2	2.96
2014	2	iowacentralcommunitycollege	45	abrahanfletexaa3	Abrahan Flete	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/abrahanfletexaa3		P	5	5	1	3	0		22.2	22	23	19	19	16	6.35	3	7.54
2014	2	iowacentralcommunitycollege	10	lukevandermatenxe1t	Luke Vandermaten	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/lukevandermatenxe1t		P	13	0	2	0	8		20.2	15	6	1	5	21	9.15		0.44
2014	2	iowacentralcommunitycollege	4	baileyscott255s	Bailey Scott	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/baileyscott255s		P	9	0	0	0	2		12.0	12	7	7	8	10	7.50		5.25
2014	2	iowacentralcommunitycollege	42	juanbergersm3n	Juan Berger	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/juanbergersm3n		P	5	0	1	0	0		5.0	3	1	1	6	2	3.60	1	1.80
2014	2	iowacentralcommunitycollege	44	austinvaskelmha	Austin Vaske	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/austinvaskelmha		P	3	1	0	0	0		5.0	8	5	5	3	2	3.60	2	9.00
2014	2	iowacentralcommunitycollege	2	willgormallyilwx	Will Gormally	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/willgormallyilwx		OF	3	1	1	0	0		4.1	3	2	1	3	2	4.15		2.08
2014	2	iowacentralcommunitycollege	40	westonglienked91q	Weston Glienke	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/westonglienked91q		P	1	1	1	0	0		4.0	1			2	1	2.25		0.00
2014	2	iowacentralcommunitycollege	47	tomjerlezylg	Tom Jerle	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tomjerlezylg		P	2	0	0	0	0		3.1	3	3	2	2	4	10.80		5.40
2014	2	iowacentralcommunitycollege	30	doniperdomoft7z	Doni Perdomo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/doniperdomoft7z		P	3	1	0	0	0		3.0	4	9	7	4	2	6.00		21.00
2014	2	iowacentralcommunitycollege	33	treykehoeki06	Trey Kehoe	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/treykehoeki06		P	1	0	0	0	0		2.0	1	1			1	4.50		0.00
2014	2	iowacentralcommunitycollege	1	natestegerc1c3	Nate Steger	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/natestegerc1c3		INF	1	1	0	0	0		1.0	1	2	2	2		.00		18.00
2013	1	fortscottcommunitycollege	21	aaronmasonm61c	Aaron Mason	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/aaronmasonm61c	So	LHP	8	8	2	3	0	3	41.2	51	25	22	6	37	7.99	3	4.75
2013	1	fortscottcommunitycollege	5	mileswagnereehn	Miles Wagner	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mileswagnereehn	Fr	RHP	9	4	3	1	0	1	36.0	29	19	8	10	20	5.00	1	2.00
2013	1	fortscottcommunitycollege	4	johnlynchqyzm	John Lynch	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johnlynchqyzm	So	RHP	10	7	2	3	0		32.1	43	29	21	10	20	5.57	2	5.85
2013	1	fortscottcommunitycollege	1	codytolbert8afy	Cody Tolbert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/codytolbert8afy	Fr	RHP	9	4	1	2	0		32.1	31	14	10	15	26	7.24	1	2.78
2013	1	fortscottcommunitycollege	8	mattpeterson7jkr	Matt Peterson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mattpeterson7jkr	Fr	RHP	12	0	2	4	2		26.1	26	14	9	11	22	7.52		3.08
2013	1	fortscottcommunitycollege	24	joshgriffithnyd3	Josh Griffith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joshgriffithnyd3	So	INF/RHP	7	6	2	1	0		24.2	29	11	6	9	17	6.20		2.19
2013	1	fortscottcommunitycollege	30	landonholifield9zyv	Landon Holifield	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/landonholifield9zyv	So	RHP	11	1	2	1	0		19.0	13	19	12	17	20	9.47	2	5.68
2013	1	fortscottcommunitycollege	14	dannygarrett3uvu	Danny Garrett	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dannygarrett3uvu	Fr	LHP	10	1	1	0	0		17.1	16	9	6	7	12	6.23	1	3.12
2013	1	fortscottcommunitycollege	23	bobbypierceoyqa	Bobby Pierce	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bobbypierceoyqa	Fr	LHP	6	3	1	3	0		13.1	17	12	9	10	10	6.75		6.07
2013	1	fortscottcommunitycollege	20	natewestfahlhumh	Nate Westfahl	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/natewestfahlhumh	Fr	LHP	8	4	0	1	0		13.0	27	19	15	11	15	10.38	2	10.38
2013	1	fortscottcommunitycollege	16	samgilbert6wct	Sam Gilbert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/samgilbert6wct	So	OF	6	0	0	1	1		10.0	12	9	7	4	13	11.70	1	6.30
2013	1	fortscottcommunitycollege	34	brendanjanesejpv	Brendan Janes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brendanjanesejpv	Fr	RHP	9	0	0	0	0		7.0	14	19	10	11	8	10.29	2	12.86
2013	1	fortscottcommunitycollege	19	ethanpeacockt5l6	Ethan Peacock	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ethanpeacockt5l6	So	LHP	5	1	0	0	0		6.2	16	10	6	2	5	6.75		8.10
2013	1	fortscottcommunitycollege	33	jacobboling57v9	Jacob Boling	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jacobboling57v9	Fr	INF/RHP	7	0	1	0	0		6.0	9	8	5	5	4	6.00		7.50
2013	1	fortscottcommunitycollege	7	lancebarkleyielw	Lance Barkley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lancebarkleyielw	So	OF	6	0	0	0	1		4.2	11	3	1	1	3	5.79	1	1.93
2014	2	waketechnicalcommunitycollege	17	bradedwardsw5d4	Brad Edwards	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/bradedwardsw5d4	Fr	P	9	1	0	4	0	1	46.0	48	29	18	26	37	7.24	3	3.52
2014	2	waketechnicalcommunitycollege	16	logannoblesislh	Logan Nobles	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/logannoblesislh	Fr	P	9	0	1	0	0		35.0	33	23	16	19	16	4.11		4.11
2014	2	waketechnicalcommunitycollege	1	zackcooper72et	Zack Cooper	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/zackcooper72et	So	SS	7	0	1	4	0		29.0	24	15	7	8	17	5.28	1	2.17
2014	2	waketechnicalcommunitycollege	13	derekjacksonjij2	Derek Jackson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/derekjacksonjij2	Fr	P	9	0	2	3	0	1	25.0	19	17	12	19	13	4.68		4.32
2014	2	waketechnicalcommunitycollege	14	hunterbrownwmox	Hunter Brown	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/hunterbrownwmox	So	P	9	0	1	0	0		23.1	31	18	15	10	12	4.63		5.79
2014	2	waketechnicalcommunitycollege	19	damiendudleya243	Damien Dudley	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/damiendudleya243	Fr	P	7	1	0	3	0		21.1	26	23	23	26	11	4.64		9.70
2014	2	waketechnicalcommunitycollege	29	brandongragillanqin	Brandon Gragilla	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/brandongragillanqin	Fr	1B	3	0	1	1	0		10.2	13	7	5	3	4	3.38		4.22
2014	2	waketechnicalcommunitycollege	34	mattfurhviq4	Matt Furh	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mattfurhviq4	Fr	P	3	0	0	0	0		8.0	7	4	3	2	6	6.75		3.38
2014	2	waketechnicalcommunitycollege	8	alexscottb8d2	Alex Scott	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexscottb8d2	Fr	SS	3	0	1	0	0		5.2	9	4	1	2	4	6.35	1	1.59
2014	2	waketechnicalcommunitycollege	27	tylermarshburnmkrz	Tyler Marshburn	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylermarshburnmkrz	So	C	2	0	1	1	0		5.0	5	5	3	3	4	7.20		5.40
2014	2	waketechnicalcommunitycollege	21	loganwaldengn15	Logan Walden	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/loganwaldengn15	So	P	1	1	0	1	0		3.2	5	3	3	3	8	19.64		7.36
2014	2	waketechnicalcommunitycollege	11	connorgainesakud	Connor Gaines	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/connorgainesakud	Fr	P	3	0	0	0	0		3.1	4	3	2	6	1	2.70		5.40
2014	2	waketechnicalcommunitycollege	24	michelsaba3590	Michel Saba	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/michelsaba3590	Fr	P	1	0	0	0	0		1.0		1	1	2		.00		9.00
2013	3	northarkansascollege	30	stephenswagertypbhw	Stephen Swagerty	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/stephenswagertypbhw	So	P	8	0	5	1	0	4	42.2	40	20	11	17	52	10.97	1	2.32
2013	3	northarkansascollege	1	joshbakerz22p	Josh Baker	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joshbakerz22p	So	P. OF	8	1	2	4	0	2	39.0	38	35	12	19	43	9.92	3	2.77
