division_id,sent_date,pulled_date,visitor_name,visitor_id,visitor_college_id,vistor_href,visitor_record,visitor_score,park_name,home_name,home_id,home_college_id,home_href,home_record,home_score,status
1,2/17/2004,2/17/2004,Univ of the Ozarks (non-member school),,,Univ of the Ozarks (non-member school), ,0,University of Arkansas-Fort Smith,University of Arkansas-Fort Smith,24250,1263,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1263&amp;teamid=24250"">University of Arkansas-Fort Smith</a>",30 - 17 - 0,0,""
1,2/17/2004,2/17/2004,Univ of the Ozarks (non-member school),,,Univ of the Ozarks (non-member school), ,0,University of Arkansas-Fort Smith,University of Arkansas-Fort Smith,24250,1263,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1263&amp;teamid=24250"">University of Arkansas-Fort Smith</a>",30 - 17 - 0,0,""
1,2/17/2004,2/17/2004,Arizona Western College,23475,1239,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1239&amp;teamid=23475"">Arizona Western College</a>",25 - 30 - 0,7,Imperial Valley College (non-member school),Imperial Valley College (non-member school),,,Imperial Valley College (non-member school), ,3,""
1,2/17/2004,2/17/2004,South Georgia College,29457,1482,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1482&amp;teamid=29457"">South Georgia College</a>",4 - 5 - 0,2,Southern Union State Community College,Southern Union State Community College,28486,1551,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1551&amp;teamid=28486"">Southern Union State Community College</a>",8 - 10 - 0,7,""
1,2/17/2004,2/17/2004,South Georgia College,29457,1482,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1482&amp;teamid=29457"">South Georgia College</a>",4 - 5 - 0,0,Southern Union State Community College,Southern Union State Community College,28486,1551,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1551&amp;teamid=28486"">Southern Union State Community College</a>",8 - 10 - 0,5,""
1,2/17/2004,2/17/2004,Independence Community College,24448,1334,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1334&amp;teamid=24448"">Independence Community College</a>",3 - 6 - 0,3,Crowder College,Crowder College,24248,1462,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1462&amp;teamid=24248"">Crowder College</a>",32 - 26 - 0,1,""
1,2/17/2004,2/17/2004,Independence Community College,24448,1334,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1334&amp;teamid=24448"">Independence Community College</a>",3 - 6 - 0,6,Crowder College,Crowder College,24248,1462,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1462&amp;teamid=24248"">Crowder College</a>",32 - 26 - 0,2,""
1,2/17/2004,2/17/2004,El Paso Community College,27144,1663,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1663&amp;teamid=27144"">El Paso Community College</a>",31 - 25 - 0,9,UNM-JV (non-member school),UNM-JV (non-member school),,,UNM-JV (non-member school), ,10,""
1,2/17/2004,2/17/2004,Bevill State Community College-Fayette,28485,1536,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1536&amp;teamid=28485"">Bevill State Community College-Fayette</a>",23 - 23 - 0,4,Meridian Community College,Meridian Community College,29300,1563,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1563&amp;teamid=29300"">Meridian Community College</a>",37 - 10 - 0,7,""
1,2/17/2004,2/17/2004,Bevill State Community College-Fayette,28485,1536,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1536&amp;teamid=28485"">Bevill State Community College-Fayette</a>",23 - 23 - 0,6,Meridian Community College,Meridian Community College,29300,1563,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1563&amp;teamid=29300"">Meridian Community College</a>",37 - 10 - 0,4,Overtime
1,2/17/2004,2/17/2004,Gadsden State Community College,24888,1539,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1539&amp;teamid=24888"">Gadsden State Community College</a>",25 - 15 - 0,5,Chattanooga State Community College,Chattanooga State Community College,24896,1342,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1342&amp;teamid=24896"">Chattanooga State Community College</a>",7 - 6 - 0,4,""
1,2/17/2004,2/17/2004,Gadsden State Community College,24888,1539,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1539&amp;teamid=24888"">Gadsden State Community College</a>",25 - 15 - 0,3,Chattanooga State Community College,Chattanooga State Community College,24896,1342,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1342&amp;teamid=24896"">Chattanooga State Community College</a>",7 - 6 - 0,10,""
1,2/17/2004,2/17/2004,Jefferson Davis Community College,29842,1543,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1543&amp;teamid=29842"">Jefferson Davis Community College</a>",20 - 21 - 0,1,Northwest Florida State College,Northwest Florida State College,28076,1613,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1613&amp;teamid=28076"">Northwest Florida State College</a>",11 - 9 - 0,5,""
1,2/18/2004,2/18/2004,Colby Community College,25531,1325,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1325&amp;teamid=25531"">Colby Community College</a>",6 - 19 - 0,1,Lamar Community College,Lamar Community College,23472,1620,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1620&amp;teamid=23472"">Lamar Community College</a>",50 - 12 - 0,15,""
1,2/18/2004,2/18/2004,Colby Community College,25531,1325,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1325&amp;teamid=25531"">Colby Community College</a>",6 - 19 - 0,4,Lamar Community College,Lamar Community College,23472,1620,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1620&amp;teamid=23472"">Lamar Community College</a>",50 - 12 - 0,5,""
1,2/18/2004,2/18/2004,San Jacinto College-North,28818,1443,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1443&amp;teamid=28818"">San Jacinto College-North</a>",23 - 8 - 0,5,Blinn College,Blinn College,28815,1687,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1687&amp;teamid=28815"">Blinn College</a>",40 - 12 - 0,9,""
1,2/18/2004,2/18/2004,Darton College,23257,1640,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1640&amp;teamid=23257"">Darton College</a>",8 - 8 - 0,0,Chipola  College,Chipola  College,28480,1356,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1356&amp;teamid=28480"">Chipola  College</a>",4 - 8 - 0,0,""
1,2/18/2004,2/18/2004,Odessa College,26490,1314,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1314&amp;teamid=26490"">Odessa College</a>",28 - 31 - 0,8,Ranger College,Ranger College,26495,1315,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1315&amp;teamid=26495"">Ranger College</a>",3 - 18 - 0,5,""
1,2/18/2004,2/18/2004,Odessa College,26490,1314,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1314&amp;teamid=26490"">Odessa College</a>",28 - 31 - 0,15,Ranger College,Ranger College,26495,1315,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1315&amp;teamid=26495"">Ranger College</a>",3 - 18 - 0,8,""
1,2/18/2004,2/18/2004,Georgia Perimeter College,29545,1479,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1479&amp;teamid=29545"">Georgia Perimeter College</a>",23 - 23 - 0,6,LaGrange College (non-member school),LaGrange College (non-member school),,,LaGrange College (non-member school), ,2,""
1,2/18/2004,2/18/2004,Georgia Perimeter College,29545,1479,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1479&amp;teamid=29545"">Georgia Perimeter College</a>",23 - 23 - 0,5,LaGrange College (non-member school),LaGrange College (non-member school),,,LaGrange College (non-member school), ,4,Overtime
1,2/18/2004,2/18/2004,Limestone JV (non-member school),,,Limestone JV (non-member school), ,0,Spartanburg Methodist College,Spartanburg Methodist College,29171,1378,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1378&amp;teamid=29171"">Spartanburg Methodist College</a>",8 - 6 - 0,0,""
1,2/18/2004,2/18/2004,Limestone JV (non-member school),,,Limestone JV (non-member school), ,0,Spartanburg Methodist College,Spartanburg Methodist College,29171,1378,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1378&amp;teamid=29171"">Spartanburg Methodist College</a>",8 - 6 - 0,0,""
1,2/18/2004,2/18/2004,Palm Beach State College,29794,1366,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1366&amp;teamid=29794"">Palm Beach State College</a>",4 - 5 - 0,8,Miami Dade College,Miami Dade College,29793,1364,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1364&amp;teamid=29793"">Miami Dade College</a>",27 - 16 - 0,9,""
1,2/18/2004,2/18/2004,Southeastern Illinois College,29824,1583,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1583&amp;teamid=29824"">Southeastern Illinois College</a>",23 - 26 - 0,10,Volunteer State Community College,Volunteer State Community College,24879,1351,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1351&amp;teamid=24879"">Volunteer State Community College</a>",23 - 33 - 0,8,""
1,2/18/2004,2/18/2004,Southeastern Illinois College,29824,1583,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1583&amp;teamid=29824"">Southeastern Illinois College</a>",23 - 26 - 0,1,Volunteer State Community College,Volunteer State Community College,24879,1351,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1351&amp;teamid=24879"">Volunteer State Community College</a>",23 - 33 - 0,5,""
1,2/18/2004,2/18/2004,North Central Texas College,24660,1305,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1305&amp;teamid=24660"">North Central Texas College</a>",29 - 14 - 0,1,Northeast Texas Community College,Northeast Texas Community College,24655,1649,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1649&amp;teamid=24655"">Northeast Texas Community College</a>",7 - 6 - 0,0,""
1,2/18/2004,2/18/2004,North Central Texas College,24660,1305,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1305&amp;teamid=24660"">North Central Texas College</a>",29 - 14 - 0,11,Northeast Texas Community College,Northeast Texas Community College,24655,1649,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1649&amp;teamid=24655"">Northeast Texas Community College</a>",7 - 6 - 0,1,""
1,2/18/2004,2/18/2004,University of the Caribou (non-member school),,,University of the Caribou (non-member school), ,3,Chandler-Gilbert Community College,Chandler-Gilbert Community College,23468,1706,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1706&amp;teamid=23468"">Chandler-Gilbert Community College</a>",35 - 16 - 0,14,""
1,2/18/2004,2/18/2004,Howard College,29913,1310,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1310&amp;teamid=29913"">Howard College </a>",36 - 19 - 0,19,McMurry (non-member school),McMurry (non-member school),,,McMurry (non-member school), ,9,""
1,2/18/2004,2/18/2004,Cowley County Community College,24680,1326,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1326&amp;teamid=24680"">Cowley County Community College</a>",41 - 20 - 0,5,Crowder College,Crowder College,24248,1462,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1462&amp;teamid=24248"">Crowder College</a>",32 - 26 - 0,3,Overtime
1,2/18/2004,2/18/2004,Cowley County Community College,24680,1326,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1326&amp;teamid=24680"">Cowley County Community College</a>",41 - 20 - 0,9,Crowder College,Crowder College,24248,1462,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1462&amp;teamid=24248"">Crowder College</a>",32 - 26 - 0,13,""
1,2/18/2004,2/18/2004,Northwest Mississippi Community College,25661,1568,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1568&amp;teamid=25661"">Northwest Mississippi Community College</a>",26 - 20 - 0,0,Southwest Mississippi Community College,Southwest Mississippi Community College,29299,1570,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1570&amp;teamid=29299"">Southwest Mississippi Community College</a>",2 - 8 - 0,10,""
1,2/18/2004,2/18/2004,Northwest Mississippi Community College,25661,1568,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1568&amp;teamid=25661"">Northwest Mississippi Community College</a>",26 - 20 - 0,10,Southwest Mississippi Community College,Southwest Mississippi Community College,29299,1570,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1570&amp;teamid=29299"">Southwest Mississippi Community College</a>",2 - 8 - 0,9,""
1,2/18/2004,2/18/2004,Brown Mackie College,24451,1641,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1641&amp;teamid=24451"">Brown Mackie College</a>",7 - 24 - 0,3,Garden City Community College,Garden City Community College,25535,1329,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1329&amp;teamid=25535"">Garden City Community College</a>",34 - 19 - 0,11,""
1,2/18/2004,2/18/2004,Brown Mackie College,24451,1641,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1641&amp;teamid=24451"">Brown Mackie College</a>",7 - 24 - 0,0,Garden City Community College,Garden City Community College,25535,1329,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1329&amp;teamid=25535"">Garden City Community College</a>",34 - 19 - 0,10,""
1,2/18/2004,2/18/2004,Texas Wesleyan JV (non-member school),,,Texas Wesleyan JV (non-member school), ,9,Brookhaven College,Brookhaven College,26489,1606,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1606&amp;teamid=26489"">Brookhaven College</a>",17 - 33 - 0,11,""
1,2/18/2004,2/18/2004,Alabama Southern Community College,30235,1548,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1548&amp;teamid=30235"">Alabama Southern Community College</a>",31 - 11 - 0,1,Pensacola State College,Pensacola State College,29977,1367,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1367&amp;teamid=29977"">Pensacola State College</a>",22 - 17 - 0,5,""
1,2/18/2004,2/18/2004,Florida State College at Jacksonville,29698,1669,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1669&amp;teamid=29698"">Florida State College at Jacksonville</a>",0 - 2 - 0,3,Tallahassee Community College,Tallahassee Community College,29456,1644,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1644&amp;teamid=29456"">Tallahassee Community College</a>",45 - 12 - 0,8,""
1,2/18/2004,2/18/2004,Faulkner State Community College,23105,1542,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1542&amp;teamid=23105"">Faulkner State Community College</a>",18 - 26 - 0,4,Gadsden State Community College,Gadsden State Community College,24888,1539,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1539&amp;teamid=24888"">Gadsden State Community College</a>",25 - 15 - 0,5,""
1,2/18/2004,2/18/2004,Faulkner State Community College,23105,1542,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1542&amp;teamid=23105"">Faulkner State Community College</a>",18 - 26 - 0,2,Gadsden State Community College,Gadsden State Community College,24888,1539,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1539&amp;teamid=24888"">Gadsden State Community College</a>",25 - 15 - 0,6,""
1,2/18/2004,2/18/2004,McLennan Community College,26494,1311,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1311&amp;teamid=26494"">McLennan Community College</a>",8 - 9 - 0,7,Cedar Valley College,Cedar Valley College,26499,1597,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1597&amp;teamid=26499"">Cedar Valley College</a>",27 - 18 - 0,12,""
1,2/19/2004,2/19/2004,Dixie State College of Utah,23451,1243,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1243&amp;teamid=23451"">Dixie State College of Utah</a>",43 - 13 - 0,10,Fullerton C.C. (CA) (non-member school),Fullerton C.C. (CA) (non-member school),,,Fullerton C.C. (CA) (non-member school), ,3,""
1,2/19/2004,2/19/2004,Chattahoochee Valley Community College,28483,1537,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1537&amp;teamid=28483"">Chattahoochee Valley Community College</a>",32 - 14 - 0,1,Darton College,Darton College,23257,1640,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1640&amp;teamid=23257"">Darton College</a>",8 - 8 - 0,0,""
1,2/19/2004,2/19/2004,Western Oklahoma State College,24234,1264,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1264&amp;teamid=24234"">Western Oklahoma State College</a>",34 - 14 - 0,17,Southern Nazarene J.V. (non-member school),Southern Nazarene J.V. (non-member school),,,Southern Nazarene J.V. (non-member school), ,3,""
1,2/19/2004,2/19/2004,Western Oklahoma State College,24234,1264,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1264&amp;teamid=24234"">Western Oklahoma State College</a>",34 - 14 - 0,14,Southern Nazarene J.V. (non-member school),Southern Nazarene J.V. (non-member school),,,Southern Nazarene J.V. (non-member school), ,0,""
1,2/19/2004,2/19/2004,Georgia College (non-member school),,,Georgia College (non-member school), ,2,Georgia Perimeter College,Georgia Perimeter College,29545,1479,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1479&amp;teamid=29545"">Georgia Perimeter College</a>",23 - 23 - 0,7,""
1,2/19/2004,2/19/2004,Georgia College (non-member school),,,Georgia College (non-member school), ,3,Georgia Perimeter College,Georgia Perimeter College,29545,1479,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1479&amp;teamid=29545"">Georgia Perimeter College</a>",23 - 23 - 0,4,""
1,2/19/2004,2/19/2004,Brookhaven College,26489,1606,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1606&amp;teamid=26489"">Brookhaven College</a>",17 - 33 - 0,4,Richland College,Richland College,26493,1599,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1599&amp;teamid=26493"">Richland College</a>",15 - 8 - 0,5,""
1,2/19/2004,2/19/2004,Louisburg College,28647,1377,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1377&amp;teamid=28647"">Louisburg College</a>",11 - 5 - 0,4,Middle Georgia College,Middle Georgia College,29546,1481,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1481&amp;teamid=29546"">Middle Georgia College</a>",13 - 4 - 0,3,""
1,2/19/2004,2/19/2004,Tallahassee Community College,29456,1644,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1644&amp;teamid=29456"">Tallahassee Community College</a>",45 - 12 - 0,14,Florida State College at Jacksonville,Florida State College at Jacksonville,29698,1669,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1669&amp;teamid=29698"">Florida State College at Jacksonville</a>",0 - 2 - 0,4,""
1,2/19/2004,2/19/2004,Faulkner State Community College,23105,1542,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1542&amp;teamid=23105"">Faulkner State Community College</a>",18 - 26 - 0,4,Snead State Community College,Snead State Community College,23106,1550,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1550&amp;teamid=23106"">Snead State Community College</a>",13 - 23 - 0,9,""
1,2/19/2004,2/19/2004,Faulkner State Community College,23105,1542,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1542&amp;teamid=23105"">Faulkner State Community College</a>",18 - 26 - 0,1,Snead State Community College,Snead State Community College,23106,1550,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1550&amp;teamid=23106"">Snead State Community College</a>",13 - 23 - 0,1,""
1,2/19/2004,2/19/2004,Pensacola State College,29977,1367,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1367&amp;teamid=29977"">Pensacola State College</a>",22 - 17 - 0,5,Mississippi Gulf Coast Community College,Mississippi Gulf Coast Community College,29298,1566,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1566&amp;teamid=29298"">Mississippi Gulf Coast Community College</a>",5 - 4 - 0,6,""
1,2/19/2004,2/19/2004,Tyler Junior College,26498,1446,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1446&amp;teamid=26498"">Tyler Junior College</a>",23 - 23 - 0,0,Weatherford College,Weatherford College,26501,1318,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1318&amp;teamid=26501"">Weatherford College</a>",14 - 3 - 0,7,""
1,2/19/2004,2/19/2004,Redlands Community College,24233,1257,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1257&amp;teamid=24233"">Redlands Community College</a>",9 - 11 - 0,11,Clarendon College,Clarendon College,25925,1688,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1688&amp;teamid=25925"">Clarendon College</a>",34 - 12 - 0,21,""
1,2/19/2004,2/19/2004,Redlands Community College,24233,1257,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1257&amp;teamid=24233"">Redlands Community College</a>",9 - 11 - 0,2,Clarendon College,Clarendon College,25925,1688,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1688&amp;teamid=25925"">Clarendon College</a>",34 - 12 - 0,13,""
1,2/20/2004,2/20/2004,Volunteer State Community College,24879,1351,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1351&amp;teamid=24879"">Volunteer State Community College</a>",23 - 33 - 0,0,Dyersburg State Community College,Dyersburg State Community College,24882,1345,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1345&amp;teamid=24882"">Dyersburg State Community College</a>",6 - 4 - 0,3,""
1,2/20/2004,2/20/2004,Brookhaven College,26489,1606,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1606&amp;teamid=26489"">Brookhaven College</a>",17 - 33 - 0,4,Murray State College,Murray State College,24685,1258,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1258&amp;teamid=24685"">Murray State College</a>",4 - 15 - 0,6,""
1,2/20/2004,2/20/2004,Brookhaven College,26489,1606,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1606&amp;teamid=26489"">Brookhaven College</a>",17 - 33 - 0,12,Murray State College,Murray State College,24685,1258,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1258&amp;teamid=24685"">Murray State College</a>",4 - 15 - 0,4,""
1,2/20/2004,2/20/2004,Central Alabama Community College,28476,1535,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1535&amp;teamid=28476"">Central Alabama Community College</a>",36 - 13 - 0,0,neutral,Pearl River Community College,28484,1569,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1569&amp;teamid=28484"">Pearl River Community College</a>",41 - 10 - 0,0,""
