division_id,sent_date,pulled_date,visitor_name,visitor_id,visitor_college_id,vistor_href,visitor_record,visitor_score,park_name,home_name,home_id,home_college_id,home_href,home_record,home_score,status
1,3/3/2001,3/3/2001,North Florida Community College,1042,1365,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1365&amp;teamid=1042"">North Florida Community College</a>",15 - 10 - 0,0,Seminole State College of Florida,Seminole State College of Florida,2352,1372,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1372&amp;teamid=2352"">Seminole State College of Florida</a>",5 - 12 - 0,0,""
1,3/3/2001,3/3/2001,Gloucester County College,1257,1497,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1497&amp;teamid=1257"">Gloucester County College</a>",53 - 9 - 0,6,St. Johns River Community College,St. Johns River Community College,2150,1369,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1369&amp;teamid=2150"">St. Johns River Community College</a>",16 - 10 - 0,10,""
1,3/3/2001,3/3/2001,Arizona Western College,474,1239,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1239&amp;teamid=474"">Arizona Western College</a>",11 - 21 - 0,0,Pima Community College,Pima Community College,456,1248,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1248&amp;teamid=456"">Pima Community College</a>",13 - 14 - 0,0,""
1,3/3/2001,3/3/2001,Arizona Western College,474,1239,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1239&amp;teamid=474"">Arizona Western College</a>",11 - 21 - 0,0,Pima Community College,Pima Community College,456,1248,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1248&amp;teamid=456"">Pima Community College</a>",13 - 14 - 0,0,""
1,3/3/2001,3/3/2001,Jefferson State Community College,2705,1544,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1544&amp;teamid=2705"">Jefferson State Community College</a>",15 - 12 - 0,8,Chattanooga State Community College,Chattanooga State Community College,1233,1342,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1342&amp;teamid=1233"">Chattanooga State Community College</a>",9 - 35 - 0,4,""
1,3/3/2001,3/3/2001,Fort Scott Community College,329,1328,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1328&amp;teamid=329"">Fort Scott Community College</a>",12 - 9 - 0,0,Seminole State College of Florida,Seminole State College of Florida,2352,1372,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1372&amp;teamid=2352"">Seminole State College of Florida</a>",5 - 12 - 0,0,""
1,3/3/2001,3/3/2001,South Suburban College,1126,1222,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1222&amp;teamid=1126"">South Suburban College</a>",35 - 26 - 0,0,John A. Logan College,John A. Logan College,2525,1574,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1574&amp;teamid=2525"">John A. Logan College</a>",43 - 19 - 0,5,""
1,3/3/2001,3/3/2001,North Central Texas College,715,1305,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1305&amp;teamid=715"">North Central Texas College</a>",10 - 5 - 0,3,Collin County Community College,Collin County Community College,693,1633,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1633&amp;teamid=693"">Collin County Community College</a>",40 - 16 - 0,4,""
1,3/3/2001,3/3/2001,Gordon College,1272,1480,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1480&amp;teamid=1272"">Gordon College</a>",6 - 10 - 0,16,Andrew College,Andrew College,1100,1477,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1477&amp;teamid=1100"">Andrew College</a>",14 - 32 - 0,2,""
1,3/3/2001,3/3/2001,Polk State College,2154,1368,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1368&amp;teamid=2154"">Polk State College</a>",4 - 11 - 0,6,"State College of Florida, Manatee-Sarasota","State College of Florida, Manatee-Sarasota",2900,1363,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1363&amp;teamid=2900"">State College of Florida, Manatee-Sarasota</a>",37 - 14 - 0,7,""
1,3/3/2001,3/3/2001,Pensacola State College,2009,1367,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1367&amp;teamid=2009"">Pensacola State College</a>",19 - 8 - 0,0,Bishop State Community College,Bishop State Community College,2010,1549,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1549&amp;teamid=2010"">Bishop State Community College</a>",10 - 11 - 0,0,""
1,3/3/2001,3/3/2001,Danville Area Community College,1053,1572,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1572&amp;teamid=1053"">Danville Area Community College</a>",21 - 21 - 0,0,Rend Lake College,Rend Lake College,199,1582,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1582&amp;teamid=199"">Rend Lake College</a>",36 - 26 - 0,3,""
1,3/3/2001,3/3/2001,Blinn College,1104,1687,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1687&amp;teamid=1104"">Blinn College</a>",44 - 13 - 0,6,Laredo Community College,Laredo Community College,1081,1436,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1436&amp;teamid=1081"">Laredo Community College</a>",3 - 15 - 0,1,""
1,3/3/2001,3/3/2001,Blinn College,1104,1687,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1687&amp;teamid=1104"">Blinn College</a>",44 - 13 - 0,8,Laredo Community College,Laredo Community College,1081,1436,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1436&amp;teamid=1081"">Laredo Community College</a>",3 - 15 - 0,2,""
1,3/3/2001,3/3/2001,South Suburban College,1106,1222,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1222&amp;teamid=1106"">South Suburban College</a>",0 - 4 - 0,0,John A. Logan College,John A. Logan College,2525,1574,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1574&amp;teamid=2525"">John A. Logan College</a>",43 - 19 - 0,7,""
1,3/3/2001,3/3/2001,South Florida Community College,1045,1373,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1373&amp;teamid=1045"">South Florida Community College</a>",20 - 17 - 0,13,Pasco-Hernando Community College,Pasco-Hernando Community College,1046,1226,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1226&amp;teamid=1046"">Pasco-Hernando Community College</a>",5 - 9 - 0,0,""
1,3/3/2001,3/3/2001,Danville Area Community College,1053,1572,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1572&amp;teamid=1053"">Danville Area Community College</a>",21 - 21 - 0,4,Rend Lake College,Rend Lake College,199,1582,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1582&amp;teamid=199"">Rend Lake College</a>",36 - 26 - 0,3,""
1,3/3/2001,3/3/2001,Odessa College,477,1314,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1314&amp;teamid=477"">Odessa College</a>",5 - 12 - 0,8,New Mexico Junior College,New Mexico Junior College,785,1313,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1313&amp;teamid=785"">New Mexico Junior College</a>",36 - 15 - 0,12,""
1,3/3/2001,3/3/2001,Shawnee Community College,1057,1607,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1607&amp;teamid=1057"">Shawnee Community College</a>",8 - 23 - 0,15,Mineral Area College,Mineral Area College,339,1468,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1468&amp;teamid=339"">Mineral Area College</a>",0 - 7 - 0,0,""
1,3/3/2001,3/3/2001,Broward College,202,1353,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1353&amp;teamid=202"">Broward College</a>",8 - 8 - 0,13,Miami Dade College,Miami Dade College,204,1364,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1364&amp;teamid=204"">Miami Dade College</a>",41 - 9 - 0,11,""
1,3/3/2001,3/3/2001,Kaskaskia College,52,1575,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1575&amp;teamid=52"">Kaskaskia College</a>",10 - 12 - 0,3,Volunteer State Community College,Volunteer State Community College,3000,1351,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1351&amp;teamid=3000"">Volunteer State Community College</a>",37 - 23 - 0,13,""
1,3/3/2001,3/3/2001,Iowa Western Community College,3277,1667,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1667&amp;teamid=3277"">Iowa Western Community College</a>",11 - 8 - 0,0,Neosho County Community College,Neosho County Community College,2479,1338,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1338&amp;teamid=2479"">Neosho County Community College</a>",7 - 6 - 0,0,""
1,3/3/2001,3/3/2001,Hill College,714,1309,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1309&amp;teamid=714"">Hill College</a>",6 - 10 - 0,3,Vernon College,Vernon College,720,1608,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1608&amp;teamid=720"">Vernon College</a>",39 - 16 - 0,5,""
1,3/3/2001,3/3/2001,Southwestern Illinois College,1040,1571,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1571&amp;teamid=1040"">Southwestern Illinois College</a>",43 - 22 - 0,6,East Central College,East Central College,43,1463,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1463&amp;teamid=43"">East Central College</a>",18 - 14 - 0,0,""
1,3/3/2001,3/3/2001,South Suburban College,1126,1222,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1222&amp;teamid=1126"">South Suburban College</a>",35 - 26 - 0,0,John A. Logan College,John A. Logan College,2525,1574,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1574&amp;teamid=2525"">John A. Logan College</a>",43 - 19 - 0,7,""
1,3/3/2001,3/3/2001,Southwestern Illinois College,1040,1571,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1571&amp;teamid=1040"">Southwestern Illinois College</a>",43 - 22 - 0,7,East Central College,East Central College,43,1463,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1463&amp;teamid=43"">East Central College</a>",18 - 14 - 0,1,""
1,3/3/2001,3/3/2001,Yavapai College,595,1252,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1252&amp;teamid=595"">Yavapai College</a>",35 - 29 - 0,8,Central Arizona College,Central Arizona College,1624,1240,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1240&amp;teamid=1624"">Central Arizona College</a>",50 - 15 - 0,13,""
1,3/3/2001,3/3/2001,Eastern Arizona College,455,1244,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1244&amp;teamid=455"">Eastern Arizona College</a>",6 - 18 - 0,10,Cochise College,Cochise College,459,1671,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1671&amp;teamid=459"">Cochise College</a>",26 - 32 - 0,11,""
1,3/3/2001,3/3/2001,Eastern Arizona College,455,1244,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1244&amp;teamid=455"">Eastern Arizona College</a>",6 - 18 - 0,18,Cochise College,Cochise College,459,1671,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1671&amp;teamid=459"">Cochise College</a>",26 - 32 - 0,19,""
1,3/3/2001,3/3/2001,Lane Community College (non-member school),,,Lane Community College (non-member school), ,3,neutral,College of Southern Nevada,1450,1330,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1330&amp;teamid=1450"">College of Southern Nevada</a>",51 - 10 - 0,7,""
1,3/3/2001,3/3/2001,MIAMI MIDDLETOWN (non-member school),,,MIAMI MIDDLETOWN (non-member school), ,1,St. Catharine College,St. Catharine College,245,1637,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1637&amp;teamid=245"">St. Catharine College</a>",33 - 14 - 0,6,""
1,3/3/2001,3/3/2001,Lakeland Community College,1030,1401,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1401&amp;teamid=1030"">Lakeland Community College </a>",6 - 11 - 0,0,Potomac State College of WVU,Potomac State College of WVU,746,1523,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1523&amp;teamid=746"">Potomac State College of WVU</a>",27 - 9 - 0,0,""
1,3/3/2001,3/3/2001,Lakeland Community College,1030,1401,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1401&amp;teamid=1030"">Lakeland Community College </a>",6 - 11 - 0,0,Potomac State College of WVU,Potomac State College of WVU,746,1523,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1523&amp;teamid=746"">Potomac State College of WVU</a>",27 - 9 - 0,0,""
1,3/3/2001,3/3/2001,Danville Area Community College,1053,1572,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1572&amp;teamid=1053"">Danville Area Community College</a>",21 - 21 - 0,0,Rend Lake College,Rend Lake College,199,1582,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1582&amp;teamid=199"">Rend Lake College</a>",36 - 26 - 0,3,""
1,3/3/2001,3/3/2001,Danville Area Community College,1053,1572,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1572&amp;teamid=1053"">Danville Area Community College</a>",21 - 21 - 0,3,Rend Lake College,Rend Lake College,199,1582,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1582&amp;teamid=199"">Rend Lake College</a>",36 - 26 - 0,4,""
1,3/3/2001,3/3/2001,Hill College,714,1309,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1309&amp;teamid=714"">Hill College</a>",6 - 10 - 0,10,Vernon College,Vernon College,720,1608,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1608&amp;teamid=720"">Vernon College</a>",39 - 16 - 0,14,""
1,3/3/2001,3/3/2001,Jefferson College,1764,1464,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1464&amp;teamid=1764"">Jefferson College</a>",4 - 11 - 0,2,Crowder College,Crowder College,359,1462,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1462&amp;teamid=359"">Crowder College</a>",37 - 24 - 0,1,""
1,3/3/2001,3/3/2001,MCC-Maple Woods,356,1467,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1467&amp;teamid=356"">MCC-Maple Woods</a>",1 - 2 - 0,0,Crowder College,Crowder College,359,1462,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1462&amp;teamid=359"">Crowder College</a>",37 - 24 - 0,6,""
1,3/3/2001,3/3/2001,Cumberland JV (non-member school),,,Cumberland JV (non-member school), ,1,Illinois Valley Community College,Illinois Valley Community College,820,1295,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1295&amp;teamid=820"">Illinois Valley Community College</a>",34 - 16 - 0,6,""
1,3/3/2001,3/3/2001,Cumberland JV (non-member school),,,Cumberland JV (non-member school), ,9,Illinois Valley Community College,Illinois Valley Community College,820,1295,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1295&amp;teamid=820"">Illinois Valley Community College</a>",34 - 16 - 0,18,""
1,3/3/2001,3/3/2001,Goshen College (non-member school),,,Goshen College (non-member school), ,2,Glen Oaks Community College,Glen Oaks Community College,2093,1395,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1395&amp;teamid=2093"">Glen Oaks Community College</a>",34 - 17 - 0,4,""
1,3/3/2001,3/3/2001,Goshen College (non-member school),,,Goshen College (non-member school), ,0,Glen Oaks Community College,Glen Oaks Community College,2093,1395,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1395&amp;teamid=2093"">Glen Oaks Community College</a>",34 - 17 - 0,12,""
1,3/3/2001,3/3/2001,Columbus State Community College,1263,1237,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1237&amp;teamid=1263"">Columbus State Community College</a>",46 - 20 - 0,3,Ohio Wesleyan Univ. B (non-member school),Ohio Wesleyan Univ. B (non-member school),,,Ohio Wesleyan Univ. B (non-member school), ,4,""
1,3/3/2001,3/3/2001,Columbus State Community College,1263,1237,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1237&amp;teamid=1263"">Columbus State Community College</a>",46 - 20 - 0,4,Ohio Wesleyan Univ. B (non-member school),Ohio Wesleyan Univ. B (non-member school),,,Ohio Wesleyan Univ. B (non-member school), ,3,""
1,3/3/2001,3/3/2001,Jefferson College,1764,1464,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1464&amp;teamid=1764"">Jefferson College</a>",4 - 11 - 0,0,neutral,MCC-Maple Woods,3890,1467,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1467&amp;teamid=3890"">MCC-Maple Woods</a>",38 - 12 - 0,14,""
1,3/3/2001,3/3/2001,MCC-Maple Woods,3890,1467,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1467&amp;teamid=3890"">MCC-Maple Woods</a>",38 - 12 - 0,0,Crowder College,Crowder College,359,1462,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1462&amp;teamid=359"">Crowder College</a>",37 - 24 - 0,6,""
1,3/3/2001,3/3/2001,Indian River State College,2363,1361,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1361&amp;teamid=2363"">Indian River State College</a>",6 - 7 - 0,13,Santa Fe College,Santa Fe College,1254,1371,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1371&amp;teamid=1254"">Santa Fe College</a>",23 - 20 - 0,4,""
1,3/3/2001,3/3/2001,Grand Rapids Community College,3161,1396,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1396&amp;teamid=3161"">Grand Rapids Community College</a>",23 - 21 - 0,9,Lake City Community College,Lake City Community College,3483,1362,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1362&amp;teamid=3483"">Lake City Community College</a>",35 - 24 - 0,10,""
1,3/3/2001,3/3/2001,Otero Junior College,787,1627,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1627&amp;teamid=787"">Otero Junior College</a>",29 - 28 - 0,4,Trinidad State Junior College,Trinidad State Junior College,2970,1630,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1630&amp;teamid=2970"">Trinidad State Junior College</a>",7 - 5 - 0,5,""
1,3/3/2001,3/3/2001,Otero Junior College,787,1627,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1627&amp;teamid=787"">Otero Junior College</a>",29 - 28 - 0,6,Trinidad State Junior College,Trinidad State Junior College,2970,1630,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1630&amp;teamid=2970"">Trinidad State Junior College</a>",7 - 5 - 0,7,""
1,3/3/2001,3/3/2001,Mott Community College,3780,1391,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1391&amp;teamid=3780"">Mott Community College</a>",1 - 5 - 0,0,Lake City Community College,Lake City Community College,3483,1362,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1362&amp;teamid=3483"">Lake City Community College</a>",35 - 24 - 0,25,""
1,3/4/2001,3/4/2001,East Central College,43,1463,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1463&amp;teamid=43"">East Central College</a>",18 - 14 - 0,8,Rend Lake College,Rend Lake College,199,1582,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1582&amp;teamid=199"">Rend Lake College</a>",36 - 26 - 0,3,""
1,3/4/2001,3/4/2001,Lakeland Community College,1030,1401,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1401&amp;teamid=1030"">Lakeland Community College </a>",6 - 11 - 0,1,Potomac State College of WVU,Potomac State College of WVU,746,1523,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1523&amp;teamid=746"">Potomac State College of WVU</a>",27 - 9 - 0,4,""
1,3/4/2001,3/4/2001,Lincoln Land Community College,200,1579,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1579&amp;teamid=200"">Lincoln Land Community College</a>",24 - 40 - 0,5,Southwestern Illinois College,Southwestern Illinois College,1040,1571,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1571&amp;teamid=1040"">Southwestern Illinois College</a>",43 - 22 - 0,15,""
1,3/4/2001,3/4/2001,Galveston College,786,1231,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1231&amp;teamid=786"">Galveston College</a>",13 - 6 - 0,0,Florida State College at Jacksonville,Florida State College at Jacksonville,1253,1669,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1669&amp;teamid=1253"">Florida State College at Jacksonville</a>",10 - 6 - 0,0,""
1,3/4/2001,3/4/2001,Garrett College,741,1517,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1517&amp;teamid=741"">Garrett College</a>",3 - 9 - 0,0,WV Wesleyan JV's (non-member school),WV Wesleyan JV's (non-member school),,,WV Wesleyan JV's (non-member school), ,0,""
1,3/4/2001,3/4/2001,Gulf Coast Community College,1980,1359,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1359&amp;teamid=1980"">Gulf Coast Community College</a>",6 - 6 - 0,0,St. Louis Community College-Florissant Valley,St. Louis Community College-Florissant Valley,340,1471,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1471&amp;teamid=340"">St. Louis Community College-Florissant Valley</a>",2 - 8 - 0,0,""
1,3/4/2001,3/4/2001,North Florida Community College,1042,1365,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1365&amp;teamid=1042"">North Florida Community College</a>",15 - 10 - 0,0,Seminole State College of Florida,Seminole State College of Florida,2352,1372,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1372&amp;teamid=2352"">Seminole State College of Florida</a>",5 - 12 - 0,0,""
1,3/4/2001,3/4/2001,John Wood Community College,688,1228,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1228&amp;teamid=688"">John Wood Community College</a>",20 - 30 - 0,1,Abraham Baldwin Agricultural College,Abraham Baldwin Agricultural College,1262,1476,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1476&amp;teamid=1262"">Abraham Baldwin Agricultural College</a>",6 - 14 - 0,9,""
