year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	hbp	sf	sh	tb	xbh	hdp	go	fo	go_fo	pa
2013	1	parisjuniorcollege	13	logansepanek4xbe	Logan Sepanek	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/logansepanek4xbe	Fr	OF	31			1	34	4					114
2013	1	parisjuniorcollege	6	blakeseaton31n1	Blake Seaton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/blakeseaton31n1	Fr	OF	30		2	1	37	5					111
2013	1	parisjuniorcollege	4	ryanpulsifer900y	Ryan Pulsifer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryanpulsifer900y	So	C	27			3	31	5					94
2013	1	parisjuniorcollege	2	claydeenyajn	Clay Deen	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/claydeenyajn	So	RHP/UTIL	29			4	20	3					93
2013	1	parisjuniorcollege	33	treymoundg7hn	Trey Mound	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/treymoundg7hn	Fr	OF	25	2			18	3					80
2013	1	parisjuniorcollege	5	anthonyescobarb4h8	Anthony Escobar	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/anthonyescobarb4h8	Fr	2B/SS	21			3	19	0					77
2013	1	parisjuniorcollege	7	connerleefbb7	Conner Lee	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/connerleefbb7	So	ss	22		1	1	16	1					66
2013	1	parisjuniorcollege	28	russellhughesomzp	Russell Hughes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/russellhughesomzp	Fr	OF	18			1	13	3					53
2013	1	parisjuniorcollege	21	corbantaylor7yv6	Corban Taylor	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/corbantaylor7yv6	So	RHP/1B	22		1		11	3					36
2013	1	parisjuniorcollege	9	jakeodenbiz7	Jake Oden	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakeodenbiz7	Fr	OF	10		1	1	15	3					33
2013	1	parisjuniorcollege	27	jakelasteri82p	Jake Laster	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakelasteri82p	Fr	3B	13				4	0					30
2014	1	harfordcommunitycollege	13	robkoskij28l	Rob Koski	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/robkoskij28l	So	C/RHP	33	2	2		37	7	1	21	32	0.66	126
2014	1	harfordcommunitycollege	12	tylernapierala0l3w	Tyler Napierala	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylernapierala0l3w	So	OF	32	6	3	2	44	10	2	20	19	1.05	121
2014	1	harfordcommunitycollege	24	codybrittainwwjw	Cody Brittain	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/codybrittainwwjw	So	OF	32	1	1	2	68	17	1	12	24	0.50	120
2014	1	harfordcommunitycollege	11	cjyoungayvy	CJ Young	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/cjyoungayvy	Fr	INF	30	5		8	34	4	1	36	18	2.00	115
2014	1	harfordcommunitycollege	27	craigjoseph2up5	Craig Joseph	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/craigjoseph2up5	So	C/OF	30	10	1		33	8	3	21	11	1.91	111
2014	1	harfordcommunitycollege	6	brandonsmith7t9f	Brandon Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandonsmith7t9f	Fr	INF	28	1	1	3	20	3	1	20	15	1.33	103
2014	1	harfordcommunitycollege	19	daultonweeksq1el	Daulton Weeks	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daultonweeksq1el	Fr	INF/OF	28	1	2	1	40	7	4	23	19	1.21	103
2014	1	harfordcommunitycollege	25	justinmalehornzbtu	Justin Malehorn	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/justinmalehornzbtu	So	INF	29	2	4		17	4	2	19	21	0.90	87
2014	1	harfordcommunitycollege	15	jakemolisonamwm	Jake Molison	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakemolisonamwm	So	OF	27	5		4	19	3		21	17	1.24	80
2014	1	harfordcommunitycollege	23	joesheeranzw35	Joe Sheeran	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joesheeranzw35	Fr	INF	18	1			14	2	1	10	10	1.00	45
2014	1	harfordcommunitycollege	4	gabrielcastillodnc8	Gabriel Castillo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gabrielcastillodnc8	Fr	INF	17	1		1	10	1	1	7	4	1.75	44
2014	1	harfordcommunitycollege	17	bretthashl7wh	Brett Hash	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bretthashl7wh	Fr	INF	11	1			5	1	1	11	4	2.75	28
2014	1	harfordcommunitycollege	2	caseyplunketiehj	Casey Plunket	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/caseyplunketiehj	Fr	OF	14	2		2	7	1		5	2	2.50	20
2014	1	harfordcommunitycollege	8	stephenlozoskieavo4	Stephen Lozoskie	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/stephenlozoskieavo4	Fr	INF	3				0	0		1	1	1.00	5
2014	1	southmountaincommunitycollege	3	justinbehnke9pdg	Justin Behnke	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/justinbehnke9pdg	So	OF	40		1	5	75	10		37	18	2.06	182
2014	1	southmountaincommunitycollege	22	chrisakmon2m4v	Chris Akmon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrisakmon2m4v	So	OF	36	2	3		70	14		26	22	1.18	151
2014	1	southmountaincommunitycollege	19	garretgandolfowskf	Garret Gandolfo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/garretgandolfowskf	So	INF/C	35	6	1	1	41	9		24	36	0.67	150
2014	1	southmountaincommunitycollege	5	eddievillatluz	Eddie Villa	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/eddievillatluz	So	INF	36	11	3	3	40	6		29	22	1.32	150
2014	1	southmountaincommunitycollege	4	jeffcarter3c9f	Jeff Carter	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeffcarter3c9f	Fr	INF	36	7	2	3	45	5		41	23	1.78	139
2014	1	southmountaincommunitycollege	1	graymelvino8g9	Gray Melvin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/graymelvino8g9	So	INF	31	3		6	34	5		23	18	1.28	104
2014	1	southmountaincommunitycollege	24	lucasleifeldxt5b	Lucas Leifeld	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lucasleifeldxt5b	So	C	31	2	1	4	28	6		18	17	1.06	95
2014	1	southmountaincommunitycollege	21	ethanspringstonsqhw	Ethan Springston	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ethanspringstonsqhw	So	OF	29	5	1		25	5		16	12	1.33	86
2014	1	southmountaincommunitycollege	2	maxfabricanta64z	Max Fabricant	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/maxfabricanta64z	Fr	INF	29	3		2	15	1		22	9	2.44	76
2014	1	southmountaincommunitycollege	44	brandondownsbhpg	Brandon Downs	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandondownsbhpg	So	C	24	2	1	1	29	6		10	11	0.91	69
2014	1	southmountaincommunitycollege	12	sabastianzawadabg18	Sabastian Zawada	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/sabastianzawadabg18	Fr	INF	24	1	2	1	34	8		10	15	0.67	64
2014	1	southmountaincommunitycollege	28	eastongarciani5b	Easton Garcia	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/eastongarciani5b	Fr	OF	34	3	1	1	13	1		9	12	0.75	62
2014	1	southmountaincommunitycollege	32	bennygarciaqnmr	Benny Garcia	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bennygarciaqnmr	Fr	INF	24			1	10	2		6	10	0.60	58
2014	1	southmountaincommunitycollege	9	haydenspellbringvyx6	Hayden Spellbring	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/haydenspellbringvyx6	So	OF	27	1		2	22	5		9	13	0.69	53
2014	1	southmountaincommunitycollege	35	tylercookjnx9	Tyler Cook	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylercookjnx9	So	INF	13	4			26	7		5	4	1.25	39
2014	1	southmountaincommunitycollege	27	chetgleason0h39	Chet Gleason	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chetgleason0h39	Fr	OF	24	1			21	5		6	5	1.20	37
2014	1	southmountaincommunitycollege	51	jordanzazulak5o0o	Jordan Zazulak	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordanzazulak5o0o	Fr	OF	14				15	3		7	11	0.64	36
2014	1	southmountaincommunitycollege	23	gabrielmadavjgq	Gabriel Mada	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gabrielmadavjgq	Fr	C	13	1			9	0		2	7	0.29	28
2014	1	southmountaincommunitycollege	26	zachstrandozui	Zach Strand	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachstrandozui	Fr	INF	15	1	2		7	2		2	10	0.20	25
2013	1	gardencitycommunitycollege	1	tylertuckerinye	Tyler Tucker	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylertuckerinye	Fr	OF/LHP	39	6	1	3	67	13		5	2	2.50	165
2013	1	gardencitycommunitycollege	3	tyleralitzww7x	Tyler Alitz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tyleralitzww7x	So	SS	39	3	2	11	61	15	1	6	9	0.67	161
2013	1	gardencitycommunitycollege	28	rockydesantis31xr	Rocky Desantis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rockydesantis31xr	So	1B	39	7	2		72	15	1	5	9	0.56	160
2013	1	gardencitycommunitycollege	14	kalebzimmer3e0p	Kaleb Zimmer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kalebzimmer3e0p	So	OF	39	9		4	44	6		4	5	0.80	154
2013	1	gardencitycommunitycollege	9	caledineen32rz	Cale Dineen	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/caledineen32rz	Fr	INF	39	6	5	3	49	10		3	8	0.38	152
2013	1	gardencitycommunitycollege	7	zachbartondjfo	Zach Barton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachbartondjfo	So	INF	35	3	2	3	31	3	1	11	5	2.20	129
2013	1	gardencitycommunitycollege	12	nolanbarrientosasi9	Nolan Barrientos	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nolanbarrientosasi9	So	1B	35	4		3	41	7		4	5	0.80	127
2013	1	gardencitycommunitycollege	2	kadinhydrickw7ua	Kadin Hydrick	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kadinhydrickw7ua	Fr	OF	35	4	1	4	32	3	1	10	11	0.91	122
2013	1	gardencitycommunitycollege	20	franciscoalvarezwgrk	Francisco Alvarez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/franciscoalvarezwgrk	Fr	C	34	3		2	47	10		3	7	0.43	116
2013	1	gardencitycommunitycollege	34	jaxonmohrg6os	Jaxon Mohr	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jaxonmohrg6os	So	C	18	3		2	17	3		2	1	2.00	59
2013	1	gardencitycommunitycollege	18	triffontatarin33nn	Triffon Tatarin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/triffontatarin33nn	Fr	OF	17	1			7	2			1		32
2013	1	gardencitycommunitycollege	15	daltoncook636w	Dalton Cook	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daltoncook636w	Fr	INF/RHP	18			1	1	0					17
2013	1	gardencitycommunitycollege	8	cjkrainockx17a	CJ Krainock	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/cjkrainockx17a	Fr	INF	9				2	0					10
2013	1	gardencitycommunitycollege	4	brandonzipperho31	Brandon Zipper	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandonzipperho31	So	C	3		1		1	0					7
2013	3	bronxcommunitycollege	15	danielrojasi38i	Daniel Rojas	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/danielrojasi38i	So	C / 3B	11				11	1		13	7	1.86	43
2013	3	bronxcommunitycollege	25	victorlerouxsaxk	Victor Leroux	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/victorlerouxsaxk	So	C / 1B	11				15	4		14	8	1.75	41
2013	3	bronxcommunitycollege	5	josemarte0oyp	Jose Marte	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/josemarte0oyp	Fr	C / IF	11	1	1		14	3		10	4	2.50	37
2013	3	bronxcommunitycollege	20	justinsotodhha	Justin Soto	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/justinsotodhha	Fr	1B / OF	10	2	1	1	15	3		7	3	2.33	36
2013	3	bronxcommunitycollege	3	claudiodeazaf1vm	Claudio Deaza	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/claudiodeazaf1vm	So	2B	10			2	13	3		7	7	1.00	33
2013	3	bronxcommunitycollege	16	franyisantanafr60	Franyi Santana	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/franyisantanafr60	Fr	OF	9				9	2		7	7	1.00	30
2013	3	bronxcommunitycollege	18	edwinhidalgop622	Edwin Hidalgo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/edwinhidalgop622	Fr	C	9				5	1		5	5	1.00	24
2013	3	bronxcommunitycollege	28	freddygarciabbha	Freddy Garcia	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/freddygarciabbha	Fr	OF	7		1	1	4	0		4	4	1.00	23
2013	3	bronxcommunitycollege	12	jonathansuarezkb8u	Jonathan Suarez	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jonathansuarezkb8u	So	OF	9	1		2	8	0		3	2	1.50	23
2013	3	bronxcommunitycollege	4	alanberriosu25q	Alan Berrios	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/alanberriosu25q	Fr	SS	9				4	1		5	1	5.00	20
2013	3	bronxcommunitycollege	24	fraulypaulinox7mu	Frauly Paulino	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/fraulypaulinox7mu	So	1B / P	5	2			4	2		5	4	1.25	19
2013	3	bronxcommunitycollege	13	jorgemarquezfaba	Jorge Marquez	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jorgemarquezfaba	So	2B	5		1		1	0		2			14
2013	3	bronxcommunitycollege	26	anthonytorresvpoh	Anthony Torres	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/anthonytorresvpoh	Fr	OF / P	5				1	0		3	2	1.50	6
2013	3	bronxcommunitycollege	6	ronaldramosr7ui	Ronald Ramos	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ronaldramosr7ui	Fr	SS	2	1			0	0		2	1	2.00	5
2013	2	hindscommunitycollege	11	lukereynoldsjsc7	Luke Reynolds	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/lukereynoldsjsc7	Fr	INF	33	3		2	53	10					135
2013	2	hindscommunitycollege	7	brianmillsazrg	Brian Mills	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/brianmillsazrg	So	OF/IF	33			6	46	9					129
2013	2	hindscommunitycollege	19	marshallboggs9b7v	Marshall Boggs	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/marshallboggs9b7v	Fr	INF	33	6		3	52	14					113
2013	2	hindscommunitycollege	6	mattjonesmux8	Matt Jones	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mattjonesmux8	Fr	INF	30	6		2	45	9					113
2013	2	hindscommunitycollege	34	calebuptonmykc	Caleb Upton	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/calebuptonmykc	So	C	31	3	1	3	41	8					109
2013	2	hindscommunitycollege	9	chaseluncefordrnsl	Chase Lunceford	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chaseluncefordrnsl	Fr	INF	31	2	1	4	53	11					105
2013	2	hindscommunitycollege	8	tolerrobinsonf1oj	Toler Robinson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tolerrobinsonf1oj	So	OF/IF	30	8	1	1	42	11					97
2013	2	hindscommunitycollege	3	quadesmithekwr	Quade Smith	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/quadesmithekwr	Fr	OF	30	7		3	24	2					97
2013	2	hindscommunitycollege	21	caseyecholse6q4	Casey Echols	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/caseyecholse6q4	Fr	OF	23	2		1	27	8					68
2013	2	hindscommunitycollege	37	jonathanwashammfag	Jonathan Washam	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jonathanwashammfag	Fr	C	17	2			11	1					48
2013	2	hindscommunitycollege	16	tylercoxh40b	Tyler Cox	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylercoxh40b	Fr	IF/OF/P	20	2		1	12	2					43
2013	2	hindscommunitycollege	24	curtchismfgh2	Curt Chism	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/curtchismfgh2	Fr	INF	10			3	4	0					20
2013	2	hindscommunitycollege	15	gageposeygy5l	Gage Posey	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/gageposeygy5l	Fr	P/OF	20				3	1					15
2013	2	hindscommunitycollege	32	derekmartinbrc1	Derek Martin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/derekmartinbrc1	Fr	P/IF	13	2			2	0					6
2013	2	hindscommunitycollege	27	leeogletree9ynj	Lee Ogletree	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/leeogletree9ynj	Fr	C	5	1			0	0					6
2013	2	hindscommunitycollege	26	blakeainsworthdu4f	Blake Ainsworth	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/blakeainsworthdu4f	Fr	INF	19				1	0					3
2013	2	hindscommunitycollege	2	randybellsi3f	Randy Bell	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/randybellsi3f	Fr	IF/OF/P	13				0	0					0
2013	2	hindscommunitycollege	23	houstoncasezj9n	Houston Case	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/houstoncasezj9n	Fr	P/IF/OF	16				0	0					0
2013	3	northlandcommunityamptechnicalcoll	4	connorbrown8f22	Connor Brown	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/connorbrown8f22	Fr	1B/P	3	2		1	3	0					12
2013	3	northlandcommunityamptechnicalcoll	6	taylorcantrellszzh	Taylor Cantrell	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/taylorcantrellszzh	Fr	IF/P	3	2		1	3	1					12
2013	3	northlandcommunityamptechnicalcoll	9	daltonflaagan7zjr	Dalton Flaagan	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/daltonflaagan7zjr	Fr	OF/P	3				2	0					12
2013	3	northlandcommunityamptechnicalcoll	5	prestonbrown9p0j	Preston Brown	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/prestonbrown9p0j	Fr	OF/P	3	3			2	0					11
2013	3	northlandcommunityamptechnicalcoll	15	eastonlopezkfvg	Easton Lopez	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/eastonlopezkfvg	Fr	IF	3				6	3					11
2013	3	northlandcommunityamptechnicalcoll	12	austinjacksonydhe	Austin Jackson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/austinjacksonydhe	So	IF	2				3	0					8
2013	3	northlandcommunityamptechnicalcoll	2	hunteraubolie5k	Hunter Aubol	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/hunteraubolie5k	So	IF/C/OF	3				1	0					7
2013	3	northlandcommunityamptechnicalcoll	18	rileysoderstromzk0o	Riley Soderstrom	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/rileysoderstromzk0o	Fr	P/IF	2				1	0					7
2013	3	northlandcommunityamptechnicalcoll	8	zackcranstonpuoy	Zack Cranston	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/zackcranstonpuoy	Fr	C/IF	2				1	0					6
2013	3	northlandcommunityamptechnicalcoll	11	nickhoffardnvlo	Nick Hoffard	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/nickhoffardnvlo	Fr	P/IF	2				0	0					4
2013	3	northlandcommunityamptechnicalcoll	17	jeremykasprowicz506n	Jeremy Kasprowicz	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jeremykasprowicz506n	So	3B/P	1				1	0					4
2013	3	northlandcommunityamptechnicalcoll	22	evankrokejkz9	Evan Kroke	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/evankrokejkz9	Fr	OF	1				0	0					4
2013	3	northlandcommunityamptechnicalcoll	16	frankmorenlbaw	Frank Moren	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/frankmorenlbaw	Fr	OF	1				0	0					4
2013	3	northlandcommunityamptechnicalcoll	19	zacspencepkon	Zac Spence	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/zacspencepkon	Fr	IF	1			1	0	0					3
2014	2	westernoklahomastatecollege	3	tonynuneze2t3	Tony Nunez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tonynuneze2t3	So	SS	34	3	1		71	15					157
2014	2	westernoklahomastatecollege	2	randyrodriguezydv9	Randy Rodriguez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/randyrodriguezydv9	So	OF/SS/2B	35	1	2	6	66	11					140
2014	2	westernoklahomastatecollege	9	cesarfiguereo22mw	Cesar Figuereo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/cesarfiguereo22mw	So	SS/2B/P	32	4		2	64	14					139
2014	2	westernoklahomastatecollege	18	justinellison4qpk	Justin Ellison	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/justinellison4qpk	Fr	OF	30				45	9					122
2014	2	westernoklahomastatecollege	11	josefortuna10zs	Jose Fortuna	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/josefortuna10zs	So	OF/2B	32	3		1	41	7					120
2014	2	westernoklahomastatecollege	8	fosterfordph2j	Foster Ford	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/fosterfordph2j	Fr	2B/OF	31	2	1	7	39	7					117
2014	2	westernoklahomastatecollege	31	anyelviesteveso9zl	Anyelvi Esteves	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/anyelviesteveso9zl	Fr	OF/1B	25	3	2		42	11					98
2014	2	westernoklahomastatecollege	20	robertdelahozjtdv	Robert De La Hoz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/robertdelahozjtdv	So	C	21	3		1	24	5					78
2014	2	westernoklahomastatecollege	25	alexlugo75gv	Alex Lugo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexlugo75gv	Fr	C/1B	23	2		3	28	5					77
2014	2	westernoklahomastatecollege	22	alnaydorodriguezah46	Alnaydo Rodriguez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alnaydorodriguezah46	So	1B	22	3		3	39	7					74
2014	2	westernoklahomastatecollege	21	marlorvillafana0pag	Marlor Villafana	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/marlorvillafana0pag	Fr	3B/2B	18			1	14	2					54
2014	2	westernoklahomastatecollege	26	eduardomejiaf0hf	Eduardo Mejia	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/eduardomejiaf0hf	Fr	SS/3B	12				12	1					35
2014	2	westernoklahomastatecollege	27	andujarcedeno7s58	Andujar Cedeno	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/andujarcedeno7s58	Fr	OF	9	3			11	2					31
2014	2	westernoklahomastatecollege	24	dylanwarnernv9a	Dylan Warner	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/dylanwarnernv9a	Fr	OF	10	1		1	6	1					20
2014	2	westernoklahomastatecollege	28	starlingvalerai7d7	Starling Valera	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/starlingvalerai7d7	Fr	SS	7			2	3	0					17
2014	2	westernoklahomastatecollege	5	aneurisrodriguezm0m4	Aneuris Rodriguez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/aneurisrodriguezm0m4	So	P	10		1		2	0					7
2014	2	westernoklahomastatecollege	33	williammoraq4gv	William Mora	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/williammoraq4gv	Fr	1B/DH	2				1	0					5
2014	2	johnwoodcommunitycollege	25	tylerjohnsonk6yr	Tyler Johnson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerjohnsonk6yr	So	OF / P	28	4	2	3	29	3		2			113
2014	2	johnwoodcommunitycollege	8	brennenhurleyn29z	Brennen Hurley	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/brennenhurleyn29z	So	Inf.	28		2		24	3			1		103
2014	2	johnwoodcommunitycollege	10	aldoadamus1wto	Aldo Adamus	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/aldoadamus1wto	So	C / P / 3B / 1B	27	3			55	13					100
2014	2	johnwoodcommunitycollege	22	jalenpoindexterpiae	Jalen Poindexter	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jalenpoindexterpiae	Fr	C	27	2	1		42	9		1			100
2014	2	johnwoodcommunitycollege	19	daltonentwistlefylh	Dalton Entwistle	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/daltonentwistlefylh	So	3B	25	2	4		44	13			1		88
2014	2	johnwoodcommunitycollege	2	ryanfischeraggt	Ryan Fischer	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ryanfischeraggt	So	SS	26	2		6	19	1					86
2014	2	johnwoodcommunitycollege	3	mattpriestgq01	Matt Priest	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mattpriestgq01	Fr	OF / P	24	2	2		18	4		1			70
2014	2	johnwoodcommunitycollege	23	zachbishopwflx	Zach Bishop	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/zachbishopwflx	Fr	1B / C	21	1	2		23	4					65
2014	2	johnwoodcommunitycollege	0	brethollowayxayq	Bret Holloway	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/brethollowayxayq	So	OF	22			2	23	2		2			61
2014	2	johnwoodcommunitycollege	14	arifabiang9p9	Ari Fabian	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/arifabiang9p9	Fr	1B	22	3		1	21	4	1	2			50
2014	2	johnwoodcommunitycollege	1	bradmarxv6h0	Brad Marx	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/bradmarxv6h0	Fr	OF	14	2	1		11	2					38
2014	2	johnwoodcommunitycollege	28	miguelegea5pds	Miguel Egea	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/miguelegea5pds	Fr	P / OF	13	1		1	11	2					31
2014	2	johnwoodcommunitycollege	7	natelamphdsd	Nate Lamp	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/natelamphdsd	So	Inf.	9	1			3	1		1			11
2014	2	johnwoodcommunitycollege	15	oscargordillo2i75	Oscar Gordillo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/oscargordillo2i75	Fr	P / Inf. / OF	8				0	0					4
2014	2	johnwoodcommunitycollege	5	dylannancefn8o	Dylan Nance	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/dylannancefn8o	Fr	C	3				0	0					1
2013	1	pensacolastatecollege	9	marcusmorrisettef33x	Marcus Morrisette	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/marcusmorrisettef33x	Fr	INF	37	3			68	13	1	8	2	4.00	138
2013	1	pensacolastatecollege	5	ulyssesfluellenbvap	Ulysses Fluellen	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ulyssesfluellenbvap	Fr	CF	37	1		2	43	8		6	7	0.86	135
2013	1	pensacolastatecollege	17	alexstephensern7	Alex Stephens	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexstephensern7	Fr	SS	32	2		1	40	5	1	12	6	2.00	126
2013	1	pensacolastatecollege	27	benemery539u	Ben Emery	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/benemery539u	So	C	34	3	1	3	36	9		2	8	0.25	112
