division_id,sent_date,pulled_date,visitor_name,visitor_id,visitor_college_id,vistor_href,visitor_record,visitor_score,park_name,home_name,home_id,home_college_id,home_href,home_record,home_score,status
1,3/27/2003,3/27/2003,Northern Oklahoma College-Enid,19385,1695,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1695&amp;teamid=19385"">Northern Oklahoma College-Enid </a>",35 - 16 - 0,9,Connors State College,Connors State College,19728,1255,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1255&amp;teamid=19728"">Connors State College</a>",10 - 6 - 0,8,""
1,3/27/2003,3/27/2003,University of Arkansas-Fort Smith,19871,1263,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1263&amp;teamid=19871"">University of Arkansas-Fort Smith</a>",33 - 17 - 0,13,Redlands Community College,Redlands Community College,14993,1257,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1257&amp;teamid=14993"">Redlands Community College</a>",5 - 13 - 0,3,""
1,3/27/2003,3/27/2003,University of Arkansas-Fort Smith,19871,1263,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1263&amp;teamid=19871"">University of Arkansas-Fort Smith</a>",33 - 17 - 0,6,Redlands Community College,Redlands Community College,14993,1257,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1257&amp;teamid=14993"">Redlands Community College</a>",5 - 13 - 0,3,""
1,3/27/2003,3/27/2003,South Suburban College,13275,1222,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1222&amp;teamid=13275"">South Suburban College</a>",28 - 19 - 0,8,Waubonsee Community College,Waubonsee Community College,13259,1224,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1224&amp;teamid=13259"">Waubonsee Community College</a>",25 - 37 - 0,1,""
1,3/27/2003,3/27/2003,Cumberland County College,14815,1690,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1690&amp;teamid=14815"">Cumberland County College</a>",2 - 14 - 0,3,Montgomery CC (non-member school),Montgomery CC (non-member school),,,Montgomery CC (non-member school), ,4,""
1,3/27/2003,3/27/2003,Hudson Valley Community College,14820,1275,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1275&amp;teamid=14820"">Hudson Valley Community College</a>",19 - 4 - 0,0,Chowan College (non-member school),Chowan College (non-member school),,,Chowan College (non-member school), ,0,""
1,3/27/2003,3/27/2003,Hudson Valley Community College,14820,1275,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1275&amp;teamid=14820"">Hudson Valley Community College</a>",19 - 4 - 0,0,Chowan College (non-member school),Chowan College (non-member school),,,Chowan College (non-member school), ,0,""
1,3/27/2003,3/27/2003,Jefferson Community College,18263,1277,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1277&amp;teamid=18263"">Jefferson Community College</a>",14 - 12 - 0,5,Cochise College,Cochise College,16712,1671,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1671&amp;teamid=16712"">Cochise College</a>",14 - 16 - 0,14,""
1,3/27/2003,3/27/2003,Jefferson Community College,18263,1277,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1277&amp;teamid=18263"">Jefferson Community College</a>",14 - 12 - 0,4,Briarcliffe College,Briarcliffe College,16735,1208,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1208&amp;teamid=16735"">Briarcliffe College</a>",6 - 4 - 0,10,""
1,3/27/2003,3/27/2003,Arizona Western College,16734,1239,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1239&amp;teamid=16734"">Arizona Western College</a>",44 - 21 - 0,2,neutral,Northeastern Junior College,18886,1655,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1655&amp;teamid=18886"">Northeastern Junior College</a>",37 - 21 - 0,5,""
1,3/27/2003,3/27/2003,Jefferson College,16738,1464,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1464&amp;teamid=16738"">Jefferson College</a>",47 - 8 - 0,9,St. Louis Community College-Meramec,St. Louis Community College-Meramec,19710,1473,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1473&amp;teamid=19710"">St. Louis Community College-Meramec</a>",5 - 10 - 0,1,""
1,3/27/2003,3/27/2003,Colby Community College,18880,1325,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1325&amp;teamid=18880"">Colby Community College</a>",3 - 18 - 0,1,Yavapai College,Yavapai College,16715,1252,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1252&amp;teamid=16715"">Yavapai College</a>",42 - 27 - 0,11,""
1,3/27/2003,3/27/2003,New Mexico Military Institute,16739,1668,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1668&amp;teamid=16739"">New Mexico Military Institute</a>",6 - 19 - 0,2,Yavapai College,Yavapai College,16715,1252,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1252&amp;teamid=16715"">Yavapai College</a>",42 - 27 - 0,11,""
1,3/27/2003,3/27/2003,Odessa College,18885,1314,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1314&amp;teamid=18885"">Odessa College</a>",33 - 23 - 0,6,McMurry University (non-member school),McMurry University (non-member school),,,McMurry University (non-member school), ,4,""
1,3/27/2003,3/27/2003,Odessa College,18885,1314,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1314&amp;teamid=18885"">Odessa College</a>",33 - 23 - 0,2,McMurry University (non-member school),McMurry University (non-member school),,,McMurry University (non-member school), ,1,""
1,3/27/2003,3/27/2003,Macomb Community College,17142,1403,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1403&amp;teamid=17142"">Macomb Community College</a>",26 - 24 - 0,5,Lorain Community College (non-member school),Lorain Community College (non-member school),,,Lorain Community College (non-member school), ,2,""
1,3/27/2003,3/27/2003,Macomb Community College,17142,1403,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1403&amp;teamid=17142"">Macomb Community College</a>",26 - 24 - 0,3,Lorain Community College (non-member school),Lorain Community College (non-member school),,,Lorain Community College (non-member school), ,0,""
1,3/27/2003,3/27/2003,Northwest Mississippi Community College,15015,1568,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1568&amp;teamid=15015"">Northwest Mississippi Community College</a>",23 - 12 - 0,2,neutral,Three Rivers Community College - MO,21008,1475,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1475&amp;teamid=21008"">Three Rivers Community College - MO</a>",3 - 14 - 0,3,Overtime
1,3/27/2003,3/27/2003,Three Rivers Community College - MO,21008,1475,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1475&amp;teamid=21008"">Three Rivers Community College - MO</a>",3 - 14 - 0,3,neutral,Northwest Mississippi Community College,15015,1568,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1568&amp;teamid=15015"">Northwest Mississippi Community College</a>",23 - 12 - 0,5,""
1,3/27/2003,3/27/2003,Pima Community College,16745,1248,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1248&amp;teamid=16745"">Pima Community College</a>",16 - 23 - 0,6,neutral,Indian Hills Community College-Centerville,20041,1588,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1588&amp;teamid=20041"">Indian Hills Community College-Centerville</a>",6 - 3 - 0,7,""
1,3/27/2003,3/27/2003,Northeastern Junior College,18886,1655,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1655&amp;teamid=18886"">Northeastern Junior College</a>",37 - 21 - 0,4,neutral,Pima Community College,16745,1248,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1248&amp;teamid=16745"">Pima Community College</a>",16 - 23 - 0,5,""
1,3/27/2003,3/27/2003,Olney Central College,18066,1581,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1581&amp;teamid=18066"">Olney Central College</a>",14 - 27 - 0,2,Olney Central College,Olney Central College,18066,1581,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1581&amp;teamid=18066"">Olney Central College</a>",14 - 27 - 0,3,""
1,3/27/2003,3/27/2003,Olney Central College,18066,1581,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1581&amp;teamid=18066"">Olney Central College</a>",14 - 27 - 0,1,Olney Central College,Olney Central College,18066,1581,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1581&amp;teamid=18066"">Olney Central College</a>",14 - 27 - 0,11,""
1,3/27/2003,3/27/2003,Olney Central College,18066,1581,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1581&amp;teamid=18066"">Olney Central College</a>",14 - 27 - 0,2,Rend Lake College,Rend Lake College,21046,1582,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1582&amp;teamid=21046"">Rend Lake College</a>",16 - 7 - 0,3,""
1,3/27/2003,3/27/2003,Olney Central College,18066,1581,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1581&amp;teamid=18066"">Olney Central College</a>",14 - 27 - 0,1,Rend Lake College,Rend Lake College,21046,1582,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1582&amp;teamid=21046"">Rend Lake College</a>",16 - 7 - 0,11,""
1,3/27/2003,3/27/2003,Williams College (non-member school),,,Williams College (non-member school), ,2,neutral,Erie Community College,19685,1662,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1662&amp;teamid=19685"">Erie Community College</a>",32 - 17 - 0,11,""
1,3/27/2003,3/27/2003,Erie Community College,19685,1662,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1662&amp;teamid=19685"">Erie Community College</a>",32 - 17 - 0,3,neutral,Lake County CC (non-member school),,,Lake County CC (non-member school), ,5,""
1,3/27/2003,3/27/2003,Potomac State College of WVU,12772,1523,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1523&amp;teamid=12772"">Potomac State College of WVU</a>",35 - 13 - 0,12,U.S. Navel Academy (non-member school),U.S. Navel Academy (non-member school),,,U.S. Navel Academy (non-member school), ,5,""
1,3/27/2003,3/27/2003,Johnson County Community College,20029,1335,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1335&amp;teamid=20029"">Johnson County Community College</a>",28 - 22 - 0,8,Kansas City Kansas Community College,Kansas City Kansas Community College,21267,1336,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1336&amp;teamid=21267"">Kansas City Kansas Community College</a>",4 - 4 - 0,1,""
1,3/27/2003,3/27/2003,Johnson County Community College,20029,1335,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1335&amp;teamid=20029"">Johnson County Community College</a>",28 - 22 - 0,13,Kansas City Kansas Community College,Kansas City Kansas Community College,21267,1336,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1336&amp;teamid=21267"">Kansas City Kansas Community College</a>",4 - 4 - 0,0,""
1,3/27/2003,3/27/2003,Southeastern Illinois College,14404,1583,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1583&amp;teamid=14404"">Southeastern Illinois College</a>",8 - 16 - 0,1,Wabash Valley College,Wabash Valley College,14394,1585,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1585&amp;teamid=14394"">Wabash Valley College</a>",27 - 18 - 0,4,""
1,3/27/2003,3/27/2003,Southeastern Illinois College,14404,1583,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1583&amp;teamid=14404"">Southeastern Illinois College</a>",8 - 16 - 0,4,Wabash Valley College,Wabash Valley College,14394,1585,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1585&amp;teamid=14394"">Wabash Valley College</a>",27 - 18 - 0,10,""
1,3/27/2003,3/27/2003,Alabama Southern Community College,20635,1548,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1548&amp;teamid=20635"">Alabama Southern Community College</a>",33 - 21 - 0,10,Faulkner University (non-member school),Faulkner University (non-member school),,,Faulkner University (non-member school), ,0,""
1,3/27/2003,3/27/2003,Alabama Southern Community College,20635,1548,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1548&amp;teamid=20635"">Alabama Southern Community College</a>",33 - 21 - 0,11,Faulkner University (non-member school),Faulkner University (non-member school),,,Faulkner University (non-member school), ,7,""
1,3/27/2003,3/27/2003,Kishwaukee College,13271,1302,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1302&amp;teamid=13271"">Kishwaukee College</a>",15 - 9 - 0,5,Kankakee Community College,Kankakee Community College,18808,1297,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1297&amp;teamid=18808"">Kankakee Community College</a>",38 - 22 - 0,3,""
1,3/27/2003,3/27/2003,Kishwaukee College,13271,1302,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1302&amp;teamid=13271"">Kishwaukee College</a>",15 - 9 - 0,7,Kankakee Community College,Kankakee Community College,18808,1297,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1297&amp;teamid=18808"">Kankakee Community College</a>",38 - 22 - 0,1,""
1,3/27/2003,3/27/2003,Abraham Baldwin Agricultural College,14102,1476,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1476&amp;teamid=14102"">Abraham Baldwin Agricultural College</a>",5 - 12 - 0,9,Chattahoochee Valley Community College,Chattahoochee Valley Community College,18904,1537,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1537&amp;teamid=18904"">Chattahoochee Valley Community College</a>",40 - 19 - 0,8,""
1,3/27/2003,3/27/2003,Sauk Valley Community College,13261,1220,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1220&amp;teamid=13261"">Sauk Valley Community College</a>",7 - 16 - 0,2,neutral,Arizona Western College,16734,1239,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1239&amp;teamid=16734"">Arizona Western College</a>",44 - 21 - 0,6,""
1,3/27/2003,3/27/2003,Eastern Arizona College,16723,1244,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1244&amp;teamid=16723"">Eastern Arizona College</a>",25 - 39 - 0,5,neutral,Charros Independent Lge (non-member school),,,Charros Independent Lge (non-member school), ,14,""
1,3/27/2003,3/27/2003,Olney Central College,18066,1581,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1581&amp;teamid=18066"">Olney Central College</a>",14 - 27 - 0,2,Rend Lake College,Rend Lake College,19169,1582,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1582&amp;teamid=19169"">Rend Lake College</a>",22 - 20 - 0,3,""
1,3/27/2003,3/27/2003,Olney Central College,18066,1581,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1581&amp;teamid=18066"">Olney Central College</a>",14 - 27 - 0,1,Rend Lake College,Rend Lake College,19169,1582,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1582&amp;teamid=19169"">Rend Lake College</a>",22 - 20 - 0,11,""
1,3/28/2003,3/28/2003,Madison Area Technical College,13091,1419,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1419&amp;teamid=13091"">Madison Area Technical College</a>",3 - 5 - 0,0,MATC Tournament (non-member school),MATC Tournament (non-member school),,,MATC Tournament (non-member school), ,0,""
1,3/28/2003,3/28/2003,Madison Area Technical College,13091,1419,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1419&amp;teamid=13091"">Madison Area Technical College</a>",3 - 5 - 0,0,MATC Tournament (non-member school),MATC Tournament (non-member school),,,MATC Tournament (non-member school), ,0,""
1,3/28/2003,3/28/2003,Volunteer State Community College,14387,1351,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1351&amp;teamid=14387"">Volunteer State Community College</a>",41 - 26 - 0,16,Southwest Tennessee Community College,Southwest Tennessee Community College,14412,1350,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1350&amp;teamid=14412"">Southwest Tennessee Community College</a>",3 - 8 - 0,5,""
1,3/28/2003,3/28/2003,Chattanooga State Community College,14114,1342,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1342&amp;teamid=14114"">Chattanooga State Community College</a>",16 - 22 - 0,14,Motlow State Community College,Motlow State Community College,14408,1348,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1348&amp;teamid=14408"">Motlow State Community College</a>",18 - 11 - 0,17,""
1,3/28/2003,3/28/2003,Cochise College,16712,1671,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1671&amp;teamid=16712"">Cochise College</a>",14 - 16 - 0,1,Yavapai College,Yavapai College,16715,1252,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1252&amp;teamid=16715"">Yavapai College</a>",42 - 27 - 0,2,""
1,3/28/2003,3/28/2003,College of St. Rose JV (non-member school),,,College of St. Rose JV (non-member school), ,1,Dutchess Community College,Dutchess Community College,16946,1450,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1450&amp;teamid=16946"">Dutchess Community College</a>",40 - 17 - 0,11,""
1,3/28/2003,3/28/2003,Pima CC Tourney (non-member school),,,Pima CC Tourney (non-member school), ,0,neutral,Chandler-Gilbert Community College,16744,1706,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1706&amp;teamid=16744"">Chandler-Gilbert Community College</a>",37 - 19 - 0,1,""
1,3/28/2003,3/28/2003,Columbus State Community College,18071,1237,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1237&amp;teamid=18071"">Columbus State Community College</a>",44 - 20 - 0,0,South Georgia College,South Georgia College,14106,1482,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1482&amp;teamid=14106"">South Georgia College</a>",32 - 27 - 0,2,""
1,3/28/2003,3/28/2003,Columbus State Community College,18071,1237,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1237&amp;teamid=18071"">Columbus State Community College</a>",44 - 20 - 0,6,South Georgia College,South Georgia College,14106,1482,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1482&amp;teamid=14106"">South Georgia College</a>",32 - 27 - 0,0,""
1,3/28/2003,3/28/2003,Salt Lake Community College,16309,1609,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1609&amp;teamid=16309"">Salt Lake Community College</a>",25 - 20 - 0,5,College of Southern Nevada,College of Southern Nevada,16298,1330,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1330&amp;teamid=16298"">College of Southern Nevada</a>",48 - 9 - 0,3,""
1,3/28/2003,3/28/2003,Salt Lake Community College,16309,1609,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1609&amp;teamid=16309"">Salt Lake Community College</a>",25 - 20 - 0,1,College of Southern Nevada,College of Southern Nevada,16298,1330,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1330&amp;teamid=16298"">College of Southern Nevada</a>",48 - 9 - 0,5,""
1,3/28/2003,3/28/2003,El Paso Community College,15617,1663,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1663&amp;teamid=15617"">El Paso Community College</a>",46 - 11 - 0,15,Western Texas College,Western Texas College,18928,1734,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1734&amp;teamid=18928"">Western Texas College</a>",3 - 28 - 0,8,""
1,3/28/2003,3/28/2003,El Paso Community College,15617,1663,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1663&amp;teamid=15617"">El Paso Community College</a>",46 - 11 - 0,16,Western Texas College,Western Texas College,18928,1734,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1734&amp;teamid=18928"">Western Texas College</a>",3 - 28 - 0,6,""
1,3/28/2003,3/28/2003,Cochise College,16712,1671,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1671&amp;teamid=16712"">Cochise College</a>",14 - 16 - 0,0,neutral,New Mexico Military Institute,16739,1668,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1668&amp;teamid=16739"">New Mexico Military Institute</a>",6 - 19 - 0,0,""
1,3/28/2003,3/28/2003,Cochise College,16712,1671,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1671&amp;teamid=16712"">Cochise College</a>",14 - 16 - 0,0,neutral,New Mexico Military Institute,16739,1668,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1668&amp;teamid=16739"">New Mexico Military Institute</a>",6 - 19 - 0,0,""
1,3/28/2003,3/28/2003,Howard College,18924,1310,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1310&amp;teamid=18924"">Howard College </a>",12 - 24 - 0,2,Midland College,Midland College,18921,1312,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1312&amp;teamid=18921"">Midland College</a>",45 - 11 - 0,12,""
1,3/28/2003,3/28/2003,Howard College,18924,1310,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1310&amp;teamid=18924"">Howard College </a>",12 - 24 - 0,2,Midland College,Midland College,18921,1312,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1312&amp;teamid=18921"">Midland College</a>",45 - 11 - 0,10,""
1,3/28/2003,3/28/2003,Middle Georgia College,14103,1481,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1481&amp;teamid=14103"">Middle Georgia College</a>",8 - 14 - 0,0,Gordon College,Gordon College,12257,1480,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1480&amp;teamid=12257"">Gordon College</a>",2 - 12 - 0,0,""
1,3/28/2003,3/28/2003,Sienna Heights University (non-member school),,,Sienna Heights University (non-member school), ,1,Kellogg Community College,Kellogg Community College,13823,1399,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1399&amp;teamid=13823"">Kellogg Community College</a>",41 - 17 - 0,11,""
1,3/28/2003,3/28/2003,Sienna Heights University (non-member school),,,Sienna Heights University (non-member school), ,0,Kellogg Community College,Kellogg Community College,13823,1399,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1399&amp;teamid=13823"">Kellogg Community College</a>",41 - 17 - 0,0,""
1,3/28/2003,3/28/2003,Sinclair Community College,13826,1407,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1407&amp;teamid=13826"">Sinclair Community College</a>",34 - 35 - 0,9,Indiana Tech (non-member school),Indiana Tech (non-member school),,,Indiana Tech (non-member school), ,6,""
1,3/28/2003,3/28/2003,Sinclair Community College,13826,1407,"<a href=""colleges_college_stats.cfm?category=stats&amp;sid=7&amp;divid=1&amp;slid=3&amp;collegeId=1407&amp;teamid=13826"">Sinclair Community College</a>",34 - 35 - 0,3,Indiana Tech (non-member school),Indiana Tech (non-member school),,,Indiana Tech (non-member school), ,4,""
