year	division_id	school_id	roster_url	original_filename	saved_filename	content_disposition	meta
2013	1	hillsboroughcommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=w9woa05kymex872v&view=ext	HILLSBOR.TRO	hillsboroughcommunitycollege-1-2013.tro	"attachment; filename=""HILLSBOR.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:24 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""HILLSBOR.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""546"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	jeffersoncollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=kgqwav5of3xvkxs3&view=exte	JEFFERSO.TRX	jeffersoncollege-1-2014.trx	"attachment; filename=""JEFFERSO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:25 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""JEFFERSO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3180"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	southwesttennesseecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=74qqwp5vxg9deztr&view=exte	SOUTHWES.TRX	southwesttennesseecommunitycollege-1-2014.trx	"attachment; filename=""SOUTHWES.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:25 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SOUTHWES.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2968"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	sanjacintocollegenorth	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=cdcr96dd53qkdup3&view=exte	SANJACIN.TRX	sanjacintocollegenorth-1-2013.trx	"attachment; filename=""SANJACIN.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:26 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SANJACIN.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3922"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	hillsboroughcommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=w9woa05kymex872v&view=exte	HILLSBOR.TRX	hillsboroughcommunitycollege-1-2013.trx	"attachment; filename=""HILLSBOR.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:25 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""HILLSBOR.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	stcloudtechnicalampcommunitycol	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=r6277sbrfsdca5ob&view=ext	STCLOUDT.TRO	stcloudtechnicalampcommunitycol-3-2013.tro	"attachment; filename=""STCLOUDT.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:26 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""STCLOUDT.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""609"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	stcloudtechnicalampcommunitycol	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=r6277sbrfsdca5ob&view=exte	STCLOUDT.TRX	stcloudtechnicalampcommunitycol-3-2013.trx	"attachment; filename=""STCLOUDT.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:26 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""STCLOUDT.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3074"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	jeffersondaviscommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=26yvc60313rxulsg&view=ext	JEFFERSO.TRO	jeffersondaviscommunitycollege-1-2014.tro	"attachment; filename=""JEFFERSO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:28 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""JEFFERSO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""609"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	southwesternillinoiscollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=dsqp02q1tk76pf55&view=ext	SOUTHWES.TRO	southwesternillinoiscollege-1-2014.tro	"attachment; filename=""SOUTHWES.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:29 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SOUTHWES.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""693"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	santafecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=c3oj6m4ph3spjwau&view=ext	SANTAFEC.TRO	santafecollege-1-2013.tro	"attachment; filename=""SANTAFEC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:29 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SANTAFEC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	jeffersondaviscommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=26yvc60313rxulsg&view=exte	JEFFERSO.TRX	jeffersondaviscommunitycollege-1-2014.trx	"attachment; filename=""JEFFERSO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:29 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""JEFFERSO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3074"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	suffolkcc	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=zul7e1vw67e5sndh&view=ext	SUFFOLKC.TRO	suffolkcc-3-2013.tro	"attachment; filename=""SUFFOLKC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:30 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SUFFOLKC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	howardcollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=gxcmx4t8cbnz132f&view=ext	HOWARDCO.TRO	howardcollege-1-2013.tro	"attachment; filename=""HOWARDCO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:30 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""HOWARDCO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""819"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	southwesternillinoiscollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=dsqp02q1tk76pf55&view=exte	SOUTHWES.TRX	southwesternillinoiscollege-1-2014.trx	"attachment; filename=""SOUTHWES.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:30 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SOUTHWES.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3498"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	suffolkcc	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=zul7e1vw67e5sndh&view=exte	SUFFOLKC.TRX	suffolkcc-3-2013.trx	"attachment; filename=""SUFFOLKC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:30 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SUFFOLKC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	santafecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=c3oj6m4ph3spjwau&view=exte	SANTAFEC.TRX	santafecollege-1-2013.trx	"attachment; filename=""SANTAFEC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:31 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SANTAFEC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	howardcollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=gxcmx4t8cbnz132f&view=exte	HOWARDCO.TRX	howardcollege-1-2013.trx	"attachment; filename=""HOWARDCO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:30 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""HOWARDCO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""4134"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	tompkinscortlandcommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=mje44zoycjvs1ytj&view=ext	TOMPKINS.TRO	tompkinscortlandcommunitycollege-3-2013.tro	"attachment; filename=""TOMPKINS.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:34 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""TOMPKINS.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""420"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	johnalogancollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=ofrjnjhnk4zqf2wt&view=ext	JOHNALOG.TRO	johnalogancollege-1-2014.tro	"attachment; filename=""JOHNALOG.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:33 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""JOHNALOG.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""420"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	tompkinscortlandcommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=mje44zoycjvs1ytj&view=exte	TOMPKINS.TRX	tompkinscortlandcommunitycollege-3-2013.trx	"attachment; filename=""TOMPKINS.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:34 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""TOMPKINS.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2120"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	johnalogancollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=ofrjnjhnk4zqf2wt&view=exte	JOHNALOG.TRX	johnalogancollege-1-2014.trx	"attachment; filename=""JOHNALOG.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:34 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""JOHNALOG.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2120"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	spartanburgmethodist	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=vj979lrvjrgt30gg&view=ext	SPARTANB.TRO	spartanburgmethodist-1-2014.tro	"attachment; filename=""SPARTANB.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:34 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SPARTANB.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""672"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	hutchinsoncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=5dmi6cvczi8eicw2&view=ext	HUTCHINS.TRO	hutchinsoncommunitycollege-1-2013.tro	"attachment; filename=""HUTCHINS.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:35 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""HUTCHINS.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""651"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	seminolestatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=1xr39b5tzsp81mbq&view=ext	SEMINOLE.TRO	seminolestatecollege-1-2013.tro	"attachment; filename=""SEMINOLE.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:35 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SEMINOLE.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""777"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	spartanburgmethodist	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=vj979lrvjrgt30gg&view=exte	SPARTANB.TRX	spartanburgmethodist-1-2014.trx	"attachment; filename=""SPARTANB.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:35 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SPARTANB.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3392"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	hutchinsoncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=5dmi6cvczi8eicw2&view=exte	HUTCHINS.TRX	hutchinsoncommunitycollege-1-2013.trx	"attachment; filename=""HUTCHINS.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:36 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""HUTCHINS.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3286"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	seminolestatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=1xr39b5tzsp81mbq&view=exte	SEMINOLE.TRX	seminolestatecollege-1-2013.trx	"attachment; filename=""SEMINOLE.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:36 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SEMINOLE.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3922"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	tylerjuniorcollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=brmjki8ghou7szz7&view=ext	TYLERJUN.TRO	tylerjuniorcollege-3-2013.tro	"attachment; filename=""TYLERJUN.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:37 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""TYLERJUN.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""693"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	tylerjuniorcollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=brmjki8ghou7szz7&view=exte	TYLERJUN.TRX	tylerjuniorcollege-3-2013.trx	"attachment; filename=""TYLERJUN.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:39 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""TYLERJUN.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3498"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	johnsoncountycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=84ye1ik0gd1wdzdb&view=ext	JOHNSONC.TRO	johnsoncountycommunitycollege-1-2014.tro	"attachment; filename=""JOHNSONC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:39 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""JOHNSONC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""651"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	johnsoncountycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=84ye1ik0gd1wdzdb&view=exte	JOHNSONC.TRX	johnsoncountycommunitycollege-1-2014.trx	"attachment; filename=""JOHNSONC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:39 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""JOHNSONC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3286"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	independencecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=ty2gs0o1qrgh095f&view=ext	INDEPEND.TRO	independencecommunitycollege-1-2013.tro	"attachment; filename=""INDEPEND.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:41 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""INDEPEND.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""651"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	seminolestatecollegeofflorida	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=xfx9oujzibu1ns88&view=ext	SEMINOLE.TRO	seminolestatecollegeofflorida-1-2013.tro	"attachment; filename=""SEMINOLE.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:40 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SEMINOLE.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""546"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	stcharlescommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=2rpmimiq5wn15l8v&view=ext	STCHARLE.TRO	stcharlescommunitycollege-1-2014.tro	"attachment; filename=""STCHARLE.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:40 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""STCHARLE.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""609"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	independencecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=ty2gs0o1qrgh095f&view=exte	INDEPEND.TRX	independencecommunitycollege-1-2013.trx	"attachment; filename=""INDEPEND.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:41 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""INDEPEND.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3286"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	stcharlescommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=2rpmimiq5wn15l8v&view=exte	STCHARLE.TRX	stcharlescommunitycollege-1-2014.trx	"attachment; filename=""STCHARLE.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:41 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""STCHARLE.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3074"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	unioncountycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=vipny5proj3egrxi&view=ext	UNIONCOU.TRO	unioncountycollege-3-2013.tro	"attachment; filename=""UNIONCOU.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:41 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNIONCOU.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	seminolestatecollegeofflorida	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=xfx9oujzibu1ns88&view=exte	SEMINOLE.TRX	seminolestatecollegeofflorida-1-2013.trx	"attachment; filename=""SEMINOLE.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:40 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SEMINOLE.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	unioncountycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=vipny5proj3egrxi&view=exte	UNIONCOU.TRX	unioncountycollege-3-2013.trx	"attachment; filename=""UNIONCOU.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:42 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNIONCOU.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	kansascitykansascommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=bhr5ttv2lt8nv1wj&view=ext	KANSASCI.TRO	kansascitykansascommunitycollege-1-2014.tro	"attachment; filename=""KANSASCI.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:45 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""KANSASCI.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""630"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	vermilioncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=hrfbpewgzn23yucc&view=ext	VERMILIO.TRO	vermilioncommunitycollege-3-2013.tro	"attachment; filename=""VERMILIO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:46 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""VERMILIO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""441"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
