rk,school,div,str,park,ofs,dfs,sos
566,Elizabethtown,D3,0.525,0.982,1.088,0.835,0.696
566,Endicott,D3,0.525,0.822,1.052,0.809,0.762
568,Chicago,D3,0.523,0.940,1.149,0.886,0.672
569,Post,D2,0.522,1.061,0.814,0.917,0.749
570,East Tex. Baptist,D3,0.520,1.151,1.275,0.987,0.704
570,Earlham,D3,0.520,1.199,1.338,1.037,0.650
572,Pomona-Pitzer,D3,0.518,1.084,1.194,0.929,0.759
572,Rutgers-Camden,D3,0.518,0.902,1.292,1.006,0.758
574,Wayne St. (NE),D2,0.517,1.018,1.009,1.146,0.747
575,Colorado St.-Pueblo,D2,0.514,1.098,0.975,1.115,0.796
575,Baldwin Wallace,D3,0.514,0.967,1.103,0.866,0.706
577,Hope,D3,0.513,0.890,1.123,0.881,0.677
577,Ark.-Pine Bluff,D1,0.513,1.036,0.789,1.539,0.830
579,Middlebury,D3,0.512,0.885,1.238,0.974,0.725
579,Coe,D3,0.512,0.922,1.165,0.917,0.692
581,St. Joseph's (L.I.),D3,0.511,0.914,1.034,0.815,0.596
582,Nichols,D3,0.508,0.979,1.047,0.831,0.723
582,William Jewell,D2,0.508,0.954,0.999,1.156,0.797
584,DeSales,D3,0.507,1.045,1.139,0.905,0.678
584,Texas Southern,D1,0.507,1.121,0.728,1.436,0.835
584,Allegheny,D3,0.507,0.831,1.581,1.256,0.697
584,Babson,D3,0.507,0.867,1.079,0.858,0.730
588,Southwestern (TX),D3,0.506,1.091,1.160,0.924,0.728
588,N.C. Wesleyan,D3,0.506,0.876,1.183,0.942,0.678
590,Pacific (OR),D3,0.505,0.904,1.042,0.832,0.760
591,Wabash,D3,0.504,1.008,1.081,0.865,0.680
591,Plymouth St.,D3,0.504,1.056,1.091,0.873,0.679
593,Luther,D3,0.501,0.919,1.065,0.857,0.711
594,Truman,D2,0.498,0.936,0.865,1.021,0.814
595,San Fran. St.,D2,0.497,0.948,0.855,1.011,0.872
596,Bates,D3,0.496,0.895,1.074,0.873,0.730
597,Ursinus,D3,0.494,1.044,1.089,0.889,0.665
598,Cal St. Dom. Hills,D2,0.493,1.094,0.950,1.133,0.846
599,Salem St.,D3,0.492,0.823,1.276,1.046,0.712
599,Rutgers-Newark,D3,0.492,0.960,1.407,1.153,0.673
601,Chicago St.,D1,0.491,0.992,0.677,1.381,0.957
602,Villanova,D1,0.490,0.896,0.653,1.333,0.976
602,Dubuque,D3,0.490,0.945,1.105,0.910,0.681
602,Amherst,D3,0.490,0.895,1.423,1.171,0.760
605,Nyack,D2,0.489,0.925,0.808,0.970,0.663
606,N.M. Highlands,D2,0.486,1.289,1.093,1.322,0.774
607,Ithaca,D3,0.485,0.865,1.224,1.018,0.669
608,Louisiana Col.,D3,0.484,0.963,1.026,0.855,0.687
608,Mo.-St. Louis,D2,0.484,0.929,1.190,1.445,0.816
608,MSU Denver,D2,0.484,1.083,0.936,1.136,0.791
611,Southeastern Okla.,D2,0.483,0.978,0.822,1.000,0.767
612,Hampden-Sydney,D3,0.482,1.118,0.981,0.819,0.738
612,Benedictine (IL),D3,0.482,0.895,0.993,0.830,0.707
612,Millsaps,D3,0.482,0.992,1.225,1.023,0.772
615,Omaha,D1,0.481,1.109,0.597,1.242,0.931
615,Methodist,D3,0.481,0.951,1.190,0.997,0.748
617,Elmhurst,D3,0.480,1.091,1.204,1.012,0.704
618,Neb.-Kearney,D2,0.479,1.065,0.946,1.159,0.823
618,Cal St. San Marcos,D2,0.479,1.184,0.987,1.210,0.853
620,Philadelphia U.,D2,0.478,1.092,0.917,1.128,0.744
621,Frostburg St.,D3,0.477,0.997,1.293,1.092,0.689
621,Guilford,D3,0.477,1.263,0.939,0.794,0.710
623,UMass Dartmouth,D3,0.476,0.950,1.237,1.047,0.713
623,California (PA),D2,0.476,0.892,0.883,1.091,0.782
625,Upper Iowa,D2,0.474,0.912,0.882,1.093,0.759
625,Union (NY),D3,0.474,0.903,1.165,0.990,0.657
627,Montclair St.,D3,0.473,0.924,1.015,0.866,0.737
627,Marietta,D3,0.473,1.021,0.925,0.789,0.774
627,Greenville,D3,0.473,1.074,1.051,0.894,0.668
630,Colo. Christian,D2,0.471,1.297,1.096,1.367,0.758
631,UC-Colo. Springs,D2,0.469,0.961,0.892,1.118,0.781
632,Haverford,D3,0.468,1.083,1.047,0.902,0.696
633,Lafayette,D1,0.467,1.097,0.739,1.584,0.910
634,Whitman,D3,0.466,0.972,1.072,0.926,0.719
635,Emmanuel (GA),D2,0.465,1.171,0.961,1.214,0.842
636,NJIT,D1,0.464,0.967,0.707,1.522,0.900
636,Centre,D3,0.464,0.949,0.882,0.766,0.717
638,Dickinson,D3,0.462,0.886,1.042,0.910,0.694
638,Rockford,D3,0.462,0.990,1.105,0.965,0.677
638,George Fox,D3,0.462,0.916,1.229,1.073,0.762
641,Wm. Paterson,D3,0.460,0.980,1.054,0.924,0.734
642,Ohio Northern,D3,0.459,0.842,1.017,0.892,0.717
642,Penn St.-Behrend,D3,0.459,0.918,1.007,0.885,0.646
644,Stockton,D3,0.458,0.984,1.180,1.038,0.691
645,Tex. Permian Basin,D2,0.457,0.944,0.861,1.109,0.911
645,Ohio Valley,D2,0.457,1.100,0.991,1.275,0.728
647,Rose-Hulman,D3,0.456,0.965,1.109,0.980,0.709
648,Winona St.,D2,0.453,0.907,0.815,1.059,0.767
649,Western Conn. St.,D3,0.452,1.082,1.234,1.101,0.657
650,Augsburg,D3,0.451,1.048,0.993,0.887,0.703
651,Anderson (SC),D2,0.449,1.104,0.929,1.215,0.856
651,Academy of Art,D2,0.449,0.942,0.766,1.003,0.847
653,Bloomfield,D2,0.448,1.036,0.868,1.139,0.716
653,Framingham St.,D3,0.448,0.890,1.004,0.903,0.674
653,York (PA),D3,0.448,1.013,1.145,1.029,0.709
653,Lake Erie,D2,0.448,1.061,1.003,1.315,0.817
657,Southern U.,D1,0.447,1.065,0.756,1.693,0.776
658,Franklin,D3,0.445,1.090,1.247,1.131,0.671
659,Charleston (WV),D2,0.444,0.916,0.893,1.183,0.687
659,Wesley,D3,0.444,0.872,1.331,1.209,0.676
661,Greensboro,D3,0.442,1.001,1.048,0.955,0.689
662,Prairie View,D1,0.440,1.115,0.639,1.451,0.858
662,Hendrix,D3,0.440,1.069,1.227,1.124,0.761
664,Hardin-Simmons,D3,0.439,1.186,1.028,0.945,0.741
