BEGIN
 year |       team_name       | division_id | count 
 2013 | Utah                  |           1 |    36
 2014 | Northern Ky.          |           1 |    35
 2015 | UNLV                  |           1 |    35
 2015 | Northeastern St.      |           2 |    35
 2015 | Winthrop              |           1 |    35
 2014 | Abilene Christian     |           1 |    35
 2013 | Creighton             |           1 |    35
 2013 | Cal St. L.A.          |           2 |    35
 2013 | Hartford              |           1 |    35
 2015 | Missouri S&T          |           2 |    35
 2013 | Central Mich.         |           1 |    35
 2015 | Murray St.            |           1 |    35
 2013 | Charleston So.        |           1 |    35
 2015 | UAB                   |           1 |    35
 2015 | Creighton             |           1 |    35
 2013 | Fresno St.            |           1 |    35
 2012 | Massachusetts         |           1 |    35
 2015 | Alabama               |           1 |    35
 2015 | UCLA                  |           1 |    35
 2015 | California (PA)       |           2 |    35
 2015 | Southwest Baptist     |           2 |    35
 2015 | Houston Baptist       |           1 |    35
 2015 | Boston College        |           1 |    35
 2015 | Prairie View          |           1 |    35
 2013 | Concord               |           2 |    35
 2013 | Flagler               |           2 |    35
 2015 | Illinois St.          |           1 |    35
 2015 | N.M. Highlands        |           2 |    35
 2015 | Gardner-Webb          |           1 |    35
 2014 | Ala.-Huntsville       |           2 |    35
 2015 | Memphis               |           1 |    35
 2015 | Pacific               |           1 |    35
 2013 | Columbus St.          |           2 |    35
 2014 | Bradley               |           1 |    35
 2012 | Notre Dame            |           1 |    35
 2014 | Towson                |           1 |    35
 2013 | California Baptist    |           2 |    35
 2014 | Portland              |           1 |    35
 2015 | Southern California   |           1 |    35
 2012 | Northwestern St.      |           1 |    35
 2015 | Metro St.             |           2 |    34
 2014 | Flagler               |           2 |    34
 2015 | Bakersfield           |           1 |    34
 2013 | La Salle              |           1 |    34
 2013 | Franklin Pierce       |           2 |    34
 2015 | Mo. Southern St.      |           2 |    34
 2013 | Christian Bros.       |           2 |    34
 2013 | Southern Ark.         |           2 |    34
 2015 | Augustana (SD)        |           2 |    34
 2015 | Indianapolis          |           2 |    34
 2012 | Akron                 |           1 |    34
 2014 | Navy                  |           1 |    34
 2015 | Erskine               |           2 |    34
 2014 | Barry                 |           2 |    34
 2015 | Cincinnati            |           1 |    34
 2013 | Saint Louis           |           1 |    34
 2014 | Hofstra               |           1 |    34
 2015 | Wichita St.           |           1 |    34
 2015 | Eastern N.M.          |           2 |    34
 2014 | Ark.-Monticello       |           2 |    34
 2015 | Missouri St.          |           1 |    34
 2015 | Kansas St.            |           1 |    34
 2014 | VMI                   |           1 |    34
 2014 | Boston College        |           1 |    34
 2015 | Radford               |           1 |    34
 2014 | Fordham               |           1 |    34
 2013 | Arkansas Tech         |           2 |    34
 2013 | Oberlin               |           3 |    34
 2015 | Canisius              |           1 |    34
 2015 | Cameron               |           2 |    34
 2012 | Fresno St.            |           1 |    34
 2015 | Northwestern St.      |           1 |    34
 2015 | Penn St.              |           1 |    34
 2012 | BYU                   |           1 |    34
 2015 | Dallas Baptist        |           1 |    34
 2013 | Florida Tech          |           2 |    34
 2015 | Gonzaga               |           1 |    34
 2014 | Central Mo.           |           2 |    34
 2012 | North Dakota          |           1 |    34
 2015 | Incarnate Word        |           1 |    34
 2013 | Fairleigh Dickinson   |           1 |    34
 2015 | Hawaii                |           1 |    34
 2015 | Point Loma            |           2 |    33
 2014 | Emporia St.           |           2 |    33
 2012 | Mt. St. Mary's        |           1 |    33
 2015 | West Virginia         |           1 |    33
 2014 | Xavier                |           1 |    33
 2015 | Iowa                  |           1 |    33
 2013 | Millersville          |           2 |    33
 2012 | Temple                |           1 |    33
 2014 | Fort Hays St.         |           2 |    33
 2014 | Sam Houston St.       |           1 |    33
 2014 | Cedarville            |           2 |    33
 2014 | Angelo St.            |           2 |    33
 2015 | BYU                   |           1 |    33
 2015 | Northern Ky.          |           1 |    33
 2013 | Truman                |           2 |    33
 2014 | McKendree             |           2 |    33
 2013 | UMBC                  |           1 |    33
 2015 | Arkansas St.          |           1 |    33
 2015 | Lee                   |           2 |    33
 2015 | Michigan St.          |           1 |    33
 2014 | Southwestern Okla.    |           2 |    33
 2015 | Northern Ill.         |           1 |    33
 2015 | Oakland               |           1 |    33
 2012 | Bryant                |           1 |    33
 2015 | Southern Ill.         |           1 |    33
 2013 | Delaware St.          |           1 |    33
 2015 | UTSA                  |           1 |    33
 2012 | Hofstra               |           1 |    33
 2015 | Utah                  |           1 |    33
 2015 | Morehead St.          |           1 |    33
 2013 | Iona                  |           1 |    33
 2015 | Barton                |           2 |    33
 2014 | Union (NY)            |           3 |    33
 2013 | Belmont               |           1 |    33
 2014 | St. Anselm            |           2 |    33
 2014 | UNC Pembroke          |           2 |    33
 2015 | James Madison         |           1 |    33
 2015 | Bradley               |           1 |    33
 2013 | Saint Martin's        |           2 |    33
 2013 | NJIT                  |           1 |    33
 2014 | Central Okla.         |           2 |    33
 2014 | Oberlin               |           3 |    32
 2013 | Tex. Permian Basin    |           2 |    32
 2015 | UC Davis              |           1 |    32
 2013 | Wilmington (DE)       |           2 |    32
 2014 | Holy Cross            |           1 |    32
 2012 | Fairfield             |           1 |    32
 2014 | California (PA)       |           2 |    32
 2014 | Virginia              |           1 |    32
 2014 | Hartford              |           1 |    32
 2013 | UNLV                  |           1 |    32
 2015 | McKendree             |           2 |    32
 2013 | Cal St. East Bay      |           2 |    32
 2013 | Oregon                |           1 |    32
 2012 | Iona                  |           1 |    32
 2015 | Alabama St.           |           1 |    32
 2013 | Sacred Heart          |           1 |    32
 2015 | Slippery Rock         |           2 |    32
 2012 | Ill.-Chicago          |           1 |    32
 2014 | LIU Brooklyn          |           1 |    32
 2014 | Siena                 |           1 |    32
 2014 | Northwestern Okla.    |           2 |    32
 2015 | Ohio St.              |           1 |    32
 2013 | Wingate               |           2 |    32
 2014 | Saint Martin's        |           2 |    32
 2014 | Duke                  |           1 |    32
 2012 | Northeastern          |           1 |    32
 2013 | Metro St.             |           2 |    32
 2014 | N.C. Central          |           1 |    32
 2014 | Franklin Pierce       |           2 |    32
 2015 | Cal Poly              |           1 |    32
 2015 | Wingate               |           2 |    32
 2015 | Ala.-Huntsville       |           2 |    32
 2015 | Eastern Mich.         |           1 |    32
 2015 | Texas                 |           1 |    32
 2014 | Columbia              |           1 |    32
 2013 | Mount Olive           |           2 |    32
 2013 | Butler                |           1 |    32
 2015 | Missouri              |           1 |    32
 2013 | Coppin St.            |           1 |    32
 2013 | Rhode Island          |           1 |    32
 2013 | Harding               |           2 |    32
 2012 | Marist                |           1 |    32
 2014 | Bentley               |           2 |    31
 2013 | Seton Hill            |           2 |    31
 2015 | Longwood              |           1 |    31
 2015 | Stanford              |           1 |    31
 2015 | Barry                 |           2 |    31
 2013 | Young Harris          |           2 |    31
 2014 | San Diego St.         |           1 |    31
 2015 | Tennessee             |           1 |    31
 2015 | Utah Valley           |           1 |    31
 2015 | Flagler               |           2 |    31
 2013 | Northwestern          |           1 |    31
 2013 | Bradley               |           1 |    31
 2015 | UT Martin             |           1 |    31
 2014 | Millersville          |           2 |    31
 2013 | LIU Brooklyn          |           1 |    31
 2015 | Louisiana Tech        |           1 |    31
 2012 | Western Ill.          |           1 |    31
 2014 | Western Mich.         |           1 |    31
 2013 | Southwest Baptist     |           2 |    31
 2012 | Samford               |           1 |    31
 2014 | Wheaton (MA)          |           3 |    31
 2013 | Gonzaga               |           1 |    31
 2015 | Santa Clara           |           1 |    31
 2015 | Winona St.            |           2 |    31
 2015 | Columbia              |           1 |    31
 2014 | Eastern Mich.         |           1 |    31
 2015 | Hartford              |           1 |    31
 2013 | Mississippi Col.      |           3 |    31
 2012 | Delaware St.          |           1 |    31
 2014 | North Dakota          |           1 |    31
 2014 | Villanova             |           1 |    31
 2013 | Ark.-Monticello       |           2 |    31
 2014 | Iona                  |           1 |    31
 2013 | Iowa                  |           1 |    31
 2015 | Milwaukee             |           1 |    31
 2014 | Davis & Elkins        |           2 |    31
 2012 | LIU Brooklyn          |           1 |    31
 2015 | Tampa                 |           2 |    31
 2015 | San Jose St.          |           1 |    31
 2014 | UNC Asheville         |           1 |    31
 2015 | Northeastern          |           1 |    31
 2013 | Missouri S&T          |           2 |    31
 2015 | Holy Cross            |           1 |    31
 2012 | Siena                 |           1 |    31
 2012 | Eastern Ill.          |           1 |    31
 2015 | Hofstra               |           1 |    31
 2013 | Salisbury             |           3 |    31
 2015 | N.C. A&T              |           1 |    31
 2014 | Seattle               |           1 |    31
 2013 | New Haven             |           2 |    31
 2013 | Ramapo                |           3 |    31
 2015 | Minnesota             |           1 |    31
 2013 | Longwood              |           1 |    30
 2014 | Marist                |           1 |    30
 2013 | Limestone             |           2 |    30
 2012 | Miami (FL)            |           1 |    30
 2015 | Southern Nazarene     |           2 |    30
 2015 | Seattle               |           1 |    30
 2014 | Concordia-St. Paul    |           2 |    30
 2014 | Concordia (TX)        |           3 |    30
 2013 | Fresno Pacific        |           2 |    30
 2015 | Stony Brook           |           1 |    30
 2012 | Toledo                |           1 |    30
 2012 | George Mason          |           1 |    30
 2014 | Vassar                |           3 |    30
 2014 | Young Harris          |           2 |    30
 2013 | Southern Ind.         |           2 |    30
 2012 | N.C. Central          |           1 |    30
 2013 | Catawba               |           2 |    30
 2014 | Missouri S&T          |           2 |    30
 2015 | Ole Miss              |           1 |    30
 2014 | Fresno St.            |           1 |    30
 2013 | Rhodes                |           3 |    30
 2014 | Cal Poly Pomona       |           2 |    30
 2015 | Adelphi               |           2 |    30
 2015 | Bellarmine            |           2 |    30
 2015 | Central Wash.         |           2 |    30
 2014 | Monmouth              |           1 |    30
 2014 | Oakland               |           1 |    30
 2013 | Milwaukee             |           1 |    30
 2012 | Bowling Green         |           1 |    30
 2014 | Northern St.          |           2 |    30
 2015 | Bowling Green         |           1 |    30
 2015 | Pitt.-Johnstown       |           2 |    30
 2014 | Central Wash.         |           2 |    30
 2015 | Manhattan             |           1 |    30
 2014 | Dartmouth             |           1 |    30
 2012 | Central Ark.          |           1 |    30
 2015 | UALR                  |           1 |    30
 2013 | Illinois St.          |           1 |    30
 2013 | Dominican (IL)        |           3 |    30
 2015 | George Washington     |           1 |    30
 2014 | Dominican (IL)        |           3 |    30
 2012 | Omaha                 |           1 |    30
 2014 | California Baptist    |           2 |    29
 2015 | Okla. Panhandle       |           2 |    29
 2013 | San Francisco         |           1 |    29
 2014 | North Greenville      |           2 |    29
 2015 | Villanova             |           1 |    29
 2014 | Trevecca Nazarene     |           2 |    29
 2015 | LIU Post              |           2 |    29
 2014 | Cincinnati            |           1 |    29
 2013 | Liberty               |           1 |    29
 2014 | Manhattan             |           1 |    29
 2015 | Saint Louis           |           1 |    29
 2015 | Spring Hill           |           2 |    29
 2015 | Valparaiso            |           1 |    29
 2013 | West Ala.             |           2 |    29
 2015 | Eastern Ky.           |           1 |    29
 2013 | Adrian                |           3 |    29
 2014 | Alcorn                |           1 |    29
 2013 | Washington            |           1 |    29
 2013 | Temple                |           1 |    29
 2014 | Cal St. East Bay      |           2 |    29
 2015 | Monmouth              |           1 |    29
 2014 | Salisbury             |           3 |    29
 2015 | Duke                  |           1 |    29
 2015 | Francis Marion        |           2 |    29
 2015 | VMI                   |           1 |    29
 2015 | Western Ore.          |           2 |    29
 2013 | UAB                   |           1 |    29
 2012 | Lafayette             |           1 |    29
 2013 | Quincy                |           2 |    29
 2013 | Canisius              |           1 |    29
 2015 | Minn.-Crookston       |           2 |    29
 2015 | West Ga.              |           2 |    28
 2015 | Concordia-St. Paul    |           2 |    28
 2014 | Ole Miss              |           1 |    28
 2013 | East Tex. Baptist     |           3 |    28
 2014 | Adrian                |           3 |    28
 2014 | Kean                  |           3 |    28
 2013 | Cal Poly Pomona       |           2 |    28
 2015 | Young Harris          |           2 |    28
 2015 | Brown                 |           1 |    28
 2014 | Felician              |           2 |    28
 2012 | Dartmouth             |           1 |    28
 2015 | Pepperdine            |           1 |    28
 2014 | Concord               |           2 |    28
 2013 | Southwest Minn. St.   |           2 |    28
 2015 | New Mexico St.        |           1 |    28
 2013 | Colo. Christian       |           2 |    28
 2015 | Newman                |           2 |    28
 2012 | Air Force             |           1 |    28
 2014 | Southwest Baptist     |           2 |    28
 2013 | Boston College        |           1 |    28
 2014 | Minn.-Crookston       |           2 |    28
 2015 | Northwestern          |           1 |    28
 2012 | UC Riverside          |           1 |    28
 2013 | Norfolk St.           |           1 |    28
 2015 | Kean                  |           3 |    28
 2013 | Texas-Tyler           |           3 |    28
 2013 | Fort Hays St.         |           2 |    28
 2014 | Lubbock Christian     |           2 |    28
 2012 | St. Bonaventure       |           1 |    27
 2015 | Savannah St.          |           1 |    27
 2013 | Benedictine (IL)      |           3 |    27
 2014 | Wagner                |           1 |    27
 2015 | Colorado Mesa         |           2 |    27
 2012 | Yale                  |           1 |    27
 2015 | Kent St.              |           1 |    27
 2012 | Manhattan             |           1 |    27
 2014 | Mo. Western St.       |           2 |    27
 2015 | Oswego St.            |           3 |    27
 2013 | Ithaca                |           3 |    27
 2013 | Northwest Mo. St.     |           2 |    27
 2015 | Fort Hays St.         |           2 |    27
 2015 | Davidson              |           1 |    27
 2014 | St. Joseph's (IN)     |           2 |    27
 2014 | Rochester (NY)        |           3 |    27
 2013 | Stevens               |           3 |    27
 2015 | Xavier                |           1 |    27
 2013 | Augustana (SD)        |           2 |    27
 2013 | North Georgia         |           2 |    27
 2013 | Concordia Chicago     |           3 |    27
 2014 | Southern Nazarene     |           2 |    27
 2012 | Coppin St.            |           1 |    27
 2013 | Ill.-Chicago          |           1 |    27
 2013 | Kent St.              |           1 |    27
 2013 | Dartmouth             |           1 |    27
 2014 | Bloomsburg            |           2 |    27
 2015 | Hawaii Pacific        |           2 |    27
 2013 | Worcester St.         |           3 |    27
 2014 | Rogers St.            |           2 |    27
 2015 | Gannon                |           2 |    27
 2015 | Liberty               |           1 |    27
 2013 | Siena                 |           1 |    27
 2015 | UMES                  |           1 |    27
 2015 | North Greenville      |           2 |    27
 2012 | Hawaii                |           1 |    27
 2014 | Kutztown              |           2 |    27
 2013 | Stephen F. Austin     |           1 |    27
 2013 | Alvernia              |           3 |    27
 2013 | Concordia Wisconsin   |           3 |    27
 2015 | Millersville          |           2 |    27
 2015 | South Dakota St.      |           1 |    27
 2012 | UConn                 |           1 |    27
 2015 | Neb.-Kearney          |           2 |    27
 2013 | Seton Hall            |           1 |    26
 2014 | Yale                  |           1 |    26
 2013 | West Ga.              |           2 |    26
 2012 | UNC Asheville         |           1 |    26
 2015 | Alvernia              |           3 |    26
 2014 | Fairfield             |           1 |    26
 2013 | McMurry               |           2 |    26
 2013 | Indianapolis          |           2 |    26
 2012 | Texas-Arlington       |           1 |    26
 2014 | Marietta              |           3 |    26
 2014 | Valdosta St.          |           2 |    26
 2015 | Nevada                |           1 |    26
 2013 | Coker                 |           2 |    26
 2014 | Wooster               |           3 |    26
 2013 | Edgewood              |           3 |    26
 2015 | Nova Southeastern     |           2 |    26
 2015 | UNC Asheville         |           1 |    26
 2015 | George Mason          |           1 |    26
 2014 | Benedictine (IL)      |           3 |    26
 2014 | Ohio                  |           1 |    26
 2012 | Columbia              |           1 |    26
 2012 | Sacred Heart          |           1 |    26
 2014 | Stephen F. Austin     |           1 |    26
 2015 | Anderson (SC)         |           2 |    26
 2014 | Tex. A&M Int'l        |           2 |    26
 2014 | A&M-Corpus Chris      |           1 |    26
 2015 | Lewis                 |           2 |    26
 2014 | Case                  |           3 |    26
 2013 | Saint Rose            |           2 |    26
 2013 | Kutztown              |           2 |    26
 2015 | Concord               |           2 |    26
 2015 | Southern Ind.         |           2 |    26
 2013 | Cal St. San B'dino    |           2 |    26
 2014 | Georgetown            |           1 |    26
 2014 | Toledo                |           1 |    26
 2014 | Holy Names            |           2 |    26
 2012 | St. John's (NY)       |           1 |    26
 2015 | Youngstown St.        |           1 |    26
 2015 | Minot St.             |           2 |    26
 2013 | Endicott              |           3 |    26
 2013 | Wooster               |           3 |    25
 2015 | San Diego             |           1 |    25
 2013 | Emporia St.           |           2 |    25
 2014 | UMBC                  |           1 |    25
 2015 | Rochester (NY)        |           3 |    25
 2012 | Morehead St.          |           1 |    25
 2015 | Indiana               |           1 |    25
 2015 | Ouachita Baptist      |           2 |    25
 2015 | Western Ill.          |           1 |    25
 2012 | Richmond              |           1 |    25
 2014 | Texas Southern        |           1 |    25
 2012 | West Virginia         |           1 |    25
 2015 | Fla. Southern         |           2 |    25
 2012 | Oregon                |           1 |    25
 2013 | New Jersey City       |           3 |    25
 2013 | Rice                  |           1 |    25
 2012 | Delaware              |           1 |    25
 2014 | Gardner-Webb          |           1 |    25
 2014 | Nova Southeastern     |           2 |    25
 2015 | Neb. Wesleyan         |           3 |    25
 2015 | Franklin Pierce       |           2 |    25
 2014 | Montclair St.         |           3 |    25
 2014 | UConn                 |           1 |    25
 2015 | William & Mary        |           1 |    25
 2013 | Fla. Southern         |           2 |    25
 2014 | Gannon                |           2 |    25
 2014 | Illinois St.          |           1 |    25
 2013 | Samford               |           1 |    25
 2013 | Niagara               |           1 |    25
 2013 | Fairfield             |           1 |    25
 2014 | Rice                  |           1 |    25
 2014 | Hawaii Pacific        |           2 |    25
 2013 | Saint Peter's         |           1 |    25
 2013 | Arizona St.           |           1 |    25
 2014 | Rhodes                |           3 |    25
 2014 | Cal St. Dom. Hills    |           2 |    25
 2015 | Brevard               |           2 |    25
 2015 | Lafayette             |           1 |    25
 2014 | Grand Canyon          |           1 |    25
 2013 | Abilene Christian     |           2 |    25
 2015 | Harvard               |           1 |    25
 2013 | Pfeiffer              |           2 |    25
 2015 | Concordia (TX)        |           3 |    24
 2015 | Akron                 |           1 |    24
 2014 | Arizona St.           |           1 |    24
 2015 | Georgetown            |           1 |    24
 2012 | Illinois St.          |           1 |    24
 2014 | Metro St.             |           2 |    24
 2013 | Husson                |           3 |    24
 2013 | Texas Lutheran        |           3 |    24
 2014 | Massachusetts         |           1 |    24
 2015 | Bryant                |           1 |    24
 2015 | Seton Hall            |           1 |    24
 2013 | Ole Miss              |           1 |    24
 2014 | St. Edward's          |           2 |    24
 2014 | UC Irvine             |           1 |    24
 2015 | Marshall              |           1 |    24
 2014 | Columbus St.          |           2 |    24
 2012 | Kennesaw St.          |           1 |    24
 2013 | Columbia              |           1 |    24
 2015 | Ramapo                |           3 |    24
 2015 | Marist                |           1 |    24
 2015 | Mansfield             |           2 |    24
 2015 | Southern U.           |           1 |    24
 2014 | Washburn              |           2 |    24
 2015 | Mont. St. Billings    |           2 |    24
 2012 | IPFW                  |           1 |    24
 2013 | Thiel                 |           3 |    24
 2015 | Central Mich.         |           1 |    24
 2014 | Chico St.             |           2 |    24
 2015 | Chestnut Hill         |           2 |    24
 2015 | Ill.-Chicago          |           1 |    24
 2015 | Portland              |           1 |    24
 2013 | Felician              |           2 |    24
 2014 | Oregon                |           1 |    24
 2014 | Norfolk St.           |           1 |    24
 2015 | Western Mich.         |           1 |    24
 2014 | New Haven             |           2 |    24
 2015 | Bemidji St.           |           2 |    24
 2015 | Georgia College       |           2 |    24
 2014 | Dowling               |           2 |    24
 2015 | Rogers St.            |           2 |    24
 2014 | Concordia Chicago     |           3 |    24
 2015 | Southwest Minn. St.   |           2 |    24
 2013 | Concordia-St. Paul    |           2 |    24
 2013 | Okla. Panhandle       |           2 |    24
 2013 | Merrimack             |           2 |    24
 2013 | Chico St.             |           2 |    24
 2013 | Virginia              |           1 |    23
 2014 | Wayne St. (MI)        |           2 |    23
 2012 | NJIT                  |           1 |    23
 2012 | San Diego St.         |           1 |    23
 2015 | Kennesaw St.          |           1 |    23
 2014 | Mississippi Val.      |           1 |    23
 2015 | Bloomsburg            |           2 |    23
 2015 | Charleston So.        |           1 |    23
 2012 | Southern Utah         |           1 |    23
 2014 | St. Thomas Aquinas    |           2 |    23
 2015 | Fordham               |           1 |    23
 2014 | Pepperdine            |           1 |    23
 2013 | Sam Houston St.       |           1 |    23
 2014 | Mo. Southern St.      |           2 |    23
 2015 | Ark.-Monticello       |           2 |    23
 2015 | Wagner                |           1 |    23
 2013 | St. Bonaventure       |           1 |    23
 2014 | Tex. A&M-Kingsville   |           2 |    23
 2014 | Edgewood              |           3 |    23
 2015 | Chico St.             |           2 |    23
 2013 | Gannon                |           2 |    23
 2015 | N.C. Central          |           1 |    23
 2014 | UMass Lowell          |           1 |    23
 2014 | Akron                 |           1 |    23
 2015 | Dowling               |           2 |    23
 2014 | UAB                   |           1 |    23
 2014 | Rochester Inst.       |           3 |    23
 2015 | Kutztown              |           2 |    23
 2012 | Liberty               |           1 |    23
 2015 | Central Okla.         |           2 |    23
 2012 | South Dakota St.      |           1 |    23
 2015 | Vassar                |           3 |    23
 2013 | Alcorn                |           1 |    23
 2012 | Davidson              |           1 |    23
 2014 | Erskine               |           2 |    23
 2014 | Old Westbury          |           3 |    23
 2013 | Dayton                |           1 |    23
 2012 | Ole Miss              |           1 |    23
 2013 | TCNJ                  |           3 |    22
 2013 | Saint Leo             |           2 |    22
 2015 | Limestone             |           2 |    22
 2013 | Trine                 |           3 |    22
 2012 | California            |           1 |    22
 2012 | Rider                 |           1 |    22
 2013 | Maine                 |           1 |    22
 2013 | King (TN)             |           2 |    22
 2015 | Ark.-Pine Bluff       |           1 |    22
 2014 | Ramapo                |           3 |    22
 2014 | North Dakota St.      |           1 |    22
 2014 | Thiel                 |           3 |    22
 2013 | Johnson & Wales (RI)  |           3 |    22
 2012 | Stony Brook           |           1 |    22
 2015 | Dominican (IL)        |           3 |    22
 2014 | UVa-Wise              |           2 |    22
 2013 | Rollins               |           2 |    22
 2014 | Mercyhurst            |           2 |    22
 2015 | McMurry               |           3 |    22
 2013 | Centenary (NJ)        |           3 |    22
 2015 | Allegheny             |           3 |    22
 2015 | Bentley               |           2 |    22
 2015 | Widener               |           3 |    22
 2014 | Bemidji St.           |           2 |    22
 2014 | Omaha                 |           1 |    22
 2012 | Cal St. Fullerton     |           1 |    22
 2015 | Oberlin               |           3 |    22
 2013 | Hofstra               |           1 |    22
 2015 | California            |           1 |    22
 2015 | Miami (OH)            |           1 |    22
 2014 | Ball St.              |           1 |    22
 2013 | San Fran. St.         |           2 |    22
 2013 | Brockport             |           3 |    22
 2013 | UNC Asheville         |           1 |    22
 2014 | Central (IA)          |           3 |    22
 2014 | Wis.-Parkside         |           2 |    22
 2014 | Wingate               |           2 |    22
 2015 | Arkansas Tech         |           2 |    22
 2013 | Rockford              |           3 |    22
 2015 | Quinnipiac            |           1 |    22
 2015 | Wash. & Jeff.         |           3 |    22
 2014 | Cal St. San B'dino    |           2 |    22
 2015 | Harding               |           2 |    22
 2015 | Alcorn                |           1 |    22
 2012 | Chicago St.           |           1 |    22
 2015 | Manhattanville        |           3 |    21
 2014 | Harvard               |           1 |    21
 2012 | Saint Peter's         |           1 |    21
 2015 | SUNY Oneonta          |           3 |    21
 2012 | Pittsburgh            |           1 |    21
 2015 | Delta St.             |           2 |    21
 2015 | Southwestern Okla.    |           2 |    21
 2015 | Massachusetts         |           1 |    21
 2015 | Cal St. San B'dino    |           2 |    21
 2014 | Quinnipiac            |           1 |    21
 2013 | UMass Boston          |           3 |    21
 2014 | Seton Hall            |           1 |    21
 2015 | Texas-Tyler           |           3 |    21
 2014 | Northeastern          |           1 |    21
 2014 | LIU Post              |           2 |    21
 2015 | Albany (NY)           |           1 |    21
 2015 | Pittsburg St.         |           2 |    21
 2015 | Grand Canyon          |           1 |    21
 2013 | Manhattanville        |           3 |    21
 2013 | Kenyon                |           3 |    21
 2015 | Washington            |           1 |    21
 2015 | Mount Olive           |           2 |    21
 2015 | North Dakota St.      |           1 |    21
 2013 | Rutgers-Newark        |           3 |    21
 2012 | FIU                   |           1 |    21
 2013 | NYIT                  |           1 |    21
 2012 | Bradley               |           1 |    21
 2014 | Mount Olive           |           2 |    21
 2014 | Gallaudet             |           3 |    21
 2015 | Iona                  |           1 |    21
 2015 | Dartmouth             |           1 |    21
 2013 | DeSales               |           3 |    21
 2014 | Allegheny             |           3 |    21
 2012 | Campbell              |           1 |    21
 2013 | Lock Haven            |           2 |    21
 2012 | Cincinnati            |           1 |    21
 2015 | Ball St.              |           1 |    21
 2013 | Ala.-Huntsville       |           2 |    21
 2014 | Stevens               |           3 |    21
 2015 | Maryland              |           1 |    21
 2014 | Manhattanville        |           3 |    21
 2014 | Immaculata            |           3 |    21
 2013 | St. Anselm            |           2 |    21
 2013 | Central Okla.         |           2 |    21
 2014 | Delaware              |           1 |    21
 2014 | New Jersey City       |           3 |    21
 2013 | Florida A&M           |           1 |    21
 2012 | Alcorn                |           1 |    21
 2014 | Willamette            |           3 |    21
 2013 | North Dakota          |           1 |    21
 2015 | Saint Michael's       |           2 |    21
 2014 | Cameron               |           2 |    21
 2013 | Chestnut Hill         |           2 |    21
 2015 | Virginia              |           1 |    21
 2014 | St. Joseph's (Brkln)  |           3 |    21
 2013 | Mercyhurst            |           2 |    20
 2015 | Felician              |           2 |    20
 2015 | Mary                  |           2 |    20
 2015 | SUNY Cortland         |           3 |    20
 2013 | FIU                   |           1 |    20
 2013 | UMES                  |           1 |    20
 2015 | Willamette            |           3 |    20
 2013 | Ball St.              |           1 |    20
 2015 | UNC Pembroke          |           2 |    20
 2013 | N.M. Highlands        |           2 |    20
 2014 | DeSales               |           3 |    20
 2013 | Georgia               |           1 |    20
 2015 | Edgewood              |           3 |    20
 2013 | Quinnipiac            |           1 |    20
 2014 | Northern Colo.        |           1 |    20
 2015 | UConn                 |           1 |    20
 2013 | Wentworth             |           3 |    20
 2014 | Grambling             |           1 |    20
 2013 | Davidson              |           1 |    20
 2015 | Academy of Art        |           2 |    20
 2013 | Hawaii Hilo           |           2 |    20
 2013 | Bellarmine            |           2 |    20
 2012 | New Mexico St.        |           1 |    20
 2014 | Palm Beach Atl.       |           2 |    20
 2014 | Southern U.           |           1 |    20
 2013 | Northeastern          |           1 |    20
 2013 | Montclair St.         |           3 |    20
 2013 | Princeton             |           1 |    20
 2013 | Mass. Maritime        |           3 |    20
 2012 | Arizona St.           |           1 |    20
 2015 | Salisbury             |           3 |    20
 2015 | Lock Haven            |           2 |    20
 2015 | Christian Bros.       |           2 |    20
 2012 | Mississippi Val.      |           1 |    20
 2014 | Dubuque               |           3 |    20
 2013 | Colorado St.-Pueblo   |           2 |    20
 2013 | Mississippi Val.      |           1 |    20
 2014 | Mississippi Col.      |           3 |    20
 2015 | Lamar                 |           1 |    19
 2014 | Slippery Rock         |           2 |    19
 2013 | Skidmore              |           3 |    19
 2015 | Rice                  |           1 |    19
 2012 | Ark.-Pine Bluff       |           1 |    19
 2014 | New Mexico St.        |           1 |    19
 2014 | Belmont Abbey         |           2 |    19
 2015 | Lincoln (MO)          |           2 |    19
 2012 | Princeton             |           1 |    19
 2013 | Rochester (NY)        |           3 |    19
 2014 | Wilmington (DE)       |           2 |    19
 2013 | Northwest Nazarene    |           2 |    19
 2014 | UALR                  |           1 |    19
 2014 | Arkansas Tech         |           2 |    19
 2015 | Hamline               |           3 |    19
 2015 | Gallaudet             |           3 |    19
 2015 | Marietta              |           3 |    19
 2012 | Buffalo               |           1 |    19
 2014 | Winona St.            |           2 |    19
 2014 | Saint Joseph's        |           1 |    19
 2014 | Salem Int'l           |           2 |    19
 2013 | Hendrix               |           3 |    19
 2014 | Lincoln (MO)          |           2 |    19
 2015 | Holy Names            |           2 |    19
 2014 | Samford               |           1 |    19
 2013 | Willamette            |           3 |    19
 2013 | Northern Colo.        |           1 |    19
 2014 | Southeastern Okla.    |           2 |    19
 2013 | Chris. Newport        |           3 |    19
 2013 | Barry                 |           2 |    19
 2015 | Albright              |           3 |    19
 2015 | Bethany Lutheran      |           3 |    19
 2014 | Skidmore              |           3 |    19
 2013 | Arcadia               |           3 |    19
 2015 | Wis.-Parkside         |           2 |    19
 2015 | Fresno St.            |           1 |    19
