Allan Hancock
Imperial Valley,21,Br Castelli.........,5.63,2,1,14,4,-,-,2,46.1,53,34,29,15,20,9,1,1,172,.308,5,9,1,3,5
Imperial Valley,22,Ra Dorantes.........,8.44,1,0,5,0,-,-,0,5.1,10,7,5,1,1,3,-,-,23,.435,-,-,-,2,1
Imperial Valley,29,Dan Jimenez.........,13.50,0,0,1,0,-,-,0,2.2,4,4,4,1,1,-,-,-,12,.333,2,-,-,1,-
Imperial Valley,14,Jac Manning.........,15.43,0,0,2,0,-,-,0,2.1,9,6,4,2,2,-,-,-,15,.600,1,-,-,-,1
LA Harbor
LA Harbor,27,David Hausman.......,2.61,2,1,5,4,-,-,0,20.2,20,6,6,12,8,2,-,1,77,.260,-,2,2,-,2
LA Harbor,99,Ryan Fitzpatrick....,3.33,3,2,17,4,1,-,2,48.2,46,21,18,32,45,7,1,1,181,.254,4,5,2,1,4
LA Harbor,1,Ryne Kahikina.......,3.42,4,3,12,11,-,-,0,73.2,66,33,28,43,54,14,2,2,267,.247,6,5,1,3,2
LA Harbor,31,Kevin Podratz.......,3.68,0,0,5,0,-,-,0,7.1,8,3,3,2,2,1,1,-,26,.308,-,-,-,1,-
LA Harbor,28,Taylor Pina.........,3.98,1,1,13,0,-,-,0,20.1,22,15,9,7,9,5,1,-,77,.286,3,7,2,-,3
LA Harbor,10,Cody Howard.........,4.05,2,4,14,1,-,-,1,20.0,21,12,9,10,15,4,1,-,77,.273,2,3,-,1,1
LA Harbor,47,Brennan Bernardino..,4.52,4,3,12,11,1,-,0,63.2,63,36,32,34,43,6,1,1,247,.255,8,12,2,1,2
LA Harbor,20,Joshua Arguellez....,5.56,1,1,11,0,-,-,0,22.2,34,18,14,10,12,6,-,1,100,.340,-,3,1,1,1
LA Harbor,34,Nathan Smith........,5.82,0,0,9,0,-,-,0,17.0,18,14,11,13,4,3,-,1,63,.286,3,3,-,1,1
LA Harbor,5,Joey Alvarez........,6.23,0,2,8,5,-,-,0,21.2,24,20,15,31,17,1,-,-,79,.304,15,4,2,2,1
LA Harbor,59,Lorenzo Rodriguez...,15.43,0,0,3,0,-,-,0,2.1,1,4,4,3,0,-,-,-,8,.125,-,2,-,-,-
LA Pierce
LA Pierce,7,Vince Panaro........,2.57,0,1,2,0,-,-,0,7.0,5,3,2,2,2,-,1,-,25,.200,-,2,-,-,-
LA Pierce,8,Travis Cassidy......,2.91,6,5,16,10,5,-,2,96.0,85,35,31,31,32,17,1,3,348,.244,4,5,5,2,9
LA Pierce,45,Derek Neely.........,3.27,1,1,6,1,-,-,0,11.0,6,4,4,8,5,2,1,-,36,.167,1,2,-,2,-
LA Pierce,3,David Armas.........,3.36,9,3,14,14,2,1,0,96.1,99,48,36,30,41,17,-,3,375,.264,9,17,1,2,4
LA Pierce,22,Kevin Perez.........,4.15,2,0,12,2,1,-,0,30.1,33,20,14,15,14,5,1,-,119,.277,4,5,-,2,-
LA Pierce,19,Braxton Ravello-Diaz,4.30,0,3,14,0,-,-,5,14.2,10,8,7,5,12,1,1,-,54,.185,3,8,-,1,1
LA Pierce,33,Scott Torrey........,4.66,0,1,7,0,-,-,0,9.2,11,7,5,5,6,-,2,1,37,.297,1,1,-,1,-
LA Pierce,9,Tim Vranau..........,6.00,1,3,9,8,-,-,0,39.0,46,37,26,32,28,8,2,2,155,.297,8,7,1,2,6
LA Pierce,20,Pedro Santoyo.......,6.39,0,1,7,3,-,-,0,12.2,14,14,9,12,7,5,1,-,42,.333,-,7,-,1,3
LA Pierce,99,Aaron Rosenberg.....,7.11,1,1,13,1,-,-,0,25.1,40,24,20,5,9,6,1,-,110,.364,1,6,-,1,4
LA Pierce,57,Trevor Rapp.........,7.56,0,0,7,0,-,-,1,8.1,10,10,7,6,1,2,-,-,35,.286,-,2,-,-,-
Laney
Laney,6,Corey Louber........,3.32,4,1,14,4,-,-,0,59.2,72,29,22,8,29,12,2,1,243,.296,1,7,2,5,3
Laney,34,Justin Boman........,3.60,0,0,2,0,-,-,1,5.0,3,2,2,1,0,-,-,-,15,.200,-,2,-,2,1
Laney,14,Dennis Morelli......,3.74,1,2,9,1,-,-,1,21.2,24,10,9,13,8,6,-,-,78,.308,2,3,-,-,4
Laney,11,Colby Duncan........,4.43,4,4,13,10,1,-,0,69.0,81,37,34,14,40,19,3,1,275,.295,1,13,1,1,9
Laney,3,Blake Wood..........,5.06,2,6,12,11,-,-,0,58.2,54,41,33,32,44,12,1,3,216,.250,11,14,1,2,7
Laney,23,James Savereide.....,5.65,1,2,12,2,-,-,1,28.2,32,19,18,16,14,8,2,1,109,.294,4,7,-,-,1
Laney,1,Logan Garling.......,5.79,0,0,8,0,-,-,0,9.1,8,6,6,6,5,3,-,-,32,.250,-,-,-,2,1
Laney,29,Tyson Barton........,7.31,1,3,11,7,-,-,0,44.1,60,43,36,18,19,15,1,4,178,.337,1,8,1,1,7
Laney,20,Josh Cutts..........,7.36,0,1,5,0,-,-,0,3.2,4,5,3,10,2,-,-,-,13,.308,2,1,-,1,1
Laney,36,Allen Butler........,7.71,0,1,9,0,-,-,0,9.1,5,13,8,19,4,-,-,-,33,.152,5,1,-,-,1
Laney,27,Jake Stewart........,12.38,0,0,6,1,-,-,0,8.0,10,11,11,7,6,2,1,-,30,.333,-,6,-,3,-
Long Beach
Long Beach,16,Logan Overly........,0.00,0,0,7,0,-,-,0,7.1,5,0,0,4,7,-,-,-,27,.185,1,2,-,1,-
Long Beach,17,Chris Lovejoy.......,2.39,8,6,17,14,4,1,1,109.1,103,39,29,15,74,13,3,1,416,.248,4,15,-,3,5
Long Beach,6,Blake Hanestad......,2.51,3,2,12,8,1,1,3,61.0,56,19,17,17,32,9,1,2,222,.252,3,6,1,4,4
Long Beach,23,Enriquez Rodriguez..,3.86,0,1,13,0,-,-,1,14.0,6,7,6,8,14,-,-,1,47,.128,2,7,-,-,-
Long Beach,21,Pete Nyznyk.........,4.03,8,4,16,12,3,1,0,89.1,107,56,40,16,65,20,7,-,369,.290,9,9,1,3,6
Long Beach,35,Billy Wardell.......,4.05,1,0,8,0,-,-,1,13.1,9,9,6,13,9,3,-,-,46,.196,1,4,-,-,-
Long Beach,18,Rico Rodriguez......,4.50,0,0,2,0,-,-,0,2.0,3,5,1,3,2,2,-,-,10,.300,3,1,-,-,-
Long Beach,22,Daniel Gilbert......,9.35,1,1,13,2,-,-,0,17.1,23,21,18,9,13,3,-,1,74,.311,1,3,-,-,1
Long Beach,15,Mitch Stroski.......,9.53,0,0,5,1,-,-,0,5.2,12,6,6,8,2,2,-,-,26,.462,-,-,-,1,1
Long Beach,11,Andrew Niethold.....,11.57,0,0,3,0,-,-,0,2.1,3,3,3,3,1,1,-,-,9,.333,-,-,-,-,-
Long Beach,8,Tommy Huynh.........,12.27,0,0,2,0,-,-,0,3.2,6,6,5,1,0,1,-,-,17,.353,-,2,-,1,1
Long Beach,30,Jeff Faughnan.......,33.75,0,0,2,0,-,-,0,1.1,5,6,5,2,2,-,-,-,10,.500,-,4,1,-,-
Long Beach,14,Andrew Nagle........,36.00,0,0,2,0,-,-,0,1.0,4,4,4,1,0,1,-,-,6,.667,1,2,-,-,-
Marin
Marin,57,Johnny Harmyk.......,0.00,0,0,1,0,-,-,0,3.0,1,1,0,2,2,-,-,-,8,.125,1,1,-,1,1
Marin,9,Connor Chick........,3.54,0,7,14,11,1,-,0,68.2,67,50,27,33,27,11,1,1,255,.263,3,8,2,9,9
Marin,18,Michael York........,4.09,3,5,11,10,1,1,0,66.0,76,35,30,14,32,8,4,1,265,.287,4,6,1,4,7
Marin,6,Kurt Laver..........,4.63,1,2,9,2,-,-,0,23.1,34,18,12,7,8,9,-,-,94,.362,-,4,-,2,5
Marin,21,Austin Lujano.......,5.85,1,4,9,8,-,-,0,40.0,48,34,26,22,12,5,2,2,158,.304,6,2,1,2,5
Marin,33,Holden King.........,6.32,0,1,11,0,-,-,0,15.2,24,19,11,6,6,2,2,1,69,.348,-,3,-,3,2
Marin,11,Geno Derrico........,7.16,1,1,14,2,-,-,0,27.2,38,30,22,11,13,10,1,-,121,.314,1,9,-,-,1
Marin,13,Ben Cox.............,7.98,1,3,19,0,-,-,1,29.1,53,33,26,13,10,9,-,-,134,.396,3,-,1,-,6
Marin,2,Adam Logan..........,11.75,0,4,13,3,-,-,1,28.1,60,40,37,16,13,8,2,1,132,.455,7,-,1,3,6
Marin,12,Cory Moore..........,13.97,0,2,10,0,-,-,0,9.2,20,16,15,2,6,2,-,-,46,.435,1,3,1,1,4
Marin,4,Matt Madrigal.......,18.00,0,0,1,0,-,-,0,1.0,1,2,2,1,1,1,-,-,3,.333,-,1,-,1,-
Marin,3,Mike Davis..........,27.00,0,0,2,0,-,-,0,1.1,3,4,4,4,1,-,-,-,6,.500,1,1,-,1,-
Merced
Merced,22,Danny Miller........,0.00,0,0,1,0,-,-,0,1.0,0,0,0,2,2,-,-,-,3,.000,-,1,-,-,-
Merced,2,Casey Thompson......,0.00,0,0,1,0,-,-,0,1.0,0,0,0,0,2,-,-,-,3,.000,-,-,-,-,-
Merced,19,Cris Harlin.........,2.31,0,1,10,1,-,-,0,11.2,13,12,3,7,7,5,-,-,43,.302,-,3,-,-,2
Merced,23,Zack Malik..........,3.36,5,4,18,11,-,-,0,80.1,82,39,30,24,63,19,3,2,312,.263,7,13,-,3,7
Merced,24,Ricardo Diaz........,3.42,0,3,15,0,-,-,0,23.2,26,9,9,9,23,4,1,1,91,.286,2,5,-,-,2
Merced,35,Chris Gomez.........,3.57,0,2,9,0,-,-,0,22.2,29,11,9,15,15,3,2,1,90,.322,2,2,-,-,3
Merced,54,Steven Thompson.....,3.58,5,4,17,12,2,1,1,78.0,83,36,31,22,79,10,4,-,316,.263,4,8,-,-,2
Merced,8,Nick Morehead.......,4.25,2,6,14,12,-,-,0,78.1,85,41,37,14,61,20,4,4,304,.280,4,6,1,1,7
Merced,10,Markus Boucher......,4.40,0,1,10,0,-,-,1,14.1,11,11,7,5,18,1,-,-,58,.190,3,4,-,-,-
Merced,20,Paul Drozd..........,5.79,0,1,7,0,-,-,0,4.2,3,6,3,10,4,1,-,-,16,.188,4,4,-,-,2
Merced,51,Jack Larson.........,18.00,0,0,2,0,-,-,0,1.0,0,2,2,3,0,-,-,-,2,.000,-,-,-,-,-
Merced,5,Ricky Garcia........,23.14,0,0,3,0,-,-,0,2.1,6,7,6,3,1,3,-,-,13,.462,-,2,2,-,1
Merced,52,Rudy Silva..........,23.62,0,1,4,0,-,-,0,2.2,8,7,7,2,3,1,1,-,17,.471,1,-,1,-,-
Modesto
Modesto,2,Raymond Sugihara....,0.00,0,0,1,0,-,-,0,1.0,0,0,0,0,1,-,-,-,3,.000,-,1,-,-,-
Modesto,33,Curtis Cantaloube...,3.07,0,0,7,0,-,-,0,14.2,17,10,5,3,12,2,1,1,58,.293,-,3,-,3,-
Modesto,18,Will McCabe.........,3.72,0,4,11,6,-,-,0,46.0,49,21,19,10,25,4,-,2,174,.282,3,10,1,4,7
Modesto,8,Richard Guerrero....,3.80,2,4,10,4,-,-,2,42.2,43,21,18,11,32,7,2,1,160,.269,3,9,2,5,4
Modesto,44,Robert Kovach.......,4.46,3,7,15,12,2,-,0,70.2,62,49,35,35,59,11,-,2,259,.239,8,20,1,2,6
Modesto,15,Chase Moreland......,4.47,2,4,12,8,2,-,0,54.1,51,35,27,41,46,8,2,1,190,.268,7,11,1,2,8
Modesto,25,Kevin Salvas........,5.23,1,0,10,1,-,-,0,20.2,28,21,12,11,12,5,-,1,85,.329,3,11,1,1,-
Modesto,21,Michael Romiza......,7.04,2,2,11,2,-,-,1,30.2,43,28,24,12,21,3,1,3,124,.347,4,7,4,3,3
Modesto,13,Garrett Woodward....,7.31,2,1,10,1,-,-,1,16.0,17,15,13,10,11,2,-,2,58,.293,3,5,-,2,3
Modesto,24,David Dimaggio......,7.53,0,0,6,1,-,-,0,14.1,21,14,12,7,8,5,2,1,61,.344,-,5,-,-,2
Modesto,28,Alika Ramseyer-Ho...,9.00,1,0,2,0,-,-,0,2.0,4,2,2,0,2,-,-,-,10,.400,-,1,1,-,-
Modesto,4,Peter Lecce.........,10.80,0,1,2,1,-,-,0,5.0,8,7,6,3,0,-,-,-,21,.381,2,2,-,-,2
Moorpark
Moorpark,19,Michael Luna........,0.00,0,0,4,0,-,-,0,3.0,2,0,0,5,1,-,-,-,10,.200,-,-,-,-,-
Moorpark,34,Ken Kissell.........,1.63,6,0,11,10,2,2,0,71.2,52,19,13,14,56,7,-,3,255,.204,2,6,-,2,4
Moorpark,12,Taylor Jimenez......,1.87,7,0,11,11,2,1,0,72.1,58,21,15,19,55,8,4,2,263,.221,-,3,-,-,6
Moorpark,14,Steven Baltierra....,1.88,0,0,12,0,-,-,1,14.1,19,6,3,7,9,-,-,1,57,.333,2,-,-,1,4
Moorpark,21,Christian Huerta....,2.29,4,1,14,0,-,-,4,19.2,16,6,5,6,23,4,-,-,73,.219,2,1,-,-,1
Moorpark,16,Eric Morell.........,2.64,4,1,17,0,-,-,1,30.2,28,13,9,8,27,3,1,-,118,.237,2,1,-,1,4
Moorpark,35,Phil Gonzalez.......,2.84,6,3,12,8,-,-,0,50.2,43,23,16,11,32,7,1,1,191,.225,-,8,1,-,5
Moorpark,17,Daniel Diaz.........,2.97,0,1,19,0,-,-,1,33.1,40,23,11,18,25,3,1,-,140,.286,2,3,-,3,2
Moorpark,20,Derrick Penilla.....,3.61,3,1,10,9,-,-,0,42.1,48,22,17,12,24,12,3,-,162,.296,5,6,-,-,5
Moorpark,32,Christian Beatty....,3.86,0,1,9,0,-,-,0,9.1,6,4,4,6,7,-,-,1,36,.167,2,-,-,-,-
Mt. San Jacinto
Mt. San Jacinto,2,Jerod Moreno........,0.00,0,0,2,0,-,-,0,1.1,1,0,0,0,2,-,1,-,5,.200,-,1,-,-,-
Mt. San Jacinto,14,Trevor Diskin.......,2.85,9,4,13,13,5,-,0,94.2,92,48,30,38,45,14,3,1,356,.258,10,9,-,2,15
Mt. San Jacinto,17,Derek Krutsinger....,3.38,3,5,11,11,1,-,0,64.0,62,37,24,21,45,12,2,-,247,.251,5,13,1,1,7
Mt. San Jacinto,20,Jason Porter........,3.60,0,0,7,0,-,-,0,5.0,4,3,2,4,3,-,1,-,19,.211,1,1,-,1,-
Mt. San Jacinto,10,Corey Dillon........,4.91,0,0,14,0,-,-,0,18.1,14,11,10,11,9,1,-,1,65,.215,6,4,2,2,2
Mt. San Jacinto,22,Cole Williams.......,5.32,0,6,17,5,-,-,2,45.2,50,34,27,18,25,7,2,1,184,.272,4,13,-,2,8
Mt. San Jacinto,28,Matt Jimenez........,5.93,1,1,11,0,-,-,0,13.2,15,12,9,1,5,2,1,-,53,.283,2,3,1,1,2
Mt. San Jacinto,27,Austin Barlow.......,6.35,0,0,6,0,-,-,0,5.2,6,4,4,5,3,1,-,-,21,.286,7,2,-,-,-
Mt. San Jacinto,12,Joey Evans..........,6.52,1,3,15,5,1,-,1,29.0,29,26,21,13,22,4,2,-,114,.254,4,14,1,-,3
Mt. San Jacinto,29,Blake Boehlke.......,6.75,1,0,15,0,-,-,0,21.1,40,29,16,11,14,3,5,1,100,.400,3,6,1,1,3
Mt. San Jacinto,7,Brandon Maio........,10.05,0,1,7,2,-,-,0,14.1,31,24,16,3,10,5,1,1,75,.413,2,4,-,3,1
Ohlone
Ohlone,16,Jimmy Grob..........,0.00,0,0,4,0,-,-,0,4.0,3,0,0,0,3,-,-,-,14,.214,-,-,-,-,-
Ohlone,6,Tyler Mitchell......,0.00,0,0,3,0,-,-,0,3.0,0,0,0,3,3,-,-,-,8,.000,1,1,-,-,-
Ohlone,28,Bijan Rademacher....,0.00,0,0,6,0,-,-,3,6.0,1,0,0,3,6,-,-,-,20,.050,1,-,-,-,-
Ohlone,29,Dallas Draviczki....,1.24,2,0,8,5,-,-,0,29.0,21,6,4,11,16,2,-,-,102,.206,2,3,-,-,-
Ohlone,25,Brandon Brennan.....,1.30,10,1,13,12,2,2,0,90.1,61,17,13,21,60,8,1,-,318,.192,9,5,-,1,8
Ohlone,15,Jed Vandernaald.....,1.59,4,0,14,1,-,-,1,28.1,24,11,5,9,23,4,1,-,108,.222,2,4,1,2,1
Ohlone,18,Ryan Evans..........,1.70,4,0,16,3,-,-,3,42.1,49,14,8,7,25,11,1,2,164,.299,7,3,2,3,8
Ohlone,36,Keegan Yuhl.........,1.88,10,1,16,12,1,-,2,91.0,92,33,19,21,74,15,2,1,352,.261,4,4,1,1,6
Ohlone,33,Eric Salcido........,2.67,2,1,12,6,-,-,1,33.2,35,15,10,11,23,4,1,2,128,.273,1,6,-,2,2
Ohlone,10,Andrew Bynum........,3.48,0,0,8,0,-,-,0,10.1,9,4,4,3,9,1,-,-,37,.243,3,1,-,1,1
Ohlone,26,Josh Evans..........,4.34,1,1,12,0,-,-,2,18.2,19,11,9,7,13,1,-,1,73,.260,-,5,1,2,1
Oxnard
Oxnard,16,Ashton Schaffer.....,0.00,0,0,2,0,-,-,0,2.0,2,0,0,1,2,-,-,-,8,.250,-,1,-,-,-
Oxnard,27,R.J. Shanks.........,0.00,0,0,5,0,-,-,0,5.2,5,1,0,0,4,1,-,-,20,.250,1,-,-,-,1
Oxnard,29,Rusty Edwards.......,0.67,2,0,8,0,-,-,0,13.1,8,2,1,8,16,2,-,-,43,.186,1,-,-,1,-
Oxnard,34,D.J. Zapata.........,1.50,1,1,13,9,-,-,0,42.0,34,11,7,11,26,4,-,-,154,.221,3,7,-,-,5
Oxnard,20,Austin Muehring.....,1.93,1,1,9,0,-,-,1,9.1,8,5,2,7,3,1,-,-,33,.242,1,2,-,1,2
Oxnard,23,Alex Cox............,2.19,1,1,11,0,-,-,1,24.2,18,11,6,3,10,-,-,-,87,.207,-,6,3,-,4
Oxnard,39,Julian Esquibel.....,2.35,6,5,13,13,2,-,0,84.1,74,31,22,15,51,10,1,2,314,.236,1,-,-,2,11
Oxnard,31,Kyle Montiel........,2.45,1,0,9,0,-,-,0,18.1,18,5,5,5,11,4,-,-,64,.281,-,1,-,1,1
Oxnard,17,Cody Willingham.....,3.98,2,3,9,3,-,-,0,20.1,18,12,9,15,18,3,-,-,70,.257,6,2,1,-,3
Oxnard,35,Nick Carmichael.....,4.00,0,2,16,0,-,-,6,18.0,17,9,8,8,17,-,-,-,71,.239,-,1,1,-,3
Oxnard,25,Clayton Voechting...,4.88,4,5,13,11,2,-,0,66.1,75,41,36,18,41,8,2,2,251,.299,4,11,-,1,14
Oxnard,36,Jake Brosemer.......,5.40,0,0,5,0,-,-,0,5.0,8,4,3,3,1,-,-,-,20,.400,-,1,1,1,1
Oxnard,11,Callen Dawson.......,5.40,0,0,6,0,-,-,0,3.1,4,3,2,1,0,1,-,-,14,.286,-,-,-,-,-
Oxnard,1,Matt Silberman......,5.40,0,0,3,0,-,-,0,1.2,3,1,1,2,2,1,-,-,7,.429,-,1,1,-,-
Oxnard,15,Austin Guzzon.......,6.23,0,0,5,0,-,-,0,4.1,4,3,3,2,4,1,-,-,17,.235,-,1,-,-,-
Oxnard,30,Rex Clemons.........,11.57,0,0,3,0,-,-,0,2.1,3,3,3,2,2,-,-,1,10,.300,-,-,-,-,-
Oxnard,26,Matt Gavin..........,40.50,0,0,1,0,-,-,0,0.2,3,4,3,0,0,1,-,1,6,.500,-,-,-,-,-
Pasadena
Pasadena,32,Kyle Stout..........,1.93,0,0,10,0,-,-,0,9.1,10,4,2,3,4,3,-,-,36,.278,1,-,1,-,2
Pasadena,13,Dakota Kirkman......,2.86,0,0,13,1,-,-,0,22.0,25,13,7,13,9,1,-,1,88,.284,2,4,2,1,-
Pasadena,36,Brady Yard..........,3.57,0,2,10,1,-,-,0,17.2,15,11,7,7,8,1,-,-,69,.217,2,2,-,4,1
Pasadena,4,Kyle Gilbreath......,3.79,4,4,15,11,2,-,2,76.0,70,38,32,25,38,17,3,2,287,.244,3,2,-,4,6
Pasadena,6,David Allen.........,4.91,0,0,10,0,-,-,0,11.0,13,9,6,8,4,1,-,1,42,.310,1,4,3,2,-
Pasadena,16,Jacob Colby.........,6.23,2,3,12,4,-,-,0,34.2,50,27,24,15,15,8,1,1,144,.347,-,6,-,-,5
Pasadena,11,Buddy Cooper........,6.35,0,0,5,0,-,-,0,5.2,4,5,4,6,2,-,-,-,21,.190,-,3,-,-,1
Pasadena,2,Ryan Luna...........,6.49,4,7,13,11,1,-,1,61.0,74,48,44,36,38,9,2,1,241,.307,2,9,1,5,2
Pasadena,37,Micah McCrillis.....,6.55,0,1,6,0,-,-,0,11.0,12,14,8,11,4,2,-,-,42,.286,4,5,2,2,-
Pasadena,39,Rick Roeder.........,6.97,1,2,13,0,-,-,1,20.2,28,17,16,8,8,5,-,2,83,.337,1,2,1,2,1
Pasadena,19,Brandon Roberts.....,8.33,0,4,12,8,-,-,0,31.1,40,31,29,25,21,8,-,3,128,.312,2,6,3,1,2
Pasadena,17,Tyler Curry.........,11.57,0,0,5,0,-,-,0,7.0,10,9,9,5,2,1,-,1,26,.385,-,7,-,1,2
Pasadena,38,Max Hobbs...........,13.50,0,0,6,0,-,-,0,9.1,17,16,14,3,3,2,1,1,43,.395,2,6,-,-,4
Reedley
Reedley,26,Mason Buster........,0.00,0,0,2,0,-,-,0,1.2,0,0,0,0,1,-,-,-,5,.000,-,-,-,-,-
Reedley,23,Xavier Martinez.....,0.00,0,0,5,0,-,-,0,4.1,2,3,0,1,3,2,-,-,16,.125,-,1,-,-,-
Reedley,1,A.j. Gonzalez.......,1.12,11,0,12,12,-,-,0,80.2,47,14,10,15,51,4,-,1,271,.173,1,6,-,1,8
Reedley,27,Jacob Smigelski.....,1.69,0,0,20,0,-,-,1,26.2,21,6,5,7,24,3,2,1,97,.216,3,2,1,-,-
Reedley,4,Andrew Morales......,1.82,11,0,14,14,1,-,0,89.0,74,25,18,20,69,6,-,2,328,.226,4,4,-,1,3
Reedley,22,Bryce Rutherford....,2.56,8,2,13,12,-,-,0,70.1,52,20,20,30,54,8,-,2,240,.217,3,10,3,4,5
Reedley,5,Marcos Casillas.....,2.75,4,0,11,0,-,-,0,19.2,20,6,6,6,10,3,-,-,67,.299,3,2,2,2,3
Reedley,30,Andrew Melchor......,2.78,1,0,19,0,-,-,12,22.2,18,8,7,4,18,1,-,1,85,.212,2,2,1,-,-
Reedley,24,Kyle Butcher........,3.38,0,0,10,0,-,-,0,13.1,18,5,5,2,12,2,1,-,53,.340,-,2,-,2,-
Reedley,18,Mike Zurita.........,4.50,0,0,4,0,-,-,0,4.0,3,3,2,0,1,-,1,-,14,.214,-,1,-,-,-
Reedley,34,Matt Lee............,5.40,0,1,7,0,-,-,0,10.0,14,7,6,4,7,1,-,1,37,.378,2,1,-,2,2
Reedley,17,Adam Penticoff......,7.36,0,0,6,0,-,-,0,3.2,5,3,3,4,4,-,-,1,15,.333,-,-,-,1,-
Riverside
Riverside,1,Matt Sturges........,0.00,0,0,1,0,-,-,0,1.0,0,0,0,0,0,-,-,-,3,.000,-,-,-,-,-
Riverside,19,Kenny Crayne........,1.69,0,0,5,0,-,-,0,5.1,4,1,1,1,4,1,-,-,19,.211,-,-,-,-,-
Riverside,23,Daniel Sayles.......,2.45,1,0,6,0,-,-,0,7.1,7,4,2,2,2,-,-,-,28,.250,1,1,-,1,1
Riverside,37,J. Berduzco.........,2.98,4,3,10,7,-,-,0,42.1,39,19,14,13,23,3,2,-,155,.252,4,3,2,2,3
Riverside,9,Alex Sachs..........,3.29,4,0,23,0,-,-,1,41.0,43,16,15,9,15,9,-,3,150,.287,1,3,1,3,7
Riverside,32,Bo Henning..........,4.25,2,1,17,7,-,-,2,48.2,43,27,23,22,30,8,-,3,178,.242,2,13,2,4,4
Riverside,4,Brian Kennedy.......,4.38,2,2,12,2,-,-,0,24.2,27,14,12,7,17,3,1,1,97,.278,1,-,1,-,3
Riverside,11,A.j. Quintero.......,4.80,1,4,13,10,-,-,0,54.1,72,39,29,5,25,8,-,-,225,.320,4,9,2,2,9
Riverside,44,Matthew Maher.......,5.17,0,5,10,7,-,-,0,31.1,38,23,18,21,24,8,3,-,125,.304,9,5,2,3,-
Riverside,36,Ben Brooks..........,5.32,1,1,14,0,-,-,2,23.2,29,18,14,3,13,5,1,1,97,.299,2,2,-,1,3
Riverside,48,Mitchell Gonsalves..,6.23,0,0,8,0,-,-,0,4.1,6,3,3,0,5,3,-,-,17,.353,-,2,-,1,-
Riverside,42,Matt Susac..........,6.23,0,0,5,0,-,-,0,4.1,5,3,3,3,4,1,1,-,18,.278,1,2,-,-,-
Riverside,20,Kyle Roybal.........,6.33,1,1,11,0,-,-,1,21.1,27,16,15,7,15,3,-,1,84,.321,1,2,1,1,1
Riverside,24,Kory Groves.........,8.41,2,3,12,6,-,-,1,35.1,57,41,33,8,21,10,3,-,156,.365,3,9,-,1,2
Riverside,51,Chris Kunz..........,14.29,1,0,7,0,-,-,0,5.2,8,11,9,7,2,1,-,-,23,.348,1,1,-,-,1
Saddleback
Saddleback,25,Bret Sandate........,0.00,0,0,1,0,-,-,0,1.1,0,0,0,1,2,-,-,-,4,.000,-,-,-,-,-
Saddleback,15,Joseph Szczepanski..,0.00,0,0,2,0,-,-,0,3.0,3,0,0,1,2,1,-,-,12,.250,-,-,-,-,-
Saddleback,14,Juan Gutierrez......,0.91,4,0,12,2,-,-,0,39.2,22,7,4,7,42,3,-,-,135,.163,-,2,1,1,2
Saddleback,26,Adam Quintana.......,2.28,6,3,19,8,3,-,9,75.0,59,25,19,29,72,9,2,4,271,.218,6,4,-,-,8
Saddleback,40,Steven Creswell.....,3.18,0,0,9,0,-,-,0,11.1,15,10,4,3,8,2,1,-,51,.294,2,4,-,-,-
Saddleback,32,Andrew Bauer........,4.44,4,6,16,13,2,-,0,81.0,99,55,40,35,50,16,4,4,326,.304,11,5,1,1,5
Saddleback,37,Joshua Bagwell......,4.57,3,2,17,4,-,-,0,45.1,44,30,23,38,36,9,-,1,171,.257,2,5,-,1,3
Saddleback,33,Kevin Verdeja.......,5.53,3,2,14,6,-,-,0,40.2,46,35,25,24,36,15,2,1,160,.288,2,9,-,1,5
Saddleback,19,Augustine Campos....,7.36,1,2,10,4,-,-,0,25.2,40,25,21,11,17,10,2,2,106,.377,1,2,-,1,5
Saddleback,12,Ryan Boeger.........,17.18,0,1,2,1,-,-,0,3.2,8,7,7,2,6,2,1,-,19,.421,-,-,2,-,-
Saddleback,11,Andrew Gomez........,17.47,0,0,6,0,-,-,0,5.2,16,14,11,8,2,5,1,-,33,.485,1,3,-,1,-
Saddleback,36,Tallen Parker.......,20.25,0,0,4,0,-,-,0,2.2,3,6,6,5,4,1,-,-,11,.273,-,1,-,-,-
San Diego
San Diego,16,Chris Tuma..........,2.64,8,3,15,14,2,1,0,92.0,83,34,27,9,37,16,-,5,349,.238,3,9,-,1,8
San Diego,24,Brian Kaye..........,2.70,2,2,20,0,-,-,9,20.0,11,7,6,6,22,2,-,1,69,.159,4,5,-,-,1
San Diego,13,Zachary Ryburn......,2.77,0,2,14,0,-,-,0,13.0,13,10,4,6,6,2,-,-,51,.255,1,4,-,1,-
San Diego,9,Evan Taylor.........,2.79,1,0,14,0,-,-,0,19.1,13,9,6,5,9,4,-,-,70,.186,2,1,-,2,1
San Diego,31,Steve Borkowski.....,2.96,3,4,11,7,1,-,0,48.2,45,22,16,17,17,5,-,3,182,.247,3,7,1,2,2
San Diego,23,Joe Rosan...........,3.71,2,0,18,0,-,-,0,17.0,15,11,7,8,11,5,-,-,62,.242,3,2,-,2,2
San Diego,28,Mike Austin.........,4.46,4,6,13,12,-,-,0,76.2,68,42,38,25,31,11,2,2,280,.243,11,23,-,6,6
