year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2015	12080	1	vs_lhb	10298	28755	FGCU	23	1532733	LaGrange, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532733	Sr	P	6	0	 	 	 	0.00	0.3	1	0	0	1	1	 	8	5	 	 	 	 	 	2	 	 	 	 	 	 	1	1	 	 	 	1
2015	12080	1	vs_lhb	10298	28755	FGCU	18	1647732	Townsend, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647732	Fr	P	4	0	 	 	 	0.00	0.1	2	0	0	0	1	 	3	3	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	vs_lhb	10298	28755	FGCU	27	1532736	Hamilton, Parker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532736	So	P	3	1	 	 	 	0.00	1.5	4	0	0	0	1	 	12	12	1	 	 	2	 	 	 	 	 	 	 	 	 	7	 	 	 	1
2015	12080	1	vs_lhb	10298	231	FIU	37	1647639	Dopico, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647639	Jr	P	27	0	 	 	 	0.00	12.3	9	0	0	8	24	 	73	62	1	 	 	1	 	2	1	 	 	 	 	 	15	15	 	 	 	6
2015	12080	1	vs_lhb	10298	231	FIU	43	1545443	Durruthy, Williams	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545443	So	P	26	0	 	 	 	0.00	9.8	11	0	0	14	16	 	66	47	 	1	 	1	2	2	0	 	 	 	 	 	9	14	 	 	 	3
2015	12080	1	vs_lhb	10298	231	FIU	34	1647674	Zayas, Gianni	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647674	Jr	P	21	4	 	 	 	0.00	10.5	18	0	0	15	14	 	74	57	5	1	2	 	2	1	1	 	 	 	 	 	12	13	 	 	 	4
2015	12080	1	vs_lhb	10298	231	FIU	45	1647660	Nunez, Andres	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647660	Fr	P	17	15	 	 	 	0.00	31.5	27	0	0	20	28	 	158	128	4	 	3	2	 	8	1	 	 	 	 	 	50	25	 	 	 	3
2015	12080	1	vs_lhb	10298	231	FIU	26	1545433	Mourelle, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545433	So	P	17	17	 	 	 	0.00	36.5	42	0	0	12	12	 	171	153	4	1	 	 	1	1	1	 	 	 	 	 	58	42	 	 	 	6
2015	12080	1	vs_lhb	10298	231	FIU	32	1647643	Lee, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647643	Fr	P	16	5	 	 	 	0.00	11.1	11	0	0	7	13	 	58	45	1	1	 	 	 	2	0	 	 	 	 	 	13	9	 	 	 	6
2015	12080	1	vs_lhb	10298	231	FIU	35	1545436	Crouse, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545436	So	P	16	15	 	 	 	0.00	25.3	31	0	0	18	14	 	137	117	7	4	2	3	 	 	2	 	 	 	 	 	46	22	 	 	 	1
2015	12080	1	vs_lhb	10298	231	FIU	13	1324541	Cormier, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1324541	Jr	P	16	0	 	 	 	0.00	8.0	7	0	0	2	10	 	41	37	3	 	 	2	 	1	 	 	 	 	 	 	10	9	 	 	 	3
2015	12080	1	vs_lhb	10298	231	FIU	31	1647627	Cave, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647627	Fr	P	14	4	 	 	 	0.00	8.6	8	0	0	18	7	 	56	35	4	1	 	3	 	 	0	 	 	 	 	 	15	6	 	 	 	2
2015	12080	1	vs_lhb	10298	231	FIU	36	1647645	LoBrutto, Dominic	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647645	Fr	P	12	0	 	 	 	0.00	2.3	5	0	0	5	1	 	20	12	1	 	 	1	 	 	 	 	 	 	 	 	3	5	 	 	 	 
2015	12080	1	vs_lhb	10298	231	FIU	9	1647629	Diaz, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647629	Jr	P	10	0	 	 	 	0.00	2.0	6	0	0	1	3	 	22	19	 	 	3	 	 	2	 	 	 	 	 	 	7	3	 	 	 	 
2015	12080	1	vs_lhb	10298	231	FIU	1	1647640	Exposito, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647640	Fr	P	10	0	 	 	 	0.00	1.8	3	0	0	6	2	 	22	15	 	 	 	 	 	1	 	 	 	 	 	 	4	5	 	 	 	1
2015	12080	1	vs_lhb	10298	231	FIU	18	1438754	Maya, Dillon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438754	Jr	P	6	0	 	 	 	0.00	0.6	2	0	0	1	0	 	9	8	 	 	 	1	 	 	 	 	 	 	 	 	4	2	 	 	 	 
2015	12080	1	vs_lhb	10298	231	FIU	33	1545435	Kalaf, Robby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545435	Sr	P	3	1	 	 	 	0.00	1.2	1	0	0	3	3	 	11	7	1	 	 	1	 	1	1	 	 	 	 	 	1	1	 	 	 	1
2015	12080	1	vs_lhb	10298	231	FIU	25	1647641	Galusha, Maleko	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647641	Jr	P	2	0	 	 	 	0.00	1.1	2	0	0	0	3	 	10	7	1	 	 	 	 	3	 	 	 	 	 	 	1	 	 	 	 	1
2015	12080	1	vs_lhb	10298	220	Fairfield	25	1309373	Gallagher, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309373	Sr	P	18	0	 	 	 	0.00	5.3	5	0	0	3	0	 	30	24	 	1	2	1	 	 	0	 	 	 	 	 	11	11	 	 	 	 
2015	12080	1	vs_lhb	10298	220	Fairfield	18	1422339	Randall, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422339	Jr	P	16	0	 	 	 	0.00	2.0	7	0	0	6	2	 	28	19	2	 	 	1	 	2	 	 	 	 	 	 	9	2	 	 	 	 
2015	12080	1	vs_lhb	10298	220	Fairfield	12	1528624	Bonaiuto, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528624	So	P	16	0	 	 	 	0.00	5.8	8	0	0	2	3	 	32	26	 	1	1	 	 	1	1	 	 	 	 	 	12	5	 	 	 	 
2015	12080	1	vs_lhb	10298	220	Fairfield	8	1662905	Sacco, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662905	Fr	P	13	0	 	 	 	0.00	2.7	3	0	0	1	2	 	16	15	1	 	 	 	 	 	 	 	 	 	 	 	4	6	 	 	 	 
2015	12080	1	vs_lhb	10298	220	Fairfield	14	1528626	Dube, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528626	So	P	13	9	 	 	 	0.00	9.8	10	0	0	7	5	 	52	41	3	1	 	1	 	3	1	 	 	 	 	 	6	20	 	 	 	2
2015	12080	1	vs_lhb	10298	220	Fairfield	6	1528622	O'Connor, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528622	So	P	13	3	 	 	 	0.00	3.1	3	0	0	3	3	 	21	16	 	1	 	1	 	1	0	 	 	 	 	 	5	6	 	 	 	1
2015	12080	1	vs_lhb	10298	220	Fairfield	22	1422340	DiMauro, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422340	Sr	P	12	0	 	 	 	0.00	1.4	2	0	0	2	2	 	10	8	1	 	1	 	 	 	 	 	 	 	 	 	1	3	 	 	 	 
2015	12080	1	vs_lhb	10298	220	Fairfield	41	1422345	Howell, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422345	Jr	P	12	8	 	 	 	0.00	15.1	20	0	0	7	8	 	81	70	5	 	 	 	 	1	2	 	 	 	 	 	25	18	 	 	 	1
2015	12080	1	vs_lhb	10298	220	Fairfield	38	1309378	Ashworth, EJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309378	Sr	P	12	10	 	 	 	0.00	19.1	19	0	0	8	14	 	95	79	6	1	 	3	 	6	2	 	 	 	 	 	24	22	 	 	 	2
2015	12080	1	vs_lhb	10298	220	Fairfield	35	1309377	Panciera, Tucker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309377	Sr	P	11	4	 	 	 	0.00	5.2	17	0	0	4	1	 	45	39	4	1	1	3	 	2	 	 	 	 	 	 	13	8	 	 	 	 
2015	12080	1	vs_lhb	10298	220	Fairfield	28	1422342	Wallace, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422342	Jr	P	11	11	 	 	 	0.00	24.2	34	0	0	8	18	 	121	110	4	2	3	2	 	3	2	 	 	 	 	 	38	17	 	 	 	8
2015	12080	1	vs_lhb	10298	220	Fairfield	36	1662910	Wallace, Gavin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662910	Fr	P	10	6	 	 	 	0.00	4.9	17	0	0	6	5	 	45	38	4	1	 	1	 	1	 	 	 	 	 	 	5	10	 	 	 	1
2015	12080	1	vs_lhb	10298	220	Fairfield	23	1422341	Duggan, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422341	Jr	P	10	0	 	 	 	0.00	1.6	3	0	0	3	1	 	18	12	 	1	1	1	 	3	0	 	 	 	 	 	4	3	 	 	 	 
2015	12080	1	vs_lhb	10298	220	Fairfield	10	1309369	Tresser, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309369	Sr	P	3	0	 	 	 	0.00	0.2	1	0	0	1	0	 	5	2	 	 	1	 	 	1	 	 	 	 	 	 	 	2	 	 	 	 
2015	12080	1	vs_lhb	10298	220	Fairfield	42	1309381	Soule, Jeremy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309381	Sr	P	2	0	 	 	 	0.00	0.3	1	0	0	1	0	 	4	3	1	 	 	 	 	 	0	 	 	 	 	 	1	1	 	 	 	 
2015	12080	1	vs_lhb	10298	220	Fairfield	9	1422343	Mikolajczyk, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422343	Jr	P	1	0	 	 	 	0.00	0.2	0	0	0	0	0	 	2	2	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 	 
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	19	1316634	Snyder, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316634	Sr	P	24	0	 	 	 	0.00	3.6	6	0	0	5	6	 	34	28	2	 	1	2	 	 	1	 	 	 	 	 	4	12	 	 	 	4
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	36	1316639	Calise, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316639	Sr	P	17	1	 	 	 	0.00	0.7	6	0	0	7	1	 	22	13	2	 	1	1	 	2	 	 	 	 	 	 	3	3	 	 	 	1
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	44	1316641	Perline, Yonah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316641	Sr	P	16	0	 	 	 	0.00	2.2	8	0	0	4	3	 	26	21	 	1	1	1	 	 	 	 	 	 	 	 	7	4	 	 	 	2
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	26	1427266	Frati, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427266	Jr	P	15	11	 	 	 	0.00	14.5	28	0	0	1	16	 	83	77	9	 	2	 	 	3	0	 	 	 	 	 	23	10	 	 	 	4
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	2	1427264	DeLeon, Jose	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427264	Sr	INF	15	1	 	 	 	0.00	2.4	7	0	0	4	0	 	21	17	1	1	2	 	 	 	 	 	 	 	 	 	2	8	 	 	 	 
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	8	1427260	McGrath, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427260	Jr	OF	14	11	 	 	 	0.00	12.1	11	0	0	12	12	 	69	56	1	 	1	 	 	 	1	 	 	 	 	 	18	14	 	 	 	1
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	17	1316632	Borelli, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316632	Sr	P	12	12	 	 	 	0.00	8.8	19	0	0	8	8	 	59	48	4	 	2	1	 	2	1	 	 	 	 	 	12	9	 	 	 	4
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	22	1544736	Flack, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544736	So	P	9	9	 	 	 	0.00	6.8	12	0	0	6	2	 	44	36	2	 	1	1	 	2	0	 	 	 	 	 	12	10	 	 	 	 
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	25	1427265	Cuono, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427265	Jr	P	7	3	 	 	 	0.00	3.4	10	0	0	7	2	 	28	21	2	 	 	2	 	 	 	 	 	 	 	 	6	3	 	 	 	 
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	28	1649172	Wolfe, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1649172	Fr	P	5	0	 	 	 	0.00	0.2	0	0	0	3	1	 	5	2	 	 	 	1	 	 	 	 	 	 	 	 	 	1	 	 	 	1
2015	12080	1	vs_lhb	10298	222	Fairleigh Dickinson	16	1649169	Esteves, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1649169	Fr	P	3	0	 	 	 	0.00	0.3	0	0	0	0	2	 	3	3	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	21	1541728	Monkman, Reily	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541728	Sr	P	32	0	 	 	 	0.00	4.1	13	0	0	6	4	 	53	45	3	1	2	1	 	1	 	 	 	 	 	 	17	12	 	 	 	1
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	24	1654268	Carr, Devon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654268	Jr	P	31	0	 	 	 	0.00	6.7	17	0	0	6	9	 	65	57	5	 	 	2	 	1	 	 	 	 	 	 	12	16	 	 	 	3
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	1	1314623	Logan, Bo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314623	Sr	P	26	0	 	 	 	0.00	8.3	13	0	0	3	12	 	59	53	1	 	2	 	 	2	 	 	 	 	 	 	12	17	 	 	 	5
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	19	1541727	Sebelle, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541727	Sr	P	25	0	 	 	 	0.00	8.9	10	0	0	3	12	 	60	57	2	 	1	1	 	 	 	 	 	 	 	 	19	15	 	 	 	4
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	26	1541730	Labsan, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541730	So	P	23	13	 	 	 	0.00	11.6	13	0	0	4	13	 	64	55	3	1	1	5	1	2	 	 	 	 	 	 	18	14	 	 	 	3
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	30	1435147	McGarry, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435147	Jr	P	21	0	 	 	 	0.00	8.0	13	0	0	6	10	 	56	50	4	 	1	3	 	 	0	 	 	 	 	 	14	11	 	 	 	3
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	17	1435149	Miller, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435149	Jr	P	16	16	 	 	 	0.00	29.5	47	0	0	3	20	 	144	134	6	 	3	3	 	4	0	 	 	 	 	 	25	44	 	 	 	8
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	28	1435152	Rhodes, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435152	Jr	P	16	14	 	 	 	0.00	21.1	25	0	0	9	14	 	102	91	3	 	 	1	 	2	 	 	 	 	 	 	28	24	 	 	 	5
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	27	1541731	McKay, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541731	So	P	15	2	 	 	 	0.00	6.8	11	0	0	5	5	 	43	36	1	1	 	 	 	 	0	 	 	 	 	 	4	16	 	 	 	 
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	41	1541748	Jackson, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541748	Sr	P	13	13	 	 	 	0.00	28.3	21	0	0	10	20	 	123	110	3	2	2	3	 	1	 	 	 	 	 	 	27	42	 	 	 	7
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	5	1654261	Nowatnick, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654261	Fr	P	10	0	 	 	 	0.00	2.7	3	0	0	0	4	 	16	16	1	1	 	 	 	 	 	 	 	 	 	 	4	5	 	 	 	2
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	44	1654275	Coursel, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654275	Jr	P	9	5	 	 	 	0.00	9.1	11	0	0	7	6	 	56	45	2	 	 	 	 	4	0	 	 	 	 	 	15	12	 	 	 	1
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	32	1654270	House, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654270	Fr	P	8	0	 	 	 	0.00	0.7	4	0	0	3	2	 	15	11	1	 	1	 	 	1	 	 	 	 	 	 	3	2	 	 	 	 
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	50	1654273	Clemente, Weston	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654273	Fr	P	8	0	 	 	 	0.00	0.9	4	0	0	0	1	 	13	13	 	 	1	 	 	 	 	 	 	 	 	 	3	5	 	 	 	 
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	31	1654269	Sanderson, Blake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654269	Fr	P	7	0	 	 	 	0.00	2.3	3	0	0	0	1	 	13	13	1	 	 	 	 	 	 	 	 	 	 	 	4	4	 	 	 	 
2015	12080	1	vs_lhb	10298	229	Fla. Atlantic	34	1654272	Chamblee, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654272	Fr	INF	2	0	 	 	 	0.00	0.2	1	0	0	0	0	 	3	3	 	 	1	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	1	vs_lhb	10298	235	Florida	16	1639951	Lewis, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1639951	Jr	P	31	0	 	 	 	0.00	14.9	17	0	0	6	13	 	88	82	1	1	2	1	 	 	3	 	 	 	 	 	28	20	 	 	 	2
2015	12080	1	vs_lhb	10298	235	Florida	10	1531500	Puk, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531500	So	P	28	22	 	 	 	0.00	23.2	20	0	0	8	33	 	111	99	3	 	5	4	 	4	 	 	 	 	 	 	25	20	 	 	 	11
2015	12080	1	vs_lhb	10298	235	Florida	2	1639945	Browning, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1639945	Fr	OF	28	8	 	 	 	0.00	5.6	1	0	0	3	4	 	22	17	1	 	 	 	1	1	0	 	 	 	 	 	10	3	 	 	 	2
2015	12080	1	vs_lhb	10298	235	Florida	13	1531504	Snead, Kirby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531504	So	P	28	0	 	 	 	0.00	11.4	16	0	0	3	19	 	71	67	 	1	 	1	 	 	 	 	 	 	 	 	23	9	 	 	 	2
2015	12080	1	vs_lhb	10298	235	Florida	14	1306581	Poyner, Bobby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306581	Sr	P	26	1	 	 	 	0.00	20.8	18	0	0	1	27	 	100	95	3	 	2	2	 	1	0	 	 	 	 	 	26	27	 	 	 	12
2015	12080	1	vs_lhb	10298	235	Florida	15	1435046	Young, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435046	Jr	P	20	1	 	 	 	0.00	13.2	14	0	0	5	11	 	66	59	1	 	1	2	 	1	1	 	 	 	 	 	17	16	 	 	 	1
2015	12080	1	vs_lhb	10298	235	Florida	21	1639946	Faedo, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1639946	Fr	P	19	12	 	 	 	0.00	27.4	23	0	0	11	22	 	126	112	5	2	4	1	 	3	0	 	 	 	 	 	35	31	 	 	 	6
2015	12080	1	vs_lhb	10298	235	Florida	32	1531503	Shore, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531503	So	P	19	19	 	 	 	0.00	51.0	44	0	0	11	43	 	219	205	5	1	4	3	 	2	0	 	 	 	 	 	52	65	 	 	 	15
2015	12080	1	vs_lhb	10298	235	Florida	27	1306583	Rhodes, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306583	Jr	P	17	1	 	 	 	0.00	7.5	5	0	0	6	8	 	44	34	1	2	1	5	 	4	3	 	 	 	 	 	12	9	 	 	 	2
2015	12080	1	vs_lhb	10298	235	Florida	37	1531490	Anderson, Shaun	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531490	So	P	16	1	 	 	 	0.00	4.5	3	0	0	2	9	 	29	27	1	 	 	 	 	 	 	 	 	 	 	 	11	4	 	 	 	3
2015	12080	1	vs_lhb	10298	235	Florida	3	1531492	Dunning, Dane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531492	So	P	16	14	 	 	 	0.00	24.8	22	0	0	12	30	 	125	109	4	1	2	4	 	3	0	 	 	 	 	 	34	21	 	 	 	6
2015	12080	1	vs_lhb	10298	235	Florida	39	1531502	Rubio, Frank	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531502	So	P	15	0	 	 	 	0.00	1.7	7	0	0	1	3	 	24	23	1	 	1	 	 	 	0	 	 	 	 	 	7	6	 	 	 	1
2015	12080	1	vs_lhb	10298	235	Florida	25	1435039	Hanhold, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435039	Jr	P	14	4	 	 	 	0.00	6.8	14	0	0	5	8	 	51	45	4	 	 	1	 	 	1	 	 	 	 	 	16	8	 	 	 	1
2015	12080	1	vs_lhb	10298	235	Florida	18	1435045	Vinson, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435045	So	P	7	0	 	 	 	0.00	1.2	0	0	0	2	0	 	7	5	 	 	 	 	 	 	 	 	 	 	 	 	2	3	 	 	 	 
2015	12080	1	vs_lhb	10298	235	Florida	34	1531496	Morales, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531496	So	P	6	3	 	 	 	0.00	7.3	2	0	0	1	7	 	27	26	1	 	 	1	 	 	 	 	 	 	 	 	9	8	 	 	 	2
2015	12080	1	vs_lhb	10298	235	Florida	26	1531491	Deel, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531491	So	P	5	0	 	 	 	0.00	0.3	0	0	0	2	2	 	6	4	 	 	 	1	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	1	vs_lhb	10298	228	Florida A&M	2	1437281	Weeks, Kendal	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1437281	Jr	P	33	11	 	 	 	0.00	8.1	14	0	0	4	5	 	52	46	1	 	1	1	 	1	 	 	 	 	 	 	9	18	 	 	 	3
2015	12080	1	vs_lhb	10298	228	Florida A&M	17	1437250	Fleming, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1437250	Jr	P	29	0	 	 	 	0.00	9.1	9	0	0	4	7	 	54	49	2	 	2	1	 	1	3	 	 	 	 	 	22	10	 	 	 	3
2015	12080	1	vs_lhb	10298	228	Florida A&M	14	1652800	McDonald, Kenny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652800	Jr	P	26	0	 	 	 	0.00	2.1	7	0	0	3	6	 	28	23	1	 	1	1	 	2	 	 	 	 	 	 	6	2	 	 	 	 
2015	12080	1	vs_lhb	10298	228	Florida A&M	9	1437243	Carrasco, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1437243	Jr	P	22	3	 	 	 	0.00	8.9	21	0	0	4	3	 	64	57	8	 	 	1	1	1	 	 	 	 	 	 	18	17	 	 	 	1
2015	12080	1	vs_lhb	10298	228	Florida A&M	4	1661132	Roberts, Marcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661132	N/A	P	22	0	 	 	 	0.00	4.7	3	0	0	5	7	 	33	25	 	 	 	1	 	 	0	 	 	 	 	 	9	7	 	 	 	2
2015	12080	1	vs_lhb	10298	228	Florida A&M	50	1652803	Reker, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652803	Jr	P	18	0	 	 	 	0.00	4.2	5	0	0	3	4	 	29	25	2	 	1	 	 	 	1	 	 	 	 	 	5	11	 	 	 	1
2015	12080	1	vs_lhb	10298	228	Florida A&M	20	1652806	Westbrook, Clevalnd	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652806	Fr	P	18	0	 	 	 	0.00	5.5	8	0	0	1	11	 	37	36	1	 	2	1	 	 	0	 	 	 	 	 	12	3	 	 	 	2
2015	12080	1	vs_lhb	10298	228	Florida A&M	19	1652802	Page, Ricky	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652802	Jr	P	17	9	 	 	 	0.00	5.9	12	0	0	6	5	 	44	37	1	 	 	1	 	1	 	 	 	 	 	 	12	6	 	 	 	 
2015	12080	1	vs_lhb	10298	228	Florida A&M	29	1652790	Anderson, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652790	Fr	P	15	11	 	 	 	0.00	16.0	12	0	0	7	2	 	77	67	 	 	 	1	1	1	0	 	 	 	 	 	29	22	 	 	 	1
