game_id	section_id	player_id	player_name	player_url	starter	position	g	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
3788600	0	1660881	Peguero, Angel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660881	true	LF	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3788600	0	1660869	Barraza, Larry	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660869	true	3B	1	3	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
3788600	0	1549548	Median, Yariel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549548	true	2B	1	4	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3788600	0	1660875	Hall, Diamyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660875	true	RF	1	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3788600	0	1660872	Brown, Dee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660872	true	DH	1	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3788600	0	1429323	Spearman, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1429323	false	PH/1B	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
3788600	0	1660874	France, Jaiden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660874	true	1B	1	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3788600	0	1549542	Diaz, Roger	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549542	true	C	1	4	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3788600	0	1216791	Drexler, Edwin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1216791	true	CF	1	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3788600	0	1660878	Marzett, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660878	true	SS	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3788600	0	1549552	Williams, Brennan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549552	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3788600	0	1549545	Holbrook, Dion	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549545	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3788600	0	1660882	Pruitt, Marlon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660882	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3788600	0		Totals		true	""	1	32	5	9	2	0	0	0	3	1	0	0	1	9	0	1	0	0
3788600	1	1324669	Curry, Landon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1324669	true	CF	1	4	2	2	1	0	0	0	3	0	1	0	1	0	0	0	1	0
3788600	1	1324670	Hannahs, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1324670	true	2B	1	5	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3788600	1	1324671	Hayes, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1324671	true	RF	1	3	1	1	0	1	0	0	3	2	0	1	0	0	0	0	0	0
3788600	1		Young, Andy		true	3B	1	6	2	3	0	0	0	0	2	0	0	0	0	1	0	0	0	0
3788600	1		Gardner, Cody		true	DH	1	6	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3788600	1		Friis, Tyler		true	SS	1	3	2	1	0	0	0	0	1	3	0	0	0	1	0	1	0	0
3788600	1	1425843	Rosselli, Tony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1425843	true	LF	1	2	3	1	1	0	0	0	1	2	0	1	0	0	0	0	0	0
3788600	1		Moore, Kaden		true	C	1	4	3	2	0	0	0	0	2	1	0	0	0	1	0	0	0	0
3788600	1	1324678	Zahn, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1324678	true	1B	1	3	2	2	1	0	0	0	2	1	0	1	0	0	0	0	0	0
3788600	1		Eberle, Michael		false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3788600	1		Degano, Jeff		true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3788600	1		Totals		true	""	1	36	15	17	3	1	0	0	14	10	1	3	1	3	1	1	1	0
3786635	0	1421351	Small, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1421351	true	LF	1	5	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3786635	0	1638923	Houston, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638923	true	CF	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3786635	0	1541995	Horowitz, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541995	true	3B	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3786635	0	1638933	Wojciechowski, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638933	true	DH	1	3	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
3786635	0	1541999	Maranto, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541999	true	SS	1	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3786635	0	1541989	Amador, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541989	true	C	1	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3786635	0	1638926	Malloy, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638926	false	PR	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	0	1316216	Fries, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316216	true	1B	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	0	1638920	Christman, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638920	true	2B	1	3	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
3786635	0	1638930	Parker, Gehrig	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638930	true	RF	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	0	1542003	Pobereyko, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542003	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	0	1638932	Rathjen, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638932	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	0	1316214	Allen, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316214	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	0	1542005	Schank, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542005	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	0		Totals		true	""	1	33	3	6	0	0	0	0	2	3	0	0	1	5	0	0	0	0
3786635	1		Gigliotti, Michael		true	CF	1	4	1	3	0	0	0	0	2	1	0	0	0	1	0	1	1	0
3786635	1	1544836	Massey, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544836	true	SS	1	3	1	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0
3786635	1	1544838	Allison, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544838	true	LF	1	4	1	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0
3786635	1	1544814	Hanks, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544814	true	3B	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	1	1301831	Ashcraft, Tyson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301831	true	RF	1	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
3786635	1		Hooker, Allan		false	PH	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3786635	1	1544849	Lee, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544849	true	DH	1	2	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
3786635	1		Crisan, Jeffrey		false	C	1	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
3786635	1		Woodson, Caleb		true	C	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
3786635	1	1544816	Korte, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544816	true	2B	1	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
3786635	1	1544813	Lee, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544813	true	1B	1	3	1	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0
3786635	1	1544879	Ziegler, Jason	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544879	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	1	1544884	Moore, Griffin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544884	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	1	1544857	Martinez-McGraw, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544857	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786635	1		Totals		true	""	1	32	9	11	4	0	0	0	8	7	2	0	2	5	0	1	1	0
3787845	0	1529448	Swain, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529448	true	CF	1	3	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0
3787845	0	1424516	Connors, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1424516	false	PH/2B	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3787845	0		Bishop, Jordan		true	2B	1	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3787845	0	1529444	Esquerra, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529444	true	3B	1	4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3787845	0	1314502	Fay, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314502	true	1B	1	4	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0
3787845	0	1424515	Hoffman, Dave	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1424515	true	C	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3787845	0	1529452	Tapia, Carlos	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529452	true	RF	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3787845	0	1529447	Vasquez, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529447	false	PH	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3787845	0		Drpich, Joe		true	DH	1	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3787845	0	1529445	Tuccio, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529445	true	LF	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3787845	0	1424513	Martis, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1424513	true	SS	1	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3787845	0	1529450	Amorosi, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529450	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3787845	0	1314512	Quintana, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314512	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3787845	0	1424510	Goossens, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1424510	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3787845	0		Totals		true	""	1	36	1	8	1	0	0	0	1	2	0	0	0	13	0	0	0	0
3787845	1	1538447	Moore, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538447	true	SS	1	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
3787845	1	1538455	Salberg, Derrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538455	true	CF	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3787845	1	1308314	Vasquez, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1308314	true	1B	1	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
3787845	1	1538439	Diorio, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538439	true	DH	1	3	2	1	1	0	0	0	1	1	0	0	0	2	0	1	0	0
3787845	1	1660595	Marsh, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660595	true	LF	1	4	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0
3787845	1	1538463	Vazquez, Eugene	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538463	true	RF	1	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0
3787845	1	1660596	Heiser, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660596	true	C	1	3	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
3787845	1	1538448	Morgan, Brooks	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538448	true	2B	1	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
3787845	1	1538443	Gellinger, Kam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538443	true	3B	1	3	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
3787845	1	1660601	Hukari, Harrison	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660601	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3787845	1	1418074	Davis, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1418074	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3787845	1	1538453	Rodgers, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538453	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3787845	1		Totals		true	""	1	31	4	8	3	1	0	0	3	2	2	0	0	11	0	1	1	0
3788839	0	1527153	Smith, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527153	true	CF	1	5	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3788839	0	1419782	Gingerelli, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1419782	true	RF	1	5	4	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0
3788839	0	1419785	Ogren, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1419785	true	2B	1	5	3	3	2	0	0	0	2	1	0	0	0	0	0	0	0	0
3788839	0	1419787	Mayer, Jon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1419787	true	C	1	5	2	4	2	0	0	0	4	0	1	0	0	0	0	0	0	0
3788839	0	1527151	Rafferty, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527151	true	LF	1	3	1	2	1	0	0	0	4	1	0	2	0	0	0	0	0	0
3788839	0	1310781	Krentzman, Rob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310781	true	1B	1	5	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
3788839	0	1527147	Clark, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527147	true	3B	1	5	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0
3788839	0	1643750	Korchak, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1643750	true	DH/P	1	5	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
3788839	0	1310783	Wasikowski, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310783	true	SS	1	4	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
3788839	0	1419783	Keller, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1419783	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
