year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12360	3	50	Bates	21	1663744	Russell, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1663744	So	P	9	4	""	9	4	3.27	33.0	27	17	12	12	35	""	142	122	5	1	""	""	4	3	""	2	2	5	""	""	32	26	3	""	""	13
2016	12360	3	50	Bates	6	1663746	Freeman, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1663746	So	P	8	0	""	7	""	10.00	9.0	12	12	10	4	5	""	49	37	3	""	""	1	4	5	""	""	""	2	1	""	9	10	""	1	""	3
2016	12360	3	50	Bates	34	1559691	Doyle, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1559691	Jr	P	6	0	""	6	""	2.25	4.0	3	5	1	6	3	""	25	17	2	""	""	""	1	""	""	3	3	""	2	""	2	6	""	""	""	""
2016	12360	3	50	Bates	41	1775926	Simon, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1775926	Fr	INF	6	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	50	Bates	35	1775923	Smith, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1775923	Fr	P	5	1	""	5	1	1.42	6.1	3	3	1	6	8	""	30	22	""	""	""	""	1	1	""	""	""	""	1	""	2	8	""	""	""	2
2016	12360	3	50	Bates	29	1775922	Krawczyk, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1775922	Fr	P	4	2	""	4	2	6.43	7.0	7	7	5	8	3	""	36	25	1	""	""	""	2	1	""	""	""	1	1	""	3	13	""	1	""	""
2016	12360	3	50	Bates	16	1663745	Crans, Chandler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1663745	So	P	4	0	""	4	""	9.00	3.0	5	3	3	1	""	""	14	13	1	""	""	""	""	""	""	""	""	""	""	""	5	3	""	""	""	""
2016	12360	3	50	Bates	17	1549955	Jones, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1549955	So	P	3	0	""	3	""	21.60	1.2	3	6	4	4	1	""	15	9	""	""	""	""	""	2	""	""	""	""	""	""	""	4	""	""	""	1
2016	12360	3	26107	Becker	29	1537694	Bedell, Niko	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537694	Jr	DH	36	33	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	17	1778135	Ventres, Tanyon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1778135	N/A	1B	36	30	""	7	2	8.84	19.1	34	29	19	10	9	""	110	92	6	3	""	1	2	4	""	2	2	1	3	""	25	20	""	4	1	1
2016	12360	3	26107	Becker	35	1537710	Minogue, Randall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537710	Jr	OF	36	35	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	21	1537686	Testa, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537686	So	2B	36	36	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	8	1778138	Desai, Vaibhav	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1778138	N/A	P	35	30	""	5	3	4.76	17.0	31	21	9	4	8	""	91	83	7	1	""	2	3	3	""	""	""	""	1	27	20	18	1	1	""	4
2016	12360	3	26107	Becker	14	1778133	Shpeherd, Josiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1778133	N/A	CF	34	30	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	3	1537687	Sempkowski, T.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537687	Jr	SS	34	33	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	13	1778137	Diaz, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1778137	N/A	P	34	27	""	7	5	5.28	30.2	36	27	18	13	23	""	148	126	7	2	""	2	""	2	""	5	3	5	2	64	31	36	1	4	""	5
2016	12360	3	26107	Becker	10	1656352	Perez, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1656352	So	C	31	26	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	19	1778136	Barrera, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1778136	N/A	LF	28	22	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	6	1537689	Read, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537689	Jr	C	22	12	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	25	1426640	Lemay, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1426640	Sr	P	16	7	""	11	7	4.62	37.0	53	32	19	18	22	""	198	169	9	1	""	1	9	6	""	""	""	2	3	79	34	51	3	2	""	7
2016	12360	3	26107	Becker	2	1668582	Bortner, Sullivan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668582	Fr	2B	15	7	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	40	1656408	Hawrylciw, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1656408	So	P	14	2	""	13	2	4.94	27.1	25	17	15	9	14	""	127	106	4	1	""	""	4	8	""	12	1	2	2	23	38	27	1	2	""	2
2016	12360	3	26107	Becker	32	1537709	Wagar, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537709	Jr	P	14	7	""	14	7	4.64	52.1	54	33	27	20	33	""	239	203	3	5	""	2	8	12	""	""	""	2	2	""	57	54	5	3	3	11
2016	12360	3	26107	Becker	22	1537706	Harriman, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537706	Jr	1B	14	7	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	24	1778473	Bovenzi, G.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1778473	N/A	C	13	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	4	1668583	Stone, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668583	Fr	CF	11	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	9	1656407	Fuoco, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1656407	So	SS	11	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	16	1656354	Ladou, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1656354	So	P	10	0	""	8	""	4.50	14.0	21	11	7	6	4	""	72	64	3	""	""	""	""	1	""	9	3	1	""	""	13	21	""	""	""	""
2016	12360	3	26107	Becker	15	1778474	Bovenzi, M.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1778474	N/A	P	10	7	""	10	7	5.35	37.0	52	36	22	23	21	""	194	159	2	1	1	""	12	6	""	3	""	2	3	20	39	42	2	4	""	8
2016	12360	3	26107	Becker	7	1656350	Dill, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1656350	So	P	9	0	""	6	""	1.80	5.0	5	3	1	8	5	""	27	18	2	""	""	""	1	1	""	3	2	""	""	""	5	2	""	""	""	1
2016	12360	3	26107	Becker	33	1656406	Iacovelli, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1656406	So	P	8	1	""	8	1	3.86	16.1	22	14	7	5	7	""	75	67	3	""	""	1	1	1	""	7	3	""	2	""	17	20	1	1	""	2
2016	12360	3	26107	Becker	45	1537691	Derico, Samuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537691	Jr	C	7	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	20	1782481	Grullon, Jorge	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782481	N/A	P	7	2	""	7	2	7.71	16.1	25	18	14	9	5	""	84	71	5	1	""	4	7	3	""	3	2	""	1	""	20	21	""	""	1	1
2016	12360	3	26107	Becker	23	1656359	Byrnes, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1656359	So	C	5	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	26107	Becker	43	1537711	Simas, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537711	Jr	P	4	1	""	4	1	7.71	9.1	19	9	8	2	3	""	47	43	5	1	""	""	""	""	1	""	""	2	""	""	11	11	1	""	""	2
2016	12360	3	53	Beloit	11	1538414	Sallee, Kam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1538414	Jr	1B	41	41	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	22	1538418	Gulve, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1538418	Jr	OF	41	40	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	19	1653272	Dutton, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653272	So	C	40	40	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	25	1421999	Casa, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1421999	Sr	P	40	37	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	34	1653277	Christine, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653277	So	INF	39	39	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	20	1421997	Kolasinski, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1421997	Sr	INF	36	32	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	36	1422001	Kaveney, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1422001	Sr	P	36	33	""	14	11	2.49	94.0	84	28	26	18	89	""	373	336	12	2	""	2	2	3	1	2	""	12	3	""	68	104	8	4	1	26
2016	12360	3	53	Beloit	2	1421989	Peil, Adrian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1421989	Sr	SS	34	29	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	42	1538421	Martinez, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1538421	Jr	C	30	25	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	9	1769419	Call, Brice	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769419	Fr	P	26	17	""	2	""	0.00	9.0	5	""	""	2	7	""	34	31	""	""	""	""	2	""	""	""	""	1	""	""	10	9	2	""	""	4
2016	12360	3	53	Beloit	15	1421994	Peacock, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1421994	Sr	C	26	14	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	28	1653275	Slevira, Baylee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653275	So	INF	23	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	1	1769417	Davis, Jalen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769417	Fr	OF	21	19	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	5	1421991	Meade, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1421991	Sr	SS	18	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	18	1653271	Stephens, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653271	So	SS	17	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	10	1653273	Huntley, Jamie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653273	So	P	16	2	""	16	2	4.85	39.0	49	25	21	14	14	""	180	153	7	1	1	3	7	5	""	8	2	4	4	""	40	52	3	2	4	9
2016	12360	3	53	Beloit	3	1421993	Marcus, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1421993	Sr	OF	14	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	6	1538412	Jenkins, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1538412	Jr	C	14	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	55	1769431	Padjen, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769431	Jr	P	12	12	""	12	12	3.56	73.1	71	41	29	17	37	1	318	290	17	1	2	4	1	3	""	""	""	6	2	""	80	93	5	4	""	5
2016	12360	3	53	Beloit	14	1769421	Brennan, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769421	Fr	P	10	9	""	10	9	3.35	45.2	42	20	17	23	10	""	202	174	14	2	1	2	4	1	""	1	1	2	2	""	53	69	4	1	""	""
2016	12360	3	53	Beloit	39	1653287	Hlawek, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653287	So	P	9	0	""	9	""	6.55	22.0	29	22	16	9	6	""	112	96	6	""	""	1	2	3	""	3	1	4	""	""	31	27	""	1	1	""
2016	12360	3	53	Beloit	45	1653290	Lopez, Colton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653290	So	P	7	4	""	7	4	2.70	23.1	30	12	7	10	12	""	111	97	2	""	""	1	2	2	""	""	""	""	2	""	20	34	3	""	1	1
2016	12360	3	53	Beloit	12	1769420	Harrison, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769420	Fr	P	7	0	""	7	""	8.44	10.2	22	12	10	3	4	""	59	53	4	1	""	1	2	1	""	3	2	""	2	""	14	12	""	""	""	""
2016	12360	3	53	Beloit	27	1769423	Sadosky, Drake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769423	Fr	C	6	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	24	1653285	Vetterl, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653285	So	P	6	0	""	6	""	3.00	9.0	10	3	3	5	5	""	42	36	1	""	""	""	""	""	""	5	5	1	""	""	14	8	1	""	""	2
2016	12360	3	53	Beloit	48	1769427	Conley, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769427	Fr	INF	5	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	17	1653270	O'Neil, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653270	So	P	5	2	""	5	2	6.75	13.1	14	10	10	9	6	""	60	48	3	1	""	""	1	""	""	""	""	2	1	""	16	15	1	""	""	1
2016	12360	3	53	Beloit	16	1653269	Achramowicz, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653269	So	INF	5	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	35	1769425	Bulin, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769425	Fr	P	4	1	""	4	1	8.31	4.1	5	5	4	2	3	""	20	17	1	""	""	""	2	""	""	3	3	1	""	""	6	4	""	1	""	1
2016	12360	3	53	Beloit	43	1769426	Nelson, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769426	Fr	P	4	0	""	4	""	5.40	5.0	2	3	3	2	2	""	19	15	""	""	1	""	""	2	""	1	""	""	""	""	5	6	""	""	""	1
2016	12360	3	53	Beloit	15	1653291	Peacock, Mac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653291	So	OF	3	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	33	1769424	Hoffmann, Jay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769424	Fr	INF	3	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	21	1769422	Zickert, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769422	Fr	P	1	0	""	1	""	""	""	1	2	2	3	""	""	4	1	1	""	1	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	44	1653289	Westphal, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653289	So	OF	1	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	13	1538415	Wood, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1538415	Jr	OF	1	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	53	Beloit	8	1769418	Weeden, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769418	Fr	P	1	0	""	1	""	4.50	2.0	2	4	1	2	3	""	11	8	""	""	1	""	2	""	""	""	""	1	""	""	2	""	""	1	""	""
2016	12360	3	296	Benedictine (IL)	14	1779760	Kiser, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779760	Jr	1B	40	40	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	19	1558051	Bock, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1558051	Jr	OF	40	40	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	6	1448426	Severino, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1448426	Sr	OF	39	38	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	35	1672226	Gipson, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1672226	So	3B	38	37	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	9	1779758	DeMoicco, Dom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779758	Jr	OF	38	35	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	21	1670153	Montalvo, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1670153	Sr	OF	38	33	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	3	1779756	Stirbis, Chayancze	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779756	Jr	INF	38	36	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	8	1670151	Dillon, D.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1670151	So	C	31	22	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	5	1558050	Hotze, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1558050	Jr	INF	29	26	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	11	1558194	Callaghan, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1558194	Jr	SS	23	19	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	23	1779765	Greco, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779765	Fr	P	17	12	""	10	9	2.94	67.1	63	29	22	11	39	""	284	266	9	1	""	4	2	5	""	2	""	2	""	759	72	79	7	1	""	15
2016	12360	3	296	Benedictine (IL)	16	1558047	Nesbitt, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1558047	Sr	P	17	1	""	17	1	5.68	25.1	26	19	16	12	25	""	123	102	4	""	""	2	4	6	3	12	4	2	1	333	36	15	""	5	3	4
2016	12360	3	296	Benedictine (IL)	4	1779757	Quick, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779757	Fr	C	16	12	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	17	1779762	Maves, Marty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779762	Fr	P	16	0	""	16	""	1.84	29.1	27	7	6	13	22	""	125	108	2	1	""	""	4	1	""	12	3	3	""	305	24	36	1	1	""	9
2016	12360	3	296	Benedictine (IL)	25	1779767	Kerr, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779767	So	INF	14	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	44	1559767	Diessner, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1559767	Jr	P	14	0	""	14	""	3.63	17.1	20	7	7	5	8	""	73	67	3	""	""	""	""	""	1	8	2	1	""	95	17	23	""	1	4	2
2016	12360	3	296	Benedictine (IL)	37	1670740	Trumpis, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1670740	Jr	P	13	0	""	13	""	4.30	23.0	29	13	11	10	20	""	108	91	3	""	""	""	2	3	2	5	1	3	1	335	16	28	2	2	""	3
2016	12360	3	296	Benedictine (IL)	26	1779768	Steinbrenner, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779768	Jr	OF	12	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	43	1779777	Holub, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779777	Jr	P	10	3	""	10	3	4.37	22.2	22	13	11	21	23	""	108	85	4	""	""	2	6	""	""	2	1	""	2	303	20	21	1	3	""	8
2016	12360	3	296	Benedictine (IL)	24	1779766	Calixto, Julian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779766	Jr	INF	10	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	3	296	Benedictine (IL)	20	1558391	Wolfe, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1558391	Jr	P	10	4	""	10	4	5.25	24.0	24	15	14	18	10	""	110	91	4	1	""	""	4	""	""	6	1	""	1	230	25	29	1	2	""	5
