game_id	period_id	event_id	team_text	team_score	opponent_score	score	opponent_text
3745884	3	48		2	7	2-7	Sean McMillan homered, 2 RBI; Christopher Scalisi scored.
3745884	3	49					Kyle Wallau walked.
3745884	3	50					Christian Gurrola flied out to rf.
3745884	3	51	R: 0 H: 1 E: 0 LOB: 1	2	7	2-7	R: 2 H: 1 E: 0 LOB: 1
3745884	4	52	SANDOVAL, Brandon lined out to cf.				
3745884	4	53	KEATING, Paul popped up to 2b.				
3745884	4	54	Noah Jones to p for Felix Minjarez.				
3745884	4	55	COLLINS, Brett struck out looking.				
3745884	4	56					HEINLE, Ryan to p for RIVERA, Shaniel.
3745884	4	57					Tyler Shreve grounded out to 2b.
3745884	4	58					Ryan Franklin grounded out to 2b.
3745884	4	59					Mark Tumlinson tripled.
3745884	4	60		2	8	2-8	Mark Tumlinson scored on a balk.
3745884	4	61					Christopher Scalisi grounded out to ss.
3745884	4	62	R: 0 H: 0 E: 0 LOB: 0	2	8	2-8	R: 1 H: 1 E: 0 LOB: 0
3745884	5	63	ROJAS, Jose struck out looking.				
3745884	5	64	McKNIGHT, Taylor popped up to c.				
3745884	5	65	VEGA, Justin flied out to cf.				
3745884	5	66					Connor Hancock grounded out to 1b unassisted.
3745884	5	67					Jordan Dresner flied out to lf.
3745884	5	68					Sean McMillan grounded out to ss.
3745884	5	69	R: 0 H: 0 E: 0 LOB: 0	2	8	2-8	R: 0 H: 0 E: 0 LOB: 0
3745884	6	70	DAVIS, Justin grounded out to 2b.				
3745884	6	71	STONE, David to 1b for FLORES, Michael.				
3745884	6	72	STONE, David grounded out to 3b.				
3745884	6	73	McMATH, Cole struck out swinging.				
3745884	6	74					Nick Ono to dh for Kyle Wallau.
3745884	6	75					Nick Ono singled to left field.
3745884	6	76		2	9	2-9	Christian Gurrola doubled, RBI; Nick Ono scored.
3745884	6	77					Tyler Shreve grounded out to 3b.
3745884	6	78					Ryan Franklin grounded out to p; Christian Gurrola advanced to third.
3745884	6	79					OSTREA, Michael to p for HEINLE, Ryan.
3745884	6	80					Mark Tumlinson popped up to 2b.
3745884	6	81	R: 0 H: 0 E: 0 LOB: 0	2	9	2-9	R: 1 H: 2 E: 0 LOB: 1
3745884	7	82	Nathan Bowker to lf for Christian Gurrola.				
3745884	7	83	John White to p for Noah Jones.				
3745884	7	84	SANDOVAL, Brandon singled through the left side.				
3745884	7	85	KEATING, Paul flied out to lf.				
3745884	7	86	SANDOVAL, Brandon stole second.				
3745884	7	87	COLLINS, Brett singled to left field.				
3745884	7	88	COLLINS, Brett advanced to second on a passed ball; SANDOVAL, Brandon advanced to third on a passed ball.				
3745884	7	89	ROJAS, Jose walked.				
3745884	7	90	McKNIGHT, Taylor popped up to 1b.				
3745884	7	91	VEGA, Justin flied out to lf.				
3745884	7	92					BETTENCOURT, Kevin to c for McMATH, Cole.
3745884	7	93					SHEEHAN, Christian to p for OSTREA, Michael.
3745884	7	94					Will Hall to 2b for Christopher Scalisi.
3745884	7	95					Will Hall struck out swinging.
3745884	7	96					Mitch Samson to cf for Connor Hancock.
3745884	7	97					Mitch Samson struck out swinging.
3745884	7	98					Christian Conci to ss for Jordan Dresner.
3745884	7	99					Christian Conci grounded out to p.
3745884	7	100	R: 0 H: 2 E: 0 LOB: 3	2	9	2-9	R: 0 H: 0 E: 0 LOB: 0
3745884	8	101	Nick Ono to rf.				
3745884	8	102	Ian Chavez to 3b for Tyler Shreve.				
3745884	8	103	Tyler Shreve to p for Mark Tumlinson.				
3745884	8	104	Matthew Acosta  for John White.				
3745884	8	105	Rainer Aguilar to c for Sean McMillan.				
3745884	8	106	DAVIS, Justin lined out to lf.				
3745884	8	107	STONE, David walked.				
3745884	8	108	EISSMAN, Brock to c for BETTENCOURT, Kevin.				
3745884	8	109	John Keane to 1b for Ryan Franklin.				
3745884	8	110	EISSMAN, Brock singled through the left side; STONE, David advanced to third.				
3745884	8	111	SANDOVAL, Brandon singled, RBI; EISSMAN, Brock advanced to third; STONE, David scored.	3	9	3-9	
3745884	8	112	SANDOVAL, Brandon advanced to second.				
3745884	8	113	KEATING, Paul singled, RBI; SANDOVAL, Brandon advanced to third; EISSMAN, Brock scored.	4	9	4-9	
3745884	8	114	KEATING, Paul advanced to second.				
3745884	8	115	COLLINS, Brett struck out swinging.				
3745884	8	116	ROJAS, Jose singled, RBI; KEATING, Paul advanced to third; SANDOVAL, Brandon scored.	5	9	5-9	
3745884	8	117	Adam Stead to p for Tyler Shreve.				
3745884	8	118	ROJAS, Jose advanced to second.				
3745884	8	119	McKNIGHT, Taylor popped up to ss.				
3745884	8	120	R: 3 H: 4 E: 0 LOB: 2	5	9	5-9	
3793411	0	0	Lupo, Nick struck out looking.				
3793411	0	1	Montalbano, T.J. struck out looking.				
3793411	0	2	Latulipe, Brian grounded out to 1b unassisted.				
3793411	0	3					Kyle Bynum walked.
3793411	0	4					Kyle Bynum advanced to second on a throwing error by p, failed pickoff attempt.
3793411	0	5					Justin Kime walked.
3793411	0	6					Jono Haught singled to shortstop; Justin Kime advanced to second; Kyle Bynum advanced to third.
3793411	0	7		0	1	0-1	Jono Haught advanced to second on a passed ball; Justin Kime advanced to third on a passed ball; Kyle Bynum scored on a passed ball.
3793411	0	8					James Keller hit by pitch.
3793411	0	9					James Sink flied out to cf.
3793411	0	10		0	2	0-2	David Slupek lined out to lf, sacrifice fly, RBI; Justin Kime scored.
3793411	0	11					Thomas Weaver struck out swinging, reached first on a wild pitch; James Keller advanced to second on a wild pitch; Jono Haught advanced to third on a wild pitch.
3793411	0	12		0	3	0-3	Mitch Moynihan walked, RBI; Thomas Weaver advanced to second; James Keller advanced to third; Jono Haught scored.
3793411	0	13					Brian Burns struck out looking.
3793411	0	14	R: 0 H: 0 E: 0 LOB: 0	0	3	0-3	R: 3 H: 1 E: 1 LOB: 3
3793411	1	15	Buksa, Frank flied out to rf.				
3793411	1	16	Rodriguez, Alex flied out to rf.				
3793411	1	17	Pescetti, Chris grounded out to 3b.				
3793411	1	18					Kyle Bynum fouled out to 1b.
3793411	1	19					Justin Kime grounded out to 1b unassisted.
3793411	1	20					Jono Haught singled down the rf line.
3793411	1	21					James Keller flied out to cf to left center.
3793411	1	22	R: 0 H: 0 E: 0 LOB: 0	0	3	0-3	R: 0 H: 1 E: 0 LOB: 1
3793411	2	23	Bulich, Tyler struck out swinging.				
3793411	2	24	Buksa, Brandon struck out looking.				
3793411	2	25	Sarena, Ryan struck out looking.				
3793411	2	26					James Sink reached first on a throwing error by ss.
3793411	2	27					David Slupek hit by pitch; James Sink advanced to second.
3793411	2	28					Thomas Weaver flied out to rf to right center.
3793411	2	29					David Slupek stole second; James Sink stole third.
3793411	2	30		0	4	0-4	Mitch Moynihan singled through the left side, RBI; David Slupek advanced to third; James Sink scored, unearned.
3793411	2	31					Mitch Moynihan stole second.
3793411	2	32					Brian Burns hit by pitch.
3793411	2	33					Markey, Trevor to p for Milano, John.
3793411	2	34		0	5	0-5	Brian Burns advanced to second on a wild pitch; Mitch Moynihan advanced to third on a wild pitch; David Slupek scored on a wild pitch.
3793411	2	35					Kyle Bynum walked.
3793411	2	36		0	6	0-6	Justin Kime hit by pitch, RBI; Kyle Bynum advanced to second; Brian Burns advanced to third; Mitch Moynihan scored.
3793411	2	37		0	8	0-8	Jono Haught singled through the left side, 2 RBI; Justin Kime advanced to second; Kyle Bynum scored; Brian Burns scored.
3793411	2	38					James Keller walked; Jono Haught advanced to second; Justin Kime advanced to third.
3793411	2	39		0	9	0-9	James Keller advanced to second on a wild pitch; Jono Haught advanced to third on a wild pitch; Justin Kime scored on a wild pitch.
3793411	2	40					James Sink walked.
3793411	2	41					Kramer, Andrew to p for Markey, Trevor.
3793411	2	42		0	10	0-10	David Slupek flied out to cf, sacrifice fly, RBI; James Keller advanced to third; Jono Haught scored.
3793411	2	43		0	11	0-11	Thomas Weaver doubled down the lf line, RBI; James Sink advanced to third; James Keller scored, unearned.
3793411	2	44					Mitch Moynihan struck out swinging, out at first c to 1b.
3793411	2	45	R: 0 H: 0 E: 0 LOB: 0	0	11	0-11	R: 8 H: 3 E: 1 LOB: 2
3793411	3	46	Lupo, Nick flied out to cf to left center.				
3793411	3	47	Montalbano, T.J. singled up the middle.				
3793411	3	48	Montalbano, T.J. advanced to second on a wild pitch.				
3793411	3	49	Latulipe, Brian flied out to lf.				
3793411	3	50	Buksa, Frank grounded out to ss.				
3793411	3	51					Brian Burns flied out to rf.
3793411	3	52					Kyle Bynum singled up the middle.
3793411	3	53					Justin Kime singled through the right side; Kyle Bynum advanced to second.
3793411	3	54					Jono Haught walked; Justin Kime advanced to second; Kyle Bynum advanced to third.
3793411	3	55					James Keller lined into double play 1b; Jono Haught out on the play.
3793411	3	56	R: 0 H: 1 E: 0 LOB: 1	0	11	0-11	R: 0 H: 2 E: 0 LOB: 2
3793411	4	57	Rodriguez, Alex flied out to rf.				
3793411	4	58	Pescetti, Chris grounded out to p.				
3793411	4	59	Bulich, Tyler grounded out to 2b.				
3793411	4	60					Tolosky, Jack to 2b for Pescetti, Chris.
3793411	4	61					Sarena, Ryan to 3b.
3793411	4	62					No play.
3793411	4	63					James Sink struck out looking.
3793411	4	64					Flynn, Ray to 1b for Bulich, Tyler.
3793411	4	65					David Slupek grounded out to 1b unassisted.
3793411	4	66					Thomas Weaver singled through the left side.
3793411	4	67					Mitch Moynihan grounded out to 2b.
3793411	4	68	R: 0 H: 0 E: 0 LOB: 0	0	11	0-11	R: 0 H: 1 E: 0 LOB: 1
3793411	5	69	Joe Thompson to p for Nick McIntyre.				
3793411	5	70	Justin Pitts to ss for Justin Kime.				
3793411	5	71	Buksa, Brandon doubled down the rf line.				
3793411	5	72	Sarena, Ryan grounded out to p to ss to 1b; Buksa, Brandon advanced to third.				
3793411	5	73	Lupo, Nick flied out to cf to left center, sacrifice fly, RBI; Buksa, Brandon scored.	1	11	1-11	
3793411	5	74	Montalbano, T.J. struck out looking.				
3793411	5	75					Crispens, Mitch to p for Kramer, Andrew.
3793411	5	76					Brian Burns singled up the middle.
3793411	5	77					Kyle Bynum walked; Brian Burns advanced to second.
3793411	5	78					Justin Pitts singled to right field; Kyle Bynum advanced to second; Brian Burns advanced to third.
3793411	5	79		1	12	1-12	Jono Haught lined out to cf, sacrifice fly, RBI; Brian Burns scored.
3793411	5	80					Justin Pitts advanced to second on a passed ball; Kyle Bynum advanced to third on a passed ball.
3793411	5	81		1	13	1-13	Justin Pitts advanced to third on a wild pitch; Kyle Bynum scored on a wild pitch.
3793411	5	82					James Keller walked.
3793411	5	83		1	14	1-14	James Sink singled down the lf line, RBI; James Keller advanced to second; Justin Pitts scored.
3793411	5	84					David Slupek hit by pitch; James Sink advanced to second; James Keller advanced to third.
3793411	5	85		1	15	1-15	Thomas Weaver reached on a fielder's choice to shortstop, RBI; David Slupek out at second ss to 2b; James Sink advanced to third; James Keller scored.
3793411	5	86		1	16	1-16	Mitch Moynihan singled up the middle, RBI; Thomas Weaver advanced to second; James Sink scored.
3793411	5	87					Brian Burns singled through the left side; Mitch Moynihan advanced to second; Thomas Weaver advanced to third.
3793411	5	88					Kyle Bynum flied out to cf.
3793411	5	89	R: 1 H: 1 E: 0 LOB: 0	1	16	1-16	R: 5 H: 5 E: 0 LOB: 3
3793411	6	90	Latulipe, Brian grounded out to 2b.				
3793411	6	91	Buksa, Frank grounded out to ss.				
3793411	6	92	Brown, Travis pinch hit for Rodriguez, Alex.				
3793411	6	93	Brown, Travis reached first on a throwing error by 3b.				
3793411	6	94	Tolosky, Jack grounded out to ss.				
3793411	6	95	R: 0 H: 0 E: 1 LOB: 1	1	16	1-16	
3775244	0	0	Spencer Wiles walked.				
3775244	0	1	Christian Hamlett doubled down the lf line; Spencer Wiles advanced to third.				
3775244	0	2	Lee Carneal grounded out to 2b, RBI; Christian Hamlett advanced to third; Spencer Wiles scored.	1	0	1-0	
3775244	0	3	Jeff Gray doubled down the lf line, RBI; Christian Hamlett scored.	2	0	2-0	
3775244	0	4	John Lloyd walked.				
3775244	0	5	Garrett Birnbaum flied out to cf.				
3775244	0	6	Moe Gothe singled to catcher; John Lloyd advanced to second; Jeff Gray advanced to third.				
3775244	0	7	Chris Hall flied out to lf.				
3775244	0	8					Kyle Hall walked.
3775244	0	9					Ty Comer singled to center field; Kyle Hall advanced to second.
3775244	0	10					Adam Duncan singled, bunt; Ty Comer advanced to second; Kyle Hall advanced to third.
3775244	0	11		2	1	2-1	Austin Winkles hit by pitch, RBI; Adam Duncan advanced to second; Ty Comer advanced to third; Kyle Hall scored.
3775244	0	12		2	2	2-2	Hank Parsley doubled down the lf line, 2 RBI; Austin Winkles advanced to third; Adam Duncan scored; Ty Comer.
3775244	0	13		2	4	2-4	Matt Ward doubled to left field, 2 RBI; Hank Parsley scored; Austin Winkles scored.
3775244	0	14					Matt Reynolds singled to left field; Matt Ward advanced to third.
3775244	0	15		2	5	2-5	Jacob Holland grounded out to 1b unassisted, RBI; Matt Reynolds advanced to second; Matt Ward scored.
3775244	0	16					Nick Koutsoukos grounded out to 3b.
3775244	0	17					Kyle Hall walked.
3775244	0	18					Ty Comer reached on a fielder's choice; Kyle Hall out at second ss to 2b.
3775244	0	19	R: 2 H: 3 E: 0 LOB: 3	2	5	2-5	R: 5 H: 5 E: 0 LOB: 1
3775244	1	20	Ryan Haynie struck out swinging.				
3775244	1	21	Spencer Wiles struck out.				
3775244	1	22	Christian Hamlett singled to shortstop.				
3775244	1	23	Lee Carneal singled to right center; Christian Hamlett advanced to third.				
3775244	1	24	Jeff Gray flied out to cf.				
3775244	1	25					Adam Duncan singled to left field.
3775244	1	26					Austin Winkles hit by pitch; Adam Duncan advanced to second.
3775244	1	27					Hank Parsley grounded out to p, SAC, bunt; Austin Winkles advanced to second; Adam Duncan advanced to third.
3775244	1	28		2	6	2-6	Matt Ward flied out to rf, sacrifice fly, RBI; Adam Duncan scored.
3775244	1	29					Matt Reynolds walked.
3775244	1	30					Matthew Metheny to p for Teddy West.
3775244	1	31					Jacob Holland struck out, out at first c to 1b.
3775244	1	32	R: 0 H: 2 E: 0 LOB: 2	2	6	2-6	R: 1 H: 1 E: 0 LOB: 2
3775244	2	33	Tyler Belcher to p for Javin Metz.				
3775244	2	34	John Lloyd doubled down the lf line.				
3775244	2	35	Garrett Birnbaum walked.				
3775244	2	36	Moe Gothe grounded out to 3b, SAC, bunt; Garrett Birnbaum advanced to second; John Lloyd advanced to third.				
3775244	2	37	Chris Hall struck out swinging.				
3775244	2	38	Ryan Haynie doubled to center field, 2 RBI; Garrett Birnbaum scored; John Lloyd scored.	4	6	4-6	
3775244	2	39	Spencer Wiles hit by pitch.				
3775244	2	40	Christian Hamlett struck out.				
3775244	2	41					Nick Koutsoukos flied out to rf.
3775244	2	42					Kyle Hall walked.
3775244	2	43					Kyle Hall stole second.
3775244	2	44					Ty Comer struck out swinging.
3775244	2	45		4	7	4-7	Adam Duncan singled, advanced to third, RBI; Kyle Hall scored.
3775244	2	46					Austin Winkles grounded out to 3b.
3775244	2	47	R: 2 H: 2 E: 0 LOB: 2	4	7	4-7	R: 1 H: 1 E: 0 LOB: 1
3775244	3	48	Lee Carneal doubled to left center.				
