year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	1	459	UNCG	24	1767169	Trejo, Cesar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767169	So	INF	57	57	""	0.280	0.360	0.521	40	211	59	11	2	110	12	56	25	5	6	""	63	""	2	""	4	""
2017	12560	1	459	UNCG	18	1767163	Goss, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767163	Sr	INF	56	54	""	0.317	0.371	0.512	38	205	65	12	2	105	8	55	15	5	4	5	30	6	""	""	1	""
2017	12560	1	459	UNCG	3	1767157	Spitznagel, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767157	Sr	INF	54	54	""	0.355	0.440	0.460	54	211	75	11	4	97	1	33	30	5	4	4	19	3	6	""	12	""
2017	12560	1	459	UNCG	1	1884300	Webster, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884300	Fr	INF	51	49	""	0.383	0.414	0.517	40	201	77	14	5	104	1	40	14	1	6	1	17	4	1	""	2	""
2017	12560	1	459	UNCG	12	1646831	Sigmon, Ryne	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1646831	Sr	INF	47	40	""	0.248	0.368	0.438	35	137	34	6	4	60	4	25	25	1	""	6	34	""	4	""	4	""
2017	12560	1	459	UNCG	31	1646840	Wantz, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1646840	Jr	INF	27	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	28	1646838	Ruiz, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1646838	Jr	OF	26	16	""	0.344	0.452	0.508	13	61	21	5	1	31	1	10	12	""	""	""	23	3	""	""	1	""
2017	12560	1	459	UNCG	21	1767164	Underwood, Jojo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767164	Sr	INF	25	13	""	0.314	0.357	0.490	11	51	16	3	""	25	2	9	4	""	1	2	10	2	""	""	1	""
2017	12560	1	459	UNCG	30	1884307	Maynard, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884307	Jr	P	23	7	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	29	1646839	Kuchmaner, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1646839	So	P	21	6	""	0.294	0.342	0.353	5	34	10	""	1	12	""	9	3	""	1	1	7	""	1	""	""	""
2017	12560	1	459	UNCG	37	1767176	Hensley, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767176	Jr	P	18	17	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	33	1767174	Frisbee, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767174	So	P	17	16	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	20	1884305	Loats, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884305	Jr	P	17	14	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	15	1646833	Sykes, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1646833	Jr	INF	16	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	22	1884306	Sova, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884306	Jr	P	16	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	14	1884303	Stephens, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884303	Fr	INF	15	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	25	1767170	Jacobs, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767170	Fr	INF	14	5	""	0.167	0.276	0.250	2	24	4	2	""	6	""	3	4	""	1	""	5	""	""	""	""	""
2017	12560	1	459	UNCG	32	1767173	Lewis, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767173	So	P	13	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	10	1533242	Stewart, Dillon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1533242	Sr	OF	13	13	""	0.278	0.333	0.481	12	54	15	3	1	26	2	11	4	1	1	""	14	1	2	""	4	""
2017	12560	1	459	UNCG	6	1767159	Kerner, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767159	Sr	P	8	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	23	1767165	Welch, Easton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767165	Jr	P	6	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	38	1884308	Tuttle, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884308	Jr	P	5	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	11	1646830	Bates, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1646830	So	P	5	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	34	1767175	Triplett, Jeremiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767175	Fr	P	3	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	36	1884331	Gould, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884331	So	C	3	0	""	0.000	0.000	0.000	""	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	35	1533237	Kusz, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1533237	Sr	C	2	1	""	0.500	0.600	0.500	1	4	2	""	""	2	""	1	1	""	""	""	""	""	""	""	""	""
2017	12560	1	459	UNCG	26	1767171	Goodman, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767171	So	P	2	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	34	1638658	Feight, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638658	Jr	C	59	59	""	0.293	0.355	0.536	45	239	70	13	""	128	15	48	21	3	2	""	36	11	""	""	""	""
2017	12560	1	460	UNCW	4	1638650	Mims, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638650	Jr	INF	59	59	""	0.320	0.397	0.502	36	231	74	14	2	116	8	37	29	1	1	2	63	4	2	""	6	""
2017	12560	1	460	UNCW	6	1533224	Golden, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1533224	Sr	OF	57	57	""	0.310	0.402	0.646	55	226	70	13	""	146	21	42	25	10	""	1	73	5	2	""	6	""
2017	12560	1	460	UNCW	32	1863919	Berne, Mason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863919	Jr	INF	56	56	""	0.263	0.343	0.434	30	205	54	9	1	89	8	33	23	3	2	""	51	4	1	""	""	""
2017	12560	1	460	UNCW	22	1533228	Thorburn, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1533228	Sr	OF	54	54	""	0.289	0.385	0.433	38	187	54	6	3	81	5	27	24	7	3	4	39	5	6	""	12	""
2017	12560	1	460	UNCW	27	1761657	Jeffers, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761657	So	C	53	52	""	0.328	0.422	0.604	44	192	63	19	2	116	10	32	28	4	1	""	28	3	2	""	""	""
2017	12560	1	460	UNCW	5	1548542	Stack, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1548542	Sr	INF	51	40	""	0.196	0.287	0.358	25	148	29	9	""	53	5	22	13	6	""	3	55	5	1	""	6	""
2017	12560	1	460	UNCW	37	1422499	Connelly, Terence	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1422499	Sr	INF	47	35	""	0.179	0.327	0.269	21	134	24	5	2	36	1	18	22	8	1	2	23	6	""	""	""	""
2017	12560	1	460	UNCW	19	1638653	McDowell, Kennard	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638653	Sr	INF	46	45	""	0.229	0.262	0.343	20	140	32	4	""	48	4	16	7	""	2	5	32	5	""	""	5	""
2017	12560	1	460	UNCW	31	1863916	Zayicek, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863916	Fr	OF	38	20	""	0.218	0.337	0.414	14	87	19	2	""	36	5	13	15	1	1	""	26	1	""	""	1	""
2017	12560	1	460	UNCW	28	1638655	Canada, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638655	Jr	INF	33	17	""	0.203	0.338	0.288	5	59	12	5	""	17	""	5	12	1	2	2	15	2	3	""	1	""
2017	12560	1	460	UNCW	8	1863909	Weiss, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863909	Fr	INF	33	16	""	0.213	0.302	0.227	8	75	16	1	""	17	""	9	9	1	1	2	18	1	""	""	""	""
2017	12560	1	460	UNCW	9	1638651	Easter, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638651	Jr	P	28	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	10	1761650	Cota, Clark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761650	So	OF	25	9	""	0.273	0.333	0.545	5	33	9	""	""	18	3	9	3	""	""	1	10	""	""	""	""	""
2017	12560	1	460	UNCW	15	1863911	Warren, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863911	Jr	P	24	3	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	26	1863915	Joyner, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863915	Fr	P	24	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	39	1533232	Gantz, Cory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1533232	Sr	P	20	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	14	1533227	Lockamon, Clay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1533227	Jr	OF	16	3	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	18	1863913	Beehler, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863913	So	P	15	15	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	21	1761651	Royalty, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761651	So	P	15	15	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	44	1863920	Sharpe, Zarion	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863920	Fr	P	13	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	7	1863908	Meadows, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863908	Fr	INF	13	1	""	0.000	0.333	0.000	2	6	""	""	""	0	""	""	3	""	""	1	2	""	1	""	""	""
2017	12560	1	460	UNCW	20	1638654	Magestro, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638654	Jr	P	13	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	40	1761656	Goff, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761656	Sr	P	13	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	11	1761659	Deatherage, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761659	So	INF	13	4	""	0.333	0.412	0.533	3	15	5	3	""	8	""	1	1	1	""	""	7	""	1	""	""	""
2017	12560	1	460	UNCW	2	1863907	Hernandez, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863907	Fr	C	11	7	""	0.125	0.192	0.125	2	24	3	""	""	3	""	1	2	""	""	""	8	""	""	""	""	""
2017	12560	1	460	UNCW	25	1863914	Bissette, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863914	So	P	10	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	12	1863910	Gesell, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863910	Fr	INF	9	5	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	24	1761652	Mulier, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761652	So	P	8	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	13	1638652	Roberson, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638652	Jr	P	5	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	460	UNCW	43	1896907	Gesell, Levi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1896907	So	P	1	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	2	1422974	Jones, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1422974	Sr	INF	56	53	""	0.360	0.424	0.591	37	203	73	16	2	120	9	50	23	1	2	2	34	6	2	""	8	""
2017	12560	1	465	UNLV	6	1659940	Squier, Payton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659940	Jr	OF	56	55	""	0.329	0.398	0.410	35	222	73	9	""	91	3	33	28	""	4	5	14	9	2	""	1	""
2017	12560	1	465	UNLV	5	1772706	Isbel, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772706	So	INF	55	53	""	0.290	0.349	0.446	42	231	67	12	3	103	6	26	18	5	4	1	39	2	4	""	5	""
2017	12560	1	465	UNLV	42	1772719	Ames, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772719	So	INF	55	55	""	0.311	0.374	0.524	25	212	66	12	""	111	11	48	20	2	1	""	62	9	""	""	1	""
2017	12560	1	465	UNLV	25	1872208	De La Trinidad, Ernie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872208	So	OF	55	55	""	0.361	0.465	0.559	39	202	73	9	5	113	7	30	21	19	1	1	32	5	5	""	12	""
2017	12560	1	465	UNLV	10	1872215	Stott, Bryson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872215	Fr	INF	54	54	""	0.294	0.359	0.379	31	214	63	11	2	81	1	29	22	""	1	""	24	12	2	""	4	""
2017	12560	1	465	UNLV	41	1659939	Rodriguez, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659939	Jr	INF	47	40	""	0.269	0.327	0.414	24	145	39	7	4	60	2	20	12	2	3	1	28	3	""	""	1	""
2017	12560	1	465	UNLV	24	1422971	Howard, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1422971	Sr	OF	45	28	""	0.274	0.338	0.452	22	124	34	8	1	56	4	23	10	2	""	1	30	1	""	""	1	""
2017	12560	1	465	UNLV	3	1772705	Esmay, Cooper	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772705	Sr	INF	35	19	""	0.230	0.284	0.368	12	87	20	6	""	32	2	10	6	1	1	""	21	2	""	""	""	""
2017	12560	1	465	UNLV	20	1659928	Bohall, Blaze	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659928	Jr	P	34	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	32	1772714	Pool, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772714	Sr	1B	31	15	""	0.292	0.368	0.462	8	65	19	2	""	30	3	9	7	2	2	""	20	2	""	""	""	""
2017	12560	1	465	UNLV	4	1659938	Anderson, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659938	Jr	INF	29	19	""	0.265	0.351	0.397	11	68	18	5	2	27	""	5	7	2	""	6	23	2	""	""	1	""
2017	12560	1	465	UNLV	11	1772709	Taormina, Vince	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772709	So	C	29	22	""	0.254	0.324	0.299	13	67	17	3	""	20	""	5	6	1	""	3	12	4	""	""	""	""
2017	12560	1	465	UNLV	1	1772704	Allen, Keyon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772704	Jr	OF	27	17	""	0.207	0.277	0.259	13	58	12	3	""	15	""	4	3	3	1	2	14	5	""	""	5	""
2017	12560	1	465	UNLV	9	1772708	Smith, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772708	So	OF	26	14	""	0.204	0.290	0.352	6	54	11	3	1	19	1	5	5	2	1	""	20	""	""	""	""	""
2017	12560	1	465	UNLV	48	1659936	Menendez, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659936	Jr	P	25	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	37	1872213	Schultz, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872213	Jr	P	23	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	35	1872210	Macove, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872210	Jr	INF	21	5	""	0.261	0.320	0.304	2	23	6	1	""	7	""	2	2	""	""	""	10	1	""	""	""	""
2017	12560	1	465	UNLV	22	1772712	Gerber, Tevita	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772712	So	P	21	7	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	23	1659934	Wilson, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659934	Jr	P	20	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	43	1772716	Richy, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772716	So	P	18	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	16	1872216	Strong, Alan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872216	Jr	P	15	14	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	47	1872212	Poole, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872212	Jr	P	14	14	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	39	1872207	Clark, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872207	Jr	P	14	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	12	1872209	Lewis, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872209	Fr	P	12	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	27	1772711	Robbins, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772711	So	OF	10	0	""	0.200	0.429	0.200	2	5	1	""	""	1	""	""	2	""	""	""	1	""	""	""	""	""
2017	12560	1	465	UNLV	33	1772715	Quaney, Larry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772715	So	P	9	6	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	36	1659930	Myers, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659930	Jr	P	8	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	29	1872214	Sepede, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872214	Jr	P	6	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	30	1772713	Maddux, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772713	So	P	4	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	465	UNLV	26	1872217	Summerhays, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872217	Jr	OF	2	0	""	0.000	0.500	0.000	2	1	""	""	""	0	""	""	1	""	""	""	""	""	""	""	""	""
2017	12560	1	10411	USC Upstate	9	1643971	Shimko, J.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1643971	Jr	OF	55	54	""	0.300	0.417	0.435	37	207	62	16	3	90	2	35	38	6	3	1	32	4	""	""	7	""
2017	12560	1	10411	USC Upstate	5	1880974	Bourke, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1880974	Fr	INF	51	51	""	0.287	0.361	0.333	26	174	50	4	2	58	""	21	22	1	5	9	31	3	2	""	2	""
2017	12560	1	10411	USC Upstate	6	1643968	Ortiz, Devon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1643968	So	INF	50	49	""	0.294	0.364	0.364	41	214	63	11	2	78	""	23	19	5	1	3	23	""	1	""	10	""
2017	12560	1	10411	USC Upstate	11	1880977	Schwertfeger, Russell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1880977	Jr	OF	50	49	""	0.278	0.322	0.366	33	194	54	3	4	71	2	29	11	2	1	2	47	4	4	""	12	""
2017	12560	1	10411	USC Upstate	36	1643959	Carpenter, Charlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1643959	Jr	INF	48	48	""	0.357	0.441	0.592	38	196	70	13	""	116	11	45	23	8	2	""	40	3	""	""	""	""
2017	12560	1	10411	USC Upstate	7	1880975	Harris, Drake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1880975	Fr	INF	48	43	""	0.237	0.310	0.302	20	169	40	7	2	51	""	13	15	3	""	5	47	1	1	""	2	""
2017	12560	1	10411	USC Upstate	3	1772073	Gilbert, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772073	Sr	INF	43	40	""	0.267	0.360	0.311	27	161	43	5	1	50	""	21	21	3	1	3	27	5	""	""	1	""
2017	12560	1	10411	USC Upstate	27	1772078	Brundage, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772078	So	OF	42	39	""	0.259	0.320	0.304	16	158	41	5	1	48	""	21	12	3	2	3	35	4	1	""	2	""
2017	12560	1	10411	USC Upstate	33	1542464	Miller, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1542464	Sr	C	41	34	""	0.207	0.321	0.315	16	111	23	3	""	35	3	19	14	5	1	3	38	3	""	""	1	""
2017	12560	1	10411	USC Upstate	15	1880979	Hawkins, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1880979	Fr	INF	35	32	""	0.318	0.381	0.341	18	132	42	3	""	45	""	14	10	4	1	5	21	3	""	""	""	""
2017	12560	1	10411	USC Upstate	8	1772074	Raiff, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772074	Sr	OF	31	27	""	0.323	0.447	0.438	19	96	31	5	""	42	2	17	22	2	3	3	27	""	1	""	2	""
2017	12560	1	10411	USC Upstate	29	1542458	Hathaway, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1542458	Sr	P	27	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	10411	USC Upstate	35	1880983	Campbell, Conner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1880983	Fr	P	23	9	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	10411	USC Upstate	31	1772081	Van Der Weide, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772081	So	P	23	3	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	10411	USC Upstate	17	1542450	Birklund, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1542450	Sr	P	23	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	10411	USC Upstate	23	1542451	Boocock, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1542451	Sr	P	22	3	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
