year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12360	2	9081	Concordia-St. Paul	11	1750900	Horstmann, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1750900	Fr	INF	4	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	9081	Concordia-St. Paul	4	1535265	Hebig, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1535265	Sr	INF	4	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	9081	Concordia-St. Paul	49	1750902	Kressler, Jeffrey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1750902	Fr	C	2	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	9081	Concordia-St. Paul	3	1658052	Minser, Bram	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658052	So	INF	1	0	""	1	""	27.00	1.0	3	3	3	1	1	""	7	6	1	""	""	""	""	""	""	""	""	""	""	25	1	1	""	""	""	1
2016	12360	2	9081	Concordia-St. Paul	33	1750897	Flippen, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1750897	So	P	1	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	9081	Concordia-St. Paul	12	1750903	Marek, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1750903	Fr	OF	1	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	9081	Concordia-St. Paul	41	1750898	Fossum, Brad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1750898	Fr	INF	1	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	9081	Concordia-St. Paul	39	1535264	Courtney, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1535264	Jr	C	1	0	""	1	""	9.00	1.0	3	1	1	0	1	""	6	6	""	""	""	1	""	""	""	""	""	""	""	25	""	2	""	""	""	1
2016	12360	2	174	Davis & Elkins	5	1763111	Wood, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763111	N/A	3B	48	45	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	174	Davis & Elkins	19	1531192	Honeycutt, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1531192	Jr	P	48	47	""	15	13	7.59	64.0	105	71	54	36	53	""	338	286	21	4	1	6	10	7	1	2	""	6	3	343	83	43	2	10	""	12
2016	12360	2	174	Davis & Elkins	31	1763109	McKinney, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763109	N/A	DH	48	46	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	174	Davis & Elkins	18	1763108	VanNoy, Lance	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763108	N/A	LF	48	48	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	174	Davis & Elkins	9	1442403	Kendrick, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1442403	Sr	OF	47	44	""	7	""	4.70	7.2	7	4	4	4	4	""	33	28	3	""	1	""	3	""	""	7	3	1	""	20	6	12	""	""	""	2
2016	12360	2	174	Davis & Elkins	8	1442401	Butts, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1442401	Sr	C	45	40	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	174	Davis & Elkins	11	1442405	Phelps, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1442405	Sr	SS	45	45	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	174	Davis & Elkins	14	1639591	Mason, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1639591	So	P	43	39	""	6	""	7.04	7.2	15	7	6	9	7	""	47	35	3	1	1	2	""	2	""	8	6	""	1	41	5	9	""	""	""	4
2016	12360	2	174	Davis & Elkins	24	1763106	Oliver, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763106	N/A	RF	42	37	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	174	Davis & Elkins	21	1763110	Eastin, Bragg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763110	N/A	DH	41	33	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	174	Davis & Elkins	17	1531198	Williamson, Forrest	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1531198	Jr	P	21	0	""	21	""	5.45	33.0	38	30	20	13	20	""	163	139	7	1	4	2	2	9	""	14	8	2	""	131	30	45	2	1	""	5
2016	12360	2	174	Davis & Elkins	34	1763113	Scott, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763113	N/A	P	18	4	""	18	4	9.93	29.0	45	37	32	25	14	""	161	123	10	1	1	5	4	10	""	8	4	3	""	136	34	31	""	4	""	4
2016	12360	2	174	Davis & Elkins	30	1763114	Luker, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763114	N/A	P	18	3	""	18	3	9.00	38.0	52	40	38	14	15	""	186	149	10	2	2	5	4	18	""	17	7	""	5	200	27	58	2	1	1	7
2016	12360	2	174	Davis & Elkins	2	1639586	Arbogast, Owen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1639586	So	P	17	0	""	16	""	10.29	21.0	40	24	24	9	9	""	108	94	6	5	""	5	4	3	""	20	7	""	2	36	19	25	""	1	""	1
2016	12360	2	174	Davis & Elkins	10	1763112	Bradfield, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763112	N/A	P	17	15	""	15	14	4.04	93.2	92	56	42	48	53	""	415	347	17	4	3	3	5	11	""	""	""	4	5	275	112	86	5	8	""	17
2016	12360	2	174	Davis & Elkins	3	1639590	Main, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1639590	So	P	17	15	""	16	14	8.87	67.0	101	73	66	44	36	""	345	291	23	8	""	3	5	3	""	1	1	4	3	217	85	65	2	10	""	12
2016	12360	2	174	Davis & Elkins	6	1775314	Ray, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1775314	N/A	C	15	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	174	Davis & Elkins	4	1639589	Johnson, Al	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1639589	So	OF	13	8	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	174	Davis & Elkins	12	1763107	Santamaria, Manuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763107	N/A	2B	9	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	34	1755225	Robertson, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755225	Sr	OF	59	59	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	7	1427082	Pickard, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1427082	Sr	C	59	59	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	12	1653986	Cummins, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653986	Sr	OF	59	59	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	20	1653988	Giambrone, Trent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653988	Sr	INF	59	59	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	27	1653991	Swiney, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653991	Sr	OF	59	59	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	42	1654001	Welch, Colton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654001	Sr	1B	59	56	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	21	1653989	Gill, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653989	Sr	INF	58	58	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	31	1653996	Santiago, Erick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653996	Sr	INF	57	54	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	16	1307528	Barrett, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1307528	Sr	C	35	25	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	25	1755215	Glore, Dakota	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755215	Jr	OF	32	18	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	13	1654002	Burney, Juwan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654002	So	INF	26	15	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	24	1755211	St. Pierre, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755211	Jr	INF	22	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	1	1307516	McClain, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1307516	Sr	OF	22	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	36	1755218	Howell, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755218	Jr	P	18	1	""	18	1	3.93	34.1	35	17	15	15	45	""	153	135	2	""	""	3	6	3	""	21	7	""	""	395	27	26	1	3	3	14
2016	12360	2	181	Delta St.	39	1654000	Brumfield, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654000	Sr	P	17	4	""	17	4	3.64	29.2	29	12	12	9	38	""	127	115	3	2	""	2	1	2	""	15	3	""	1	330	13	35	3	1	4	11
2016	12360	2	181	Delta St.	19	1755210	Moats, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755210	Jr	P	16	16	""	16	16	2.65	112.0	106	43	33	25	115	1	466	430	9	2	3	8	9	6	""	""	""	3	2	1019	109	98	12	3	""	39
2016	12360	2	181	Delta St.	9	1755205	Hobbs, Tre	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755205	Jr	P	16	16	""	16	16	3.18	102.0	118	51	36	30	70	1	455	411	18	1	1	6	7	3	1	""	""	7	4	1042	126	96	13	2	""	17
2016	12360	2	181	Delta St.	29	1653993	Vincent, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653993	Jr	P	15	12	""	15	12	5.17	76.2	83	52	44	26	55	""	339	299	10	3	""	10	6	4	""	""	""	7	3	649	95	68	5	5	""	19
2016	12360	2	181	Delta St.	30	1755216	Beard, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755216	Jr	P	15	4	""	15	4	2.21	40.2	32	11	10	16	30	""	165	143	6	""	""	4	7	5	""	9	4	1	""	348	55	26	2	1	""	11
2016	12360	2	181	Delta St.	3	1653984	Stanley, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653984	Sr	INF	15	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	32	1307553	Blocker, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1307553	Sr	P	13	0	""	13	""	5.94	16.2	18	12	11	7	11	""	77	65	4	""	""	1	4	4	""	6	2	1	""	147	19	15	2	""	""	6
2016	12360	2	181	Delta St.	10	1755206	Johnston, Bryant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755206	Jr	P	10	0	""	10	""	8.64	8.1	10	11	8	8	4	""	45	34	1	""	""	""	2	3	""	6	4	""	""	117	13	6	1	2	""	2
2016	12360	2	181	Delta St.	17	1755208	Bryan, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755208	Jr	C	9	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	40	1755220	Osbon, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755220	Jr	P	9	3	""	9	3	1.61	28.0	24	5	5	7	27	""	109	98	2	""	""	1	""	""	""	4	""	4	""	305	19	33	3	""	1	8
2016	12360	2	181	Delta St.	28	1755233	Chambley, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755233	Jr	P	7	2	""	7	2	7.84	10.1	14	12	9	9	9	""	57	45	1	""	""	1	4	1	""	5	3	2	""	202	7	12	""	""	""	2
2016	12360	2	181	Delta St.	35	1755217	Wilson, Devontae	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755217	Jr	P	7	0	""	7	""	4.26	12.2	15	10	6	6	6	""	58	48	1	""	1	1	1	1	""	3	1	2	1	78	14	15	""	""	""	2
2016	12360	2	181	Delta St.	11	1653985	Stringer, Westin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653985	Sr	P	5	0	""	5	""	3.52	7.2	6	4	3	5	5	""	32	26	1	""	""	""	1	""	""	""	""	1	""	83	6	9	""	""	""	""
2016	12360	2	181	Delta St.	14	1755207	Morgan, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755207	Jr	INF	4	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	37	1653998	Rice, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653998	Sr	P	3	1	""	3	1	4.00	9.0	16	10	4	2	3	""	45	42	7	""	1	2	""	""	""	1	1	1	""	138	13	10	""	""	""	1
2016	12360	2	181	Delta St.	43	1536163	Paden, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1536163	Sr	OF	3	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	4	1755203	Clayton, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755203	Fr	C	1	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	181	Delta St.	2	1755202	Mullins, Cade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755202	Fr	OF	1	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	2	1544468	McLaughlin, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1544468	Jr	2B	54	54	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	7	1654942	Morache, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654942	Sr	SS	54	54	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	17	1654965	Hall, Samuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654965	Sr	1B	53	53	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	24	1763593	Hill II, Jerome	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763593	Jr	OF	53	40	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	1	1551558	Bice, Miles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1551558	Jr	OF	51	47	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	16	1544472	Kamachi, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1544472	Jr	OF	49	48	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	27	1763595	Rodriguez, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763595	Jr	OF	48	45	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	12	1763588	Lucero, Reece	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763588	Jr	C	41	32	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	30	1763602	Reineke, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763602	Jr	OF	36	8	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	8	1654975	Hall, Hayes	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654975	So	INF	34	15	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	5	1654945	Davison, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654945	So	C	32	23	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	23	1654977	Gust, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654977	So	1B	32	22	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	29	1763601	Feist, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763601	Fr	INF	31	21	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	4	1763586	Mildenberg, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763586	Jr	3B	28	23	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	6	1654964	Brost, Kolton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654964	Sr	P	27	3	""	27	3	4.26	38.0	41	24	18	9	33	""	165	148	8	""	""	4	3	3	""	19	8	3	2	496	31	44	3	1	1	3
2016	12360	2	30095	Dixie St.	46	1763609	Greer, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763609	Sr	P	23	0	""	23	""	1.27	28.1	26	7	4	5	17	""	115	105	4	""	""	""	1	2	1	7	1	2	1	310	38	24	3	2	9	5
2016	12360	2	30095	Dixie St.	34	1654967	Alderman, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654967	Sr	P	16	3	""	16	3	2.74	23.0	23	12	7	6	23	""	109	90	1	2	1	1	6	10	""	11	7	2	1	332	26	15	3	1	2	4
2016	12360	2	30095	Dixie St.	21	1763591	Burdett, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763591	Jr	P	15	0	""	15	""	1.89	19.0	18	6	4	4	9	""	80	72	2	""	""	""	2	2	""	9	1	""	2	218	18	26	1	""	1	1
2016	12360	2	30095	Dixie St.	19	1763590	Hilty, Mason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763590	Jr	P	14	12	""	14	12	3.59	77.2	76	33	31	16	72	""	327	296	20	2	""	6	5	5	""	6	1	4	6	983	82	73	10	1	""	22
2016	12360	2	30095	Dixie St.	33	1654970	File, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654970	So	P	14	14	""	14	14	2.99	90.1	81	39	30	30	74	1	385	343	11	""	""	9	8	2	""	""	""	9	1	1081	83	103	6	1	""	16
2016	12360	2	30095	Dixie St.	13	1654941	Rosales-Rodarte, Jose	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654941	Jr	P	14	0	""	14	""	2.31	11.2	5	6	3	7	3	""	50	40	1	""	2	""	""	1	""	17	2	1	1	169	14	17	1	""	""	""
2016	12360	2	30095	Dixie St.	14	1763589	Abrath, Chance	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763589	Sr	P	14	7	""	14	7	5.10	42.1	46	30	24	20	29	1	196	164	2	""	1	6	2	6	1	4	1	5	1	591	48	42	3	4	""	8
2016	12360	2	30095	Dixie St.	11	1763587	Cloward, Kade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763587	Fr	INF	13	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	28	1763600	Williams, Walker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763600	Jr	P	13	0	""	13	""	1.90	23.2	22	5	5	8	11	""	102	89	3	""	""	""	2	1	""	6	1	3	1	335	32	25	2	""	""	5
2016	12360	2	30095	Dixie St.	48	1763610	Hannay, Preston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763610	Fr	P	13	5	""	13	5	3.82	35.1	43	16	15	9	18	""	152	139	7	""	""	""	2	""	""	8	4	4	""	512	56	19	3	1	""	3
2016	12360	2	30095	Dixie St.	35	1763606	Hardman, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763606	Jr	P	10	2	""	10	2	4.19	19.1	18	13	9	9	13	""	88	73	3	""	""	1	3	2	""	6	4	2	2	257	21	24	2	1	2	""
2016	12360	2	30095	Dixie St.	18	1654944	Pope, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654944	So	P	9	8	""	9	8	3.98	40.2	42	25	18	9	27	""	179	155	9	""	""	6	""	6	""	""	""	9	""	529	59	30	3	2	""	4
2016	12360	2	30095	Dixie St.	22	1776294	Harper, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776294	Fr	C	9	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	32	1654969	Howell, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654969	Jr	P	7	0	""	7	""	8.53	6.1	10	8	6	4	1	""	33	27	2	""	""	""	""	1	""	6	3	1	""	105	9	7	""	""	""	""
2016	12360	2	30095	Dixie St.	40	1763607	Tait, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763607	So	P	6	0	""	6	""	4.26	6.1	6	5	3	2	6	""	33	27	1	""	""	""	""	3	""	2	""	""	1	104	6	7	""	""	""	""
2016	12360	2	30095	Dixie St.	26	1763594	Raymond, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763594	Fr	INF	4	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30095	Dixie St.	44	1763608	Marinch, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763608	Sr	P	4	0	""	4	""	13.50	4.0	6	6	6	2	3	""	19	17	2	""	1	""	""	""	""	""	""	""	""	88	6	2	""	""	""	""
