year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12560	174	Davis & Elkins	-	Totals	-	-	-	-	""	""	""	7.23	336.0	""	460	325	270	154	224	2	1687	1410	92	9	6	32	64	73	6	""	""	26	22	""	374	353	""	""	""	56
2017	12560	174	Davis & Elkins	-	Opponent Totals	-	-	-	-	""	""	""	3.31	354.0	""	341	168	130	135	224	4	1571	1338	46	4	""	5	39	53	3	""	""	34	11	""	392	372	""	""	""	81
2017	12560	181	Delta St.	-	Totals	-	-	-	-	""	""	""	4.36	487.1	""	539	295	236	164	414	6	2198	1931	81	11	3	31	49	61	2	""	""	27	14	""	549	416	""	""	""	112
2017	12560	181	Delta St.	-	Opponent Totals	-	-	-	-	""	""	""	7.01	475.1	""	625	448	370	202	271	2	2345	1990	106	9	17	64	73	112	3	""	""	14	27	""	458	615	""	""	""	79
2017	12560	30095	Dixie St.	-	Totals	-	-	-	-	""	""	""	3.80	456.2	""	442	238	193	148	343	7	1963	1739	78	10	5	35	31	25	2	""	""	37	14	""	482	483	""	""	""	89
2017	12560	30095	Dixie St.	-	Opponent Totals	-	-	-	-	""	""	""	6.78	442.1	""	609	415	333	226	277	1	2174	1793	107	14	6	37	69	42	6	""	""	73	38	""	487	479	""	""	""	79
2017	12560	8956	Dominican (NY)	-	Totals	-	-	-	-	""	""	""	4.67	424.0	""	452	282	220	160	299	7	1928	1661	83	20	2	19	48	57	4	""	""	28	22	""	442	460	""	""	""	110
2017	12560	8956	Dominican (NY)	-	Opponent Totals	-	-	-	-	""	""	""	4.75	430.1	""	476	297	227	223	334	""	2014	1680	86	10	10	12	43	51	6	""	""	34	26	""	466	407	""	""	""	120
2017	12560	1057	Drury	-	Totals	-	-	-	-	""	""	""	4.65	470.1	""	504	286	243	160	352	4	2093	1817	89	21	4	29	33	61	2	""	""	38	17	""	550	418	""	""	""	96
2017	12560	1057	Drury	-	Opponent Totals	-	-	-	-	""	""	""	6.00	460.1	""	578	358	307	197	330	1	2157	1864	87	18	12	37	30	47	11	""	""	35	14	""	462	476	""	""	""	74
2017	12560	8965	East Central	-	Totals	-	-	-	-	""	""	""	6.03	321.0	""	396	281	215	156	234	1	1580	1315	69	9	7	28	22	46	""	""	""	38	24	""	296	382	""	""	""	61
2017	12560	8965	East Central	-	Opponent Totals	-	-	-	-	""	""	""	4.77	326.2	""	329	198	173	151	266	5	1474	1253	65	8	2	21	33	33	""	""	""	27	10	""	319	341	""	""	""	78
2017	12560	197	East Stroudsburg	-	Totals	-	-	-	-	""	""	""	5.34	349.0	""	407	246	207	148	285	1	1619	1399	72	14	6	26	23	41	6	""	""	14	16	""	342	359	""	""	""	96
2017	12560	197	East Stroudsburg	-	Opponent Totals	-	-	-	-	""	""	""	5.89	350.0	""	409	271	229	182	339	1	1660	1410	91	7	2	34	35	47	3	""	""	5	15	""	309	339	""	""	""	100
2017	12560	206	Eastern N.M.	-	Totals	-	-	-	-	""	""	""	4.31	382.0	""	346	213	183	210	435	3	1714	1430	68	9	7	21	71	48	""	""	""	14	11	""	354	296	""	""	""	107
2017	12560	206	Eastern N.M.	-	Opponent Totals	-	-	-	-	""	""	""	7.48	380.1	""	526	395	316	226	282	1	1947	1599	90	13	4	32	45	58	3	""	""	45	19	""	409	378	""	""	""	86
2017	12560	208	Eckerd	-	Totals	-	-	-	-	""	""	""	6.30	438.2	""	510	378	307	264	397	1	2105	1758	89	8	3	62	80	47	1	""	""	13	22	""	363	472	""	""	""	109
2017	12560	208	Eckerd	-	Opponent Totals	-	-	-	-	""	""	""	4.19	438.1	""	474	279	204	169	410	1	1984	1715	85	7	4	26	48	59	3	""	""	18	21	""	425	399	""	""	""	118
2017	12560	9680	Embry-Riddle (FL)	-	Totals	-	-	-	-	""	""	""	7.01	421.0	""	581	429	328	218	308	""	2125	1771	108	12	4	36	70	74	1	""	""	28	33	""	409	464	""	""	""	90
2017	12560	9680	Embry-Riddle (FL)	-	Opponent Totals	-	-	-	-	""	""	""	4.91	429.0	""	480	296	234	187	383	1	1971	1704	94	15	4	29	66	33	1	""	""	18	26	""	385	460	""	""	""	95
2017	12560	30193	Emmanuel (GA)	-	Totals	-	-	-	-	""	""	""	8.32	411.0	""	572	432	380	247	315	1	2105	1730	98	9	7	44	66	83	2	""	""	31	14	""	438	399	""	""	""	98
2017	12560	30193	Emmanuel (GA)	-	Opponent Totals	-	-	-	-	""	""	""	5.21	423.1	""	465	288	245	201	353	4	1951	1671	76	10	3	26	35	36	2	""	""	30	12	""	427	416	""	""	""	115
2017	12560	1071	Emporia St.	-	Totals	-	-	-	-	""	""	""	4.60	487.1	""	555	279	249	150	355	7	2158	1915	80	10	4	44	31	44	2	""	""	34	15	""	522	496	""	""	""	92
2017	12560	1071	Emporia St.	-	Opponent Totals	-	-	-	-	""	""	""	7.55	473.0	""	635	500	397	269	369	""	2337	1969	115	24	8	63	53	52	3	""	""	21	25	""	508	446	""	""	""	132
2017	12560	1072	Erskine	-	Totals	-	-	-	-	""	""	""	4.55	415.1	""	441	261	210	152	435	1	1870	1638	66	7	4	48	43	38	5	""	""	25	15	""	370	382	""	""	""	142
2017	12560	1072	Erskine	-	Opponent Totals	-	-	-	-	""	""	""	5.12	418.2	""	494	301	238	144	245	3	1918	1672	83	6	""	49	39	43	4	""	""	33	26	""	457	473	""	""	""	74
2017	12560	1076	Fairmont St.	-	Totals	-	-	-	-	""	""	""	6.12	413.1	""	482	351	281	211	330	5	1998	1692	91	5	8	34	52	62	3	""	""	17	16	""	427	416	""	""	""	94
2017	12560	1076	Fairmont St.	-	Opponent Totals	-	-	-	-	""	""	""	6.32	412.2	""	516	380	290	165	310	4	1965	1676	92	17	3	36	48	57	3	""	""	39	27	""	429	426	""	""	""	94
2017	12560	23157	Felician	-	Totals	-	-	-	-	""	""	""	3.58	412.1	""	346	208	164	192	329	5	1806	1519	53	14	2	19	61	51	6	""	""	24	20	""	409	433	""	""	""	92
2017	12560	23157	Felician	-	Opponent Totals	-	-	-	-	""	""	""	5.65	404.2	""	504	341	254	154	288	1	1947	1662	104	27	5	25	60	62	""	""	""	44	23	""	432	430	""	""	""	72
2017	12560	1079	Findlay	-	Totals	-	-	-	-	""	""	""	4.43	310.2	""	336	185	153	156	317	1	1426	1226	48	5	5	37	33	22	""	""	""	16	6	""	275	291	""	""	""	104
2017	12560	1079	Findlay	-	Opponent Totals	-	-	-	-	""	""	""	3.29	331.0	""	338	162	121	99	285	8	1465	1295	59	7	4	7	24	34	5	""	""	25	12	""	352	296	""	""	""	98
2017	12560	233	Fla. Southern	-	Totals	-	-	-	-	""	""	""	4.22	458.2	""	438	255	215	133	481	5	1992	1784	70	4	4	57	41	49	2	""	""	12	14	""	365	467	""	""	""	143
2017	12560	233	Fla. Southern	-	Opponent Totals	-	-	-	-	""	""	""	6.62	450.0	""	590	404	331	235	409	""	2226	1882	87	7	5	81	55	71	4	""	""	14	24	""	398	462	""	""	""	115
2017	12560	30092	Flagler	-	Totals	-	-	-	-	""	""	""	5.10	463.2	""	542	312	263	155	402	4	2087	1834	83	7	3	54	55	45	1	""	""	35	16	""	421	470	""	""	""	124
2017	12560	30092	Flagler	-	Opponent Totals	-	-	-	-	""	""	""	5.78	457.2	""	553	344	294	181	362	4	2145	1867	108	6	5	40	60	60	3	""	""	11	26	""	467	481	""	""	""	97
2017	12560	230	Florida Tech	-	Totals	-	-	-	-	""	""	""	4.12	437.0	""	469	261	200	135	379	1	1937	1715	72	3	""	38	38	56	3	""	""	21	10	""	487	365	""	""	""	122
2017	12560	230	Florida Tech	-	Opponent Totals	-	-	-	-	""	""	""	5.88	433.1	""	522	338	283	239	389	1	2059	1736	99	10	5	51	53	34	3	""	""	28	22	""	375	453	""	""	""	129
2017	12560	9011	Fort Hays St.	-	Totals	-	-	-	-	""	""	""	8.05	395.2	""	555	436	354	226	238	1	2010	1683	94	11	8	61	57	51	2	""	""	28	22	""	434	441	""	""	""	69
2017	12560	9011	Fort Hays St.	-	Opponent Totals	-	-	-	-	""	""	""	4.05	408.2	""	425	232	184	140	377	4	1810	1586	83	9	5	41	36	34	2	""	""	37	12	""	418	368	""	""	""	107
2017	12560	1085	Francis Marion	-	Totals	-	-	-	-	""	""	""	4.32	404.0	""	450	230	194	155	325	4	1825	1583	73	11	1	19	27	43	4	""	""	34	10	""	393	414	""	""	""	100
2017	12560	1085	Francis Marion	-	Opponent Totals	-	-	-	-	""	""	""	4.46	395.1	""	443	266	196	198	283	3	1869	1555	50	6	2	19	47	46	2	""	""	46	23	""	417	427	""	""	""	81
2017	12560	241	Franklin Pierce	-	Totals	-	-	-	-	""	""	""	3.01	419.0	""	363	183	140	138	406	7	1806	1564	66	7	8	12	41	70	2	""	""	23	10	""	444	338	""	""	""	121
2017	12560	241	Franklin Pierce	-	Opponent Totals	-	-	-	-	""	""	""	5.29	409.2	""	485	320	241	157	301	2	1906	1650	86	13	6	23	48	58	3	""	""	21	19	""	437	408	""	""	""	90
2017	12560	30147	Fresno Pacific	-	Totals	-	-	-	-	""	""	""	5.65	381.0	""	415	271	239	241	231	2	1808	1442	64	16	9	32	65	65	7	""	""	40	18	""	354	476	""	""	""	70
2017	12560	30147	Fresno Pacific	-	Opponent Totals	-	-	-	-	""	""	""	4.34	382.0	""	404	248	184	152	288	3	1725	1494	86	7	2	17	49	36	4	""	""	28	15	""	427	371	""	""	""	75
2017	12560	1097	Ga. Southwestern	-	Totals	-	-	-	-	""	""	""	6.82	422.0	""	531	420	320	280	289	3	2136	1743	93	12	12	43	56	52	""	""	""	31	30	""	412	495	""	""	""	75
2017	12560	1097	Ga. Southwestern	-	Opponent Totals	-	-	-	-	""	""	""	5.19	426.2	""	515	309	246	201	308	1	2024	1728	82	10	4	26	53	48	4	""	""	21	26	""	447	441	""	""	""	101
2017	12560	246	Gannon	-	Totals	-	-	-	-	""	""	""	6.53	304.2	""	375	261	221	152	243	2	1484	1242	80	2	""	39	50	58	3	""	""	17	15	""	298	323	""	""	""	53
2017	12560	246	Gannon	-	Opponent Totals	-	-	-	-	""	""	""	5.71	306.0	""	392	257	194	139	222	2	1493	1274	70	11	3	20	59	44	2	""	""	19	14	""	354	284	""	""	""	67
2017	12560	1096	Georgia College	-	Totals	-	-	-	-	""	""	""	4.68	434.1	""	511	269	226	130	296	3	1951	1732	80	2	3	48	45	35	6	""	""	29	24	""	453	475	""	""	""	94
2017	12560	1096	Georgia College	-	Opponent Totals	-	-	-	-	""	""	""	8.74	422.1	""	671	486	410	191	216	""	2168	1874	126	16	7	59	64	46	2	""	""	18	39	""	425	562	""	""	""	62
2017	12560	1098	Glenville St.	-	Totals	-	-	-	-	""	""	""	6.51	374.2	""	482	329	271	194	224	3	1816	1535	84	13	4	47	38	37	""	""	""	23	26	""	384	450	""	""	""	57
2017	12560	1098	Glenville St.	-	Opponent Totals	-	-	-	-	""	""	""	3.70	384.2	""	384	215	158	173	296	3	1717	1491	73	3	3	13	34	26	1	""	""	13	14	""	375	410	""	""	""	96
2017	12560	8366	Goldey-Beacom	-	Totals	-	-	-	-	""	""	""	7.54	336.2	""	471	388	282	202	203	""	1764	1449	92	11	11	25	77	65	1	""	""	29	18	""	369	387	""	""	""	60
2017	12560	8366	Goldey-Beacom	-	Opponent Totals	-	-	-	-	""	""	""	4.24	352.0	""	332	219	166	155	293	6	1579	1336	50	17	1	20	36	38	5	""	""	28	22	""	358	350	""	""	""	92
2017	12560	262	Grand Valley St.	-	Totals	-	-	-	-	""	""	""	4.72	423.1	""	453	287	222	152	358	1	1927	1694	94	12	7	38	39	34	1	""	""	26	20	""	432	423	""	""	""	105
2017	12560	262	Grand Valley St.	-	Opponent Totals	-	-	-	-	""	""	""	6.05	422.1	""	547	359	284	159	392	3	2003	1767	117	13	8	46	43	30	""	""	""	29	18	""	420	390	""	""	""	105
2017	12560	1116	Harding	-	Totals	-	-	-	-	""	""	""	5.96	420.0	""	484	310	278	181	267	2	1956	1670	94	15	7	39	44	53	5	""	""	28	23	""	458	472	""	""	""	71
2017	12560	1116	Harding	-	Opponent Totals	-	-	-	-	""	""	""	4.33	424.0	""	409	242	204	179	332	7	1912	1597	52	7	3	20	47	84	4	""	""	30	22	""	436	433	""	""	""	70
2017	12560	2697	Hawaii Hilo	-	Totals	-	-	-	-	""	""	""	6.95	322.1	""	433	318	249	142	166	1	1597	1321	81	10	5	23	36	68	1	""	""	41	24	""	352	379	""	""	""	44
2017	12560	2697	Hawaii Hilo	-	Opponent Totals	-	-	-	-	""	""	""	3.64	334.0	""	303	163	135	134	229	4	1458	1217	53	6	3	10	38	53	7	""	""	41	13	""	350	351	""	""	""	69
2017	12560	2696	Hawaii Pacific	-	Totals	-	-	-	-	""	""	""	4.27	402.2	""	410	252	191	146	335	4	1818	1550	85	10	7	16	37	51	6	""	""	44	26	""	437	367	""	""	""	94
2017	12560	2696	Hawaii Pacific	-	Opponent Totals	-	-	-	-	""	""	""	4.40	402.2	""	407	258	197	156	256	5	1819	1550	71	17	4	14	48	55	2	""	""	30	28	""	412	469	""	""	""	78
2017	12560	1123	Henderson St.	-	Totals	-	-	-	-	""	""	""	4.20	452.2	""	446	241	211	138	382	8	1979	1748	103	13	2	31	32	40	6	""	""	38	14	""	435	497	""	""	""	112
2017	12560	1123	Henderson St.	-	Opponent Totals	-	-	-	-	""	""	""	4.82	446.1	""	473	297	239	207	408	3	2082	1734	79	6	6	29	53	94	5	""	""	25	22	""	385	468	""	""	""	112
2017	12560	280	Hillsdale	-	Totals	-	-	-	-	""	""	""	6.43	387.2	""	498	348	277	143	282	1	1884	1633	110	13	5	51	46	62	2	""	""	19	25	""	398	425	""	""	""	77
2017	12560	280	Hillsdale	-	Opponent Totals	-	-	-	-	""	""	""	5.92	392.1	""	445	329	258	213	366	5	1864	1572	81	12	5	50	72	45	7	""	""	10	24	""	348	389	""	""	""	124
2017	12560	30175	Holy Names	-	Totals	-	-	-	-	""	""	""	6.50	411.0	""	512	372	297	179	249	1	1968	1669	132	8	4	27	41	57	4	""	""	34	29	""	395	516	""	""	""	67
2017	12560	30175	Holy Names	-	Opponent Totals	-	-	-	-	""	""	""	3.38	420.1	""	378	210	158	179	413	5	1863	1615	56	9	5	23	48	37	1	""	""	24	7	""	375	425	""	""	""	117
2017	12560	30050	Ill.-Springfield	-	Totals	-	-	-	-	""	""	""	4.86	437.0	""	465	303	236	196	341	3	2023	1712	72	18	9	36	43	57	4	""	""	43	14	""	439	468	""	""	""	91
2017	12560	30050	Ill.-Springfield	-	Opponent Totals	-	-	-	-	""	""	""	7.01	432.2	""	576	411	337	203	346	1	2107	1813	110	19	5	70	54	50	3	""	""	23	18	""	456	418	""	""	""	118
2017	12560	307	Indiana (PA)	-	Totals	-	-	-	-	""	""	""	6.11	332.2	""	413	284	226	178	266	2	1634	1372	63	8	1	28	46	57	2	""	""	9	16	""	318	345	""	""	""	65
2017	12560	307	Indiana (PA)	-	Opponent Totals	-	-	-	-	""	""	""	5.22	338.0	""	381	252	196	158	302	4	1573	1368	61	14	3	36	44	25	1	""	""	12	9	""	326	329	""	""	""	71
2017	12560	332	Kentucky St.	-	Totals	-	-	-	-	""	""	""	7.91	404.0	""	600	458	355	225	245	1	2089	1733	148	12	11	45	72	78	5	""	""	28	25	""	415	462	""	""	""	42
2017	12560	332	Kentucky St.	-	Opponent Totals	-	-	-	-	""	""	""	5.24	410.2	""	500	349	239	204	308	2	1990	1680	96	13	11	12	64	61	3	""	""	19	25	""	423	418	""	""	""	62
2017	12560	30051	King (TN)	-	Totals	-	-	-	-	""	""	""	5.94	344.0	""	400	278	227	137	309	1	1613	1399	95	13	5	29	43	52	""	""	""	15	10	""	343	324	""	""	""	84
2017	12560	30051	King (TN)	-	Opponent Totals	-	-	-	-	""	""	""	4.71	349.2	""	411	240	183	159	257	4	1648	1398	67	8	4	21	35	39	2	""	""	33	18	""	356	375	""	""	""	86
2017	12560	339	Kutztown	-	Totals	-	-	-	-	""	""	""	5.13	352.2	""	392	251	201	156	333	1	1642	1392	79	7	4	16	62	52	3	""	""	23	18	""	310	359	""	""	""	112
2017	12560	339	Kutztown	-	Opponent Totals	-	-	-	-	""	""	""	3.41	361.1	""	346	181	137	133	342	7	1576	1373	47	12	1	11	30	35	1	""	""	24	11	""	376	297	""	""	""	106
2017	12560	333	Ky. Wesleyan	-	Totals	-	-	-	-	""	""	""	4.60	422.1	""	498	252	216	152	326	5	1932	1673	93	13	2	21	47	54	2	""	""	38	14	""	446	414	""	""	""	104
2017	12560	333	Ky. Wesleyan	-	Opponent Totals	-	-	-	-	""	""	""	5.86	422.2	""	522	346	275	168	273	1	2056	1727	87	18	2	33	45	106	3	""	""	35	20	""	484	445	""	""	""	78
2017	12560	362	LIU Post	-	Totals	-	-	-	-	""	""	""	4.31	440.1	""	459	253	211	201	330	3	1983	1695	66	7	6	26	46	43	""	""	""	25	16	""	447	455	""	""	""	110
2017	12560	362	LIU Post	-	Opponent Totals	-	-	-	-	""	""	""	4.72	434.1	""	472	289	228	177	327	5	1991	1713	82	10	7	30	54	56	10	""	""	22	19	""	476	426	""	""	""	110
2017	12560	2746	Lake Erie	-	Totals	-	-	-	-	""	""	""	8.82	375.1	""	573	444	368	221	317	""	1963	1640	130	7	11	52	64	59	8	""	""	23	20	""	380	359	""	""	""	98
2017	12560	2746	Lake Erie	-	Opponent Totals	-	-	-	-	""	""	""	5.10	388.0	""	448	265	220	176	329	2	1805	1553	78	3	8	31	33	47	1	""	""	18	10	""	379	364	""	""	""	109
2017	12560	1167	Lander	-	Totals	-	-	-	-	""	""	""	5.96	448.2	""	512	350	297	242	402	2	2149	1801	93	12	5	49	88	63	2	""	""	14	29	""	453	433	""	""	""	111
2017	12560	1167	Lander	-	Opponent Totals	-	-	-	-	""	""	""	5.76	451.1	""	473	343	289	219	518	2	2083	1779	104	8	9	68	57	59	""	""	""	8	18	""	297	466	""	""	""	146
2017	12560	347	Lane	-	Totals	-	-	-	-	""	""	""	10.04	264.1	""	356	402	295	278	174	""	1524	1127	66	9	8	42	33	67	1	""	""	22	29	""	243	322	""	""	""	45
2017	12560	347	Lane	-	Opponent Totals	-	-	-	-	""	""	""	4.48	273.0	""	286	185	136	108	291	2	1251	1083	47	7	1	21	17	41	""	""	""	11	8	""	255	229	""	""	""	70
2017	12560	349	Le Moyne	-	Totals	-	-	-	-	""	""	""	2.61	369.2	""	316	148	107	142	345	7	1609	1378	41	8	1	16	32	46	1	""	""	36	7	""	379	340	""	""	""	81
2017	12560	349	Le Moyne	-	Opponent Totals	-	-	-	-	""	""	""	4.31	370.0	""	347	224	177	204	329	3	1697	1385	61	9	4	20	36	53	""	""	""	31	24	""	358	359	""	""	""	117
2017	12560	350	LeMoyne-Owen	-	Totals	-	-	-	-	""	""	2	7.98	309.0	""	424	363	274	221	180	""	1621	1306	89	18	8	19	68	47	""	""	""	19	29	437	332	333	""	""	""	50
2017	12560	350	LeMoyne-Owen	-	Opponent Totals	-	-	-	-	""	""	2	4.04	316.2	""	300	223	142	170	260	3	1450	1217	42	7	6	11	45	43	""	""	""	11	12	575	352	238	""	""	""	75
2017	12560	30013	Lee	-	Totals	-	-	-	-	""	""	""	4.20	416.0	""	424	251	194	174	323	4	1886	1608	66	10	6	25	58	56	3	""	""	32	16	""	433	420	""	""	""	83
2017	12560	30013	Lee	-	Opponent Totals	-	-	-	-	""	""	""	4.81	409.2	""	460	261	219	158	382	2	1879	1615	78	16	9	33	39	62	5	""	""	19	24	""	348	427	""	""	""	100
2017	12560	1170	Lenoir-Rhyne	-	Totals	-	-	-	-	""	""	""	4.82	403.0	""	428	287	216	243	457	2	1899	1569	68	6	6	36	70	41	4	""	""	26	20	""	309	377	""	""	""	156
2017	12560	1170	Lenoir-Rhyne	-	Opponent Totals	-	-	-	-	""	""	""	5.66	402.1	""	492	314	253	180	349	3	1951	1677	100	18	9	30	60	62	2	""	""	18	14	""	405	408	""	""	""	115
2017	12560	354	Lewis	-	Totals	-	-	-	-	""	""	""	6.11	378.1	""	444	321	257	181	297	""	1792	1521	89	6	9	41	46	39	""	""	""	31	20	""	404	358	""	""	""	101
2017	12560	354	Lewis	-	Opponent Totals	-	-	-	-	""	""	""	4.26	390.2	""	423	234	185	106	276	2	1745	1569	79	6	4	38	34	38	""	""	""	15	17	""	383	455	""	""	""	84
2017	12560	1174	Limestone	-	Totals	-	-	-	-	""	""	""	6.12	378.0	""	471	316	257	166	273	1	1816	1564	91	6	1	36	59	39	""	""	""	28	17	""	396	415	""	""	""	89
2017	12560	1174	Limestone	-	Opponent Totals	-	-	-	-	""	""	""	5.98	374.2	""	457	298	249	133	358	1	1743	1550	75	8	6	77	49	39	""	""	""	6	14	""	290	426	""	""	""	98
2017	12560	357	Lincoln (PA)	-	Totals	-	-	-	-	""	""	""	10.73	266.0	""	404	405	317	263	212	2	1495	1150	99	14	1	41	74	46	""	""	""	15	21	""	216	311	""	""	""	61
2017	12560	357	Lincoln (PA)	-	Opponent Totals	-	-	-	-	""	""	""	3.87	279.0	""	245	161	120	123	256	5	1236	1055	36	9	6	8	31	41	""	""	""	6	11	""	298	234	""	""	""	70
2017	12560	1176	Lincoln Memorial	-	Totals	-	-	-	-	""	""	""	4.78	444.0	""	530	293	236	159	393	2	2060	1806	97	18	1	26	50	36	4	""	""	38	20	""	424	457	""	""	""	109
2017	12560	1176	Lincoln Memorial	-	Opponent Totals	-	-	-	-	""	""	""	7.49	436.1	""	588	455	363	233	357	2	2230	1863	123	10	3	61	55	93	12	""	""	18	22	""	402	485	""	""	""	107
2017	12560	30136	Lindenwood (MO)	-	Totals	-	-	-	-	""	""	""	4.66	525.1	""	565	316	272	158	448	3	2319	2032	119	22	10	37	60	73	3	""	""	39	15	""	504	524	""	""	""	138
2017	12560	30136	Lindenwood (MO)	-	Opponent Totals	-	-	-	-	""	""	""	6.17	516.2	""	648	423	354	234	365	2	2469	2082	106	22	5	31	75	67	5	""	""	55	31	""	542	545	""	""	""	102
2017	12560	360	Lock Haven	-	Totals	-	-	-	-	""	""	""	4.79	357.0	""	377	236	190	120	350	4	1601	1419	57	14	4	14	37	48	1	""	""	6	7	""	337	320	""	""	""	117
2017	12560	360	Lock Haven	-	Opponent Totals	-	-	-	-	""	""	""	6.92	351.0	""	470	312	270	157	233	4	1723	1471	101	16	10	41	39	62	""	""	""	10	23	""	317	446	""	""	""	81
2017	12560	30177	Lubbock Christian	-	Totals	-	-	-	-	""	""	""	3.63	456.0	""	442	226	184	154	370	8	1984	1719	58	8	6	31	26	63	3	""	""	33	15	""	502	414	""	""	""	101
2017	12560	30177	Lubbock Christian	-	Opponent Totals	-	-	-	-	""	""	""	5.61	446.0	""	569	356	278	187	391	1	2132	1856	111	25	5	22	51	34	1	""	""	28	27	""	462	418	""	""	""	114
2017	12560	20794	Lynn	-	Totals	-	-	-	-	""	""	""	5.81	438.1	""	548	339	283	194	317	2	2055	1782	103	17	4	60	44	31	""	""	""	26	21	""	479	433	""	""	""	102
2017	12560	20794	Lynn	-	Opponent Totals	-	-	-	-	""	""	""	7.41	429.0	""	621	432	353	207	344	1	2153	1841	116	8	4	91	65	57	""	""	""	27	21	""	424	441	""	""	""	85
2017	12560	413	MSU Denver	-	Totals	-	-	-	-	""	""	""	6.16	425.0	""	511	353	291	245	292	1	2035	1693	110	21	12	44	84	45	2	""	""	32	20	""	484	411	""	""	""	99
2017	12560	413	MSU Denver	-	Opponent Totals	-	-	-	-	""	""	""	5.71	419.0	""	537	311	266	189	362	2	1995	1701	112	7	11	46	50	39	3	""	""	44	22	""	403	424	""	""	""	77
2017	12560	30137	Malone	-	Totals	-	-	-	-	""	""	""	3.32	417.2	""	413	206	154	161	358	7	1845	1600	67	8	4	19	29	42	6	""	""	28	14	""	375	443	""	""	""	100
2017	12560	30137	Malone	-	Opponent Totals	-	-	-	-	""	""	""	5.72	409.0	""	541	311	260	181	281	2	1953	1648	99	20	9	20	38	48	3	""	""	54	22	""	462	380	""	""	""	83
2017	12560	384	Mansfield	-	Totals	-	-	-	-	""	""	""	6.12	347.1	""	444	284	236	175	227	4	1668	1400	85	9	2	38	44	45	2	""	""	26	22	""	374	366	""	""	""	72
2017	12560	384	Mansfield	-	Opponent Totals	-	-	-	-	""	""	""	4.53	356.0	""	368	227	179	156	295	2	1597	1393	66	3	3	24	33	20	""	""	""	15	11	""	343	366	""	""	""	108
2017	12560	1199	Mars Hill	-	Totals	-	-	-	-	""	""	""	4.36	407.0	""	437	257	197	158	351	4	1836	1594	77	4	9	26	37	37	3	""	""	28	19	""	353	441	""	""	""	105
2017	12560	1199	Mars Hill	-	Opponent Totals	-	-	-	-	""	""	""	6.43	400.0	""	447	327	286	221	414	5	1885	1567	85	15	6	43	46	50	7	""	""	19	26	""	323	394	""	""	""	150
2017	12560	30075	Mary	-	Totals	-	-	-	-	""	""	""	6.53	348.2	""	450	341	253	187	234	1	1752	1426	81	12	4	36	75	76	2	""	""	39	23	""	313	445	""	""	""	79
2017	12560	30075	Mary	-	Opponent Totals	-	-	-	-	""	""	""	2.81	361.2	""	316	164	113	116	342	10	1536	1340	43	6	6	11	37	38	""	""	""	36	6	""	365	315	""	""	""	86
2017	12560	395	Maryville (MO)	-	Totals	-	-	-	-	""	""	""	4.92	395.1	""	445	253	216	159	282	2	1804	1518	89	16	12	33	40	73	5	""	""	33	20	""	439	370	""	""	""	81
2017	12560	395	Maryville (MO)	-	Opponent Totals	-	-	-	-	""	""	""	5.59	398.0	""	459	292	247	223	252	3	1899	1562	103	19	7	33	37	64	4	""	""	33	17	""	376	488	""	""	""	77
2017	12560	30138	McKendree	-	Totals	-	-	-	-	""	""	""	7.07	315.2	""	410	295	248	169	222	2	1532	1294	87	11	10	49	32	26	""	""	""	22	21	""	331	335	""	""	""	59
2017	12560	30138	McKendree	-	Opponent Totals	-	-	-	-	""	""	""	4.45	330.0	""	339	202	163	110	234	2	1454	1282	70	11	5	17	40	35	1	""	""	12	14	""	392	297	""	""	""	84
2017	12560	407	Mercy	-	Totals	-	-	-	-	""	""	""	5.90	351.0	""	464	314	230	188	195	3	1739	1463	79	27	6	17	31	44	2	""	""	17	25	""	423	363	""	""	""	58
2017	12560	407	Mercy	-	Opponent Totals	-	-	-	-	""	""	""	3.53	359.0	""	331	174	141	148	258	3	1542	1332	53	18	3	8	21	33	3	""	""	17	10	""	413	328	""	""	""	64
2017	12560	408	Mercyhurst	-	Totals	-	-	-	-	""	""	""	3.62	345.2	""	322	172	139	157	407	11	1526	1320	53	8	3	24	52	29	""	""	""	11	9	""	327	240	""	""	""	108
2017	12560	408	Mercyhurst	-	Opponent Totals	-	-	-	-	""	""	""	8.86	332.0	""	481	402	327	227	284	2	1755	1426	114	6	1	66	60	61	2	""	""	17	24	""	279	380	""	""	""	77
2017	12560	410	Merrimack	-	Totals	-	-	-	-	""	""	""	4.43	385.2	""	413	252	190	159	358	2	1775	1538	51	3	1	29	33	49	2	""	""	16	13	""	388	349	""	""	""	107
2017	12560	410	Merrimack	-	Opponent Totals	-	-	-	-	""	""	""	4.82	386.2	""	458	261	207	135	266	3	1793	1583	86	9	8	20	42	47	6	""	""	13	11	""	420	406	""	""	""	72
2017	12560	422	Miles	-	Totals	-	-	-	-	""	""	""	7.01	394.1	""	517	372	307	203	257	1	1950	1607	85	14	8	25	51	93	3	""	""	21	26	217	380	444	""	""	""	80
2017	12560	422	Miles	-	Opponent Totals	-	-	-	-	""	""	""	7.73	394.2	""	533	440	339	229	270	2	2021	1640	88	8	5	30	76	92	1	""	""	35	30	247	400	406	""	""	""	76
