year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	1	355	Liberty	55	1529676	Bean, Parker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529676	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	33	1529674	Allen, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529674	So	INF	1	1	1	0.000	0.000	0.000	5	 	 	 	 	""	 	1	 	 	 	 	1	 	 	 	 
2015	12080	1	355	Liberty	26	1417425	Britt, Dalton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417425	Jr	INF	1	1	1	0.600	0.600	0.600	5	2	3	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	17	1301327	Perritt, Ashton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301327	Sr	P	1	1	1	0.250	0.400	0.250	4	 	1	 	 	""	 	2	 	1	 	 	1	 	 	 	 
2015	12080	1	355	Liberty	12	1301267	Close, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301267	Sr	C	1	1	1	0.000	0.400	0.000	3	 	 	 	 	""	 	 	2	 	 	 	1	 	 	 	 
2015	12080	1	380	Maine	32	1652626	Garabedian, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652626	Fr	INF	2	1	2	0.000	0.500	0.000	2	 	 	 	 	""	 	 	 	2	 	 	 	 	 	 	 
2015	12080	1	380	Maine	24	1314737	Morrill, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314737	Sr	INF	2	1	2	0.250	0.400	0.500	4	1	1	1	 	""	 	 	1	 	 	 	1	 	 	 	 
2015	12080	1	380	Maine	20	1314739	Doran, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314739	Sr	OF	2	2	2	0.714	0.750	0.714	7	 	5	 	 	""	 	 	1	 	 	 	1	 	 	 	 
2015	12080	1	380	Maine	29	1314741	Heath, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314741	Sr	P	2	2	2	0.143	0.250	0.286	7	 	1	1	 	""	 	1	1	 	 	 	2	 	 	 	 
2015	12080	1	380	Maine	41	1314745	Balzano, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314745	Sr	OF	2	2	2	0.000	0.000	0.000	9	 	 	 	 	""	 	1	 	 	 	 	1	 	 	 	 
2015	12080	1	380	Maine	9	1434807	Bussey, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434807	Jr	INF	2	2	2	0.000	0.429	0.000	4	1	 	 	 	""	 	 	3	 	 	 	1	 	 	 	 
2015	12080	1	380	Maine	1	1652616	Chappell, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652616	Jr	INF	2	2	2	0.600	0.667	0.600	5	1	3	 	 	""	 	1	1	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	19	1652620	Diaz, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652620	Fr	INF	2	2	2	0.000	0.000	0.000	8	 	 	 	 	""	 	 	 	 	 	 	3	2	 	 	 
2015	12080	1	380	Maine	34	1545688	Piteo, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545688	So	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	36	1652628	Courtney, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652628	Fr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	13	1545677	Osborne, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545677	So	OF	1	0	1	""	1.000	""	 	 	 	 	 	""	 	 	1	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	11	1545676	Adam, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545676	Sr	OF	1	1	1	0.000	0.000	0.000	3	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	380	Maine	2	1545675	Della Fera, Lucien	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545675	So	OF	1	1	1	0.500	0.500	0.500	2	 	1	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	99	1434818	Salcedo, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434818	Jr	C	1	1	1	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	 	1	1	 	 	 
2015	12080	1	380	Maine	35	1545689	Gelinas, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545689	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	25	1434813	Fullmer, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434813	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	17	1652619	Cabrera, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652619	Fr	INF	1	0	1	0.000	0.500	0.000	1	 	 	 	 	""	 	 	1	 	 	 	1	 	 	 	 
2015	12080	1	380	Maine	22	1434814	Geary, Brenden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434814	So	1B	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	23	1652621	Conaway, Clay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652621	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	27	1652622	Arel, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652622	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	30	1652624	Johnson, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652624	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	380	Maine	26	1545686	Coughlin, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545686	So	C	1	1	1	0.000	0.500	0.000	1	 	 	 	 	""	 	 	1	 	 	 	1	 	 	 	 
2015	12080	1	392	Maryland	32	1422995	Martir, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422995	Jr	C	1	1	1	0.200	0.200	0.200	5	 	1	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	392	Maryland	3	1322565	Papio, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1322565	Jr	OF	1	1	1	0.400	0.400	1.000	5	1	2	 	 	""	1	1	 	 	 	 	2	 	 	 	 
2015	12080	1	392	Maryland	12	1422990	Cuas, Jose	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422990	Jr	INF	1	1	1	0.400	0.400	0.600	5	 	2	1	 	""	 	2	 	 	 	 	 	 	2	 	 
2015	12080	1	392	Maryland	6	1422992	Wade, Lamonte	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422992	Jr	1B	1	1	1	0.250	0.400	0.250	4	1	1	 	 	""	 	1	1	 	 	 	1	 	 	 	 
2015	12080	1	392	Maryland	5	1422994	Lowe, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422994	So	INF	1	1	1	0.500	0.800	2.000	2	2	1	 	 	""	1	2	3	 	 	 	 	 	 	 	 
2015	12080	1	392	Maryland	13	1646259	Shaffer, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646259	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	392	Maryland	31	1533848	Cieri, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533848	So	INF	1	1	1	0.500	0.600	0.500	4	 	2	 	 	""	 	 	1	 	 	 	1	 	 	 	 
2015	12080	1	392	Maryland	39	1533853	Lewis, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533853	Sr	OF	1	1	1	0.200	0.200	0.400	5	 	1	1	 	""	 	 	 	 	 	 	1	1	 	 	 
2015	12080	1	392	Maryland	18	1533858	Shawaryn, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533858	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	392	Maryland	24	1646248	Bechtold, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646248	Fr	INF	1	1	1	0.000	0.200	0.000	4	1	 	 	 	""	 	 	1	 	 	 	1	 	 	 	 
2015	12080	1	392	Maryland	20	1646252	Kawahara, Kengo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646252	Fr	OF	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	392	Maryland	4	1646256	Smith, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646256	Fr	INF	1	1	1	0.667	0.750	1.667	3	2	2	1	1	""	 	 	1	 	 	 	 	 	 	 	 
2015	12080	1	404	Memphis	6	1637282	Montgomery, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1637282	Fr	INF	1	1	1	0.333	0.333	0.667	3	 	1	1	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	404	Memphis	33	1637278	Hathcock, Colton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1637278	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	404	Memphis	32	1637271	Bowman, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1637271	So	1B	1	1	1	0.000	0.000	0.000	2	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	404	Memphis	1	1530573	Overbey, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530573	Jr	INF	1	1	1	0.250	0.250	0.250	4	 	1	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	404	Memphis	19	1528012	Wallingford, Caleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528012	Sr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	404	Memphis	10	1528011	Tubbs, Darien	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528011	So	OF	1	1	1	0.250	0.250	0.750	4	1	1	 	1	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	404	Memphis	12	1528009	Schritenthal, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528009	So	INF	1	1	1	0.000	0.333	0.000	2	 	 	 	 	""	 	 	1	 	 	 	1	 	 	 	 
2015	12080	1	404	Memphis	36	1528006	DeMatteo, Damo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528006	Jr	C	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	1	 	 	 	 	 
2015	12080	1	404	Memphis	13	1528005	Carrier, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528005	So	OF	1	0	1	0.000	0.000	0.000	2	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	404	Memphis	34	1528003	Barrow, Kane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528003	Sr	OF	1	1	1	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	 	2	 	 	 	 
2015	12080	1	404	Memphis	9	1417430	Little, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417430	Jr	OF	1	1	1	0.500	0.500	1.000	2	 	1	1	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	404	Memphis	26	1310473	White, Carter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310473	Sr	C	1	1	1	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	404	Memphis	8	1310471	Tubbs, Tucker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310471	Sr	INF	1	1	1	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	 	1	1	 	 	 
2015	12080	1	404	Memphis	18	1215372	Myers, Blake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1215372	Sr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	414	Miami (OH)	28	1643930	Graham, Gus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1643930	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	414	Miami (OH)	12	1547014	Schwartz, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547014	So	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	414	Miami (OH)	11	1547013	Sada, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547013	So	INF	1	1	1	0.250	0.400	0.250	4	 	1	 	 	""	 	 	1	 	 	 	1	 	 	 	 
2015	12080	1	414	Miami (OH)	38	1547012	Russo, Gary	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547012	Jr	OF	1	1	1	0.250	0.400	0.250	4	 	1	 	 	""	 	 	1	 	 	 	1	 	 	 	 
2015	12080	1	414	Miami (OH)	15	1547006	Banks, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547006	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	414	Miami (OH)	24	1436382	Sedio, Chad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436382	Jr	INF	1	1	1	0.250	0.250	0.500	4	1	1	1	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	414	Miami (OH)	1	1436326	Romano, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436326	Jr	OF	1	1	1	0.250	0.400	0.250	4	 	1	 	 	""	 	 	1	 	 	 	 	 	 	 	 
2015	12080	1	414	Miami (OH)	25	1323212	Thene, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323212	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	414	Miami (OH)	2	1323211	Slappey, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323211	Sr	INF	1	1	1	0.250	0.250	0.250	4	 	1	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	414	Miami (OH)	30	1323207	Johnson, Kendall	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323207	Sr	INF	1	1	1	1.000	1.000	1.000	3	 	3	 	 	""	 	1	1	 	 	 	 	 	 	1	 
2015	12080	1	414	Miami (OH)	16	1323205	Honchel, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323205	Sr	OF	1	1	1	0.400	0.400	0.400	5	 	2	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	414	Miami (OH)	3	1323204	Elble, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323204	Sr	INF	1	1	1	0.000	0.250	0.000	3	 	 	 	 	""	 	 	1	 	 	 	1	 	 	 	 
2015	12080	1	414	Miami (OH)	17	1323203	Cinnamon, Clay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323203	Sr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	414	Miami (OH)	21	1323202	Andresen, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323202	Sr	C	1	1	1	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	797	Milwaukee	10	1637226	Varsho, Daulton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1637226	Fr	C	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	797	Milwaukee	19	1637220	Koenig, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1637220	Sr	INF	1	1	1	0.750	0.800	0.750	4	2	3	 	 	""	 	3	1	 	 	 	 	 	 	 	 
2015	12080	1	797	Milwaukee	30	1637219	Heili, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1637219	So	OF	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	797	Milwaukee	14	1527223	McShane, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527223	Sr	INF	1	1	1	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	1	 	 	 	 	 
2015	12080	1	797	Milwaukee	27	1527220	Hermann, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527220	Sr	OF	1	1	1	0.250	0.400	0.250	4	 	1	 	 	""	 	2	1	 	 	 	2	 	 	 	 
2015	12080	1	797	Milwaukee	4	1422294	Unes, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422294	Jr	INF	1	1	1	0.333	0.250	0.333	3	1	1	 	 	""	 	1	 	 	1	 	 	 	 	 	 
2015	12080	1	797	Milwaukee	9	1422292	Solberg, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422292	So	INF	1	1	1	0.000	0.000	0.000	4	1	 	 	 	""	 	1	 	 	 	 	1	 	1	 	 
2015	12080	1	797	Milwaukee	15	1422287	Keller, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422287	Jr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	797	Milwaukee	11	1303376	Meeteer, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1303376	Jr	OF	1	1	1	0.500	0.500	0.500	4	2	2	 	 	""	 	 	 	 	 	 	2	 	2	 	 
2015	12080	1	797	Milwaukee	16	1303370	Ghelfi, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1303370	Jr	C	1	1	1	0.333	0.500	0.333	3	1	1	 	 	""	 	 	 	1	 	 	 	 	 	 	 
2015	12080	1	797	Milwaukee	7	1213742	Peake, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1213742	Sr	OF	1	1	1	0.500	0.600	0.500	4	2	2	 	 	""	 	1	1	 	 	 	1	 	 	 	 
2015	12080	1	797	Milwaukee	13	1213734	King, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1213734	Sr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	797	Milwaukee	2	1213731	Taylor, Tell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1213731	Sr	SS	1	1	1	0.400	0.400	0.600	5	1	2	1	 	""	 	1	 	 	 	 	2	 	 	 	 
2015	12080	1	797	Milwaukee	1	1213730	Porcaro, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1213730	Sr	2B	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	457	North Carolina	24	1651495	Butler, Hansen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651495	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	457	North Carolina	7	1651489	Warmoth, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651489	Fr	INF	1	1	1	0.500	0.667	1.000	2	1	1	1	 	""	 	1	1	 	 	 	 	 	1	 	 
2015	12080	1	457	North Carolina	42	1543185	Bogucki, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543185	So	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	457	North Carolina	37	1543182	Trayner, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543182	So	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	457	North Carolina	14	1543180	Ramirez, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543180	So	OF	1	1	1	0.250	0.250	1.000	4	1	1	 	 	""	1	2	 	 	 	 	 	 	 	 	 
2015	12080	1	457	North Carolina	25	1543179	Dudek, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543179	So	1B	1	1	1	0.500	0.750	2.000	2	1	1	 	 	""	1	1	2	 	 	 	 	 	 	1	 
2015	12080	1	457	North Carolina	18	1543178	Chacon, Adrian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543178	So	C	1	1	1	0.250	0.250	0.500	4	1	1	1	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	457	North Carolina	4	1543177	Myers, Wood	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543177	So	INF	1	1	1	0.500	0.500	0.500	4	1	2	 	 	""	 	1	 	 	 	 	 	 	1	 	 
2015	12080	1	457	North Carolina	31	1417556	Thornton, Trent	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417556	Jr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	457	North Carolina	6	1417554	Raburn, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417554	Jr	INF	1	1	1	0.000	0.000	0.000	3	 	 	 	 	""	 	 	 	 	 	1	1	 	 	 	 
2015	12080	1	457	North Carolina	12	1417551	Lassiter, Landon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417551	Jr	SS	1	1	1	0.000	0.000	0.000	2	 	 	 	 	""	 	1	 	 	1	1	 	 	 	 	 
2015	12080	1	457	North Carolina	43	1417547	Dunbar, Korey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417547	Jr	C	1	1	1	0.333	0.333	0.333	3	1	1	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	457	North Carolina	20	1417543	Bolt, Skye	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417543	Jr	OF	1	1	1	0.500	0.500	0.500	4	1	2	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	527	Oral Roberts	12	1657166	Stafford, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1657166	Jr	INF	1	1	1	0.000	0.000	0.000	3	 	 	 	 	""	 	 	 	 	 	1	 	 	 	 	 
2015	12080	1	527	Oral Roberts	6	1657164	Roark, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1657164	Fr	INF	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	527	Oral Roberts	5	1657160	Martinez, Rolando	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1657160	Jr	INF	1	0	1	1.000	1.000	2.000	1	 	1	1	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	527	Oral Roberts	16	1536181	Wilson, Dean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1536181	Sr	INF	1	1	1	0.000	0.000	0.000	2	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	527	Oral Roberts	7	1536179	Stout, Kyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1536179	So	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	527	Oral Roberts	25	1536122	Sequeira, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1536122	Sr	INF	1	1	1	0.667	0.750	1.000	3	1	2	1	 	""	 	1	 	1	 	 	1	 	 	 	 
2015	12080	1	527	Oral Roberts	28	1536118	James, Derrian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1536118	Sr	OF	1	1	1	0.000	0.333	0.000	2	 	 	 	 	""	 	 	1	 	 	 	 	 	 	 	 
2015	12080	1	527	Oral Roberts	36	1536116	Forcier, Emmanuel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1536116	Sr	OF	1	1	1	0.000	0.000	0.000	2	 	 	 	 	""	 	 	 	 	 	1	2	 	 	 	 
2015	12080	1	527	Oral Roberts	13	1536114	Cummings, Noah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1536114	Fr	INF	1	1	1	0.333	0.333	0.333	3	 	1	 	 	""	 	 	 	 	 	1	 	1	 	 	 
2015	12080	1	527	Oral Roberts	23	1422910	Trujillo, Guillermo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422910	Jr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	527	Oral Roberts	11	1422891	Brandy, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422891	Sr	INF	1	1	1	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	527	Oral Roberts	18	1422889	Afenir, Audie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422889	Sr	C	1	1	1	0.250	0.250	0.500	4	1	1	1	 	""	 	1	 	 	 	 	1	 	 	 	 
2015	12080	1	527	Oral Roberts	44	1312954	Garza, Nathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1312954	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
