year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	233	Fla. Southern	-	Totals	-	-	-	-	""	0.313	0.405	0.496	404	1882	590	87	7	934	81	370	235	71	24	14	409	39	23	""	48	""
2017	12560	233	Fla. Southern	-	Opponent Totals	-	-	-	-	""	0.246	0.313	0.385	255	1784	438	70	4	687	57	240	133	49	14	12	481	36	13	""	33	""
2017	12560	30092	Flagler	-	Totals	-	-	-	-	""	0.296	0.372	0.425	344	1867	553	108	6	793	40	311	181	60	26	11	362	40	11	""	22	""
2017	12560	30092	Flagler	-	Opponent Totals	-	-	-	-	""	0.296	0.362	0.437	312	1834	542	83	7	801	54	277	155	45	16	35	402	55	24	""	34	""
2017	12560	230	Florida Tech	-	Totals	-	-	-	-	""	0.301	0.391	0.457	338	1736	522	99	10	794	51	310	239	34	22	28	389	25	32	""	89	""
2017	12560	230	Florida Tech	-	Opponent Totals	-	-	-	-	""	0.273	0.344	0.385	261	1715	469	72	3	661	38	231	135	56	10	21	379	49	14	""	64	""
2017	12560	9011	Fort Hays St.	-	Totals	-	-	-	-	""	0.268	0.338	0.409	232	1586	425	83	9	649	41	205	140	34	12	37	377	37	17	""	54	""
2017	12560	9011	Fort Hays St.	-	Opponent Totals	-	-	-	-	""	0.330	0.420	0.507	436	1683	555	94	11	854	61	388	226	51	22	28	238	36	16	""	92	""
2017	12560	1085	Francis Marion	-	Totals	-	-	-	-	""	0.285	0.377	0.361	266	1555	443	50	6	562	19	233	198	46	23	46	283	36	12	""	18	""
2017	12560	1085	Francis Marion	-	Opponent Totals	-	-	-	-	""	0.284	0.362	0.380	230	1583	450	73	11	602	19	205	155	43	10	34	325	28	30	""	41	""
2017	12560	241	Franklin Pierce	-	Totals	-	-	-	-	""	0.294	0.372	0.404	320	1650	485	86	13	666	23	270	157	58	19	21	301	41	25	""	72	""
2017	12560	241	Franklin Pierce	-	Opponent Totals	-	-	-	-	""	0.232	0.320	0.306	183	1564	363	66	7	479	12	158	138	70	10	23	406	35	14	""	55	""
2017	12560	30147	Fresno Pacific	-	Totals	-	-	-	-	""	0.270	0.349	0.371	248	1494	404	86	7	555	17	216	152	36	15	28	288	24	27	""	65	""
2017	12560	30147	Fresno Pacific	-	Opponent Totals	-	-	-	-	""	0.288	0.408	0.421	271	1442	415	64	16	607	32	245	241	65	18	40	231	32	23	""	54	""
2017	12560	1097	Ga. Southwestern	-	Totals	-	-	-	-	""	0.298	0.381	0.402	309	1728	515	82	10	695	26	273	201	48	26	21	308	45	18	""	34	""
2017	12560	1097	Ga. Southwestern	-	Opponent Totals	-	-	-	-	""	0.305	0.410	0.446	420	1743	531	93	12	777	43	377	280	52	30	31	289	31	21	""	85	""
2017	12560	246	Gannon	-	Totals	-	-	-	-	""	0.308	0.391	0.427	257	1274	392	70	11	544	20	230	139	44	14	19	222	30	15	""	27	""
2017	12560	246	Gannon	-	Opponent Totals	-	-	-	-	""	0.302	0.399	0.464	261	1242	375	80	2	576	39	248	152	58	15	17	243	21	11	""	54	""
2017	12560	1096	Georgia College	-	Totals	-	-	-	-	""	0.358	0.422	0.537	486	1874	671	126	16	1006	59	455	191	46	39	18	216	35	14	""	52	""
2017	12560	1096	Georgia College	-	Opponent Totals	-	-	-	-	""	0.295	0.352	0.427	269	1732	511	80	2	739	48	243	130	35	24	29	296	44	16	""	41	""
2017	12560	1098	Glenville St.	-	Totals	-	-	-	-	""	0.258	0.342	0.337	215	1491	384	73	3	502	13	185	173	26	14	13	296	28	15	""	57	""
2017	12560	1098	Glenville St.	-	Opponent Totals	-	-	-	-	""	0.314	0.398	0.478	329	1535	482	84	13	733	47	296	194	37	26	23	224	33	14	""	48	""
2017	12560	8366	Goldey-Beacom	-	Totals	-	-	-	-	""	0.249	0.338	0.356	219	1336	332	50	17	476	20	185	155	38	22	28	293	35	11	""	35	""
2017	12560	8366	Goldey-Beacom	-	Opponent Totals	-	-	-	-	""	0.325	0.426	0.455	388	1449	471	92	11	660	25	335	202	65	18	29	203	20	17	""	95	""
2017	12560	262	Grand Valley St.	-	Totals	-	-	-	-	""	0.310	0.373	0.469	359	1767	547	117	13	828	46	311	159	30	18	29	392	29	14	""	42	""
2017	12560	262	Grand Valley St.	-	Opponent Totals	-	-	-	-	""	0.267	0.336	0.404	287	1694	453	94	12	685	38	258	152	34	20	26	358	23	16	""	54	""
2017	12560	1116	Harding	-	Totals	-	-	-	-	""	0.256	0.357	0.335	242	1597	409	52	7	535	20	213	179	84	22	30	332	43	25	""	53	""
2017	12560	1116	Harding	-	Opponent Totals	-	-	-	-	""	0.290	0.373	0.434	310	1670	484	94	15	725	39	278	181	53	23	28	267	41	10	""	66	""
2017	12560	2697	Hawaii Hilo	-	Totals	-	-	-	-	""	0.249	0.346	0.327	163	1217	303	53	6	398	10	143	134	53	13	41	229	32	14	""	42	""
2017	12560	2697	Hawaii Hilo	-	Opponent Totals	-	-	-	-	""	0.328	0.414	0.456	318	1321	433	81	10	603	23	280	142	68	24	41	166	30	12	""	57	""
2017	12560	2696	Hawaii Pacific	-	Totals	-	-	-	-	""	0.263	0.345	0.357	258	1550	407	71	17	554	14	225	156	55	28	30	256	29	17	""	57	""
2017	12560	2696	Hawaii Pacific	-	Opponent Totals	-	-	-	-	""	0.265	0.342	0.363	252	1550	410	85	10	563	16	220	146	51	26	44	335	43	15	""	51	""
2017	12560	1123	Henderson St.	-	Totals	-	-	-	-	""	0.273	0.376	0.375	297	1734	473	79	6	651	29	250	207	94	22	25	408	41	16	""	69	""
2017	12560	1123	Henderson St.	-	Opponent Totals	-	-	-	-	""	0.255	0.322	0.382	241	1748	446	103	13	668	31	221	138	40	14	38	382	25	14	""	25	""
2017	12560	280	Hillsdale	-	Totals	-	-	-	-	""	0.283	0.379	0.445	329	1572	445	81	12	700	50	304	213	45	24	10	366	38	14	""	63	""
2017	12560	280	Hillsdale	-	Opponent Totals	-	-	-	-	""	0.305	0.377	0.482	348	1633	498	110	13	787	51	320	143	62	25	19	282	37	9	""	23	""
2017	12560	30175	Holy Names	-	Totals	-	-	-	-	""	0.234	0.323	0.323	210	1615	378	56	9	521	23	176	179	37	7	24	413	29	15	""	31	""
2017	12560	30175	Holy Names	-	Opponent Totals	-	-	-	-	""	0.307	0.387	0.444	372	1669	512	132	8	741	27	331	179	57	29	34	249	26	29	""	108	""
2017	12560	30050	Ill.-Springfield	-	Totals	-	-	-	-	""	0.318	0.398	0.515	411	1813	576	110	19	934	70	375	203	50	18	23	346	32	26	""	44	""
2017	12560	30050	Ill.-Springfield	-	Opponent Totals	-	-	-	-	""	0.272	0.363	0.398	303	1712	465	72	18	681	36	270	196	57	14	43	341	27	25	""	35	""
2017	12560	307	Indiana (PA)	-	Totals	-	-	-	-	""	0.279	0.362	0.423	252	1368	381	61	14	578	36	218	158	25	9	12	302	29	10	""	34	""
2017	12560	307	Indiana (PA)	-	Opponent Totals	-	-	-	-	""	0.301	0.399	0.420	284	1372	413	63	8	576	28	241	178	57	16	9	266	37	17	""	61	""
2017	12560	332	Kentucky St.	-	Totals	-	-	-	-	""	0.298	0.388	0.392	349	1680	500	96	13	658	12	305	204	61	25	19	308	36	21	""	88	""
2017	12560	332	Kentucky St.	-	Opponent Totals	-	-	-	-	""	0.346	0.438	0.523	458	1733	600	148	12	907	45	414	225	78	25	28	245	45	14	""	57	""
2017	12560	30051	King (TN)	-	Totals	-	-	-	-	""	0.294	0.377	0.398	240	1398	411	67	8	557	21	207	159	39	18	33	257	31	19	""	54	""
2017	12560	30051	King (TN)	-	Opponent Totals	-	-	-	-	""	0.286	0.369	0.435	278	1399	400	95	13	608	29	252	137	52	10	15	309	40	13	""	56	""
2017	12560	339	Kutztown	-	Totals	-	-	-	-	""	0.252	0.331	0.328	181	1373	346	47	12	450	11	166	133	35	11	24	342	43	13	""	46	""
2017	12560	339	Kutztown	-	Opponent Totals	-	-	-	-	""	0.282	0.371	0.383	251	1392	392	79	7	533	16	214	156	52	18	23	333	20	22	""	53	""
2017	12560	333	Ky. Wesleyan	-	Totals	-	-	-	-	""	0.302	0.394	0.431	346	1727	522	87	18	744	33	305	168	106	20	35	273	22	20	""	61	""
2017	12560	333	Ky. Wesleyan	-	Opponent Totals	-	-	-	-	""	0.298	0.372	0.406	252	1673	498	93	13	680	21	224	152	54	14	38	326	27	15	""	34	""
2017	12560	362	LIU Post	-	Totals	-	-	-	-	""	0.276	0.359	0.388	289	1713	472	82	10	664	30	245	177	56	19	22	327	33	21	""	110	""
2017	12560	362	LIU Post	-	Opponent Totals	-	-	-	-	""	0.271	0.360	0.364	253	1695	459	66	7	617	26	216	201	43	16	25	330	38	35	""	56	""
2017	12560	2746	Lake Erie	-	Totals	-	-	-	-	""	0.288	0.376	0.402	265	1553	448	78	3	625	31	227	176	47	10	18	329	39	26	""	32	""
2017	12560	2746	Lake Erie	-	Opponent Totals	-	-	-	-	""	0.349	0.440	0.533	444	1635	571	130	7	871	52	387	220	59	20	23	317	36	19	""	63	""
2017	12560	1167	Lander	-	Totals	-	-	-	-	""	0.266	0.362	0.448	343	1779	473	104	8	797	68	307	219	59	18	8	518	26	16	""	44	""
2017	12560	1167	Lander	-	Opponent Totals	-	-	-	-	""	0.284	0.383	0.431	350	1801	512	93	12	776	49	304	242	63	29	14	402	31	11	""	56	""
2017	12560	347	Lane	-	Totals	-	-	-	-	""	0.264	0.351	0.379	185	1083	286	47	7	410	21	167	108	41	8	11	291	19	10	""	34	""
2017	12560	347	Lane	-	Opponent Totals	-	-	-	-	""	0.316	0.467	0.502	402	1127	356	66	9	566	42	356	278	67	29	22	174	16	20	""	83	""
2017	12560	349	Le Moyne	-	Totals	-	-	-	-	""	0.251	0.363	0.351	224	1385	347	61	9	486	20	186	204	53	24	31	329	33	19	""	58	""
2017	12560	349	Le Moyne	-	Opponent Totals	-	-	-	-	""	0.229	0.320	0.306	148	1378	316	41	8	421	16	126	142	46	7	36	345	18	18	""	57	""
2017	12560	350	LeMoyne-Owen	-	Totals	-	-	-	-	""	0.247	0.356	0.320	223	1217	300	42	7	389	11	177	170	43	12	11	260	28	30	""	81	""
2017	12560	350	LeMoyne-Owen	-	Opponent Totals	-	-	-	-	""	0.325	0.432	0.464	363	1306	424	89	18	606	19	297	221	47	27	21	180	24	25	""	69	""
2017	12560	30013	Lee	-	Totals	-	-	-	-	""	0.285	0.366	0.414	261	1615	460	78	16	669	33	227	158	62	24	19	382	34	18	""	69	""
2017	12560	30013	Lee	-	Opponent Totals	-	-	-	-	""	0.264	0.353	0.364	251	1608	424	66	10	585	25	219	174	56	16	32	323	33	24	""	43	""
2017	12560	1170	Lenoir-Rhyne	-	Totals	-	-	-	-	""	0.293	0.380	0.428	314	1677	492	100	18	718	30	277	180	62	14	18	349	32	6	""	33	""
2017	12560	1170	Lenoir-Rhyne	-	Opponent Totals	-	-	-	-	""	0.273	0.380	0.393	287	1569	428	68	6	616	36	252	243	41	20	26	457	27	18	""	42	""
2017	12560	354	Lewis	-	Totals	-	-	-	-	""	0.270	0.328	0.400	234	1569	423	79	6	628	38	208	106	38	17	15	276	32	13	""	36	""
2017	12560	354	Lewis	-	Opponent Totals	-	-	-	-	""	0.292	0.377	0.439	321	1521	444	89	6	668	41	281	181	39	20	31	297	25	19	""	44	""
2017	12560	1174	Limestone	-	Totals	-	-	-	-	""	0.295	0.362	0.503	298	1550	457	75	8	779	77	275	133	39	14	6	358	32	12	""	24	""
2017	12560	1174	Limestone	-	Opponent Totals	-	-	-	-	""	0.301	0.378	0.436	316	1564	471	91	6	682	36	282	166	39	17	28	273	27	12	""	64	""
2017	12560	357	Lincoln (PA)	-	Totals	-	-	-	-	""	0.233	0.333	0.308	161	1056	246	37	9	325	8	134	123	41	11	6	256	20	10	""	41	""
2017	12560	357	Lincoln (PA)	-	Opponent Totals	-	-	-	-	""	0.351	0.482	0.569	405	1150	404	99	14	654	41	346	263	46	21	15	212	16	23	""	98	""
2017	12560	1176	Lincoln Memorial	-	Totals	-	-	-	-	""	0.316	0.413	0.491	455	1863	588	123	10	914	61	421	233	93	22	18	357	37	10	""	41	""
2017	12560	1176	Lincoln Memorial	-	Opponent Totals	-	-	-	-	""	0.293	0.359	0.410	293	1806	530	97	18	741	26	271	159	36	20	38	393	27	16	""	45	""
2017	12560	30136	Lindenwood (MO)	-	Totals	-	-	-	-	""	0.311	0.393	0.428	423	2082	648	106	22	891	31	381	234	67	31	55	365	41	32	""	69	""
2017	12560	30136	Lindenwood (MO)	-	Opponent Totals	-	-	-	-	""	0.278	0.349	0.413	316	2032	565	119	22	839	37	287	158	73	15	39	448	51	18	""	63	""
2017	12560	360	Lock Haven	-	Totals	-	-	-	-	""	0.320	0.402	0.494	312	1471	470	101	16	726	41	286	157	62	23	10	233	27	9	""	51	""
2017	12560	360	Lock Haven	-	Opponent Totals	-	-	-	-	""	0.266	0.342	0.356	236	1420	378	58	14	506	14	201	120	48	7	6	350	37	15	""	38	""
2017	12560	30177	Lubbock Christian	-	Totals	-	-	-	-	""	0.307	0.375	0.429	356	1856	569	111	25	796	22	324	187	34	27	28	391	46	12	""	27	""
2017	12560	30177	Lubbock Christian	-	Opponent Totals	-	-	-	-	""	0.257	0.338	0.354	226	1719	442	58	8	609	31	194	154	63	15	33	370	43	19	""	28	""
2017	12560	20794	Lynn	-	Totals	-	-	-	-	""	0.337	0.416	0.557	432	1841	621	116	8	1026	91	406	207	57	21	27	344	48	14	""	42	""
2017	12560	20794	Lynn	-	Opponent Totals	-	-	-	-	""	0.308	0.381	0.485	339	1782	548	103	17	865	60	317	194	31	21	26	317	43	17	""	89	""
2017	12560	413	MSU Denver	-	Totals	-	-	-	-	""	0.316	0.392	0.471	311	1701	537	112	7	801	46	275	189	39	22	44	362	35	12	""	27	""
2017	12560	413	MSU Denver	-	Opponent Totals	-	-	-	-	""	0.302	0.400	0.470	353	1693	511	110	21	795	44	311	245	45	20	32	292	50	18	""	57	""
2017	12560	30137	Malone	-	Totals	-	-	-	-	""	0.328	0.405	0.449	311	1648	541	99	20	740	20	277	181	48	22	54	281	51	32	""	57	""
2017	12560	30137	Malone	-	Opponent Totals	-	-	-	-	""	0.258	0.339	0.346	206	1600	413	67	8	553	19	175	161	42	14	28	358	33	21	""	40	""
2017	12560	384	Mansfield	-	Totals	-	-	-	-	""	0.264	0.344	0.368	227	1393	368	66	3	512	24	194	156	20	11	15	295	27	22	""	40	""
2017	12560	384	Mansfield	-	Opponent Totals	-	-	-	-	""	0.317	0.404	0.472	284	1400	444	85	9	661	38	255	175	45	22	26	227	36	17	""	51	""
2017	12560	1199	Mars Hill	-	Totals	-	-	-	-	""	0.285	0.385	0.441	327	1567	447	85	15	691	43	287	221	50	26	19	414	29	14	""	85	""
2017	12560	1199	Mars Hill	-	Opponent Totals	-	-	-	-	""	0.274	0.350	0.376	257	1594	437	77	4	600	26	228	158	37	19	28	351	40	15	""	42	""
2017	12560	30075	Mary	-	Totals	-	-	-	-	""	0.236	0.313	0.301	164	1340	316	43	6	404	11	130	116	38	6	36	342	24	26	""	48	""
2017	12560	30075	Mary	-	Opponent Totals	-	-	-	-	""	0.316	0.416	0.465	341	1426	450	81	12	663	36	292	187	76	23	39	234	20	16	""	64	""
2017	12560	395	Maryville (MO)	-	Totals	-	-	-	-	""	0.294	0.400	0.448	292	1562	459	103	19	699	33	274	223	64	17	33	252	32	27	""	65	""
2017	12560	395	Maryville (MO)	-	Opponent Totals	-	-	-	-	""	0.293	0.382	0.438	253	1518	445	89	16	665	33	229	159	73	20	33	282	48	21	""	55	""
2017	12560	30138	McKendree	-	Totals	-	-	-	-	""	0.265	0.337	0.375	199	1255	332	69	11	471	16	174	109	35	14	12	228	33	19	""	30	""
2017	12560	30138	McKendree	-	Opponent Totals	-	-	-	-	""	0.319	0.402	0.516	306	1326	423	90	12	684	49	280	172	27	21	22	224	25	19	""	77	""
2017	12560	407	Mercy	-	Totals	-	-	-	-	""	0.248	0.336	0.333	174	1332	331	53	18	444	8	143	148	33	10	17	258	31	17	""	56	""
2017	12560	407	Mercy	-	Opponent Totals	-	-	-	-	""	0.317	0.405	0.443	314	1463	464	79	27	648	17	265	188	44	25	17	195	27	21	""	102	""
2017	12560	408	Mercyhurst	-	Totals	-	-	-	-	""	0.337	0.442	0.565	402	1426	481	114	6	805	66	370	227	61	24	17	284	22	11	""	52	""
2017	12560	408	Mercyhurst	-	Opponent Totals	-	-	-	-	""	0.244	0.335	0.351	172	1320	322	53	8	463	24	149	157	29	9	11	407	30	16	""	30	""
2017	12560	410	Merrimack	-	Totals	-	-	-	-	""	0.289	0.360	0.393	261	1583	458	86	9	622	20	228	135	47	11	13	266	33	23	""	69	""
2017	12560	410	Merrimack	-	Opponent Totals	-	-	-	-	""	0.269	0.353	0.362	252	1538	413	51	3	557	29	218	159	49	13	16	358	32	16	""	39	""
2017	12560	422	Miles	-	Totals	-	-	-	-	""	0.325	0.428	0.443	440	1640	533	88	8	727	30	374	229	92	32	33	270	44	28	""	100	""
2017	12560	422	Miles	-	Opponent Totals	-	-	-	-	""	0.322	0.421	0.439	372	1607	517	85	14	705	25	318	203	93	27	20	257	34	26	""	92	""
2017	12560	423	Millersville	-	Totals	-	-	-	-	""	0.298	0.386	0.422	314	1551	462	82	7	654	32	281	211	29	26	13	275	20	17	""	99	""
2017	12560	423	Millersville	-	Opponent Totals	-	-	-	-	""	0.245	0.358	0.356	223	1476	362	54	5	525	33	195	193	70	8	20	363	29	9	""	30	""
2017	12560	427	Minn. Duluth	-	Totals	-	-	-	-	""	0.295	0.372	0.417	287	1704	502	86	6	711	37	248	170	52	19	50	376	33	15	""	46	""
2017	12560	427	Minn. Duluth	-	Opponent Totals	-	-	-	-	""	0.272	0.356	0.397	268	1652	450	95	12	656	29	233	168	58	23	44	364	27	15	""	29	""
2017	12560	27854	Minn.-Crookston	-	Totals	-	-	-	-	""	0.255	0.346	0.326	233	1597	407	54	16	520	9	201	149	82	18	59	442	32	29	""	51	""
2017	12560	27854	Minn.-Crookston	-	Opponent Totals	-	-	-	-	""	0.297	0.374	0.399	272	1722	512	91	6	687	24	237	178	41	13	30	314	29	18	""	44	""
2017	12560	383	Minnesota St.	-	Totals	-	-	-	-	""	0.299	0.381	0.474	379	1759	526	93	13	834	63	335	158	90	26	67	356	18	14	""	55	""
2017	12560	383	Minnesota St.	-	Opponent Totals	-	-	-	-	""	0.225	0.296	0.310	168	1714	385	71	9	531	19	153	135	45	17	31	473	30	14	""	47	""
2017	12560	30125	Minot St.	-	Totals	-	-	-	-	""	0.302	0.389	0.437	308	1632	493	95	10	713	35	270	185	63	26	8	334	22	14	""	61	""
2017	12560	30125	Minot St.	-	Opponent Totals	-	-	-	-	""	0.279	0.352	0.399	258	1605	447	60	10	641	38	233	128	60	12	25	275	20	15	""	31	""
2017	12560	429	Mississippi Col.	-	Totals	-	-	-	-	""	0.296	0.370	0.398	284	1572	466	65	5	625	28	244	135	61	21	30	312	35	18	""	74	""
2017	12560	429	Mississippi Col.	-	Opponent Totals	-	-	-	-	""	0.286	0.397	0.430	334	1556	445	70	2	669	50	298	224	73	18	27	300	22	25	""	63	""
2017	12560	435	Missouri S&T	-	Totals	-	-	-	-	""	0.287	0.369	0.391	264	1511	433	64	26	591	14	230	136	71	15	54	271	38	28	""	86	""
2017	12560	435	Missouri S&T	-	Opponent Totals	-	-	-	-	""	0.328	0.394	0.467	312	1650	541	87	11	770	40	288	157	37	22	33	217	38	18	""	34	""
2017	12560	9012	Mo. Southern St.	-	Totals	-	-	-	-	""	0.305	0.410	0.515	427	1855	566	128	9	955	81	397	280	70	28	35	349	52	22	""	62	""
2017	12560	9012	Mo. Southern St.	-	Opponent Totals	-	-	-	-	""	0.287	0.374	0.421	348	1854	532	91	13	781	44	313	211	58	16	30	342	41	31	""	57	""
2017	12560	9013	Mo. Western St.	-	Totals	-	-	-	-	""	0.290	0.357	0.432	306	1889	548	97	18	816	45	282	168	39	19	41	343	36	14	""	67	""
2017	12560	9013	Mo. Western St.	-	Opponent Totals	-	-	-	-	""	0.276	0.350	0.381	275	1824	503	89	11	695	27	246	167	51	20	37	326	57	17	""	62	""
2017	12560	436	Mo.-St. Louis	-	Totals	-	-	-	-	""	0.305	0.371	0.408	296	1588	484	77	12	648	21	262	156	20	16	21	263	36	14	""	22	""
2017	12560	436	Mo.-St. Louis	-	Opponent Totals	-	-	-	-	""	0.324	0.406	0.475	352	1597	517	111	19	759	31	322	188	50	24	26	282	34	19	""	47	""
2017	12560	437	Molloy	-	Totals	-	-	-	-	""	0.271	0.349	0.358	280	1714	464	67	13	614	19	246	168	46	15	14	254	19	23	""	78	""
2017	12560	437	Molloy	-	Opponent Totals	-	-	-	-	""	0.281	0.372	0.423	311	1673	470	126	18	707	25	281	205	45	14	31	319	34	22	""	91	""
2017	12560	205	Mont. St. Billings	-	Totals	-	-	-	-	""	0.278	0.376	0.436	333	1647	458	99	13	718	45	304	188	82	19	38	384	19	26	""	65	""
2017	12560	205	Mont. St. Billings	-	Opponent Totals	-	-	-	-	""	0.295	0.397	0.444	343	1611	475	84	12	715	44	299	220	67	23	49	293	30	30	""	62	""
2017	12560	1238	Montevallo	-	Totals	-	-	-	-	""	0.307	0.400	0.490	415	1738	534	100	7	852	68	379	198	81	17	10	343	42	17	""	75	""
2017	12560	1238	Montevallo	-	Opponent Totals	-	-	-	-	""	0.310	0.412	0.492	420	1766	547	109	13	868	62	375	256	68	22	14	389	38	23	""	47	""
2017	12560	445	Morehouse	-	Totals	-	-	-	-	""	0.290	0.380	0.360	190	1050	304	31	5	378	11	161	131	28	9	27	206	23	27	""	70	""
2017	12560	445	Morehouse	-	Opponent Totals	-	-	-	-	""	0.337	0.457	0.510	368	1141	384	75	12	582	33	321	221	46	15	18	221	10	28	""	94	""
2017	12560	1245	Mount Olive	-	Totals	-	-	-	-	""	0.284	0.397	0.470	408	1904	541	103	14	894	74	357	290	78	19	27	447	36	22	""	90	""
2017	12560	1245	Mount Olive	-	Opponent Totals	-	-	-	-	""	0.242	0.317	0.349	215	1890	457	70	15	659	34	193	187	28	17	17	526	41	14	""	55	""
2017	12560	8577	N.M. Highlands	-	Totals	-	-	-	-	""	0.323	0.405	0.476	358	1544	499	86	21	735	36	327	173	54	23	16	291	38	6	""	21	""
2017	12560	8577	N.M. Highlands	-	Opponent Totals	-	-	-	-	""	0.341	0.405	0.505	346	1551	529	109	14	783	39	318	149	31	19	32	237	34	16	""	51	""
2017	12560	1156	Neb.-Kearney	-	Totals	-	-	-	-	""	0.280	0.360	0.414	271	1669	467	97	5	691	39	247	165	52	16	28	393	41	10	""	27	""
2017	12560	1156	Neb.-Kearney	-	Opponent Totals	-	-	-	-	""	0.336	0.408	0.534	389	1715	577	132	15	916	59	350	172	52	22	33	307	42	17	""	84	""
2017	12560	470	New Haven	-	Totals	-	-	-	-	""	0.257	0.344	0.357	227	1450	372	66	10	518	20	190	151	56	24	32	279	28	25	""	71	""
2017	12560	470	New Haven	-	Opponent Totals	-	-	-	-	""	0.241	0.310	0.317	153	1463	352	63	8	464	11	134	124	27	8	33	390	33	18	""	49	""
2017	12560	1257	Newberry	-	Totals	-	-	-	-	""	0.305	0.403	0.389	391	1784	545	97	11	694	10	343	249	56	20	56	313	45	35	""	80	""
2017	12560	1257	Newberry	-	Opponent Totals	-	-	-	-	""	0.282	0.341	0.403	281	1797	507	90	10	725	36	262	133	39	20	42	377	33	19	""	23	""
2017	12560	30054	Newman	-	Totals	-	-	-	-	""	0.262	0.369	0.352	276	1559	409	77	10	548	14	235	194	76	12	35	359	21	18	""	62	""
2017	12560	30054	Newman	-	Opponent Totals	-	-	-	-	""	0.300	0.375	0.438	292	1570	471	88	19	687	30	265	147	53	19	48	246	35	27	""	49	""
2017	12560	487	North Ala.	-	Totals	-	-	-	-	""	0.284	0.384	0.406	362	1684	479	82	16	683	30	301	226	62	23	34	322	17	38	""	119	""
2017	12560	487	North Ala.	-	Opponent Totals	-	-	-	-	""	0.248	0.341	0.333	236	1608	398	61	5	535	22	196	189	49	21	26	405	37	34	""	66	""
2017	12560	30052	North Georgia	-	Totals	-	-	-	-	""	0.322	0.425	0.518	519	2062	663	127	19	1068	80	469	313	76	26	29	420	49	10	""	38	""
2017	12560	30052	North Georgia	-	Opponent Totals	-	-	-	-	""	0.236	0.322	0.333	227	1931	455	69	4	643	37	206	225	29	17	20	419	51	10	""	34	""
2017	12560	9223	North Greenville	-	Totals	-	-	-	-	""	0.305	0.391	0.464	368	1661	507	96	19	770	43	337	218	33	26	18	308	25	26	""	105	""
2017	12560	9223	North Greenville	-	Opponent Totals	-	-	-	-	""	0.244	0.326	0.372	210	1587	388	62	9	591	41	184	159	40	14	19	393	32	20	""	40	""
2017	12560	12810	Northeastern St.	-	Totals	-	-	-	-	""	0.271	0.374	0.421	314	1587	430	85	6	668	47	277	210	62	20	30	322	37	14	""	44	""
2017	12560	12810	Northeastern St.	-	Opponent Totals	-	-	-	-	""	0.304	0.399	0.455	323	1603	488	86	9	730	46	290	205	61	19	30	322	43	20	""	41	""
2017	12560	1266	Northern St.	-	Totals	-	-	-	-	""	0.282	0.376	0.417	286	1511	426	80	11	630	34	259	176	63	20	30	313	38	10	""	27	""
2017	12560	1266	Northern St.	-	Opponent Totals	-	-	-	-	""	0.278	0.358	0.368	248	1515	421	60	5	557	22	214	150	53	23	30	266	30	13	""	45	""
2017	12560	507	Northwest Mo. St.	-	Totals	-	-	-	-	""	0.277	0.365	0.395	290	1759	488	101	8	695	30	252	203	49	19	34	341	33	19	""	40	""
2017	12560	507	Northwest Mo. St.	-	Opponent Totals	-	-	-	-	""	0.248	0.327	0.352	239	1716	426	82	6	604	28	212	171	38	15	42	388	37	16	""	44	""
2017	12560	1274	Northwest Nazarene	-	Totals	-	-	-	-	""	0.273	0.355	0.440	307	1721	470	82	8	757	63	279	195	35	21	15	358	41	23	""	47	""
2017	12560	1274	Northwest Nazarene	-	Opponent Totals	-	-	-	-	""	0.286	0.397	0.422	347	1750	501	110	10	739	36	316	237	93	12	41	350	32	15	""	52	""
2017	12560	30178	Northwestern Okla.	-	Totals	-	-	-	-	""	0.237	0.319	0.327	189	1385	328	59	9	453	16	165	139	34	13	19	349	16	13	""	45	""
2017	12560	30178	Northwestern Okla.	-	Opponent Totals	-	-	-	-	""	0.290	0.420	0.417	326	1414	410	71	14	590	27	275	231	107	30	23	273	31	12	""	73	""
2017	12560	510	Northwood	-	Totals	-	-	-	-	""	0.319	0.408	0.474	430	1974	630	133	17	935	46	386	251	72	37	30	379	38	17	""	50	""
2017	12560	510	Northwood	-	Opponent Totals	-	-	-	-	""	0.256	0.331	0.372	238	1868	478	97	9	695	34	216	175	42	15	37	386	28	11	""	33	""
2017	12560	30126	Notre Dame (OH)	-	Totals	-	-	-	-	""	0.276	0.356	0.366	233	1527	421	64	13	559	16	205	166	33	15	29	307	32	13	""	72	""
2017	12560	30126	Notre Dame (OH)	-	Opponent Totals	-	-	-	-	""	0.305	0.389	0.437	306	1550	472	84	17	677	29	267	160	66	20	17	228	35	12	""	76	""
2017	12560	24639	Nova Southeastern	-	Totals	-	-	-	-	""	0.308	0.409	0.530	462	1902	586	108	12	1009	97	420	257	88	31	21	447	33	14	""	55	""
2017	12560	24639	Nova Southeastern	-	Opponent Totals	-	-	-	-	""	0.300	0.365	0.430	331	1932	580	81	10	831	50	290	153	56	23	25	413	49	14	""	32	""
2017	12560	1277	Nyack	-	Totals	-	-	-	-	""	0.254	0.340	0.357	185	1245	316	54	18	445	13	159	136	33	11	36	267	23	16	""	46	""
