year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11320	2	30123	Academy of Art	2	1425746	Leite, Tino	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1425746	So	INF	29	29	111	27	0.243	0.294	 	0.288	10	5	 	 	2	8	 	 	1	23	4	7	5	 
2013	11320	2	30123	Academy of Art	26	1212775	Broadstreet, Wade	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1212775	Jr	INF	28	21	50	7	0.140	0.232	 	0.200	3	3	 	 	3	4	2	 	4	11	2	1	 	 
2013	11320	2	30123	Academy of Art	7	1425754	Fink, Kai	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1425754	Fr	P	25	2	5	 	0.000	0.000	 	0.000	 	 	 	 	 	 	 	 	 	2	 	 	1	 
2013	11320	2	30123	Academy of Art	30	1316609	Donahoe, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1316609	Sr	P	22	2	2	 	0.000	0.000	 	0.000	 	 	 	 	 	 	 	 	1	 	1	 	 	 
2013	11320	2	30123	Academy of Art	20	1107146	Holmes, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1107146	Sr	INF	21	17	53	10	0.189	0.271	 	0.189	1	 	 	 	 	4	2	 	1	18	1	 	1	 
2013	11320	2	30123	Academy of Art	6	1313105	Mason, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1313105	So	OF	8	0	2	 	0.000	0.000	 	0.000	 	 	 	 	 	 	 	 	 	 	 	1	 	 
2013	11320	2	929	Adams St.	22	1435568	Granzella, Dillon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435568	Fr	OF	48	46	154	43	0.279	0.339	 	0.416	21	11	2	2	18	13	2	2	3	34	2	2	1	 
2013	11320	2	929	Adams St.	48	1435573	Knott, D.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435573	Fr	1B	48	48	159	54	0.340	0.395	 	0.566	23	15	 	7	42	13	6	7	 	38	4	 	 	 
2013	11320	2	929	Adams St.	6	1435591	Wold, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435591	Jr	OF	48	48	170	56	0.329	0.414	 	0.459	36	16	 	2	14	19	7	2	1	44	5	9	1	 
2013	11320	2	929	Adams St.	44	1435586	Sedlak, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435586	Jr	INF	45	43	123	32	0.260	0.308	 	0.423	15	8	 	4	18	7	2	1	2	33	4	1	 	 
2013	11320	2	929	Adams St.	2	1435587	Thurston, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435587	Fr	2B	44	39	130	33	0.254	0.295	 	0.285	18	4	 	 	15	8	 	1	 	25	1	1	2	 
2013	11320	2	929	Adams St.	32	1435577	Morely, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435577	Fr	OF	44	37	130	38	0.292	0.367	 	0.362	25	6	 	1	16	15	1	1	10	19	3	6	3	 
2013	11320	2	929	Adams St.	29	1435589	Wells, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435589	Fr	1B	41	18	78	22	0.282	0.371	 	0.423	8	5	 	2	22	10	1	 	 	14	5	 	3	 
2013	11320	2	929	Adams St.	21	1435565	Dorchinez, Jaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435565	Jr	SS	40	38	113	35	0.310	0.395	 	0.425	21	7	 	2	16	15	1	 	1	10	3	2	3	 
2013	11320	2	929	Adams St.	9	1435562	Bollig, Dillion	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435562	Fr	2B	40	31	98	27	0.276	0.390	 	0.439	20	9	2	1	11	17	2	1	3	17	5	 	1	 
2013	11320	2	929	Adams St.	10	1435575	Maples, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435575	Jr	C	33	27	68	21	0.309	0.338	 	0.338	5	 	1	 	7	2	1	 	 	10	1	 	1	 
2013	11320	2	929	Adams St.	27	1435588	Tiernan, Quinn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435588	So	C	32	14	40	6	0.150	0.209	 	0.175	3	1	 	 	3	3	 	 	1	19	1	 	 	 
2013	11320	2	929	Adams St.	15	1435569	Hufnagel, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435569	Fr	3B	30	29	87	21	0.241	0.320	 	0.264	7	2	 	 	5	3	7	 	4	20	2	1	1	 
2013	11320	2	929	Adams St.	24	1435561	Bauer, Donald	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435561	So	OF	28	11	39	6	0.154	0.327	 	0.154	7	 	 	 	3	7	3	 	 	15	 	2	 	 
2013	11320	2	929	Adams St.	5	1442449	Esquivel, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1442449	Jr	INF	23	7	25	3	0.120	0.267	 	0.200	4	2	 	 	1	4	1	 	1	8	 	 	 	 
2013	11320	2	929	Adams St.	25	1435576	Moldenhauer, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435576	Fr	C	22	8	39	10	0.256	0.356	 	0.282	4	1	 	 	6	5	1	 	 	5	1	1	 	 
2013	11320	2	929	Adams St.	17	1435579	Nutsch, Benjamin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435579	Fr	SS	20	3	20	4	0.200	0.238	 	0.200	2	 	 	 	1	1	 	 	2	8	3	 	 	 
2013	11320	2	929	Adams St.	25	1442451	Robinson, J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1442451	N/A	PH	18	1	23	5	0.217	0.250	 	0.304	2	2	 	 	2	1	 	 	 	6	 	 	 	 
2013	11320	2	929	Adams St.	51	1435583	Rochford, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435583	Fr	P	15	1	1	1	1.000	1.000	 	1.000	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2013	11320	2	929	Adams St.	7	1435572	Jones, Charlie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435572	Fr	OF	14	1	10	1	0.100	0.250	 	0.100	3	 	 	 	 	1	1	 	 	3	 	 	 	 
2013	11320	2	929	Adams St.	03	1436014	Wilson, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1436014	Fr	P	6	0	2	1	0.500	0.500	 	0.500	3	 	 	 	 	 	 	 	 	1	 	 	 	 
2013	11320	2	929	Adams St.	92	1435564	Cunningham, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1435564	So	1B	3	0	3	1	0.333	0.500	 	0.333	1	 	 	 	 	1	 	 	 	1	 	 	 	 
2013	11320	2	929	Adams St.	7	1449456	Cox, A.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1449456	N/A	PH	3	0	4	1	0.250	0.250	 	0.250	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2013	11320	2	3	Adelphi	20	1302490	Zito, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1302490	So	OF	44	43	165	49	0.297	0.352	 	0.370	25	6	3	 	29	13	1	 	1	23	5	2	1	 
2013	11320	2	3	Adelphi	2	1302479	Signore, Donato	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1302479	So	INF	44	39	157	48	0.306	0.341	 	0.401	25	2	2	3	26	9	2	5	2	29	4	5	4	 
2013	11320	2	3	Adelphi	12	1221305	Mejia, Richard	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1221305	Jr	INF	44	44	154	49	0.318	0.421	 	0.403	25	4	3	1	35	30	1	5	2	8	5	5	4	 
2013	11320	2	3	Adelphi	6	1429617	Stahl, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1429617	Jr	INF	44	42	178	55	0.309	0.356	 	0.404	29	12	1	1	19	10	3	 	1	18	4	7	4	 
2013	11320	2	3	Adelphi	3	1302469	Sharkey, Vincent	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1302469	So	INF	43	38	147	48	0.327	0.365	 	0.367	28	4	1	 	11	9	 	 	2	19	4	5	1	 
2013	11320	2	3	Adelphi	17	1198855	Hutzel, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1198855	Jr	C	43	39	148	45	0.304	0.360	 	0.318	24	2	 	 	19	11	3	2	2	23	3	2	 	 
2013	11320	2	3	Adelphi	7	1193227	Campbell, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1193227	Jr	OF	42	42	140	40	0.286	0.369	 	0.364	23	7	2	 	10	15	4	1	1	42	2	7	3	 
2013	11320	2	3	Adelphi	""	1193236	,	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1193236	Sr	INF	40	39	151	53	0.351	0.424	 	0.523	29	11	3	3	34	16	4	1	 	21	7	6	2	 
2013	11320	2	3	Adelphi	24	1193229	Houghton, Chad	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1193229	Jr	OF	35	24	90	26	0.289	0.330	 	0.333	7	1	 	1	10	5	1	1	1	14	2	 	 	 
2013	11320	2	3	Adelphi	23	1302452	Gaetano, Vinny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1302452	Sr	OF	32	21	91	16	0.176	0.206	 	0.264	8	3	1	1	17	3	1	2	1	36	1	3	 	 
2013	11320	2	3	Adelphi	13	1429618	Triano, Ray	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1429618	Fr	INF	29	19	80	21	0.263	0.330	 	0.300	12	1	1	 	6	8	 	 	1	11	3	1	1	 
2013	11320	2	3	Adelphi	40	1193230	Infante, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1193230	Sr	OF	22	12	53	9	0.170	0.200	 	0.208	6	2	 	 	4	1	1	 	1	20	2	 	 	 
2013	11320	2	3	Adelphi	21	1429610	Ambury, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1429610	Jr	C	21	14	59	10	0.169	0.246	 	0.203	4	2	 	 	8	5	1	 	 	16	2	 	 	 
2013	11320	2	3	Adelphi	35	1429620	Wasserman, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1429620	Fr	OF	19	4	27	5	0.185	0.312	 	0.222	4	1	 	 	2	4	1	 	 	10	 	2	 	 
2013	11320	2	3	Adelphi	4	1429612	Burns, Rob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1429612	Jr	INF	19	5	30	9	0.300	0.462	 	0.300	3	 	 	 	2	4	5	 	 	6	1	2	 	 
2013	11320	2	3	Adelphi	42	1103731	McCormack, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1103731	Sr	P	18	0	1	 	0.000	0.000	 	0.000	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2013	11320	2	3	Adelphi	34	1429621	Pabisch, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1429621	Sr	P	18	10	1	 	0.000	0.000	 	0.000	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2013	11320	2	3	Adelphi	8	1302448	Cambria, Rich	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1302448	So	C	16	9	34	4	0.118	0.189	 	0.118	3	 	 	 	 	3	 	 	 	11	1	 	 	 
2013	11320	2	3	Adelphi	18	1429619	Vazzana, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1429619	Fr	INF	13	6	24	5	0.208	0.310	 	0.208	5	 	 	 	4	4	 	1	 	6	 	1	 	 
2013	11320	2	3	Adelphi	14	1302447	Beard, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1302447	Sr	C	1	1	3	3	1.000	1.000	 	1.000	 	 	 	 	 	1	 	 	 	 	 	 	 	 
2013	11320	2	10	Ala.-Huntsville	2	1217708	Massey, Blake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1217708	Jr	INF	49	49	153	46	0.301	0.402	 	0.458	30	13	1	3	41	18	10	3	4	23	 	5	1	 
2013	11320	2	10	Ala.-Huntsville	22	1422624	Handley, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422624	Jr	INF	49	48	151	48	0.318	0.431	 	0.397	26	6	 	2	29	22	11	4	6	17	6	6	2	 
2013	11320	2	10	Ala.-Huntsville	8	1108255	Kortbawi, Vincent	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1108255	Sr	INF	46	46	181	62	0.343	0.401	 	0.492	37	11	2	4	38	13	6	2	 	27	7	7	 	 
2013	11320	2	10	Ala.-Huntsville	29	1422632	Sherrill, Jud	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422632	Jr	C	45	39	143	48	0.336	0.409	 	0.448	25	5	1	3	28	19	 	2	4	17	4	3	 	 
2013	11320	2	10	Ala.-Huntsville	20	1303188	Burton, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1303188	So	OF	45	40	151	47	0.311	0.386	 	0.424	47	6	4	1	23	16	3	1	4	24	4	22	2	 
2013	11320	2	10	Ala.-Huntsville	4	1422627	McCain, Conner	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422627	Jr	OF	45	42	151	46	0.305	0.389	 	0.437	33	8	3	2	39	16	6	2	1	31	3	11	 	 
2013	11320	2	10	Ala.-Huntsville	24	1303200	Pearson, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1303200	Sr	OF	44	44	150	42	0.280	0.435	 	0.393	37	9	1	2	23	32	10	1	1	18	1	20	2	 
2013	11320	2	10	Ala.-Huntsville	9	1303181	Brock, Chandler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1303181	So	OF	43	43	163	69	0.423	0.492	 	0.577	43	11	1	4	42	25	2	5	2	15	2	24	2	 
2013	11320	2	10	Ala.-Huntsville	10	1303182	Smith, Tyrone	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1303182	Sr	C	33	28	81	22	0.272	0.386	 	0.370	17	1	2	1	12	12	5	3	8	19	2	1	 	 
2013	11320	2	10	Ala.-Huntsville	1	1422626	Looser, Houston	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422626	Fr	INF	32	11	35	11	0.314	0.400	 	0.371	13	2	 	 	2	5	 	 	 	8	 	5	 	 
2013	11320	2	10	Ala.-Huntsville	35	1422625	Lawing, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422625	So	OF	29	10	55	22	0.400	0.460	 	0.509	5	4	1	 	8	6	1	1	 	6	2	1	 	 
2013	11320	2	10	Ala.-Huntsville	7	1217711	Riddle, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1217711	Jr	C	24	20	64	15	0.234	0.390	 	0.297	15	1	 	1	7	10	7	1	2	12	 	1	1	 
2013	11320	2	10	Ala.-Huntsville	12	1422631	Sanders, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422631	Fr	OF	22	6	32	5	0.156	0.293	 	0.188	9	1	 	 	3	7	 	2	1	7	 	 	 	 
2013	11320	2	10	Ala.-Huntsville	19	1422638	Clay, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422638	Jr	INF	18	8	34	10	0.294	0.415	 	0.412	9	1	 	1	5	5	2	 	 	5	1	 	 	 
2013	11320	2	10	Ala.-Huntsville	5	1422633	Shusteric, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422633	So	INF	16	7	25	7	0.280	0.367	 	0.280	3	 	 	 	7	3	1	1	 	7	 	 	 	 
2013	11320	2	10	Ala.-Huntsville	21	1303189	Friedlein, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1303189	So	OF	13	0	7	3	0.429	0.556	 	0.714	4	 	1	 	3	1	1	 	 	 	 	 	 	 
2013	11320	2	10	Ala.-Huntsville	33	1303203	Nelson, Jim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1303203	So	1B	8	0	10	2	0.200	0.200	 	0.200	1	 	 	 	 	 	 	 	 	4	 	 	 	 
2013	11320	2	10	Ala.-Huntsville	25	1303201	Crook, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1303201	Fr	P	7	0	2	1	0.500	0.667	 	2.000	1	 	 	1	2	1	 	 	 	1	 	 	 	 
2013	11320	2	13	Albany St. (GA)	16	1197491	Campbell, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1197491	Jr	OF	41	41	142	47	0.331	0.434	 	0.423	27	3	5	 	36	24	4	3	3	21	2	6	1	 
2013	11320	2	13	Albany St. (GA)	4	1197440	Williams, Corbin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1197440	Sr	2B	39	39	148	31	0.209	0.337	 	0.230	36	3	 	 	19	25	4	1	1	21	2	47	 	 
2013	11320	2	13	Albany St. (GA)	9	1441850	Hall, Kerry	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1441850	Fr	3B	38	38	129	34	0.264	0.392	 	0.357	28	4	1	2	16	22	6	1	2	15	1	9	1	 
2013	11320	2	13	Albany St. (GA)	2	1317015	Hardy, Allen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1317015	So	P	38	38	137	41	0.299	0.355	 	0.401	31	5	3	1	29	9	4	2	1	27	1	5	 	 
2013	11320	2	13	Albany St. (GA)	13	1441852	Latner, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1441852	Jr	P	36	35	112	30	0.268	0.349	 	0.339	22	5	 	1	22	10	4	 	5	17	 	 	2	 
2013	11320	2	13	Albany St. (GA)	6	1441845	Moody, Dexter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1441845	Jr	P	30	26	101	39	0.386	0.425	 	0.614	29	4	2	5	30	6	3	3	 	26	 	11	1	 
2013	11320	2	13	Albany St. (GA)	10	1441857	Waters, Juan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1441857	Jr	SS	29	26	70	17	0.243	0.418	 	0.357	16	3	1	1	14	19	2	 	1	18	1	5	1	 
2013	11320	2	13	Albany St. (GA)	26	1317016	Carrasquillo, Hector	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1317016	So	P	26	24	68	18	0.265	0.412	 	0.294	15	 	1	 	13	15	2	 	3	14	1	1	1	 
