year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12560	1	312	Iowa	12	1865226	Nelsen, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1865226	Jr	P	26	0	""	26	""	6.35	28.1	""	36	24	20	10	20	""	134	114	8	2	""	""	2	4	""	27	10	4	2	379	27	33	""	3	""	9
2017	12560	1	312	Iowa	2	1760468	Daniels, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760468	So	P	25	0	""	24	""	3.22	50.1	""	55	23	18	25	55	""	224	188	7	1	""	3	5	4	2	31	12	5	2	824	54	28	7	3	1	18
2017	12560	1	312	Iowa	14	1640302	Woods, Corbin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1640302	Sr	INF	25	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	312	Iowa	18	1760473	Ritter, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760473	So	P	22	1	""	22	1	5.33	27.0	""	30	16	16	22	24	""	130	102	5	2	""	1	5	4	1	19	10	1	1	442	33	17	2	2	5	9
2017	12560	1	312	Iowa	8	1760471	Farley, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760471	So	OF	22	7	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	312	Iowa	23	1865207	Crowl, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1865207	Fr	INF	20	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	312	Iowa	42	1865231	Robison, Drake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1865231	Sr	P	20	9	""	20	9	6.10	59.0	""	71	40	40	29	58	""	270	233	17	2	""	4	7	2	""	9	1	2	4	873	66	43	4	2	""	13
2017	12560	1	312	Iowa	45	1760480	Shimp, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760480	Fr	P	18	0	""	18	""	3.18	28.1	""	18	15	10	23	26	""	127	97	1	""	2	1	6	1	""	12	1	5	1	419	24	34	5	1	""	10
2017	12560	1	312	Iowa	30	1640292	Gallagher, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1640292	Jr	P	16	15	""	16	15	3.48	95.2	""	96	41	37	25	87	""	397	363	12	1	""	12	4	2	""	""	""	6	""	1290	109	72	8	2	""	27
2017	12560	1	312	Iowa	16	1760475	Fricke, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760475	Sr	C	16	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	312	Iowa	41	1640291	Erickson, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1640291	Sr	P	16	12	""	16	12	3.00	75.0	""	78	34	25	32	48	""	323	278	12	2	2	3	6	3	1	2	2	7	3	1050	95	64	4	3	1	12
2017	12560	1	312	Iowa	26	1865233	Wood, Elijah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1865233	Jr	P	15	7	""	15	7	5.26	39.1	""	59	24	23	10	20	""	182	167	8	1	2	3	3	2	""	5	3	3	""	658	50	39	1	1	""	6
2017	12560	1	312	Iowa	11	1760472	McDonald, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760472	So	P	13	11	""	13	11	6.96	42.2	""	52	34	33	22	39	""	195	163	6	2	""	3	5	4	""	""	""	4	2	595	45	32	2	4	""	12
2017	12560	1	312	Iowa	29	1760478	Lizarraga, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760478	So	P	11	0	""	11	""	4.74	19.0	""	29	11	10	6	16	""	93	84	6	""	""	1	2	2	""	5	5	1	""	290	22	17	""	""	""	5
2017	12560	1	312	Iowa	32	1865229	Norman, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1865229	Sr	P	4	0	""	4	""	0.00	3.2	""	3	3	""	2	4	""	18	12	1	""	""	""	2	1	""	3	1	2	1	70	4	2	""	""	""	1
2017	12560	1	312	Iowa	43	1876145	Leonard, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1876145	Fr	P	2	0	""	2	""	4.50	2.0	""	3	1	1	1	""	""	9	8	1	1	""	""	""	""	""	""	""	""	""	32	1	4	""	""	""	""
2017	12560	1	312	Iowa	33	1760476	Eldred, C.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760476	Jr	P	1	1	""	1	1	1.50	6.0	""	3	1	1	0	4	""	20	20	""	1	""	""	""	""	""	""	""	""	""	70	7	6	""	""	""	1
2017	12560	1	314	Jackson St.	7	1647288	Briggs, Lamar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647288	Jr	INF	55	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	15	1887354	Reyes, Wesley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887354	Fr	INF	55	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	27	1647267	Santana, Jesus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647267	Jr	INF	54	52	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	2	1769373	Copeland, Cornelius	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769373	Sr	INF	54	52	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	24	1548778	Campbell, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1548778	Sr	1B	51	44	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	1	1647264	Brown, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647264	Jr	OF	50	49	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	25	1887356	Vidal, Stephan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887356	Jr	C	49	46	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	12	1769371	Newsome, Calvin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769371	So	OF	43	41	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	11	1769372	Wilson, Lakon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769372	So	INF	41	39	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	13	1887353	Warner, Jarvis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887353	Jr	OF	40	34	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	21	1647290	Hargroves, Jonah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647290	Jr	DH	29	17	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	19	1769374	Santiago, Joshua	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769374	Sr	P	26	2	""	26	2	5.18	33.0	""	46	29	19	12	34	""	163	139	9	""	""	3	3	5	""	30	11	3	4	211	26	33	1	4	""	7
2017	12560	1	314	Jackson St.	29	1887358	Tirado, Jose	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887358	Jr	P	24	0	""	24	""	1.24	43.2	""	31	7	6	15	48	""	180	153	2	2	4	2	""	10	""	25	5	1	1	109	20	56	4	1	9	7
2017	12560	1	314	Jackson St.	22	1769376	Anderson, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769376	Sr	P	21	3	""	21	3	6.64	39.1	""	44	33	29	23	43	""	193	158	8	2	1	1	5	10	""	17	2	""	2	199	32	36	1	1	1	17
2017	12560	1	314	Jackson St.	17	1647266	Watson, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647266	Jr	P	19	5	""	19	5	2.70	40.0	""	36	20	12	24	45	""	183	148	7	""	""	3	7	8	""	6	3	1	1	208	38	29	4	3	""	18
2017	12560	1	314	Jackson St.	18	1441364	Bolden, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1441364	Sr	P	16	15	""	16	15	3.71	80.0	2	80	49	33	36	66	""	359	312	7	1	1	10	4	8	""	""	""	1	2	217	68	92	8	3	""	24
2017	12560	1	314	Jackson St.	20	1769375	Aponte, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769375	Sr	P	14	13	""	14	13	3.57	85.2	3	83	41	34	33	54	1	379	336	19	1	2	5	2	4	""	1	1	4	2	348	99	93	8	2	""	18
2017	12560	1	314	Jackson St.	35	1887360	Antonetty, Elliot	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887360	Fr	C	13	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	23	1769377	Yrigoyen, Miguel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769377	Sr	P	13	13	""	13	13	2.97	88.0	1	85	38	29	26	63	""	383	342	17	1	""	""	2	11	""	""	""	2	2	226	91	95	9	2	""	26
2017	12560	1	314	Jackson St.	0	1647270	Burke, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647270	Jr	C	11	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	32	1769502	Cervantes, Francisco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769502	Sr	P	10	0	""	10	""	2.57	14.0	""	10	5	4	7	13	""	58	50	""	""	""	1	1	1	""	9	2	""	""	40	20	6	""	""	""	3
2017	12560	1	314	Jackson St.	16	1887355	Perez, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887355	Fr	DH	10	4	""	6	2	7.27	17.1	""	16	14	14	10	15	""	81	64	2	""	3	2	1	5	""	7	2	""	2	69	15	19	""	1	1	3
2017	12560	1	314	Jackson St.	9	1782485	Maduro, Angeliny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1782485	Jr	DH	9	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	8	1548790	Mackey, Seberon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1548790	Sr	P	6	2	""	6	2	2.19	12.1	""	8	6	3	8	9	""	54	43	1	""	""	""	1	3	""	5	4	""	""	25	10	13	2	""	""	6
2017	12560	1	314	Jackson St.	4	1769503	Sweeting, Jashauno	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769503	Sr	P	6	0	""	6	""	0.00	7.0	""	2	""	""	5	7	""	27	21	""	""	""	""	1	1	""	6	3	""	""	10	6	6	""	""	""	2
2017	12560	1	314	Jackson St.	31	1647291	Cahill, Garth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647291	Jr	P	5	1	""	5	1	1.86	9.2	""	13	3	2	1	7	""	49	44	""	""	""	""	""	4	""	3	""	""	""	49	12	10	1	""	""	3
2017	12560	1	314	Jackson St.	3	1769378	Brown, Richard	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769378	Jr	P	5	0	""	4	""	6.75	4.0	""	7	4	3	4	3	""	23	19	4	""	""	1	2	""	""	1	1	""	""	6	3	6	""	""	""	""
2017	12560	1	314	Jackson St.	26	1887357	Moore, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887357	Fr	INF	4	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	314	Jackson St.	6	1887352	Washington, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887352	Fr	P	1	0	""	1	""	9.00	2.0	""	3	2	2	3	2	""	12	8	""	""	""	""	""	1	""	""	""	""	""	""	3	""	""	""	""	1
2017	12560	1	314	Jackson St.	36	1769504	Young, Marcus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769504	So	P	1	0	""	1	""	27.00	0.1	""	2	2	1	0	1	""	3	3	""	1	""	""	1	""	""	1	1	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	6	1872091	Koslowski, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872091	Sr	OF	60	60	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	3	1872088	Dubrule, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872088	Fr	INF	59	56	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	12	1656094	Armstrong, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656094	Jr	INF	54	53	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	2	1759463	Julylia, Dakota	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759463	So	INF	54	52	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	4	1872089	Someillan, Ruben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872089	Fr	OF	53	42	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	9	1759478	Cassala, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759478	So	INF	50	48	""	15	4	5.61	25.2	""	35	21	16	7	24	""	127	114	5	""	""	2	""	3	""	1	1	2	1	168	28	23	""	4	3	7
2017	12560	1	316	Jacksonville	19	1759472	Camacho, Angel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759472	So	INF	50	47	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	21	1531044	Lehane, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1531044	Sr	OF	50	44	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	42	1656132	Fernandez, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656132	Jr	INF	47	35	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	26	1531052	Seifert, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1531052	Sr	INF	44	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	18	1759473	Stephens, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759473	So	OF	31	23	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	10	1759474	Gau, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759474	So	P	31	25	""	13	13	3.96	75.0	""	83	37	33	16	69	""	325	295	14	2	""	4	1	3	""	""	""	9	2	415	75	74	2	4	""	25
2017	12560	1	316	Jacksonville	17	1531030	Dewitt, Seth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1531030	Sr	INF	29	19	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	13	1872093	Santana, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872093	Fr	P	27	0	""	27	""	2.70	30.0	""	34	14	9	11	29	""	140	123	2	""	""	3	7	6	""	10	6	""	""	245	26	32	4	2	3	6
2017	12560	1	316	Jacksonville	14	1656100	Stockton, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656100	Jr	P	26	0	""	26	""	2.27	39.2	""	35	17	10	8	43	""	168	150	5	1	1	2	""	6	1	10	3	3	1	225	33	37	5	2	6	15
2017	12560	1	316	Jacksonville	30	1531054	Wise, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1531054	Sr	P	24	0	""	24	""	4.23	27.2	""	22	14	13	18	27	""	121	100	3	1	""	3	3	2	1	11	4	1	""	185	18	34	4	2	""	9
2017	12560	1	316	Jacksonville	8	1872092	Cassala, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872092	So	OF	22	18	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	34	1872105	Meyer, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872105	Jr	P	21	0	""	21	""	2.02	40.0	""	28	13	9	17	43	""	170	146	2	1	""	1	1	4	2	5	3	3	""	203	36	37	4	2	3	8
2017	12560	1	316	Jacksonville	33	1872097	Southern, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872097	Fr	C	19	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	23	1872095	Potter, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872095	Fr	P	18	7	""	18	7	5.63	46.1	""	58	37	29	29	27	""	234	190	9	""	""	4	8	7	""	4	4	6	2	235	50	55	3	2	""	10
2017	12560	1	316	Jacksonville	45	1656130	Wright, Reagan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656130	Fr	C	16	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	5	1872090	Kulina, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872090	Sr	P	15	14	""	15	14	2.46	87.2	2	74	31	24	34	78	1	362	318	6	""	1	5	2	5	""	""	""	5	""	706	81	90	6	1	""	26
2017	12560	1	316	Jacksonville	16	1762688	Ciocia, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762688	Jr	P	15	0	""	15	""	4.45	28.1	""	36	20	14	11	17	""	131	115	7	""	""	2	2	3	""	11	3	1	1	209	22	39	1	""	""	3
2017	12560	1	316	Jacksonville	25	1759475	Guardascione, Franco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759475	Sr	C	14	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	15	1656102	Baumann, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656102	Jr	P	14	14	""	14	14	3.09	87.1	""	70	35	30	35	97	""	369	319	13	4	""	8	9	5	""	""	""	7	3	664	76	83	5	3	""	31
2017	12560	1	316	Jacksonville	38	1656129	Shannahan, Gregory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656129	Jr	P	13	3	""	6	3	8.74	11.1	""	11	11	11	8	9	""	53	43	1	""	""	2	""	1	""	""	""	1	""	163	11	13	1	""	""	1
2017	12560	1	316	Jacksonville	31	1872096	Smith, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1872096	Jr	OF	13	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	316	Jacksonville	22	1531031	Disch, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1531031	Sr	P	9	5	""	9	5	6.44	29.1	""	36	28	21	17	27	""	146	119	4	1	2	3	6	6	""	""	""	3	1	306	29	25	1	2	""	6
2017	12560	1	316	Jacksonville	32	1759479	Wonn, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759479	So	P	9	0	""	9	""	14.29	11.1	""	28	21	18	7	8	""	68	59	2	""	1	4	3	""	""	2	2	""	2	71	13	10	""	""	""	3
2017	12560	1	315	Jacksonville St.	2	1656873	Daniel, Clayton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656873	Jr	INF	56	56	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	25	1881581	Simpson, Trent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1881581	Jr	INF	54	53	""	18	""	3.96	25.0	""	20	13	11	10	20	""	107	94	6	""	""	3	2	3	""	8	4	""	""	395	32	22	2	3	2	7
2017	12560	1	315	Jacksonville St.	5	1549012	Bobo, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1549012	Sr	INF	52	46	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	21	1881574	Naismith, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1881574	Fr	OF	51	46	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	8	1881571	Robinson, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1881571	Fr	OF	46	45	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	12	1881580	Greckel, Nolan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1881580	Jr	OF	45	39	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	14	1549016	McGuire, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1549016	Sr	INF	43	26	""	15	12	3.20	64.2	""	49	24	23	17	48	""	257	234	10	""	""	8	6	3	""	1	1	2	1	977	43	93	8	1	""	21
2017	12560	1	315	Jacksonville St.	13	1547795	Williams, Peyton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547795	Sr	OF	41	19	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	3	1656881	Etheridge, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656881	Jr	INF	41	12	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	9	1656875	Hawthorne, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656875	Jr	INF	41	40	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	10	1768974	Gaddis, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1768974	So	C	41	38	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	4	1656874	White, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656874	Jr	C	41	34	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	1	1768979	Reynolds, A.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1768979	Sr	INF	35	34	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	315	Jacksonville St.	15	1656876	Chandler, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656876	Jr	P	26	1	""	26	1	4.11	46.0	""	45	22	21	11	41	""	192	177	7	2	""	8	4	1	""	11	4	3	""	696	37	54	""	2	1	19
