year	year_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	30179	Okla. Christian	-	Opponent Totals	-	-	-	-	52	0.262	0.350	0.354	1,667	260	436	74	10	590	20	214	159	78	21	27	351	41	75	10	 
2014	11620	24342	Okla. Panhandle	-	Totals	-	-	-	-	49	0.249	0.328	0.314	1,490	187	371	53	13	468	6	155	147	32	9	38	303	31	21	20	 
2014	11620	24342	Okla. Panhandle	-	Opponent Totals	-	-	-	-	49	0.303	0.386	0.396	1,507	293	457	80	9	597	14	264	151	66	21	52	234	32	54	14	 
2014	11620	1289	Ouachita Baptist	-	Totals	-	-	-	-	53	0.279	0.363	0.360	1,689	272	471	63	19	608	12	246	159	74	17	42	322	40	83	12	 
2014	11620	1289	Ouachita Baptist	-	Opponent Totals	-	-	-	-	53	0.293	0.376	0.386	1,682	277	492	91	3	649	20	256	169	72	25	49	241	36	48	18	 
2014	11620	533	Pace	-	Totals	-	-	-	-	37	0.237	0.308	0.298	1,260	123	299	41	4	375	9	109	102	30	7	33	248	27	30	12	 
2014	11620	533	Pace	-	Opponent Totals	-	-	-	-	37	0.254	0.335	0.340	1,239	167	315	65	7	421	9	146	132	25	11	21	228	29	45	26	 
2014	11620	535	Paine	-	Totals	-	-	-	-	43	0.268	0.350	0.341	1,245	190	334	50	16	425	3	151	126	38	12	21	238	18	80	17	 
2014	11620	535	Paine	-	Opponent Totals	-	-	-	-	43	0.329	0.427	0.467	1,312	343	432	88	18	613	19	289	200	44	26	14	178	17	121	25	 
2014	11620	30045	Palm Beach Atl.	-	Totals	-	-	-	-	48	0.296	0.373	0.407	1,632	268	483	94	12	664	21	234	163	50	22	36	304	40	54	18	 
2014	11620	30045	Palm Beach Atl.	-	Opponent Totals	-	-	-	-	48	0.300	0.398	0.428	1,604	362	481	86	13	686	31	328	201	81	33	21	291	37	70	21	 
2014	11620	542	Pfeiffer	-	Totals	-	-	-	-	49	0.291	0.361	0.388	1,714	286	499	102	5	665	18	257	163	39	24	12	346	36	78	24	 
2014	11620	542	Pfeiffer	-	Opponent Totals	-	-	-	-	49	0.288	0.368	0.401	1,668	285	481	80	9	669	30	252	159	60	16	33	286	46	61	20	 
2014	11620	543	Philadelphia U.	-	Totals	-	-	-	-	40	0.274	0.348	0.346	1,244	169	341	57	9	431	5	142	119	29	15	31	204	37	42	20	 
2014	11620	543	Philadelphia U.	-	Opponent Totals	-	-	-	-	40	0.265	0.356	0.353	1,238	200	328	56	7	437	13	182	148	35	16	34	245	24	59	20	 
2014	11620	546	Pitt.-Johnstown	-	Totals	-	-	-	-	46	0.286	0.348	0.362	1,343	182	384	70	7	486	6	161	105	32	15	27	205	29	25	8	 
2014	11620	546	Pitt.-Johnstown	-	Opponent Totals	-	-	-	-	46	0.310	0.373	0.421	1,350	242	419	73	7	569	21	219	113	36	22	35	186	33	33	23	 
2014	11620	1314	Pittsburg St.	-	Totals	-	-	-	-	50	0.271	0.349	0.362	1,537	229	417	69	10	557	17	208	126	64	12	55	277	36	50	25	 
2014	11620	1314	Pittsburg St.	-	Opponent Totals	-	-	-	-	50	0.307	0.387	0.415	1,603	315	492	84	10	665	23	268	176	45	20	33	285	37	59	25	 
2014	11620	30149	Point Loma	-	Totals	-	-	-	-	47	0.266	0.362	0.326	1,505	198	401	50	6	490	9	164	190	41	11	41	198	38	63	26	 
2014	11620	30149	Point Loma	-	Opponent Totals	-	-	-	-	49	13.199	16.487	16.264	1,577	215	436	67	2	543	12	195	134	40	14	43	258	40	55	23	 
2014	11620	1318	Post	-	Totals	-	-	-	-	39	0.231	0.340	0.341	1,274	164	294	52	11	434	22	143	165	49	7	18	345	23	45	10	 
2014	11620	1318	Post	-	Opponent Totals	-	-	-	-	39	0.283	0.390	0.375	1,283	224	363	53	16	481	11	194	181	52	14	30	243	27	57	27	 
2014	11620	560	Queens (NY)	-	Totals	-	-	-	-	34	0.212	0.285	0.289	1,070	108	227	47	10	309	5	87	79	30	2	23	286	21	56	18	 
2014	11620	560	Queens (NY)	-	Opponent Totals	-	-	-	-	34	0.278	0.366	0.393	1,126	208	313	59	16	443	13	170	114	53	17	15	231	20	78	21	 
2014	11620	561	Quincy	-	Totals	-	-	-	-	57	0.292	0.355	0.383	1,797	273	524	99	9	689	16	245	151	42	29	14	297	56	39	15	 
2014	11620	561	Quincy	-	Opponent Totals	-	-	-	-	57	0.250	0.339	0.326	1,701	212	425	74	10	555	12	194	173	60	8	41	319	48	70	26	 
2014	11620	568	Regis (CO)	-	Totals	-	-	-	-	45	0.339	0.395	0.496	1,505	318	510	100	16	747	35	280	114	41	24	13	225	37	61	27	 
2014	11620	568	Regis (CO)	-	Opponent Totals	-	-	-	-	45	0.351	0.411	0.523	1,518	369	533	89	29	794	38	339	129	41	23	29	187	31	41	23	 
2014	11620	1328	Rockhurst	-	Totals	-	-	-	-	46	0.292	0.368	0.364	1,426	204	416	59	7	519	10	177	139	42	15	27	227	39	55	27	 
2014	11620	1328	Rockhurst	-	Opponent Totals	-	-	-	-	46	0.299	0.389	0.391	1,403	253	420	89	8	549	8	210	169	47	15	26	211	40	68	20	 
2014	11620	30180	Rogers St.	-	Totals	-	-	-	-	45	0.239	0.317	0.299	1,349	154	323	59	8	404	2	129	132	24	8	39	274	34	40	17	 
2014	11620	30180	Rogers St.	-	Opponent Totals	-	-	-	-	45	0.290	0.373	0.394	1,405	277	408	66	16	554	16	246	144	59	32	37	207	35	75	9	 
2014	11620	584	Rollins	-	Totals	-	-	-	-	45	0.253	0.329	0.307	1,436	201	364	46	8	441	5	168	129	38	13	32	244	23	123	29	 
2014	11620	584	Rollins	-	Opponent Totals	-	-	-	-	45	0.249	0.357	0.345	1,419	240	354	68	10	490	16	211	204	45	19	32	278	41	64	13	 
2014	11620	11276	S.C. Aiken	-	Totals	-	-	-	-	53	0.322	0.390	0.470	1,899	414	611	103	23	892	44	380	184	52	37	28	345	28	124	17	 
2014	11620	11276	S.C. Aiken	-	Opponent Totals	-	-	-	-	53	0.242	0.343	0.337	1,797	282	434	77	8	605	26	251	235	52	18	26	427	46	53	4	 
2014	11620	591	Saginaw Valley	-	Totals	-	-	-	-	46	0.291	0.376	0.353	1,397	221	407	57	7	493	5	191	152	51	21	31	199	44	21	14	 
2014	11620	591	Saginaw Valley	-	Opponent Totals	-	-	-	-	46	0.294	0.392	0.395	1,389	276	408	71	12	548	15	248	182	51	15	34	229	39	57	16	 
2014	11620	594	Saint Augustine's	-	Totals	-	-	-	-	46	0.291	0.380	0.369	1,373	242	399	58	11	506	9	203	157	52	18	33	265	38	113	22	 
2014	11620	594	Saint Augustine's	-	Opponent Totals	-	-	-	-	46	0.295	0.392	0.396	1,452	342	428	64	10	575	21	295	213	41	36	20	272	16	92	8	 
2014	11620	608	Saint Leo	-	Totals	-	-	-	-	48	0.313	0.391	0.451	1,695	355	530	111	11	765	34	323	183	54	28	12	252	40	57	10	 
2014	11620	608	Saint Leo	-	Opponent Totals	-	-	-	-	48	0.275	0.345	0.404	1,641	254	452	93	11	663	32	225	136	49	20	27	306	28	56	14	 
2014	11620	1343	Saint Martin's	-	Totals	-	-	-	-	48	0.277	0.365	0.366	1,558	233	431	62	4	570	23	210	177	50	19	41	336	29	31	16	 
2014	11620	1343	Saint Martin's	-	Opponent Totals	-	-	-	-	48	0.309	0.387	0.439	1,559	284	482	108	8	684	26	262	151	60	20	44	220	40	47	20	 
2014	11620	613	Saint Michael's	-	Totals	-	-	-	-	32	0.237	0.320	0.296	1,042	113	247	34	3	308	7	99	102	29	10	9	211	22	17	10	 
2014	11620	613	Saint Michael's	-	Opponent Totals	-	-	-	-	32	0.328	0.412	0.458	1,132	258	371	60	17	519	18	224	147	29	21	12	152	18	94	22	 
2014	11620	1347	Saint Rose	-	Totals	-	-	-	-	41	0.254	0.339	0.355	1,356	195	345	68	9	482	17	166	136	46	18	18	289	27	76	28	 
2014	11620	1347	Saint Rose	-	Opponent Totals	-	-	-	-	41	0.288	0.390	0.379	1,400	277	403	70	14	531	10	236	199	47	19	30	247	34	72	22	 
2014	11620	19117	Salem Int'l	-	Totals	-	-	-	-	50	0.257	0.329	0.328	1,555	195	400	71	6	510	9	172	142	30	14	15	331	31	38	20	 
2014	11620	19117	Salem Int'l	-	Opponent Totals	-	-	-	-	50	0.348	0.415	0.473	1,633	409	568	114	15	772	20	376	135	70	26	46	160	39	80	14	 
2014	11620	628	San Fran. St.	-	Totals	-	-	-	-	47	0.248	0.317	0.278	1,514	163	376	40	1	421	1	135	117	42	14	39	257	43	44	20	 
2014	11620	628	San Fran. St.	-	Opponent Totals	-	-	-	-	47	0.311	0.380	0.382	1,610	229	501	69	12	615	7	209	159	32	21	58	181	33	50	17	 
2014	11620	30063	Seton Hill	-	Totals	-	-	-	-	58	0.305	0.389	0.402	1,670	315	509	81	6	671	23	265	158	87	24	43	237	33	159	41	 
2014	11620	30063	Seton Hill	-	Opponent Totals	-	-	-	-	58	0.268	0.330	0.323	1,670	211	448	50	7	539	9	184	125	39	23	39	280	34	43	11	 
2014	11620	10870	Shepherd	-	Totals	-	-	-	-	53	0.330	0.430	0.457	1,484	366	489	95	5	678	28	333	182	105	35	37	171	32	124	36	 
2014	11620	10870	Shepherd	-	Opponent Totals	-	-	-	-	53	0.268	0.336	0.322	1,499	192	402	43	7	483	8	172	103	60	19	33	322	28	61	9	 
2014	11620	638	Shippensburg	-	Totals	-	-	-	-	46	0.286	0.347	0.414	1,288	210	368	65	5	533	30	183	110	19	17	22	202	28	51	12	 
2014	11620	638	Shippensburg	-	Opponent Totals	-	-	-	-	46	0.255	0.341	0.319	1,255	156	320	45	7	400	7	124	136	33	10	23	249	28	53	16	 
2014	11620	30151	Shorter	-	Totals	-	-	-	-	49	0.266	0.341	0.347	1,528	187	406	74	7	530	12	173	152	31	16	33	298	30	26	8	 
2014	11620	30151	Shorter	-	Opponent Totals	-	-	-	-	49	13.412	18.179	17.934	1,518	260	429	63	12	579	21	232	187	62	15	42	248	31	96	11	 
2014	11620	30128	Sioux Falls	-	Totals	-	-	-	-	49	0.249	0.317	0.317	1,466	179	365	59	10	465	7	144	127	26	16	30	340	30	66	30	 
2014	11620	30128	Sioux Falls	-	Opponent Totals	-	-	-	-	49	0.294	0.377	0.396	1,542	302	454	73	9	611	22	263	172	42	16	35	246	32	33	13	 
2014	11620	643	Slippery Rock	-	Totals	-	-	-	-	45	0.313	0.389	0.398	1,391	269	436	66	8	554	12	237	153	33	20	22	195	35	39	7	 
2014	11620	643	Slippery Rock	-	Opponent Totals	-	-	-	-	45	0.281	0.373	0.345	1,303	217	366	55	7	450	5	181	156	47	19	38	245	34	64	13	 
2014	11620	645	Sonoma St.	-	Totals	-	-	-	-	45	0.273	0.361	0.349	1,437	228	393	66	5	502	11	208	180	28	22	18	266	48	42	8	 
2014	11620	645	Sonoma St.	-	Opponent Totals	-	-	-	-	45	0.266	0.339	0.319	1,431	180	381	46	6	457	6	155	123	44	17	35	217	38	59	19	 
2014	11620	1371	Southeastern Okla.	-	Totals	-	-	-	-	44	0.252	0.350	0.344	1,329	218	335	52	14	457	14	179	159	49	16	28	272	28	92	30	 
2014	11620	1371	Southeastern Okla.	-	Opponent Totals	-	-	-	-	44	0.267	0.353	0.361	1,386	224	370	62	4	500	20	182	147	46	16	27	264	24	45	15	 
2014	11620	1376	Southern Ark.	-	Totals	-	-	-	-	57	0.301	0.405	0.419	1,856	372	559	107	14	778	28	332	242	93	17	41	338	51	87	31	 
2014	11620	1376	Southern Ark.	-	Opponent Totals	-	-	-	-	57	0.266	0.337	0.347	1,812	236	482	86	9	628	14	213	143	64	26	35	391	39	45	15	 
2014	11620	658	Southern Conn. St.	-	Totals	-	-	-	-	40	0.294	0.363	0.381	1,427	222	419	71	12	544	10	192	138	28	17	32	242	35	65	20	 
2014	11620	658	Southern Conn. St.	-	Opponent Totals	-	-	-	-	40	0.248	0.314	0.337	1,363	163	338	59	4	459	18	145	105	30	9	19	322	25	49	23	 
2014	11620	661	Southern Ind.	-	Totals	-	-	-	-	62	0.281	0.361	0.361	2,013	333	565	111	10	726	10	279	208	63	29	60	369	47	111	27	 
2014	11620	661	Southern Ind.	-	Opponent Totals	-	-	-	-	62	0.249	0.304	0.298	2,020	190	502	67	3	602	9	168	140	33	25	43	324	63	39	13	 
2014	11620	468	Southern N.H.	-	Totals	-	-	-	-	55	0.267	0.345	0.358	1,856	299	495	91	15	664	16	252	184	51	26	29	387	23	144	26	 
2014	11620	468	Southern N.H.	-	Opponent Totals	-	-	-	-	55	0.210	0.298	0.259	1,792	187	377	51	3	464	10	155	196	35	14	23	507	33	79	22	 
2014	11620	30152	Southern Nazarene	-	Totals	-	-	-	-	48	0.272	0.364	0.379	1,454	267	396	78	16	551	15	232	161	59	20	27	297	35	55	26	 
2014	11620	30152	Southern Nazarene	-	Opponent Totals	-	-	-	-	48	0.313	0.407	0.433	1,516	339	474	79	13	657	26	291	184	72	20	46	243	31	51	22	 
2014	11620	2755	Southwest Baptist	-	Totals	-	-	-	-	53	0.321	0.399	0.472	1,703	354	547	107	10	803	43	328	177	56	19	40	295	42	29	14	 
2014	11620	2755	Southwest Baptist	-	Opponent Totals	-	-	-	-	53	0.318	0.401	0.473	1,676	351	533	103	18	792	40	322	190	56	21	65	205	42	55	19	 
2014	11620	8736	Southwest Minn. St.	-	Totals	-	-	-	-	50	0.286	0.371	0.447	1,549	276	443	91	19	692	40	252	147	69	9	17	333	34	30	14	 
2014	11620	8736	Southwest Minn. St.	-	Opponent Totals	-	-	-	-	50	14.713	17.924	21.239	1,598	278	485	98	18	703	28	257	148	42	14	30	268	37	28	16	 
2014	11620	8744	Southwestern Okla.	-	Totals	-	-	-	-	47	0.282	0.371	0.380	1,527	261	430	88	13	580	12	224	158	65	10	57	223	29	56	13	 
2014	11620	8744	Southwestern Okla.	-	Opponent Totals	-	-	-	-	47	0.286	0.365	0.386	1,517	231	434	70	18	585	15	209	153	47	18	29	216	48	35	15	 
2014	11620	593	St. Anselm	-	Totals	-	-	-	-	45	0.212	0.317	0.283	1,465	184	310	53	8	415	12	162	193	38	9	18	380	25	57	15	 
2014	11620	593	St. Anselm	-	Opponent Totals	-	-	-	-	45	0.317	0.382	0.429	1,624	325	515	99	16	697	17	274	142	45	28	21	274	21	107	21	 
2014	11620	598	St. Cloud St.	-	Totals	-	-	-	-	51	0.330	0.384	0.448	1,663	334	548	94	17	745	23	300	117	45	22	39	214	42	62	23	 
2014	11620	598	St. Cloud St.	-	Opponent Totals	-	-	-	-	51	0.230	0.303	0.302	1,519	166	349	60	8	458	11	140	129	34	10	37	356	35	33	20	 
2014	11620	1334	St. Edward's	-	Totals	-	-	-	-	55	0.296	0.387	0.394	1,679	334	497	95	9	661	17	301	183	85	29	71	233	39	55	18	 
2014	11620	1334	St. Edward's	-	Opponent Totals	-	-	-	-	55	0.217	0.298	0.292	1,621	164	351	46	8	473	20	132	163	28	7	31	404	39	40	25	 
2014	11620	604	St. Joseph's (IN)	-	Totals	-	-	-	-	50	0.264	0.351	0.342	1,519	222	401	66	5	519	14	197	162	50	16	43	285	29	47	17	 
2014	11620	604	St. Joseph's (IN)	-	Opponent Totals	-	-	-	-	50	0.276	0.340	0.363	1,585	260	437	67	10	575	17	228	126	39	19	35	333	19	75	16	 
2014	11620	1346	St. Mary's (TX)	-	Totals	-	-	-	-	55	0.285	0.364	0.383	1,706	277	486	79	13	654	21	250	196	28	21	65	252	36	51	23	 
2014	11620	1346	St. Mary's (TX)	-	Opponent Totals	-	-	-	-	55	0.263	0.342	0.335	1,710	255	449	62	11	572	13	229	166	55	26	54	365	40	53	21	 
2014	11620	1348	St. Thomas Aquinas	-	Totals	-	-	-	-	56	0.298	0.372	0.392	1,905	328	568	97	21	746	13	283	182	58	28	19	301	45	98	28	 
2014	11620	1348	St. Thomas Aquinas	-	Opponent Totals	-	-	-	-	56	0.244	0.327	0.310	1,787	224	436	91	6	554	5	193	171	56	13	32	345	41	104	29	 
2014	11620	680	Stillman	-	Totals	-	-	-	-	51	0.307	0.387	0.415	1,574	344	484	80	10	653	23	313	155	73	36	57	184	30	81	19	 
2014	11620	680	Stillman	-	Opponent Totals	-	-	-	-	51	0.246	0.325	0.334	1,550	226	381	67	12	517	15	206	153	36	16	25	274	34	42	22	 
2014	11620	682	Stonehill	-	Totals	-	-	-	-	48	0.255	0.338	0.363	1,555	220	396	81	18	564	17	190	160	42	14	20	369	30	78	26	 
2014	11620	682	Stonehill	-	Opponent Totals	-	-	-	-	48	0.223	0.285	0.283	1,532	149	342	50	6	434	10	128	98	37	8	33	289	27	80	21	 
2014	11620	689	Tampa	-	Totals	-	-	-	-	57	0.331	0.405	0.490	1,981	460	656	126	19	970	50	416	203	71	39	23	261	39	81	13	 
2014	11620	689	Tampa	-	Opponent Totals	-	-	-	-	57	0.251	0.307	0.316	1,887	205	474	59	3	596	19	185	113	46	17	31	350	41	62	12	 
2014	11620	1395	Tarleton St.	-	Totals	-	-	-	-	53	0.301	0.385	0.425	1,626	315	490	97	10	691	28	279	154	88	32	52	287	39	69	31	 
2014	11620	1395	Tarleton St.	-	Opponent Totals	-	-	-	-	53	0.292	0.349	0.386	1,701	241	497	66	6	656	27	224	129	30	21	31	279	37	42	18	 
2014	11620	30090	Tex. A&M Int'l	-	Totals	-	-	-	-	50	0.277	0.356	0.359	1,580	227	438	81	6	567	12	204	164	41	22	25	306	41	37	13	 
2014	11620	30090	Tex. A&M Int'l	-	Opponent Totals	-	-	-	-	50	0.300	0.374	0.391	1,626	313	487	82	12	635	14	275	153	53	21	38	281	39	35	34	 
2014	11620	696	Tex. A&M-Kingsville	-	Totals	-	-	-	-	58	0.295	0.378	0.407	1,853	348	547	91	9	755	33	311	224	39	28	38	385	40	81	24	 
2014	11620	696	Tex. A&M-Kingsville	-	Opponent Totals	-	-	-	-	58	0.267	0.337	0.357	1,843	233	492	86	13	658	18	200	153	50	14	26	367	42	42	29	 
2014	11620	30088	Tex. Permian Basin	-	Totals	-	-	-	-	50	0.256	0.356	0.330	1,440	210	368	60	4	475	13	186	186	47	14	39	278	38	40	11	 
2014	11620	30088	Tex. Permian Basin	-	Opponent Totals	-	-	-	-	50	0.292	0.365	0.374	1,550	250	453	79	15	580	6	224	148	40	18	34	232	30	42	13	 
2014	11620	1403	Tiffin	-	Totals	-	-	-	-	50	0.248	0.347	0.312	1,481	197	367	55	8	462	8	170	181	52	14	32	263	29	82	28	 
2014	11620	1403	Tiffin	-	Opponent Totals	-	-	-	-	50	0.270	0.358	0.357	1,487	240	401	67	9	531	15	210	138	72	12	38	231	42	53	17	 
2014	11620	30002	Trevecca Nazarene	-	Totals	-	-	-	-	53	0.333	0.405	0.470	1,780	403	593	100	31	836	27	366	170	64	28	12	236	27	126	24	 
2014	11620	30002	Trevecca Nazarene	-	Opponent Totals	-	-	-	-	53	0.262	0.343	0.334	1,686	232	442	73	6	563	12	220	149	64	10	28	338	34	35	10	 
2014	11620	499	Truman	-	Totals	-	-	-	-	54	0.289	0.376	0.348	1,665	292	482	63	7	580	7	248	168	76	22	34	270	39	118	41	 
2014	11620	499	Truman	-	Opponent Totals	-	-	-	-	54	0.310	0.381	0.396	1,689	309	523	70	5	669	22	275	155	55	25	49	198	36	59	27	 
2014	11620	12830	Tusculum	-	Totals	-	-	-	-	51	0.301	0.398	0.402	1,694	367	510	99	6	681	20	306	230	56	18	63	261	50	48	21	 
2014	11620	12830	Tusculum	-	Opponent Totals	-	-	-	-	51	0.263	0.337	0.356	1,671	253	439	67	10	595	23	230	145	50	17	35	320	44	44	12	 
2014	11620	720	Tuskegee	-	Totals	-	-	-	-	40	0.322	0.397	0.435	1,233	281	397	69	20	536	10	252	116	52	23	19	233	17	60	24	 
2014	11620	720	Tuskegee	-	Opponent Totals	-	-	-	-	40	0.257	0.375	0.338	1,147	226	295	54	12	388	5	202	165	59	13	18	160	20	54	16	 
2014	11620	112	UC San Diego	-	Totals	-	-	-	-	54	0.294	0.406	0.379	1,810	376	533	88	16	686	11	336	278	85	34	30	341	58	25	14	 
2014	11620	112	UC San Diego	-	Opponent Totals	-	-	-	-	54	13.471	16.910	16.708	1,762	202	446	76	5	553	7	180	128	46	13	32	312	54	40	14	 
2014	11620	537	UNC Pembroke	-	Totals	-	-	-	-	51	0.338	0.408	0.495	1,873	430	634	144	7	927	45	393	188	46	23	25	236	42	66	14	 
2014	11620	537	UNC Pembroke	-	Opponent Totals	-	-	-	-	51	0.285	0.348	0.394	1,793	284	511	80	5	706	35	252	155	27	17	33	275	56	52	12	 
2014	11620	28594	USciences	-	Totals	-	-	-	-	38	0.205	0.298	0.249	1,145	94	235	22	8	285	4	79	132	22	6	33	268	29	24	12	 
2014	11620	28594	USciences	-	Opponent Totals	-	-	-	-	38	0.319	0.379	0.434	1,280	253	408	81	18	555	10	216	115	28	32	25	204	28	97	13	 
2014	11620	30181	UVa-Wise	-	Totals	-	-	-	-	41	0.296	0.362	0.353	1,210	193	358	41	2	427	8	169	94	40	14	18	199	20	39	8	 
2014	11620	30181	UVa-Wise	-	Opponent Totals	-	-	-	-	41	0.327	0.412	0.427	1,198	243	392	73	5	511	12	214	142	41	14	28	170	14	81	23	 
2014	11620	30153	Union (TN)	-	Totals	-	-	-	-	48	0.253	0.344	0.308	1,574	175	398	55	7	485	6	158	146	80	13	48	285	26	45	14	 
2014	11620	30153	Union (TN)	-	Opponent Totals	-	-	-	-	48	0.286	0.372	0.365	1,614	281	461	85	11	589	7	250	183	52	22	44	241	28	62	16	 
2014	11620	728	Upper Iowa	-	Totals	-	-	-	-	41	0.279	0.358	0.349	1,262	175	352	59	4	440	7	155	132	34	17	21	237	28	34	14	 
2014	11620	728	Upper Iowa	-	Opponent Totals	-	-	-	-	41	0.312	0.391	0.405	1,253	237	391	64	11	507	10	213	129	41	12	35	212	26	44	13	 
2014	11620	30104	Urbana	-	Totals	-	-	-	-	45	0.298	0.393	0.389	1,297	263	387	73	12	505	7	244	171	47	25	36	238	38	39	8	 
2014	11620	30104	Urbana	-	Opponent Totals	-	-	-	-	45	0.297	0.389	0.366	1,305	246	388	54	6	478	8	210	157	55	27	38	227	32	41	24	 
2014	11620	734	Valdosta St.	-	Totals	-	-	-	-	44	0.308	0.394	0.405	1,414	287	435	85	4	573	15	246	161	53	18	39	187	30	90	31	 
2014	11620	734	Valdosta St.	-	Opponent Totals	-	-	-	-	44	0.273	0.388	0.339	1,379	245	376	47	7	467	10	212	224	53	25	35	279	34	41	30	 
2014	11620	743	Virginia St.	-	Totals	-	-	-	-	44	0.297	0.386	0.357	1,307	226	388	67	3	467	2	193	163	34	11	28	232	16	73	15	 
2014	11620	743	Virginia St.	-	Opponent Totals	-	-	-	-	44	0.301	0.374	0.379	1,334	237	401	75	6	506	6	222	120	46	16	15	231	14	79	17	 
2014	11620	30141	Walsh	-	Totals	-	-	-	-	46	0.269	0.348	0.335	1,393	216	375	54	2	466	11	186	148	30	16	35	231	21	65	10	 
2014	11620	30141	Walsh	-	Opponent Totals	-	-	-	-	46	0.275	0.355	0.338	1,409	217	387	60	4	476	7	184	136	48	15	23	264	25	56	16	 
2014	11620	2814	Washburn	-	Totals	-	-	-	-	49	0.300	0.384	0.411	1,551	312	465	67	20	638	22	281	178	44	16	33	273	35	79	16	 
2014	11620	2814	Washburn	-	Opponent Totals	-	-	-	-	49	0.272	0.363	0.400	1,486	264	404	64	11	595	35	223	151	69	15	39	293	32	56	21	 
2014	11620	757	Wayne St. (MI)	-	Totals	-	-	-	-	53	0.296	0.397	0.397	1,581	301	468	95	8	627	16	270	173	110	27	24	236	39	63	19	 
2014	11620	757	Wayne St. (MI)	-	Opponent Totals	-	-	-	-	53	0.258	0.343	0.339	1,529	199	394	75	7	519	12	175	167	39	13	33	270	45	36	21	 
2014	11620	1433	Wayne St. (NE)	-	Totals	-	-	-	-	51	0.272	0.340	0.394	1,524	233	414	102	8	601	23	214	121	46	18	46	346	22	39	12	 
2014	11620	1433	Wayne St. (NE)	-	Opponent Totals	-	-	-	-	51	0.274	0.356	0.372	1,527	244	418	79	7	568	19	211	159	44	13	43	366	23	52	14	 
2014	11620	358	West Ala.	-	Totals	-	-	-	-	45	0.284	0.372	0.367	1,491	210	424	68	5	547	15	186	171	48	20	39	238	37	59	28	 
2014	11620	358	West Ala.	-	Opponent Totals	-	-	-	-	45	0.247	0.321	0.294	1,478	164	365	42	2	435	8	138	110	55	10	35	255	27	46	16	 
2014	11620	765	West Chester	-	Totals	-	-	-	-	43	0.276	0.369	0.352	1,252	213	346	50	12	441	7	185	147	52	25	19	273	26	39	10	 
2014	11620	765	West Chester	-	Opponent Totals	-	-	-	-	43	0.284	0.353	0.351	1,312	180	373	49	4	460	10	152	112	34	12	22	221	43	51	5	 
2014	11620	11740	West Florida	-	Totals	-	-	-	-	45	0.290	0.373	0.363	1,422	228	413	48	5	516	15	201	160	41	23	27	257	37	68	19	 
2014	11620	11740	West Florida	-	Opponent Totals	-	-	-	-	45	0.231	0.298	0.288	1,418	131	328	50	3	408	8	114	102	35	5	28	275	27	37	12	 
2014	11620	766	West Ga.	-	Totals	-	-	-	-	47	0.274	0.350	0.335	1,513	237	414	56	14	507	3	195	147	42	23	45	227	35	77	20	 
2014	11620	766	West Ga.	-	Opponent Totals	-	-	-	-	47	0.284	0.359	0.345	1,562	233	444	62	3	539	9	194	126	65	15	37	236	30	45	20	 
2014	11620	1438	West Liberty	-	Totals	-	-	-	-	51	0.263	0.336	0.317	1,409	188	371	51	9	446	2	165	123	43	21	28	225	15	51	18	 
2014	11620	1438	West Liberty	-	Opponent Totals	-	-	-	-	51	0.281	0.369	0.361	1,392	230	391	75	6	502	8	210	141	63	18	29	196	26	71	16	 
2014	11620	767	West Tex. A&M	-	Totals	-	-	-	-	58	0.325	0.387	0.444	2,057	407	669	100	27	913	30	357	176	47	27	24	266	54	36	10	 
2014	11620	767	West Tex. A&M	-	Opponent Totals	-	-	-	-	58	0.273	0.353	0.375	1,860	291	507	78	14	697	28	255	180	66	26	48	437	39	48	22	 
2014	11620	9630	West Va. Wesleyan	-	Totals	-	-	-	-	38	0.263	0.326	0.315	1,046	140	275	34	1	329	6	122	85	20	15	38	175	24	18	5	 
2014	11620	9630	West Va. Wesleyan	-	Opponent Totals	-	-	-	-	38	0.311	0.379	0.388	1,094	198	340	50	7	425	7	178	99	36	23	24	123	19	50	17	 
2014	11620	1439	West Virginia St.	-	Totals	-	-	-	-	51	0.315	0.381	0.405	1,523	256	479	68	5	617	20	225	126	47	15	24	142	34	33	8	 
2014	11620	1439	West Virginia St.	-	Opponent Totals	-	-	-	-	51	0.251	0.324	0.312	1,428	188	359	53	5	446	8	169	115	44	10	28	294	28	45	9	 
2014	11620	1446	Western Ore.	-	Totals	-	-	-	-	51	0.288	0.368	0.390	1,666	278	480	90	10	650	20	252	167	57	22	45	278	38	32	15	 
2014	11620	1446	Western Ore.	-	Opponent Totals	-	-	-	-	51	0.251	0.369	0.333	1,545	242	388	63	3	514	19	220	247	56	26	46	336	37	42	13	 
2014	11620	12799	Wheeling Jesuit	-	Totals	-	-	-	-	43	0.262	0.341	0.310	1,181	170	309	36	3	366	5	148	124	26	15	21	221	32	55	18	 
2014	11620	12799	Wheeling Jesuit	-	Opponent Totals	-	-	-	-	43	0.283	0.364	0.367	1,230	234	348	63	8	451	8	205	121	50	23	25	198	22	57	9	 
2014	11620	30120	William Jewell	-	Totals	-	-	-	-	45	0.237	0.301	0.297	1,355	136	321	45	6	402	8	120	92	35	7	21	224	27	34	13	 
