year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11320	3	2798	Albertus Magnus	32	1422674	Lockman, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422674	Fr	INF	7	2	11	 	0.000	0.154	 	0.000	1	 	 	 	 	2	 	 	 	5	 	 	 	 
2013	11320	3	2798	Albertus Magnus	9	1300690	Purgatore, Vinny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1300690	So	INF	6	0	4	 	0.000	0.000	 	0.000	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2013	11320	3	15	Albion	4	1320300	Diamond, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1320300	Jr	OF	39	38	132	48	0.364	0.430	 	0.386	38	3	 	 	14	16	1	2	3	16	2	33	2	 
2013	11320	3	15	Albion	16	1198000	Montgomery, Davin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1198000	Jr	SS	39	39	130	47	0.362	0.429	 	0.423	16	8	 	 	35	12	7	5	1	8	6	7	 	 
2013	11320	3	15	Albion	6	1099723	Konkle, B.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1099723	Sr	1B	38	38	116	33	0.284	0.387	 	0.302	22	2	 	 	12	17	3	1	1	19	2	7	1	 
2013	11320	3	15	Albion	11	1417182	Kowal, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1417182	So	INF	38	35	106	30	0.283	0.379	 	0.292	15	1	 	 	16	11	6	1	3	7	3	7	2	 
2013	11320	3	15	Albion	10	1320305	Cappelletty, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1320305	So	INF	37	36	101	25	0.248	0.339	 	0.277	24	3	 	 	9	12	3	2	1	18	2	1	1	 
2013	11320	3	15	Albion	8	1099724	Mazza, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1099724	Sr	OF	36	36	115	38	0.330	0.433	 	0.417	24	7	 	1	23	18	5	3	5	9	3	9	1	 
2013	11320	3	15	Albion	17	1417186	Fischbach, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1417186	Fr	OF	35	33	86	22	0.256	0.387	 	0.302	12	1	 	1	15	16	3	1	4	14	2	4	1	 
2013	11320	3	15	Albion	18	1447092	Shimmel, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1447092	Jr	INF	33	31	100	23	0.230	0.325	 	0.250	10	2	 	 	14	13	1	 	2	13	3	4	 	 
2013	11320	3	15	Albion	23	1198003	Schumaker, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1198003	Jr	C	25	14	40	6	0.150	0.286	 	0.175	7	1	 	 	1	7	1	1	2	8	 	2	1	 
2013	11320	3	15	Albion	3	1417181	Bonofiglio, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1417181	Fr	C	25	24	56	15	0.268	0.369	 	0.357	3	5	 	 	8	7	2	 	2	13	 	1	 	 
2013	11320	3	15	Albion	12	1417184	Madziar, Lee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1417184	Jr	OF	19	4	20	2	0.100	0.182	 	0.100	4	 	 	 	 	1	1	 	 	10	 	1	 	 
2013	11320	3	15	Albion	22	1447088	Cox, Thomas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1447088	Fr	1B	18	7	33	9	0.273	0.351	 	0.394	5	1	 	1	7	4	 	 	 	10	 	1	1	 
2013	11320	3	15	Albion	9	1417183	Gehan, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1417183	Fr	1B	16	7	18	3	0.167	0.375	 	0.167	4	 	 	 	2	5	1	 	 	2	 	 	 	 
2013	11320	3	15	Albion	2	1417180	Crawford, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1417180	Fr	OF	14	4	19	1	0.053	0.217	 	0.105	3	1	 	 	 	4	 	 	1	6	1	 	 	 
2013	11320	3	15	Albion	13	1320303	Bodtke, Troy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1320303	So	INF	12	4	12	2	0.167	0.312	 	0.167	1	 	 	 	1	3	 	1	 	4	 	 	 	 
2013	11320	3	15	Albion	15	1099728	Bloom, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1099728	Sr	C	10	2	11	 	0.000	0.250	 	0.000	1	 	 	 	1	3	1	1	 	6	 	 	 	 
2013	11320	3	15	Albion	5	1417202	Richardson, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1417202	Fr	P	8	0	7	1	0.143	0.143	 	0.143	1	 	 	 	 	 	 	 	 	1	 	 	 	 
2013	11320	3	15	Albion	7	1417199	Wilson, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1417199	Fr	OF	6	0	3	1	0.333	0.200	 	0.333	1	 	 	 	2	 	 	2	 	1	 	 	 	 
2013	11320	3	15	Albion	33	1417200	Lurie, T.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1417200	So	C	1	0	 	 	""	1.000	 	""	 	 	 	 	 	1	 	 	 	 	 	 	 	 
2013	11320	3	16	Albright	17	1329556	Dundore, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1329556	So	OF	35	35	129	25	0.194	0.234	 	0.217	17	3	 	 	15	6	1	1	2	19	1	6	1	 
2013	11320	3	16	Albright	20	1197987	Hecker, Collin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1197987	Jr	INF	35	35	131	47	0.359	0.408	 	0.527	25	14	1	2	25	9	2	 	 	17	2	11	1	 
2013	11320	3	16	Albright	25	1440296	High, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1440296	So	OF	31	30	91	26	0.286	0.347	 	0.352	14	3	 	1	15	9	 	1	2	26	1	2	1	 
2013	11320	3	16	Albright	27	1329568	Santone, Gabe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1329568	So	1B	31	29	94	25	0.266	0.333	 	0.383	14	8	 	1	16	10	 	1	2	16	2	 	 	 
2013	11320	3	16	Albright	6	1197986	Peiffer, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1197986	Jr	INF	31	30	111	35	0.315	0.406	 	0.414	25	7	2	 	5	15	2	 	1	19	 	5	2	 
2013	11320	3	16	Albright	21	1329555	Boll, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1329555	So	C	30	27	83	26	0.313	0.427	 	0.422	11	9	 	 	16	18	 	2	 	16	 	1	 	 
2013	11320	3	16	Albright	5	1329563	Myers, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1329563	So	SS	26	24	52	12	0.231	0.298	 	0.269	3	 	1	 	5	5	 	 	 	11	 	1	 	 
2013	11320	3	16	Albright	37	1329565	Okonski, Zac	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1329565	So	3B	26	19	65	25	0.385	0.468	 	0.492	13	4	 	1	13	10	1	1	1	8	2	1	 	 
2013	11320	3	16	Albright	8	1329560	Medvecky, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1329560	So	3B	25	21	61	16	0.262	0.319	 	0.295	5	2	 	 	12	5	1	2	2	11	 	 	1	 
2013	11320	3	16	Albright	23	1092969	Meckley, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1092969	Sr	OF	24	20	70	24	0.343	0.425	 	0.457	17	 	1	2	15	9	1	 	 	10	3	 	 	 
2013	11320	3	16	Albright	4	1329561	Minnig, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1329561	So	INF	18	5	18	4	0.222	0.348	 	0.222	7	 	 	 	3	4	 	1	 	6	 	2	1	 
2013	11320	3	16	Albright	7	1197990	Ruppert, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1197990	Sr	OF	17	10	25	5	0.200	0.333	 	0.200	5	 	 	 	1	5	 	 	2	4	 	2	2	 
2013	11320	3	16	Albright	26	1440297	Triantos, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1440297	Fr	INF	17	5	18	2	0.111	0.182	 	0.167	8	1	 	 	4	2	 	2	 	5	 	3	 	 
2013	11320	3	16	Albright	12	1329558	Keibler, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1329558	So	C	15	12	39	8	0.205	0.262	 	0.282	2	1	1	 	5	3	 	 	 	12	 	 	 	 
2013	11320	3	16	Albright	13	1440304	Cotellese, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1440304	Fr	OF	12	5	19	4	0.211	0.318	 	0.211	5	 	 	 	 	2	1	 	 	4	 	 	 	 
2013	11320	3	16	Albright	2	1440294	Price, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1440294	Fr	P	11	3	5	2	0.400	0.500	 	0.400	2	 	 	 	 	1	 	 	 	 	 	1	 	 
2013	11320	3	16	Albright	9	1092970	Morgan, Vinny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1092970	Sr	1B	9	5	9	 	0.000	0.357	 	0.000	1	 	 	 	1	4	1	 	1	6	 	 	 	 
2013	11320	3	16	Albright	36	1440301	McGoff, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1440301	Fr	P	8	2	 	 	""	1.000	 	""	 	 	 	 	 	1	 	 	 	 	 	 	 	 
2013	11320	3	16	Albright	18	1329569	Vitelli, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1329569	So	OF	8	3	17	7	0.412	0.474	 	0.529	3	2	 	 	6	1	1	 	 	4	 	 	 	 
2013	11320	3	16	Albright	15	1197991	DeFrancisci, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1197991	Jr	INF	7	1	6	 	0.000	0.364	 	0.000	3	 	 	 	1	3	1	1	 	5	 	 	 	 
2013	11320	3	16	Albright	35	1440300	Hook, Trey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1440300	So	1B	7	2	8	2	0.250	0.455	 	0.375	 	1	 	 	2	3	 	 	 	3	 	 	 	 
2013	11320	3	16	Albright	33	1440299	Cimino, Julian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1440299	Fr	OF	7	1	9	2	0.222	0.300	 	0.333	2	1	 	 	 	1	 	 	 	4	 	 	 	 
2013	11320	3	16	Albright	19	1329559	Makowski, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1329559	So	OF	6	2	8	 	0.000	0.100	 	0.000	1	 	 	 	1	1	 	1	1	3	 	 	 	 
2013	11320	3	16	Albright	39	1440303	McVey, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1440303	Fr	C	2	0	2	 	0.000	0.333	 	0.000	 	 	 	 	 	 	1	 	 	1	 	 	 	 
2013	11320	3	16	Albright	30	1440298	Adam, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1440298	Fr	INF	2	0	1	 	0.000	0.000	 	0.000	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2013	11320	3	19	Allegheny	42	1307575	Gray, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1307575	So	INF	42	42	153	49	0.320	0.395	 	0.392	24	6	1	1	32	15	6	3	 	27	5	11	3	 
2013	11320	3	19	Allegheny	20	1431297	Killian, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1431297	Fr	INF	41	40	132	49	0.371	0.482	 	0.485	31	11	2	 	31	28	4	4	2	13	2	2	1	 
2013	11320	3	19	Allegheny	5	1321220	Kastelic, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321220	Sr	OF	40	37	134	40	0.299	0.387	 	0.328	30	4	 	 	21	17	3	1	8	6	3	11	4	 
2013	11320	3	19	Allegheny	3	1196338	Pezzone, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1196338	Jr	INF	40	40	120	33	0.275	0.399	 	0.425	28	10	4	 	19	15	11	2	1	19	4	3	3	 
2013	11320	3	19	Allegheny	29	1196345	Davis, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1196345	Jr	INF	39	38	139	50	0.360	0.433	 	0.446	26	10	1	 	14	11	7	 	6	15	5	5	1	 
2013	11320	3	19	Allegheny	19	1102369	Triozzi, Frank	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1102369	Sr	C	35	32	104	31	0.298	0.339	 	0.365	10	1	 	2	15	6	1	1	5	9	3	3	 	 
2013	11320	3	19	Allegheny	17	1102365	Kim, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1102365	Sr	OF	34	29	90	29	0.322	0.417	 	0.411	13	8	 	 	15	10	6	2	1	9	3	1	1	 
2013	11320	3	19	Allegheny	1	1431295	Sardini, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1431295	Fr	OF	30	13	49	14	0.286	0.352	 	0.327	13	2	 	 	5	2	3	 	2	7	1	3	 	 
2013	11320	3	19	Allegheny	4	1307584	Weyant, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1307584	So	INF	28	26	81	26	0.321	0.420	 	0.420	14	8	 	 	14	11	5	3	4	17	 	4	3	 
2013	11320	3	19	Allegheny	13	1431296	Kirchler, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1431296	Fr	INF	26	24	91	28	0.308	0.363	 	0.440	21	5	2	1	8	9	 	2	3	12	2	8	2	 
2013	11320	3	19	Allegheny	31	1431307	Murray, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1431307	So	3B	25	13	46	9	0.196	0.288	 	0.326	4	3	 	1	6	6	 	 	2	11	 	1	1	 
2013	11320	3	19	Allegheny	40	1431303	Sutton, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1431303	Fr	1B	25	21	60	15	0.250	0.412	 	0.283	11	2	 	 	8	10	8	2	1	22	1	3	1	 
2013	11320	3	19	Allegheny	27	1431300	Beaton, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1431300	Fr	OF	23	5	17	3	0.176	0.391	 	0.235	5	1	 	 	3	3	3	 	1	4	1	1	 	 
2013	11320	3	19	Allegheny	22	1196340	Feikls, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1196340	Jr	OF	16	1	5	1	0.200	0.429	 	0.200	 	 	 	 	 	 	2	 	 	1	 	 	 	 
2013	11320	3	19	Allegheny	6	1307573	Baker, R.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1307573	So	OF	14	1	8	5	0.625	0.667	 	0.875	 	2	 	 	1	1	 	 	2	3	 	 	 	 
2013	11320	3	19	Allegheny	9	1102368	Dassner, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1102368	Sr	INF	13	7	23	5	0.217	0.333	 	0.304	5	2	 	 	2	4	 	 	1	4	1	1	 	 
2013	11320	3	19	Allegheny	34	1196347	Regel, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1196347	Jr	C	11	4	13	2	0.154	0.294	 	0.154	1	 	 	 	1	2	1	1	1	2	2	 	 	 
2013	11320	3	19	Allegheny	28	1431306	Bronson, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1431306	So	C	10	8	21	8	0.381	0.500	 	0.381	4	 	 	 	5	3	2	 	2	5	 	1	 	 
2013	11320	3	19	Allegheny	26	1196343	Nelson, Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1196343	Jr	1B	6	0	5	1	0.200	0.333	 	0.200	1	 	 	 	1	 	1	 	 	1	 	 	 	 
2013	11320	3	19	Allegheny	23	1431298	Smith, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1431298	Fr	C	5	0	2	 	0.000	0.000	 	0.000	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2013	11320	3	19	Allegheny	24	1431299	Giaimo, Nico	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1431299	Fr	OF	3	0	1	 	0.000	0.500	 	0.000	1	 	 	 	 	1	 	 	 	1	 	 	 	 
