year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2016	12360	2	vs_rhp	10535	95	Chico St.	44	1762976	Pernetti, Jimbo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1762976	Jr	3B	31	15		0.317	0.417	0.488	6	41	13	4			1	9	6	1		2	10					
2016	12360	2	vs_rhp	10535	95	Chico St.	33	1762968	Phillips, Braxton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1762968	Sr	OF	28	4		0.389	0.476	0.500	5	18	7	2				4	2	1			3	2				
2016	12360	2	vs_rhp	10535	95	Chico St.	4	1762955	Roque, Tony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1762955	Sr	SS	24	12		0.235	0.257	0.353	3	34	8	1			1	4	1			3	3					
2016	12360	2	vs_rhp	10535	95	Chico St.	20	1648334	Yamasaki, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1648334	Fr	OF	18	3		0.235	0.278	0.294	1	17	4	1				1		1			5					
2016	12360	2	vs_rhp	10535	95	Chico St.	5	1535219	Gelfand, Clayton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1535219	Jr	INF	18	17		1.000	1.000	1.000	0	1	1					1										
2016	12360	2	vs_rhp	10535	95	Chico St.	14	1762958	Valencia, Marcos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1762958	Jr	C	15	2		0.286	0.333	0.357	1	14	4	1				0	1				1					
2016	12360	2	vs_rhp	10535	95	Chico St.	38	1762973	Dixon, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1762973	Jr	1B	6	1		0.000	0.125	0.000	0	7	0					1	1			1	3					
2016	12360	2	vs_rhp	10535	95	Chico St.	42	1762975	Sinclair, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1762975	Jr	OF	6	0					1	0	0					0										
2016	12360	2	vs_rhp	10535	95	Chico St.	31	1648309	Carrillo, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1648309	Sr	INF	1	1		0.000	0.000	0.000	0	1	0					0					1					
2016	12360	2	vs_rhp	10535	8875	Chowan	21	1526491	Wyatt, Wade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1526491	Sr	OF	50	50		0.358	0.447	0.455	29	134	48	10			1	29	15	8	2		22	4	3		3	
2016	12360	2	vs_rhp	10535	8875	Chowan	12	1766049	Cooper, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766049	N/A	2B	50	48		0.424	0.465	0.626	30	139	59	18	5			36	14	1	5		14	3			5	
2016	12360	2	vs_rhp	10535	8875	Chowan	5	1653512	Harrell Jr., Marvin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653512	Jr	OF	50	50		0.229	0.311	0.290	25	131	30	6	1			17	12	4	1	1	29	1	1		14	
2016	12360	2	vs_rhp	10535	8875	Chowan	15	1423565	Gurganus, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1423565	Sr	INF	50	50		0.340	0.414	0.418	34	153	52	10	1			29	13	7	1	1	10	1	4		5	
2016	12360	2	vs_rhp	10535	8875	Chowan	25	1653519	Flanagan, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653519	Jr	C	49	49		0.336	0.445	0.552	29	134	45	7	2		6	29	23	5	2		32	2			5	
2016	12360	2	vs_rhp	10535	8875	Chowan	22	1423573	Martin, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1423573	Sr	C	49	49		0.353	0.407	0.529	27	136	48	10	1		4	28	6	7	1		44	1			1	
2016	12360	2	vs_rhp	10535	8875	Chowan	2	1766048	Arcobasso, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766048	N/A	RF	47	47		0.372	0.450	0.601	38	148	55	13	6		3	29	18	3			27	2	4		7	
2016	12360	2	vs_rhp	10535	8875	Chowan	31	1543805	Chopp, Emory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543805	Jr	P	37	33		0.250	0.392	0.287	18	80	20	3				14	13	7	2	1	17	3			1	
2016	12360	2	vs_rhp	10535	8875	Chowan	34	1766050	Downum, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766050	N/A	1B	34	27		0.346	0.448	0.628	21	78	27	5	1		5	22	13	3	2		27	1			5	
2016	12360	2	vs_rhp	10535	8875	Chowan	6	1526493	Woods, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1526493	Jr	INF	27	27		0.353	0.482	0.544	16	68	24	4			3	16	11	6			20		1		4	
2016	12360	2	vs_rhp	10535	8875	Chowan	19	1658382	Akers, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658382	Fr	LF	19	4		0.143	0.368	0.214	5	14	2	1				2	4	1			3					
2016	12360	2	vs_rhp	10535	8875	Chowan	17	1653516	Harper, Tre	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653516	So	P	18	0		0.000	0.333	0.000	1	2	0					1		1								
2016	12360	2	vs_rhp	10535	8875	Chowan	35	1423587	McGhee, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1423587	Sr	INF	16	1		0.000	0.000	0.000	0	1	0					0					1					
2016	12360	2	vs_rhp	10535	8875	Chowan	8	1541168	Eure, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541168	Sr	INF	13	12		0.357	0.438	0.429	3	28	10	2				2	4				7					
2016	12360	2	vs_rhp	10535	8875	Chowan	4	1778780	Woods, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1778780	N/A	PH	10	0		0.000	0.167	0.000	2	5	0					1	1				3					
2016	12360	2	vs_rhp	10535	8875	Chowan	10	1775446	Parker, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1775446	N/A	2B	8	4		0.333	0.571	0.444	1	9	3	1				1	4	1			3					
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	4	1436000	Goodwin, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1436000	Sr	OF	46	44		0.167	0.248	0.250	11	108	18	6			1	13	11	1	1		27					
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	9	1650760	Castleberry, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650760	Sr	INF	46	45		0.359	0.391	0.505	17	103	37	5	2		2	12	5	1	1	6	9	1	1		2	
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	11	1541693	Goodwin, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541693	Jr	1B	45	43		0.287	0.367	0.394	15	94	27	5	1		1	8	8	5	2	4	14	4			1	
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	8	1759569	Halley, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759569	Jr	INF	44	43		0.316	0.378	0.360	14	114	36	5				16	11	1	1	3	12	7	5		4	
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	2	1541701	Smith, Mickey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541701	Jr	INF	38	36		0.257	0.389	0.257	5	74	19					8	9	7		2	12	3				
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	19	1541696	Mattson, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541696	Jr	INF	34	27		0.203	0.268	0.234	3	64	13	2				7	5	1	1	1	14	5				
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	20	1759581	Traylor, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759581	Fr	OF	32	29		0.236	0.368	0.255	7	55	13	1				6	12		1	2	19	1				
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	15	1541695	Kilgore, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541695	Jr	C	31	28		0.089	0.278	0.107	4	56	5	1				2	10	5	1	1	22	1				
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	16	1759566	Erwin, Gil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759566	Fr	P	30	9		0.067	0.263	0.067	2	15	1					0	4				8					
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	29	1759570	Halterman, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759570	Fr	INF	29	23		0.220	0.328	0.260	6	50	11	2				3	5	3			16	1			1	
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	27	1759574	Miller, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759574	Fr	OF	27	14		0.182	0.234	0.318	3	44	8	3			1	5	2	1			22	1				
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	6	1435117	Alexander, Cale	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1435117	Sr	C	25	1		0.000	0.000	0.000	0	3	0					0					1					
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	23	1759567	Goodwin, Jeff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759567	Fr	OF	24	18		0.194	0.268	0.250	5	36	7	2				2	3	1	1	1	8	1	1			
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	21	1759579	Pala, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759579	Jr	INF	23	20		0.216	0.322	0.216	6	51	11					3	8			1	17	2	1		2	
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	12	1650765	Howard, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650765	Fr	C	21	18		0.192	0.344	0.231	6	26	5	1				0	5	1		2	9					
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	24	1650774	Dodd, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650774	So	OF	20	12		0.263	0.317	0.316	1	38	10	2				6	3				5	1				
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	1	1650766	Johnson, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650766	Sr	INF	19	5		0.059	0.158	0.059	6	17	1					0	2				5	1	1			
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	3	1541694	Keppen, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541694	Jr	INF	14	6		0.286	0.286	0.381	2	21	6	2				3					7					
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	32	1759572	Hindman, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759572	Fr	INF	12	2		0.000	0.111	0.000	2	8	0					0	1				2					
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	7	1650762	Curtis, Blain	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650762	So	OF	6	3		0.111	0.273	0.111	2	9	1					0	1	1		2	2					
2016	12360	2	vs_rhp	10535	1015	Christian Bros.	17	1650772	Tribble, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650772	So	C	6	0		0.750	0.833	1.000	2	4	3	1				0	1	1			1					
2016	12360	2	vs_rhp	10535	30058	Claflin	3	1442345	Brown, Jabari	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1442345	Sr	INF	51	50		0.336	0.474	0.377	36	146	49	6				20	36	6	4	7	29	2	3		29	
2016	12360	2	vs_rhp	10535	30058	Claflin	8	1545412	Rogers, Reginald	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1545412	Jr	INF	50	50		0.336	0.448	0.497	34	149	50	11	2		3	36	27	4	1	1	39	2			5	
2016	12360	2	vs_rhp	10535	30058	Claflin	9	1545413	Bivens, Rashad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1545413	Jr	3B	46	46		0.310	0.381	0.455	28	145	45	9			4	39	14	5	4	1	16	2	1		1	
2016	12360	2	vs_rhp	10535	30058	Claflin	6	1753696	Morley, Lyndale	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753696	Jr	P	45	40		0.319	0.403	0.474	23	116	37	10	1		2	20	15	2	1		22	3	1		10	
2016	12360	2	vs_rhp	10535	30058	Claflin	1	1442344	Thompson, Jalen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1442344	Sr	INF	40	40		0.276	0.390	0.397	21	116	32	6	1		2	16	21	2	2		24	1	2		3	
2016	12360	2	vs_rhp	10535	30058	Claflin	23	1753700	Gilliam, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753700	Jr	OF	39	36		0.286	0.375	0.467	21	105	30	7			4	19	13	2			33	1			9	
2016	12360	2	vs_rhp	10535	30058	Claflin	2	1550407	Minter, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1550407	Sr	C	37	35		0.337	0.540	0.523	29	86	29	8	1		2	15	36	3	1	2	26	2	2		20	
2016	12360	2	vs_rhp	10535	30058	Claflin	26	1765500	Melton, Elliott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765500	N/A	CF	37	32		0.284	0.429	0.368	22	95	27	5			1	20	19	5		3	16	2	1		10	
2016	12360	2	vs_rhp	10535	30058	Claflin	4	1545414	Stevenson, Johnny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1545414	Jr	C	34	31		0.256	0.414	0.326	19	86	22	3			1	17	21	3	1		26	1	1		4	
2016	12360	2	vs_rhp	10535	30058	Claflin	14	1649673	Hilton, Rashad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649673	So	OF	30	24		0.282	0.337	0.282	13	85	24					9	6	1			19				2	
2016	12360	2	vs_rhp	10535	30058	Claflin	28	1753694	Brown, Juturi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753694	Jr	INF	25	19		0.373	0.418	0.392	7	51	19	1				8	4				16				5	
2016	12360	2	vs_rhp	10535	30058	Claflin	24	1649678	Smith, Harold	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649678	So	P	21	15		0.184	0.216	0.265	8	49	9	1			1	7	1	1			11	2				
2016	12360	2	vs_rhp	10535	30058	Claflin	18	1753698	Kendricks, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753698	So	INF	20	18		0.305	0.369	0.305	8	59	18					10	5	1		1	5	5	3		1	
2016	12360	2	vs_rhp	10535	30058	Claflin	32	1753705	Parker, Clyde	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753705	Fr	C	19	14		0.214	0.340	0.262	10	42	9	2				3	6	2		1	11				4	
2016	12360	2	vs_rhp	10535	30058	Claflin	13	1545415	Ferguson, Wendell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1545415	Jr	OF	18	14		0.300	0.417	0.300	3	10	3					0	2			1		1				
2016	12360	2	vs_rhp	10535	30058	Claflin	27	1649679	Leverette, Mckinley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649679	Sr	OF	18	14		0.250	0.318	0.400	10	40	10				2	5		4		1	8	1	1		4	
2016	12360	2	vs_rhp	10535	30058	Claflin	12	1649672	Evans, Jeffery	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649672	So	INF	13	3		0.000	0.222	0.000	2	14	0					1	4				8				1	
2016	12360	2	vs_rhp	10535	30058	Claflin	31	1753703	Ford, Isom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753703	Fr	DH	7	1			1.000		0	0	0					0	1									
2016	12360	2	vs_rhp	10535	30058	Claflin	16	1550408	Clay, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1550408	Sr	OF	4	2		0.000	0.125	0.000	0	7	0					0	1			1	5					
2016	12360	2	vs_rhp	10535	143	Clarion	44	1443020	Ponsoll, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443020	Sr	INF	42	41		0.327	0.373	0.505	20	107	35	7			4	18	9		2	3	21	2			2	
2016	12360	2	vs_rhp	10535	143	Clarion	34	1557018	Falk, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557018	Jr	1B	42	42		0.343	0.412	0.500	13	102	35	8	1		2	19	10	2			12	4			2	
2016	12360	2	vs_rhp	10535	143	Clarion	25	1443017	Lockhart, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443017	Sr	OF	40	40		0.294	0.321	0.441	13	102	30	7	1		2	18	2	2		1	25	2	2		1	
2016	12360	2	vs_rhp	10535	143	Clarion	3	1557019	Holmberg, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557019	Jr	OF	39	39		0.299	0.376	0.371	22	97	29	4			1	4	7	5		5	16	2	1			
2016	12360	2	vs_rhp	10535	143	Clarion	8	1443012	Delval, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443012	Sr	P	39	38		0.304	0.381	0.500	15	92	28	6			4	17	11	1	1	1	20	3	1		1	
2016	12360	2	vs_rhp	10535	143	Clarion	10	1780423	Finke, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780423	N/A	SS	38	37		0.281	0.319	0.438	14	89	25	5			3	13	1	4		2	25	1	1		2	
2016	12360	2	vs_rhp	10535	143	Clarion	23	1668058	Mike, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668058	So	C	38	34		0.274	0.315	0.298	10	84	23	2				3	5			4	18	2	2			
2016	12360	2	vs_rhp	10535	143	Clarion	9	1668056	Kamenicky, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668056	So	INF	35	31		0.254	0.333	0.322	5	59	15	2	1			5	5	2		1	19	1	1		2	
2016	12360	2	vs_rhp	10535	143	Clarion	1	1780424	McGuire, Mason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780424	N/A	RF	33	28		0.258	0.275	0.348	8	66	17				2	10	2		1	1	15	2	1		2	
2016	12360	2	vs_rhp	10535	143	Clarion	11	1781183	Wolbert, Dillon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1781183	N/A	PH/RF	29	16		0.211	0.318	0.263	4	38	8	2				1	4	2		2	11	2			1	
2016	12360	2	vs_rhp	10535	143	Clarion	30	1668054	Laurito, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668054	Jr	C	25	21		0.271	0.375	0.333	8	48	13				1	10	7	1		1	6	3				
2016	12360	2	vs_rhp	10535	143	Clarion	22	1781286	Mley, Seth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1781286	N/A	RF	16	3		0.143	0.500	0.286	4	7	1	1				1	3	2			3		2			
2016	12360	2	vs_rhp	10535	143	Clarion	19	1781268	Mathias, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1781268	N/A	P	13	4		0.143	0.250	0.143	2	7	1					0	1				2					
2016	12360	2	vs_rhp	10535	143	Clarion	4	1780425	Conrad, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780425	N/A	P	9	5					1	0	0					0										
2016	12360	2	vs_rhp	10535	143	Clarion	13	1668057	Andrews, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668057	So	OF	4	2		0.167	0.167	0.167	0	6	1					0					1					
2016	12360	2	vs_rhp	10535	143	Clarion	16	1781184	Sibeto, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1781184	N/A	C	3	2		0.000	0.500	0.000	0	1	0					0	1									
2016	12360	2	vs_rhp	10535	143	Clarion	27	1782479	Susko, Kaleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782479	N/A	2B	1	0		0.000	0.000	0.000	0	2	0					0					1					
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	1	1657288	Holmes II, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1657288	So	INF	42	42		0.227	0.324	0.250	23	128	29	3				8	13	6	1	2	17	2			16	
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	5	1765280	Brandon, Ceontae	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765280	Fr	OF	40	35		0.291	0.387	0.304	11	79	23	1				9	12	1	1	7	22	1	2		7	
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	6	1543770	Seabrooks, Malcolm	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543770	Jr	INF	40	40		0.374	0.467	0.435	20	115	43	7				13	15	6	1	1	8	3	4		7	
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	7	1765281	Johnson, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765281	Fr	SS	40	39		0.206	0.312	0.355	16	107	22	4			4	17	11	6	1		19	1	1		6	
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	3	1765279	Betts, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765279	Fr	OF	39	38		0.200	0.337	0.200	15	85	17					9	10	8	1	3	7	4				
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	16	1765287	Howell, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765287	Fr	OF	37	37		0.342	0.388	0.500	26	120	41	7	3		2	19	9			1	18	1	1		9	
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	9	1765283	Rudulph, Randy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765283	Jr	OF	35	30		0.264	0.364	0.385	10	91	24	6	1		1	16	14	1	1	3	22		3		4	
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	44	1765289	Haywood, Jr., Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765289	Fr	P	33	31		0.339	0.447	0.435	7	62	21				2	18	11	2	1	1	10	2				
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	8	1765282	Garrett, Cedric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765282	Fr	2B	33	21		0.182	0.297	0.182	3	55	10					0	5	4		1	9		1		1	
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	21	1657763	Smith, Arias	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1657763	So	OF	31	26		0.159	0.266	0.261	6	69	11	4			1	6	8	2		1	25		1		1	
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	15	1765286	Gijsbertha, Ayrton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765286	Fr	C	25	24		0.315	0.362	0.370	10	73	23	4				13	5	1	1	3	9	3				
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	11	1765284	Mitchell, Nicolas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765284	Fr	INF	25	7		0.050	0.208	0.050	1	20	1					1	3	1		2	7	1				
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	10	1543772	Moore, Jezreel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543772	Jr	P	23	15		0.167	0.500	0.167	2	6	1					0	2	2		1	4				3	
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	13	1433041	Surry, Johnny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1433041	Sr	C	13	10		0.095	0.296	0.143	2	21	2	1				1	4	2			3				1	
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	19	1766083	Shelton, Alik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766083	N/A	P	6	0		0.000	0.000	0.000	0	1	0					0					1					
2016	12360	2	vs_rhp	10535	144	Clark Atlanta	17	1657292	Pink, St. George	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1657292	Jr	OF	5	1		0.000	0.000	0.000	0	5	0					0					3					
2016	12360	2	vs_rhp	10535	1023	Coker	11	1421572	Winslow, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1421572	Jr	OF	47	47		0.404	0.511	0.617	33	141	57	9			7	40	23	9	1		25		5		7	
2016	12360	2	vs_rhp	10535	1023	Coker	14	1763151	Lopez, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763151	N/A	3B	47	47		0.318	0.447	0.426	20	129	41	9	1		1	23	17	18	6	1	29	1	3		1	
2016	12360	2	vs_rhp	10535	1023	Coker	8	1657524	Frias, Miguel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1657524	Sr	OF	46	46		0.380	0.458	0.597	14	129	49	14	1		4	37	18	3	3		22	3				
2016	12360	2	vs_rhp	10535	1023	Coker	4	1654289	Conner, Bryson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654289	So	SS	44	43		0.316	0.388	0.383	18	133	42	9				13	14	3	2	3	16		2		6	
2016	12360	2	vs_rhp	10535	1023	Coker	3	1763153	Strnad, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763153	N/A	CF	44	41		0.330	0.479	0.438	25	112	37	4	1		2	13	25	7			19		2		17	
2016	12360	2	vs_rhp	10535	1023	Coker	21	1421571	Leech, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1421571	Jr	C	43	43		0.308	0.377	0.421	11	133	41	12			1	31	15	2	4		23	1				
2016	12360	2	vs_rhp	10535	1023	Coker	30	1763150	Coldiron, Darius	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763150	N/A	DH	41	41		0.398	0.478	0.619	13	113	45	14	1		3	35	17	4	4		18	1	1		1	
2016	12360	2	vs_rhp	10535	1023	Coker	33	1763152	Wayne, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763152	N/A	RF	36	30		0.284	0.352	0.379	8	95	27	4	1		1	23	2	9	2		35	3	2		1	
