year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2016	12360	2	vs_lhp	10542	1071	Emporia St.	21	1532416	Gile, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1532416	Sr	INF	21	4		0.286	0.286	0.286	0	7	2					1					4					
2016	12360	2	vs_lhp	10542	1071	Emporia St.	24	1775355	Cairns, T.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1775355	N/A	P	13	2		0.000	0.000	0.000	0	1	0					0										
2016	12360	2	vs_lhp	10542	1071	Emporia St.	27	1780427	Palmore, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780427	N/A	PH/3B	4	0		1.000	1.000	4.000	1	1	1				1	3										
2016	12360	2	vs_lhp	10542	1071	Emporia St.	6	1769844	Shaw, Zac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769844	N/A	SS	1	1		1.000	1.000	1.000	0	1	1					1										
2016	12360	2	vs_lhp	10542	1072	Erskine	26	1303214	Cothran, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1303214	Sr	OF	52	52		0.400	0.451	0.667	12	45	18	4	1		2	14	5		1		7				3	
2016	12360	2	vs_lhp	10542	1072	Erskine	9	1650609	Davey, Chaz	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650609	So	INF	52	52		0.362	0.367	0.723	10	47	17	5			4	9		1	1		3	2			1	
2016	12360	2	vs_lhp	10542	1072	Erskine	12	1763120	Phillips, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763120	Jr	2B	51	51		0.289	0.378	0.368	12	38	11				1	10	4	2	1		1	3			3	
2016	12360	2	vs_lhp	10542	1072	Erskine	44	1420250	Nichols, Destin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1420250	Jr	C	50	45		0.303	0.343	0.515	7	33	10	4			1	1	2			1	1					
2016	12360	2	vs_lhp	10542	1072	Erskine	19	1763117	Faunce, Henry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763117	Jr	1B	49	48		0.395	0.449	0.651	6	43	17	2			3	14	5		1		2	1			1	
2016	12360	2	vs_lhp	10542	1072	Erskine	16	1763116	Rave, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763116	Jr	C	48	44		0.217	0.250	0.304	2	23	5	2				7		1			1					
2016	12360	2	vs_lhp	10542	1072	Erskine	31	1650613	Watts, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650613	So	OF	47	46		0.372	0.386	0.488	7	43	16		1		1	7	1				2	1			4	
2016	12360	2	vs_lhp	10542	1072	Erskine	40	1650616	Heiss, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650616	So	INF	44	31		0.320	0.320	0.400	4	25	8	2				4				2	5	1				
2016	12360	2	vs_lhp	10542	1072	Erskine	27	1763119	Wood, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763119	N/A	DH	37	26		0.267	0.421	0.400	6	15	4	2				2	3	1		1	3				2	
2016	12360	2	vs_lhp	10542	1072	Erskine	1	1763115	Fabrizio, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763115	Jr	OF	36	27		0.391	0.391	0.652	3	23	9		3			6				1					1	
2016	12360	2	vs_lhp	10542	1072	Erskine	6	1650605	Moody, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650605	So	OF	30	5		0.125	0.125	0.250	3	8	1	1				0						1			1	
2016	12360	2	vs_lhp	10542	1072	Erskine	4	1535922	Lollis, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1535922	Jr	INF	24	14		0.294	0.316	0.353	3	17	5	1				2		1	1	1	2	1			1	
2016	12360	2	vs_lhp	10542	1072	Erskine	39	1763121	Silas, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763121	Fr	2B	20	13		0.000	0.333	0.000	2	2	0					0	1			1						
2016	12360	2	vs_lhp	10542	1072	Erskine	2	1650604	O'Neal, Rodney	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650604	Jr	OF	20	2		0.167	0.167	0.333	1	6	1	1				1										
2016	12360	2	vs_lhp	10542	1072	Erskine	28	1763175	Calvert, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763175	Fr	P	19	18		0.000	0.500	0.000	1	1	0					0	1									
2016	12360	2	vs_lhp	10542	1072	Erskine	37	1763174	Sellers, Guner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763174	So	C	17	6		0.182	0.308	0.364	1	11	2	2				2	2				2	1				
2016	12360	2	vs_lhp	10542	1072	Erskine	52	1763118	Mooney, Triston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763118	Fr	DH	11	1		0.000	0.000	0.000	0	3	0					0					1					
2016	12360	2	vs_lhp	10542	1072	Erskine	20	1650608	Lark, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650608	So	C	4	2		0.500	0.500	1.000	1	2	1	1				0										
2016	12360	2	vs_lhp	10542	1072	Erskine	15	1766057	Smith, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766057	Fr	C	3	0		0.000	0.000	0.000	1	1	0					0					1					
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	2	1313219	Wine, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1313219	Sr	OF	50	50		0.370	0.485	0.407	6	27	10	1				0	6			1	1				4	
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	9	1658607	Meeker, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658607	Sr	SS	49	49		0.250	0.273	0.375	3	32	8		2			5	1			1	8		1			
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	22	1658604	Levitan, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658604	Sr	OF	49	48		0.304	0.467	0.652	7	23	7	2			2	7	5	2			4				1	
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	15	1767578	Norman, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767578	So	OF	48	47		0.286	0.355	0.500	4	28	8				2	7	2	1			6					
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	31	1541824	Whitmore, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541824	Jr	OF	48	42		0.333	0.379	0.370	4	27	9	1				3	2			1	5	1			2	
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	11	1767574	Longnecker, Phil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767574	Sr	INF	44	37		0.182	0.208	0.182	5	22	4					1		1	1	1	2				1	
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	26	1541821	Rush, Nic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541821	Sr	1B	43	42		0.235	0.350	0.353	1	17	4	2				4	3				4					
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	4	1541826	Keller, Maverick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541826	So	INF	38	29		0.091	0.231	0.091	1	11	1					1	1	1		1	4				1	
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	12	1767551	Brown, Fraser	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767551	Jr	OF	32	22		0.250	0.222	0.250	0	8	2					1			1		2					
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	23	1658602	Hessler, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658602	So	C	30	26		0.333	0.429	0.333	0	6	2					1	1									
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	33	1767553	Carr, Brooks	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767553	Fr	INF	27	16		0.364	0.417	0.636	1	11	4				1	1	1				3					
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	5	1541817	Hetzel, Dorian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541817	Jr	INF	26	20		0.250	0.400	0.250	2	4	1					0	1				2				1	
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	27	1658603	Krantz, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658603	So	INF	21	6		0.333	0.429	0.333	1	6	2					0	1				1					
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	14	1767582	Sova, Ted	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767582	So	P	20	9		0.333	0.333	0.333	0	6	2					0					1					
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	10	1441335	Orr, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1441335	Sr	C	18	5		0.000	0.200	0.000	0	4	0					1	1				1	1				
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	19	1767572	Hill, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767572	Fr	C	16	2		0.750	0.833	0.750	0	4	3					0	1	1					2			
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	32	1767585	Yaksich, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767585	Fr	OF	16	2		0.000	0.200	0.000	0	4	0					0	1				2					
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	18	1767577	Morris, Houston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767577	Fr	INF	13	1		0.500	0.500	0.500	0	2	1					0					1		1			
2016	12360	2	vs_lhp	10542	1076	Fairmont St.	6	1658611	Smith, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658611	So	INF	12	0		0.000	0.000	0.000	0	1	0					0					1					
2016	12360	2	vs_lhp	10542	23157	Felician	27	1653395	Strickland, Bruce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653395	So	INF	54	54		0.343	0.419	0.371	6	35	12	1				6	6		2		5		1		1	
2016	12360	2	vs_lhp	10542	23157	Felician	2	1428160	Caccavale, Ralph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1428160	Sr	INF	54	54		0.250	0.268	0.325	7	40	10	1	1			5	1			2	8		1		1	
2016	12360	2	vs_lhp	10542	23157	Felician	16	1653388	LaMura, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653388	Jr	OF	54	54		0.380	0.407	0.640	13	50	19	2	1		3	16	3		1	1	9					
2016	12360	2	vs_lhp	10542	23157	Felician	23	1653394	Polgano, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653394	So	OF	54	54		0.333	0.408	0.429	4	42	14	4				5	5	1	1	2	11					
2016	12360	2	vs_lhp	10542	23157	Felician	35	1653397	Diesel, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653397	So	OF	54	54		0.450	0.551	0.750	15	40	18	3	3		1	10	5	4		1	8				1	
2016	12360	2	vs_lhp	10542	23157	Felician	88	1760426	Grant, Ronnie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1760426	Jr	OF	51	47		0.205	0.244	0.256	4	39	8	2				2	2				7	1			1	
2016	12360	2	vs_lhp	10542	23157	Felician	25	1536497	Price, Brennan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1536497	Jr	P	49	48		0.455	0.525	0.545	3	33	15	3				7	3	3	1		6	2				
2016	12360	2	vs_lhp	10542	23157	Felician	13	1536493	Meneses, J.R.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1536493	Jr	INF	48	45		0.259	0.310	0.407	5	27	7	1			1	4	2				4	1				
2016	12360	2	vs_lhp	10542	23157	Felician	18	1536495	Kleinstein, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1536495	Jr	C	45	37		0.259	0.310	0.444	2	27	7	2			1	4	2				6	2				
2016	12360	2	vs_lhp	10542	23157	Felician	36	1536502	Martone, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1536502	Jr	1B	35	19		0.167	0.375	0.167	0	6	1					2	1	1		2	3					
2016	12360	2	vs_lhp	10542	23157	Felician	17	1653391	Luna, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653391	Jr	INF	25	7		0.250	0.333	0.250	3	8	2					1	1				2					
2016	12360	2	vs_lhp	10542	23157	Felician	1	1760411	Colon, Jesus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1760411	So	P	18	0		1.000	1.000	2.000	0	1	1	1				0										
2016	12360	2	vs_lhp	10542	23157	Felician	29	1760417	Rosatelli, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1760417	Fr	INF	18	0			1.000		1	0	0					0	1									
2016	12360	2	vs_lhp	10542	23157	Felician	99	1760427	Jimenez, Omar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1760427	Fr	INF	16	1		0.000	0.000	0.000	0	2	0					0					1					
2016	12360	2	vs_lhp	10542	23157	Felician	14	1428164	Loucka, Dean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1428164	Sr	P	15	7			1.000		1	0	0					0	1									
2016	12360	2	vs_lhp	10542	23157	Felician	6	1760412	Dwyer, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1760412	Fr	INF	13	0		0.500	0.500	0.500	1	4	2					0					1					
2016	12360	2	vs_lhp	10542	23157	Felician	24	1760416	Greco, T.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1760416	Fr	C	12	1		0.000	0.000	0.000	1	4	0					1			1	1	3					
2016	12360	2	vs_lhp	10542	23157	Felician	12	1760415	Shimp, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1760415	So	SS	10	10		0.000	0.214	0.000	1	11	0					1	2	1		2	4					
2016	12360	2	vs_lhp	10542	23157	Felician	9	1760413	Parks, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1760413	Fr	OF	8	3			1.000		3	0	0					1	3									
2016	12360	2	vs_lhp	10542	1079	Findlay	24	1658067	Johnson, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658067	So	INF	45	45		0.192	0.222	0.192	3	26	5					1		1		1	3				3	
2016	12360	2	vs_lhp	10542	1079	Findlay	5	1658075	Schwerer, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658075	So	OF	45	45		0.242	0.324	0.394	5	33	8		1		1	5	3	1			14	1			2	
2016	12360	2	vs_lhp	10542	1079	Findlay	14	1530278	Yorgen, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1530278	Jr	C	43	43		0.344	0.364	0.438	2	32	11				1	7	1				1					
2016	12360	2	vs_lhp	10542	1079	Findlay	8	1768051	Herd, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1768051	Fr	INF	43	40		0.423	0.483	0.423	3	26	11					3	3			1	6		1		2	
2016	12360	2	vs_lhp	10542	1079	Findlay	4	1530274	Harrah, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1530274	Jr	OF	39	28		0.167	0.250	0.167	1	18	3					0	2				11					
2016	12360	2	vs_lhp	10542	1079	Findlay	19	1658077	Smith, Christion	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658077	So	C	38	35		0.200	0.200	0.280	2	25	5	2				2					5					
2016	12360	2	vs_lhp	10542	1079	Findlay	7	1658068	Merriman, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658068	So	INF	37	37		0.227	0.370	0.273	4	22	5	1				3	5				8					
2016	12360	2	vs_lhp	10542	1079	Findlay	28	1658064	Burkett, Pete	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658064	So	P	34	29		0.231	0.286	0.231	0	13	3					2	1				3					
2016	12360	2	vs_lhp	10542	1079	Findlay	21	1432214	Garcia, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1432214	Sr	C	31	22		0.207	0.258	0.241	3	29	6	1				1	1	1			6					
2016	12360	2	vs_lhp	10542	1079	Findlay	20	1768055	Cappiello, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1768055	Fr	OF	29	27		0.000	0.000	0.000	0	11	0					0					2					
2016	12360	2	vs_lhp	10542	1079	Findlay	55	1768056	Delas, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1768056	Fr	INF	23	18		0.000	0.000	0.000	1	10	0					0					4					
2016	12360	2	vs_lhp	10542	1079	Findlay	15	1658069	Onderjcak, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658069	So	1B	21	0		0.000	0.000	0.000	0	1	0					0										
2016	12360	2	vs_lhp	10542	1079	Findlay	6	1530273	Schrock, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1530273	Jr	INF	20	13		0.125	0.222	0.125	1	8	1					0	1			1						
2016	12360	2	vs_lhp	10542	1079	Findlay	30	1432216	Hayward, Kris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1432216	Sr	OF	17	9		0.000	0.250	0.000	0	3	0					0		1			2					
2016	12360	2	vs_lhp	10542	1079	Findlay	13	1530275	Adams, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1530275	Jr	OF	16	16		0.200	0.273	0.300	3	10	2	1				3	1				2					
2016	12360	2	vs_lhp	10542	1079	Findlay	23	1768057	Williams, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1768057	Fr	OF	10	0		0.000	0.000	0.000	0	1	0					0										
2016	12360	2	vs_lhp	10542	1079	Findlay	26	1432223	Riha, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1432223	Sr	INF	9	0		0.000	0.000	0.000	0	1	0					0										
2016	12360	2	vs_lhp	10542	1079	Findlay	35	1432225	Valdez, Miguel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1432225	Sr	C	7	5		0.333	0.333	0.333	0	3	1					0										
2016	12360	2	vs_lhp	10542	1079	Findlay	50	1768068	Harter, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1768068	Fr	P	6	2		0.000	0.000	0.000	0	3	0					0					2					
2016	12360	2	vs_lhp	10542	233	Fla. Southern	6	1640244	Sanders, Shawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1640244	Sr	SS	49	49		0.333	0.415	0.533	8	45	15	3			2	9	7		1	1	2		1		2	
2016	12360	2	vs_lhp	10542	233	Fla. Southern	32	1640250	Machonis, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1640250	Sr	OF	49	49		0.382	0.477	0.618	7	55	21	5	1		2	12	7	3			12	1	2			
2016	12360	2	vs_lhp	10542	233	Fla. Southern	24	1763130	Brugnoni, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763130	N/A	LF	49	49		0.289	0.365	0.489	7	45	13	1	1		2	9	5	1	1		14				1	
2016	12360	2	vs_lhp	10542	233	Fla. Southern	16	1652365	Sierra, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1652365	Jr	1B	49	49		0.373	0.407	0.529	5	51	19	3	1		1	10	3				10	1				
2016	12360	2	vs_lhp	10542	233	Fla. Southern	2	1757286	Cabrera, Pablo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1757286	Fr	INF	49	49		0.256	0.408	0.333	4	39	10	3				7	9	1		4	7	2				
2016	12360	2	vs_lhp	10542	233	Fla. Southern	3	1757287	Browning, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1757287	So	P	49	48		0.321	0.387	0.536	8	56	18	7	1		1	10	4	2		1	12		1			
2016	12360	2	vs_lhp	10542	233	Fla. Southern	34	1757298	Reeves, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1757298	Jr	3B	48	48		0.535	0.611	0.791	8	43	23		1		3	11	9	1	1	1	4				1	
2016	12360	2	vs_lhp	10542	233	Fla. Southern	39	1757299	Barnes, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1757299	Jr	C	23	22		0.379	0.419	0.586	7	29	11	3			1	7	1	1			1					
2016	12360	2	vs_lhp	10542	233	Fla. Southern	1	1757285	Frost, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1757285	Fr	OF	23	19		0.133	0.300	0.133	2	15	2					2	4		1	1	6					
2016	12360	2	vs_lhp	10542	233	Fla. Southern	19	1757292	Burgess, Walker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1757292	Jr	P	22	3		0.250	0.250	0.250	0	4	1					1					2					
2016	12360	2	vs_lhp	10542	233	Fla. Southern	10	1640246	Lugo, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1640246	Sr	OF	22	12		0.273	0.333	0.545	1	11	3				1	1	1				1					
2016	12360	2	vs_lhp	10542	233	Fla. Southern	14	1540026	Fuller, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540026	Jr	C	21	20		0.214	0.312	0.286	4	14	3	1				1	1	1			3					
2016	12360	2	vs_lhp	10542	233	Fla. Southern	33	1540019	Swann, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540019	Sr	C	19	16		0.333	0.412	0.733	2	15	5	1	1		1	4	2				4					
2016	12360	2	vs_lhp	10542	233	Fla. Southern	26	1540013	Withrow, Scottie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540013	Jr	2B	13	8		0.231	0.286	0.308	1	13	3	1				1		1			2	1				
2016	12360	2	vs_lhp	10542	233	Fla. Southern	15	1540027	DeBoyer, J.P.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540027	So	INF	9	0		0.500	0.500	0.500	0	2	1					0										
2016	12360	2	vs_lhp	10542	233	Fla. Southern	47	1429572	Bretton, Jr., Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1429572	Sr	INF	7	0		0.000	0.000	0.000	0	1	0					0					1					
2016	12360	2	vs_lhp	10542	233	Fla. Southern	48	1640254	Georgevich, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1640254	Fr	C	5	0		0.000	0.000	0.000	0	1	0					0					1					
2016	12360	2	vs_lhp	10542	30092	Flagler	18	1749915	Jean, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749915	Sr	INF	50	50		0.325	0.449	0.750	6	40	13	2			5	11	8	1		1	14		2			
2016	12360	2	vs_lhp	10542	30092	Flagler	2	1640195	Oberg, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1640195	Sr	INF	49	47		0.222	0.255	0.311	6	45	10	4				2	2			2	4					
2016	12360	2	vs_lhp	10542	30092	Flagler	29	1525748	Baez, Igor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1525748	Jr	C	48	47		0.174	0.224	0.174	4	46	8					4	2	1			8	2				
2016	12360	2	vs_lhp	10542	30092	Flagler	25	1526110	Jones, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1526110	Jr	OF	46	42		0.300	0.390	0.380	11	50	15	2	1			7	5	3	1		7				1	
2016	12360	2	vs_lhp	10542	30092	Flagler	6	1640196	McMillen, Kolin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1640196	Sr	INF	44	44		0.341	0.426	0.341	7	41	14					3	6				3				1	
2016	12360	2	vs_lhp	10542	30092	Flagler	10	1640199	Evans, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1640199	So	INF	42	39		0.294	0.385	0.471	4	34	10	1	1		1	7	4	1			5	2				
2016	12360	2	vs_lhp	10542	30092	Flagler	8	1749909	Ondrejka, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749909	Jr	INF	41	38		0.154	0.241	0.154	2	26	4					2	3			1	7					
2016	12360	2	vs_lhp	10542	30092	Flagler	9	1640198	Molinaro, Jabe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1640198	Sr	C	39	34		0.348	0.360	0.739	4	23	8	1	1		2	9	1		1		1	2				
2016	12360	2	vs_lhp	10542	30092	Flagler	28	1416161	Sagarese, Frankie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1416161	Sr	OF	38	28		0.167	0.192	0.250	2	24	4	2				3	1		1	2	5	1				
2016	12360	2	vs_lhp	10542	30092	Flagler	43	1749922	Hathaway, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749922	Jr	INF	29	23		0.167	0.286	0.222	4	18	3	1				2	2	1			3	1				
2016	12360	2	vs_lhp	10542	30092	Flagler	22	1525745	Pagliei, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1525745	Jr	INF	19	14		0.154	0.214	0.154	1	13	2					0	1			1	1					
2016	12360	2	vs_lhp	10542	30092	Flagler	36	1525749	Butler, Lorenzo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1525749	Sr	OF	15	15		0.471	0.471	0.706	2	17	8	2	1			3					2	2			1	
2016	12360	2	vs_lhp	10542	30092	Flagler	26	1640202	McKendry, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1640202	So	1B	13	8		0.200	0.500	0.200	1	5	1					0	3				2				1	
2016	12360	2	vs_lhp	10542	30092	Flagler	1	1749907	Taylor, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749907	Jr	INF	12	5		0.000	0.000	0.000	0	3	0					0					2					
