year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	6	1435117	Alexander, Cale	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1435117	Sr	C	25	1				0.00	15.6		40	0	0	18	1		122	102	9	1		6	5	1	2						25	33				
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	28	1541699	Rutledge, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541699	So	P	23	1				0.00	21.9		28	0	0	12	8		128	94	5	1		1	6	15	1						32	31				1
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	14	1541691	Abone, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541691	Jr	P	21	4				0.00	17.7		39	0	0	7	15		112	96	8	1		3	3	5	0						18	24				5
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	30	1759575	Mills, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759575	Jr	P	19	1				0.00	17.8		40	0	0	18	14		121	99	9	2		2	3		1						26	18				5
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	13	1435124	Parker, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1435124	Sr	P	19	13				0.00	40.5		70	0	0	36	46		233	190	19	1	1	9	3	4	0						32	43				6
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	1	1650766	Johnson, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650766	Sr	INF	19	5				0.00	3.1		4	0	0	0	4		16	15	1			1		1							2	4				2
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	47	1541700	Sanderlin, Peyton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541700	So	P	17	11				0.00	51.3		67	0	0	27	32		268	208	15	2	1	1	8	20	1						53	66				10
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	34	1435135	Gurley, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1435135	Jr	P	14	14				0.00	40.9		48	0	0	17	22		197	171	12	2		6	2	4	0						40	63				6
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	32	1759572	Hindman, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759572	Fr	INF	12	2				0.00	0.1		0	0	0	0	1		1	1																		1
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	10	1435137	Turner, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1435137	Jr	2B	7	0				0.00	2.3		9	0	0	1	0		22	19	2			1		2	1						5	4				
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	41	1759573	Logue, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759573	Fr	P	3	0				0.00	1.0		2	0	0	0	0		6	5						1							1	2				
2016	12360	2	vs_rhb	10559	1015	Christian Bros.	18	1650768	McArthur, Peyton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1650768	So	P	1	0				0.00	1.0		0	0	0	0	0		3	3													1	2				
2016	12360	2	vs_rhb	10559	30058	Claflin	6	1753696	Morley, Lyndale	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753696	Jr	P	45	40				0.00	42.7		54	0	0	19	30		214	181	8		3	9	2	7							28	56				7
2016	12360	2	vs_rhb	10559	30058	Claflin	23	1753700	Gilliam, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753700	Jr	OF	39	36				0.00	1.6		2	0	0	5	2		15	10					1								1	4				
2016	12360	2	vs_rhb	10559	30058	Claflin	24	1649678	Smith, Harold	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649678	So	P	21	15				0.00	1.2		5	0	0	4	3		15	9	1	1			1	1							1	1				1
2016	12360	2	vs_rhb	10559	30058	Claflin	13	1545415	Ferguson, Wendell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1545415	Jr	OF	18	14				0.00	34.2		55	0	0	33	20		201	158	11	5	1	4	3	4							43	42				5
2016	12360	2	vs_rhb	10559	30058	Claflin	10	1755924	Parker, Dillion	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1755924	Fr	P	16	9				0.00	44.8		55	0	0	28	23		222	188	11		4	8	4	2							43	54				7
2016	12360	2	vs_rhb	10559	30058	Claflin	30	1753702	Devine, Jamal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753702	Fr	P	15	4				0.00	32.8		33	0	0	25	20		159	129	4			1	4	3	0						40	29				8
2016	12360	2	vs_rhb	10559	30058	Claflin	5	1550391	Eison, Keamond	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1550391	Jr	P	15	5				0.00	36.9		45	0	0	18	25		178	148	11	1		4	2	4							33	44				3
2016	12360	2	vs_rhb	10559	30058	Claflin	21	1442349	Mitchell, Emanuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1442349	Sr	P	15	4				0.00	34.4		36	0	0	14	8		153	129	5		1	1	1	4							50	36				2
2016	12360	2	vs_rhb	10559	30058	Claflin	22	1649676	Martinez, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649676	So	P	14	0				0.00	7.0		10	0	0	9	5		51	37		1		2	3	3							7	9				1
2016	12360	2	vs_rhb	10559	30058	Claflin	20	1551905	Long, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1551905	Sr	P	12	0				0.00	17.5		25	0	0	10	9		96	80	9	3		4		2							24	23				4
2016	12360	2	vs_rhb	10559	30058	Claflin	15	1649674	Perry, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649674	So	P	9	4				0.00	5.9		18	0	0	16	6		60	39	6	2		2		4	0						7	9				2
2016	12360	2	vs_rhb	10559	30058	Claflin	11	1753697	Towers, Torrium	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753697	Fr	P	9	4				0.00	17.7		23	0	0	14	8		101	83	6		3	1	2	2							22	23				3
2016	12360	2	vs_rhb	10559	30058	Claflin	7	1753695	McKinnis, Elijah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753695	So	P	8	3				0.00	15.5		20	0	0	16	10		90	72	3			1	1	2							21	15				3
2016	12360	2	vs_rhb	10559	30058	Claflin	31	1753703	Ford, Isom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1753703	Fr	DH	7	1				0.00	1.3		6	0	0	7	1		27	15	2			1	4	5							2	3				1
2016	12360	2	vs_rhb	10559	143	Clarion	44	1443020	Ponsoll, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443020	Sr	INF	42	41				0.00	1.0		2	0	0	0	2		5	5				1										1				1
2016	12360	2	vs_rhb	10559	143	Clarion	8	1443012	Delval, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443012	Sr	P	39	38				0.00	33.4		40	0	0	7	34		147	140	8			1			0						33	31				9
2016	12360	2	vs_rhb	10559	143	Clarion	11	1781183	Wolbert, Dillon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1781183	N/A	PH/RF	29	16				0.00	5.1		6	0	0	0	3		24	24		1											5	8				2
2016	12360	2	vs_rhb	10559	143	Clarion	19	1781268	Mathias, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1781268	N/A	P	13	4				0.00	8.4		15	0	0	5	5		52	40	5			1		5							8	14				2
2016	12360	2	vs_rhb	10559	143	Clarion	33	1781287	Moog, Jay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1781287	N/A	P	12	1				0.00	7.9		11	0	0	4	5		44	39	1			1			0						11	10				
2016	12360	2	vs_rhb	10559	143	Clarion	6	1558693	White, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1558693	Jr	P	9	7				0.00	25.2		39	0	0	9	17		131	118	11	2		1			1						26	37				6
2016	12360	2	vs_rhb	10559	143	Clarion	4	1780425	Conrad, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780425	N/A	P	9	5				0.00	21.7		24	0	0	13	14		106	89	5	2		3	6		1						24	29				3
2016	12360	2	vs_rhb	10559	143	Clarion	12	1668060	Gorski, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668060	So	P	8	0				0.00	3.9		15	0	0	3	3		39	31	3				1	4	2						8	6				1
2016	12360	2	vs_rhb	10559	143	Clarion	5	1557022	McCall, Kane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557022	Jr	P	8	7				0.00	21.6		42	0	0	16	15		131	106	7		1	3	3	7	0						25	25				6
2016	12360	2	vs_rhb	10559	143	Clarion	21	1443014	Borofski, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443014	Sr	P	7	5				0.00	17.2		21	0	0	10	14		88	69	7			2	3	7							17	17				4
2016	12360	2	vs_rhb	10559	143	Clarion	23	1668051	Armagost, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668051	Jr	P	7	7				0.00	26.1		59	0	0	17	19		170	138	14	3		1	7	11	0						42	19				6
2016	12360	2	vs_rhb	10559	143	Clarion	37	1558691	Fitzgerald, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1558691	Jr	P	6	0				0.00	6.7		15	0	0	7	2		50	39	3	1		1		2	0						8	14				2
2016	12360	2	vs_rhb	10559	143	Clarion	14	1782480	Arienzo, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782480	N/A	P	5	0				0.00	3.2		6	0	0	2	0		19	16	1					1	0						5	5				
2016	12360	2	vs_rhb	10559	143	Clarion	18	1668059	Sadowski, Tiler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668059	So	P	4	1				0.00	2.6		7	0	0	4	5		27	19	2				1	4							5	2				2
2016	12360	2	vs_rhb	10559	143	Clarion	29	1668061	McCloskey, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668061	So	P	1	1				0.00	1.0		4	0	0	2	1		9	7													1	1				1
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	1	1657288	Holmes II, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1657288	So	INF	42	42				0.00	45.4		47	0	0	22	29		211	177	12			4	6	4	1						43	44				9
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	5	1765280	Brandon, Ceontae	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765280	Fr	OF	40	35				0.00	1.0		5	0	0	1	1		10	8	2													2				1
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	7	1765281	Johnson, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765281	Fr	SS	40	39				0.00	30.0		36	0	0	10	33		145	129	6	1		2	2	3	1						27	27				11
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	3	1765279	Betts, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765279	Fr	OF	39	38				0.00	39.5		68	0	0	20	17		230	189	14	5	1	11	4	14	1						46	51				5
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	44	1765289	Haywood, Jr., Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765289	Fr	P	33	31				0.00	22.5		37	0	0	22	19		130	98	6	1		3	10	7							20	20				8
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	15	1765286	Gijsbertha, Ayrton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765286	Fr	C	25	24				0.00	1.0		4	0	0	2	0		8	6			1	1										2				
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	11	1765284	Mitchell, Nicolas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765284	Fr	INF	25	7				0.00	20.8		28	0	0	13	8		107	83	9			4	4	5	2						21	30				5
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	10	1543772	Moore, Jezreel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543772	Jr	P	23	15				0.00	66.2		94	0	0	21	42		329	293	28	10	1	4	4	6	1						69	81				14
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	19	1766083	Shelton, Alik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766083	N/A	P	6	0				0.00	3.3		7	0	0	5	3		28	20	2			1	1	3							6	2				
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	25	1765288	Taylor, DJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1765288	Fr	P	6	2				0.00	9.2		16	0	0	2	6		57	47	4				5	6							8	14				1
2016	12360	2	vs_rhb	10559	144	Clark Atlanta	18	1668887	Thomas, Jamare	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668887	So	P	1	0				0.00	2.2		3	0	0	1	0		11	10	1												2	5				
2016	12360	2	vs_rhb	10559	1023	Coker	30	1763150	Coldiron, Darius	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763150	N/A	DH	41	41				0.00	11.3		20	0	0	0	9		56	54	6				2	2	0						9	15				3
2016	12360	2	vs_rhb	10559	1023	Coker	20	1654288	Scaccia, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654288	Sr	P	22	3				0.00	5.4		9	0	0	3	4		31	27	2			2	1		0						6	6				2
2016	12360	2	vs_rhb	10559	1023	Coker	31	1658550	Sutton, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658550	Jr	P	18	6				0.00	4.1		10	0	0	4	2		27	21	1			1	1								4	7				1
2016	12360	2	vs_rhb	10559	1023	Coker	40	1549368	Arnold, Forrest	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1549368	Jr	P	18	12				0.00	15.5		26	0	0	4	8		81	73	6			3		4	0						21	17				2
2016	12360	2	vs_rhb	10559	1023	Coker	29	1654291	Baldwin, Dallas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654291	Sr	P	16	14				0.00	15.4		21	0	0	5	9		76	68	5			2			0						20	15				3
2016	12360	2	vs_rhb	10559	1023	Coker	26	1557544	Milner, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557544	Jr	P	14	5				0.00	5.4		7	0	0	1	1		27	25	2			1	2		1						4	13				
2016	12360	2	vs_rhb	10559	1023	Coker	19	1541230	Brown, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541230	Jr	P	11	1				0.00	4.3		6	0	0	1	3		21	19	1		1		1	1							5	5				1
2016	12360	2	vs_rhb	10559	1023	Coker	24	1768461	Barry, Kenny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1768461	N/A	P	11	0				0.00	0.1		5	0	0	0	1		7	6	1			1	1	1												1
2016	12360	2	vs_rhb	10559	1023	Coker	37	1658530	Carpenter, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658530	So	P	6	0				0.00	0.2		0	0	0	0	0		2	2														2				
2016	12360	2	vs_rhb	10559	1023	Coker	23	1658486	Whritner, JT	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1658486	So	P	6	0					0.0		1	0	0	1	1		4	2					2	1												
2016	12360	2	vs_rhb	10559	1023	Coker	35	1766548	Clark, Thane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766548	N/A	P	4	0				0.00	0.3		2	0	0	1	0		6	4				1	1	1	0						1	1				
2016	12360	2	vs_rhb	10559	1023	Coker	38	1763154	Kron, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763154	N/A	P	1	0				0.00	1.0		3	0	0	1	1		6	5	1												1					
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	9	1544577	Atkerson, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1544577	Jr	INF	44	41				0.00	12.5		17	0	0	6	4		64	51	3	2		4	1	1							12	22				
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	30	1654413	Bednarski, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654413	Sr	P	23	3				0.00	28.0		44	0	0	11	31		158	134	8	2		4	1	8	1						26	36				8
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	8	1654395	Marler, Titan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654395	So	C	23	9				0.00	2.0		1	0	0	0	2		7	7	1												1	3				
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	17	1767442	Ginn, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767442	N/A	P	17	2				0.00	17.1		33	0	0	13	6		103	85	6			2	1	2	1						20	27				1
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	34	1654421	Cantrell, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654421	So	P	16	0				0.00	8.5		15	0	0	2	4		56	49	2	1		1	2	2	0						15	15				1
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	22	1768503	Marlar, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1768503	N/A	P	16	1				0.00	12.4		19	0	0	5	12		72	63	6	1			2	1	1						10	22				3
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	23	1654410	Erazo, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654410	Sr	P	15	13				0.00	57.8		72	0	0	19	36		274	242	13	4	1	2	3	8							81	53				9
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	18	1544579	Graves, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1544579	Jr	P	15	13				0.00	41.7		62	0	0	16	36		223	190	13	3		1	2	10	0						45	49				10
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	7	1766564	Fink, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766564	N/A	P	12	3				0.00	14.6		21	0	0	11	7		81	66	4	1		3	5	2	0						14	22				2
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	19	1654397	Jorgensen, Lukas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654397	So	P	11	1				0.00	5.8		18	0	0	11	7		53	40	4				1	1	0						4	11				1
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	21	1767443	Harris, Owen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767443	N/A	P	10	0				0.00	1.0		9	0	0	0	0		17	17	3		1										1	7				
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	31	1654414	Fontneau, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654414	So	P	10	0				0.00	4.0		12	0	0	1	5		36	30	3			3		4	0						4	9				
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	36	1766565	Sigrist, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766565	N/A	P	10	0				0.00	6.9		20	0	0	6	9		57	46	2			3	1	5	0						4	12				
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	10	1654396	Weaver, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654396	So	P	9	7				0.00	17.3		39	0	0	11	16		114	91	10	1	1		5	6	0						20	20				1
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	29	1766561	Hickman, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766561	N/A	CF	5	1				0.00	3.1		7	0	0	1	3		18	16				1									2	4				1
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	28	1441719	Reynolds, Alistair	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1441719	Sr	P	5	0				0.00	2.6		15	0	0	3	3		31	26	5			1	1	1							3	6				1
2016	12360	2	vs_rhb	10559	11403	Colo. Christian	13	1654420	Scheffel, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654420	So	P	4	0				0.00	0.3		1	0	0	4	0		8	4	1				2								2	1				
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	9	1770801	Borowski, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1770801	Jr	P	46	26				0.00	27.7		23	0	0	4	38		122	110	4			2	1	1	0						27	26				10
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	33	1200005	Ehlers, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1200005	Sr	P	20	2				0.00	26.5		22	0	0	10	27		123	108	2		1	2	1	1	1						30	30				7
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	18	1430376	Allen, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1430376	Sr	P	16	14				0.00	47.3		43	0	0	10	40		204	189	11	1		1		3							56	50				14
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	26	1771614	Herdt, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1771614	N/A	P	15	12				0.00	46.6		28	0	0	15	70		193	175	6	1		1	1	2							26	49				14
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	25	1653131	Ballard, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653131	So	P	15	0				0.00	3.6		8	0	0	5	5		38	30	2	1			2	2	0						7	8				2
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	32	1653133	Prokopis, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653133	So	P	14	1				0.00	18.9		17	0	0	6	15		87	74	4	1		3	2	4	0						28	17				2
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	43	1771110	Beaudrie, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1771110	Fr	P	12	0				0.00	9.5		13	0	0	5	7		54	45	3				1	1	0						15	13				4
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	28	1770800	McDermott, JR	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1770800	N/A	P	11	10				0.00	40.9		25	0	0	15	46		168	146	7			1	1	4	0						37	40				20
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	29	1771625	Roberts, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1771625	N/A	P	11	0				0.00	1.8		7	0	0	2	1		19	16	4					1	0						5	3				1
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	21	1771108	Day, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1771108	N/A	P	11	6				0.00	17.0		24	0	0	4	14		83	77	3		1	2	2	1	0						23	16				2
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	27	1653147	Madris, Bligh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653147	So	OF	10	7				0.00	1.1		4	0	0	2	3		10	7														1				2
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	35	1774606	Bott, Jarrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774606	Jr	P	9	4				0.00	6.7		14	0	0	5	10		45	36	2		1	2		2							6	9				3
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	37	1653134	Sandoval, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653134	So	P	9	5				0.00	3.2		1	0	0	3	2		16	12	1					1							2	7				
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	44	1771112	Leahy, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1771112	N/A	P	7	1				0.00	5.4		7	0	0	5	5		32	25	1												10	4				2
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	12	1653130	Romito, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653130	Sr	P	7	1				0.00	5.1		4	0	0	3	4		24	20			1	1	1								3	8				
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	22	1778225	Landis, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1778225	N/A	P	5	2				0.00	5.4		12	0	0	0	3		29	28	3												3	11				1
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	45	1670976	Olson, Colt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1670976	Fr	P	2	0					0.0		0	0	0	2	0		5	0						3												
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	23	1653132	Cardinale, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653132	So	P	2	2				0.00	0.2		0	0	0	1	1		3	2													1					
2016	12360	2	vs_rhb	10559	11416	Colorado Mesa	42	1771111	Cremers, Conner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1771111	N/A	P	1	0				0.00	0.1		0	0	0	1	1		2	1																		
2016	12360	2	vs_rhb	10559	155	Colorado Mines	15	1441199	Olinger, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1441199	Sr	P	44	44				0.00	26.2		36	0	0	11	22		137	120	7	1		2	1	3							40	20				13
2016	12360	2	vs_rhb	10559	155	Colorado Mines	16	1648239	Reed, Samuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1648239	So	P	14	0				0.00	17.9		25	0	0	0	19		88	85	7	1		2		2	0						18	20				2
2016	12360	2	vs_rhb	10559	155	Colorado Mines	20	1441204	Martin, Clark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1441204	Sr	P	13	2				0.00	19.5		20	0	0	5	11		86	77	2			3	3	4	0						25	20				5
2016	12360	2	vs_rhb	10559	155	Colorado Mines	2	1441195	Rooney, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1441195	Sr	P	12	8				0.00	18.4		20	0	0	21	12		98	73	3			2	5	2							12	26				4
