year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2015	12080	2	vs_lhb	10298	1278	Oakland City	27	1647172	Farmer, Reed	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647172	Fr	P	15	4	 	 	 	0.00	1.7	7	0	0	0	1	 	19	17	1	1	 	 	 	2	 	 	 	 	 	 	3	6	 	 	 	 
2015	12080	2	vs_lhb	10298	1278	Oakland City	5	1647169	Allen, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647169	Jr	P	14	9	 	 	 	0.00	11.0	15	0	0	8	8	 	64	53	2	2	1	 	 	3	0	 	 	 	 	 	17	12	 	 	 	1
2015	12080	2	vs_lhb	10298	1278	Oakland City	1	1537060	Sparks, Ethan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537060	So	P	10	5	 	 	 	0.00	7.4	10	0	0	2	6	 	36	33	 	 	 	1	1	1	 	 	 	 	 	 	8	9	 	 	 	1
2015	12080	2	vs_lhb	10298	1278	Oakland City	18	1310655	Encarnacion, Omar	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310655	Sr	P	9	8	 	 	 	0.00	8.4	14	0	0	9	5	 	53	42	2	 	1	2	 	 	 	 	 	 	 	 	11	10	 	 	 	 
2015	12080	2	vs_lhb	10298	1278	Oakland City	29	1537067	Sandefer, Alec	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537067	So	P	9	7	 	 	 	0.00	3.2	7	0	0	8	2	 	29	18	 	 	 	3	 	2	 	 	 	 	 	 	3	6	 	 	 	1
2015	12080	2	vs_lhb	10298	1278	Oakland City	17	1537059	Short, Chaz	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537059	Sr	P	7	0	 	 	 	0.00	2.6	2	0	0	3	2	 	15	12	1	 	 	 	 	 	0	 	 	 	 	 	4	4	 	 	 	 
2015	12080	2	vs_lhb	10298	30119	Ohio Dominican	4	1305691	Bartolone, Vince	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1305691	Sr	P	23	0	 	 	 	0.00	0.7	2	0	0	0	3	 	9	9	1	1	 	 	 	 	 	 	 	 	 	 	1	3	 	 	 	 
2015	12080	2	vs_lhb	10298	30119	Ohio Dominican	11	1645314	Magley, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645314	Fr	P	15	3	 	 	 	0.00	0.3	2	0	0	1	0	 	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 
2015	12080	2	vs_lhb	10298	30119	Ohio Dominican	35	1537521	Bidwell, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537521	Sr	P	15	12	 	 	 	0.00	1.1	3	0	0	2	0	 	9	7	 	 	 	 	 	 	 	 	 	 	 	 	4	 	 	 	 	 
2015	12080	2	vs_lhb	10298	30119	Ohio Dominican	27	1645311	Filosa, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645311	Fr	P	14	10	 	 	 	0.00	2.6	3	0	0	1	4	 	17	16	1	 	 	 	 	 	 	 	 	 	 	 	5	3	 	 	 	1
2015	12080	2	vs_lhb	10298	30119	Ohio Dominican	25	1427367	Colegate, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427367	Jr	P	13	11	 	 	 	0.00	3.5	3	0	0	2	1	 	18	16	1	1	 	 	 	 	0	 	 	 	 	 	5	7	 	 	 	 
2015	12080	2	vs_lhb	10298	30119	Ohio Dominican	40	1305693	Canales, Alberto	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1305693	Sr	P	13	8	 	 	 	0.00	1.7	5	0	0	3	3	 	19	14	 	 	1	1	 	1	 	 	 	 	 	 	5	2	 	 	 	1
2015	12080	2	vs_lhb	10298	30119	Ohio Dominican	45	1645313	Kittleberger, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645313	Fr	P	10	2	 	 	 	0.00	1.3	4	0	0	0	0	 	9	9	1	 	 	 	 	 	 	 	 	 	 	 	3	2	 	 	 	 
2015	12080	2	vs_lhb	10298	30119	Ohio Dominican	33	1305722	Monnin, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1305722	Sr	P	6	2	 	 	 	0.00	0.1	1	0	0	1	0	 	3	2	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	7	1313839	Bellmas, Marlon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1313839	Sr	SS	46	46	 	 	 	0.00	0.3	1	0	0	1	0	 	5	4	 	 	 	 	 	 	 	 	 	 	 	 	2	1	 	 	 	 
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	28	1313844	Holmann, Bruno	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1313844	Sr	OF	21	6	 	 	 		0.0	3	0	0	0	0	 	3	3	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	13	1645932	Emery, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645932	Fr	OF	21	4	 	 	 	0.00	1.7	5	0	0	2	1	 	16	14	 	 	 	 	 	 	 	 	 	 	 	 	1	7	 	 	 	1
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	9	1645935	Nippert, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645935	Fr	OF	16	4	 	 	 	0.00	2.5	6	0	0	3	1	 	23	17	1	 	 	1	 	2	 	 	 	 	 	 	3	7	 	 	 	 
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	26	1645934	Mast, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645934	Fr	P	13	4	 	 	 	0.00	1.7	5	0	0	6	3	 	21	14	1	 	 	 	 	 	 	 	 	 	 	 	3	3	 	 	 	 
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	44	1437296	Schweitzer, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1437296	Jr	P	13	9	 	 	 	0.00	10.4	16	0	0	10	5	 	69	57	 	 	 	6	 	1	 	 	 	 	 	 	20	14	 	 	 	3
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	30	1437303	Davis, JR	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1437303	Jr	P	12	10	 	 	 	0.00	9.3	16	0	0	7	7	 	61	54	4	1	1	1	 	 	0	 	 	 	 	 	16	12	 	 	 	3
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	38	1558032	Martinez, Jose	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1558032	Fr	P	11	0	 	 	 	0.00	0.7	2	0	0	2	1	 	10	7	1	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	1
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	18	1551279	Hughes, Tucker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551279	Fr	P	11	11	 	 	 	0.00	10.7	21	0	0	3	4	 	61	58	3	3	 	 	 	 	 	 	 	 	 	 	16	16	 	 	 	1
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	32	1313888	Taylor, Dakota	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1313888	Sr	P	11	8	 	 	 	0.00	4.7	15	0	0	4	0	 	39	32	5	 	 	 	 	2	 	 	 	 	 	 	10	8	 	 	 	 
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	33	1645938	Ross, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645938	Fr	P	5	0	 	 	 	0.00	2.0	2	0	0	0	2	 	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 
2015	12080	2	vs_lhb	10298	15207	Ohio Valley	55	1645930	Albainy, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645930	Jr	P	3	0	 	 	 	0.00	0.2	1	0	0	0	0	 	3	3	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	1	1648140	Lacy, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648140	Jr	OF	48	47	 	 	 	0.00	1.2	2	0	0	5	2	 	12	6	2	 	 	1	1	 	 	 	 	 	 	 	 	3	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	6	1444765	Rosecrans, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1444765	Sr	INF	45	40	 	 	 	0.00	0.1	0	0	0	0	0	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	45	1528397	Brown, Kolton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528397	So	INF	41	32	 	 	 	0.00	1.8	9	0	0	1	2	 	20	18	2	 	 	 	 	 	 	 	 	 	 	 	5	2	 	 	 	1
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	11	1648144	Hill, Garett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648144	Fr	P	20	0	 	 	 	0.00	1.7	10	0	0	0	0	 	19	19	3	 	 	 	 	 	 	 	 	 	 	 	7	2	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	12	1528387	Sturges, Dylon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528387	Jr	P	16	0	 	 	 	0.00	1.8	5	0	0	5	8	 	26	17	 	 	 	 	 	3	 	 	 	 	 	 	1	2	 	 	 	3
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	19	1528389	Endecott, Dillon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528389	Sr	P	13	13	 	 	 	0.00	13.9	15	0	0	2	12	 	64	61	2	 	 	2	 	 	0	 	 	 	 	 	9	25	 	 	 	6
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	33	1444832	Reneau, Kelby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1444832	Sr	P	13	13	 	 	 	0.00	11.8	6	0	0	2	7	 	48	46	1	 	 	 	 	 	0	 	 	 	 	 	16	15	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	21	1649235	Raley, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1649235	Jr	P	12	12	 	 	 	0.00	3.8	10	0	0	5	6	 	34	27	1	 	 	 	 	1	 	 	 	 	 	 	5	5	 	 	 	3
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	55	1528399	Brown, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528399	Sr	P	11	0	 	 	 	0.00	0.4	5	0	0	1	0	 	10	9	 	1	 	1	 	 	 	 	 	 	 	 	1	3	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	9	1648142	Price, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648142	Fr	P	11	3	 	 	 	0.00	4.8	4	0	0	4	5	 	27	21	 	 	 	 	1	1	0	 	 	 	 	 	7	6	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	8	1648141	Walker, Brennan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648141	Jr	P	10	5	 	 	 	0.00	11.2	12	0	0	3	4	 	49	45	3	 	2	 	 	 	0	 	 	 	 	 	11	18	 	 	 	1
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	34	1528391	Stephens, Jesse	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528391	So	P	8	0	 	 	 	0.00	0.3	0	0	0	2	1	 	6	4	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	31	1528394	Sumpter, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528394	Sr	P	8	0	 	 	 	0.00	0.2	2	0	0	3	1	 	8	5	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	13	1444891	Sandoval, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1444891	Sr	P	8	2	 	 	 	0.00	3.4	4	0	0	2	5	 	18	16	2	 	1	 	 	 	0	 	 	 	 	 	2	5	 	 	 	3
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	2	1528392	Broll, Eddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528392	Sr	P	7	0	 	 	 	0.00	1.4	6	0	0	2	3	 	15	12	3	 	2	 	 	 	1	 	 	 	 	 	1	2	 	 	 	1
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	20	1444843	Loomis, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1444843	So	P	4	1	 	 	 	0.00	1.0	0	0	0	1	0	 	4	3	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	16	1648147	Foster, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648147	Fr	P	2	0	 	 	 	0.00	0.2	1	0	0	1	0	 	4	3	1	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30179	Okla. Christian	24	1528398	Peregrin, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528398	So	P	1	0	 	 	 		0.0	2	0	0	0	0	 	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	28	1652815	Graf, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652815	Fr	P	29	20	 	 	 		0.0	1	0	0	1	0	 	3	1	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	27	1419488	Henry, B. J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1419488	So	C	25	9	 	 	 	0.00	3.3	7	0	0	2	8	 	31	25	3	 	 	1	 	2	 	 	 	 	 	 	6	5	 	 	 	7
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	37	1312481	Nasello, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1312481	Sr	P	16	0	 	 	 	0.00	5.2	11	0	0	2	4	 	38	32	3	 	 	1	1	3	 	 	 	 	 	 	15	2	 	 	 	 
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	13	1652810	Lopez, Adrian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652810	Fr	P	15	1	 	 	 	0.00	3.2	11	0	0	4	3	 	35	28	4	 	1	 	 	2	 	 	 	 	 	 	4	10	 	 	 	1
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	32	1534933	Rainwater, Walker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1534933	Sr	P	13	13	 	 	 	0.00	15.8	28	0	0	3	10	 	93	83	8	1	1	1	 	5	 	 	 	 	 	 	23	18	 	 	 	1
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	8	1534934	Schuler, Brayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1534934	So	P	13	0	 	 	 	0.00	1.5	5	0	0	3	5	 	18	14	1	 	1	 	 	1	 	 	 	 	 	 	2	1	 	 	 	2
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	14	1534863	Beattie, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1534863	So	P	13	13	 	 	 	0.00	8.2	11	0	0	7	13	 	51	42	5	1	 	1	1	1	 	 	 	 	 	 	6	11	 	 	 	5
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	36	1652822	Litton, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652822	Jr	INF	12	0	 	 	 	0.00	1.0	4	0	0	1	0	 	14	13	 	 	 	 	 	 	 	 	 	 	 	 	6	3	 	 	 	 
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	55	1534900	Gonzales, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1534900	So	P	12	6	 	 	 	0.00	5.7	20	0	0	3	2	 	44	41	9	1	1	3	 	 	 	 	 	 	 	 	12	6	 	 	 	1
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	44	1652826	Cutright, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652826	So	P	12	0	 	 	 	0.00	1.6	9	0	0	5	3	 	26	19	1	 	1	2	2	2	 	 	 	 	 	 	3	2	 	 	 	2
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	29	1652816	Mireles, Jonny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652816	Fr	P	11	0	 	 	 	0.00	1.9	5	0	0	1	1	 	21	16	 	1	 	 	 	3	 	 	 	 	 	 	5	5	 	 	 	1
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	30	1419481	Tingen, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1419481	Sr	P	11	11	 	 	 	0.00	8.1	23	0	0	4	9	 	64	56	5	1	1	 	2	4	 	 	 	 	 	 	14	7	 	 	 	 
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	20	1652812	Guerrero, Dallas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652812	Fr	P	9	2	 	 	 	0.00	2.6	7	0	0	3	4	 	21	18	3	1	2	 	 	 	 	 	 	 	 	 	6	1	 	 	 	3
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	6	1534864	Beltran, Felipe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1534864	So	P	5	0	 	 	 		0.0	2	0	0	1	0	 	3	2	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	7	1652807	Crews, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652807	Fr	P	5	3	 	 	 	0.00	2.6	7	0	0	1	0	 	19	17	2	1	 	 	 	1	 	 	 	 	 	 	3	6	 	 	 	 
2015	12080	2	vs_lhb	10298	24342	Okla. Panhandle	43	1658201	Mendoza,	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1658201	N/A	P	4	0	 	 	 	0.00	0.3	2	0	0	0	1	 	7	5	1	 	 	1	 	2	 	 	 	 	 	 	 	2	 	 	 	 
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	24	1540894	Sinclair, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1540894	Sr	DH	36	31	 	 	 	0.00	0.3	3	0	0	0	0	 	7	6	 	 	 	 	 	1	 	 	 	 	 	 	2	1	 	 	 	 
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	13	1419807	Reeves, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1419807	Jr	P	17	1	 	 	 	0.00	2.7	9	0	0	0	5	 	29	28	2	1	1	1	 	 	 	 	 	 	 	 	12	3	 	 	 	 
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	15	1653606	Cullum, Lance	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653606	Jr	P	15	0	 	 	 	0.00	2.6	5	0	0	3	7	 	29	23	 	 	1	1	 	1	 	 	 	 	 	 	8	4	 	 	 	2
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	27	1653605	Eller, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653605	Jr	P	14	14	 	 	 	0.00	21.1	27	0	0	7	14	 	107	97	8	2	 	 	 	2	0	 	 	 	 	 	38	14	 	 	 	8
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	34	1654585	Cecil, Tripp	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654585	Jr	P	12	4	 	 	 	0.00	5.3	14	0	0	3	5	 	44	38	2	1	1	2	 	2	 	 	 	 	 	 	11	9	 	 	 	1
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	14	1654584	Reed, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654584	Jr	P	12	10	 	 	 	0.00	5.3	13	0	0	5	10	 	46	38	1	 	 	 	 	2	 	 	 	 	 	 	8	7	 	 	 	5
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	31	1655944	Matros, John Franklin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655944	Fr	P	11	10	 	 	 	0.00	12.8	17	0	0	6	10	 	71	59	3	 	1	1	1	2	 	 	 	 	 	 	20	11	 	 	 	2
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	12	1559230	Gloff, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1559230	So	P	7	0	 	 	 	0.00	0.6	2	0	0	1	2	 	9	6	 	1	 	 	1	 	 	 	 	 	 	 	3	1	 	 	 	 
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	18	1655942	Lawrence, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655942	Fr	P	7	1	 	 	 	0.00	1.3	3	0	0	1	1	 	9	6	 	 	1	2	 	 	0	 	 	 	 	 	3	1	 	 	 	1
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	29	1419813	May, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1419813	Jr	P	5	2	 	 	 	0.00	0.8	6	0	0	0	1	 	14	13	 	1	 	 	 	 	 	 	 	 	 	 	4	3	 	 	 	 
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	28	1655931	Knight, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655931	Fr	P	2	0	 	 	 	0.00	0.1	0	0	0	0	0	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
2015	12080	2	vs_lhb	10298	1289	Ouachita Baptist	32	1655929	Krikorian, Blake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655929	Fr	P	1	0	 	 	 	0.00	0.1	0	0	0	0	1	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1
2015	12080	2	vs_lhb	10298	533	Pace	29	1194098	Grant, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1194098	Sr	P	15	0	 	 	 	0.00	4.2	9	0	0	1	4	 	31	29	1	 	 	 	 	1	 	 	 	 	 	 	9	7	 	 	 	 
2015	12080	2	vs_lhb	10298	533	Pace	17	1432441	Mouzakes, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432441	Jr	P	12	2	 	 	 	0.00	11.9	10	0	0	6	10	 	55	49	1	 	 	 	 	 	1	 	 	 	 	 	17	11	 	 	 	2
2015	12080	2	vs_lhb	10298	533	Pace	26	1320808	Chudy, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1320808	Sr	P	11	9	 	 	 	0.00	18.1	15	0	0	3	24	 	80	73	2	1	 	1	 	 	 	 	 	 	 	 	17	19	 	 	 	8
2015	12080	2	vs_lhb	10298	533	Pace	41	1320809	Deegan, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1320809	Sr	P	11	5	 	 	 	0.00	9.1	21	0	0	5	9	 	55	49	2	 	1	2	 	 	0	 	 	 	 	 	14	6	 	 	 	1
2015	12080	2	vs_lhb	10298	533	Pace	21	1432442	Sweeney, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432442	Jr	P	10	3	 	 	 	0.00	4.8	7	0	0	2	1	 	29	25	2	1	1	 	 	1	0	 	 	 	 	 	14	3	 	 	 	1
2015	12080	2	vs_lhb	10298	533	Pace	32	1654138	Amoroso, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654138	Fr	P	10	0	 	 	 	0.00	0.7	4	0	0	3	2	 	16	12	2	1	 	1	 	1	 	 	 	 	 	 	3	2	 	 	 	 
2015	12080	2	vs_lhb	10298	533	Pace	25	1432447	Garran, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432447	Jr	P	10	8	 	 	 	0.00	14.9	17	0	0	9	15	 	74	64	4	 	 	 	 	 	 	 	 	 	 	 	19	12	 	 	 	4
2015	12080	2	vs_lhb	10298	533	Pace	24	1654137	Rizzitelli, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654137	Sr	P	9	8	 	 	 	0.00	14.7	14	0	0	5	17	 	66	60	4	 	 	3	 	 	 	 	 	 	 	 	19	10	 	 	 	2
2015	12080	2	vs_lhb	10298	533	Pace	37	1654142	Aquino, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654142	Fr	P	8	3	 	 	 	0.00	2.4	6	0	0	3	1	 	18	15	 	 	 	 	 	 	 	 	 	 	 	 	6	2	 	 	 	 
2015	12080	2	vs_lhb	10298	533	Pace	33	1530098	Forgione, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530098	Jr	P	8	1	 	 	 	0.00	3.3	5	0	0	0	3	 	18	17	1	 	 	 	 	1	 	 	 	 	 	 	2	7	 	 	 	1
2015	12080	2	vs_lhb	10298	533	Pace	42	1530101	Rocco, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530101	So	P	6	0	 	 	 	0.00	0.2	3	0	0	2	0	 	7	5	2	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 
2015	12080	2	vs_lhb	10298	533	Pace	31	1654139	Sigismondi, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654139	Fr	P	5	0	 	 	 	0.00	1.4	2	0	0	0	3	 	9	9	1	 	 	 	 	 	 	 	 	 	 	 	1	3	 	 	 	1
2015	12080	2	vs_lhb	10298	533	Pace	40	1654143	Criscione, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654143	Fr	P	3	0	 	 	 	0.00	0.3	0	0	0	1	1	 	4	3	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
