year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	1	vs_lhp	10588	355	Liberty	20	1529675	Barbee, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1529675	Sr	C	55	55		0.304	0.415	0.420	12	69	21	5		29	1	10	10	3			14	2			2	
2017	12560	1	vs_lhp	10588	355	Liberty	7	1642626	Taormina, Sammy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1642626	Sr	1B	55	55		0.257	0.337	0.486	10	74	19	3	1	36	4	18	9	1	2		18	1				
2017	12560	1	vs_lhp	10588	355	Liberty	12	1752968	Kowalo, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1752968	Sr	INF	55	55		0.400	0.484	0.727	13	55	22	4	1	40	4	18	9			3	14	1				
2017	12560	1	vs_lhp	10588	355	Liberty	18	1877772	Locklear, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877772	Fr	SS	54	52		0.130	0.161	0.204	7	54	7	1		11	1	5	2			1	21					
2017	12560	1	vs_lhp	10588	355	Liberty	1	1752971	Artis, D.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1752971	So	OF	52	49		0.358	0.541	0.509	16	53	19	3	1	27	1	15	16	5			8		1		10	
2017	12560	1	vs_lhp	10588	355	Liberty	34	1529690	Shepherd, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1529690	Sr	OF	49	45		0.222	0.308	0.311	11	45	10	4		14		3	5	1	1	1	11				3	
2017	12560	1	vs_lhp	10588	355	Liberty	22	1752972	Grabowski, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1752972	Sr	INF	49	46		0.212	0.328	0.308	6	52	11	2		16	1	8	9				19				1	
2017	12560	1	vs_lhp	10588	355	Liberty	14	1877771	Allen, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877771	Jr	C	44	37		0.268	0.400	0.317	8	41	11	2		13		6	7	2		1	2	4				
2017	12560	1	vs_lhp	10588	355	Liberty	5	1877756	McDyre, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877756	Fr	INF	43	42		0.297	0.429	0.351	11	37	11	2		13		10	10		2	1	8	1				
2017	12560	1	vs_lhp	10588	355	Liberty	2	1752965	Scarbrough, Payton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1752965	Sr	C	35	24		0.000	0.200	0.000	5	16	0			0		1	3	1			7	1				
2017	12560	1	vs_lhp	10588	355	Liberty	13	1752992	Morris, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1752992	So	OF	32	14		0.364	0.632	1.091	5	11	4		1	12	2	7	8				5					
2017	12560	1	vs_lhp	10588	355	Liberty	11	1877776	Embry, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877776	Fr	INF	28	5		0.000	0.429	0.000	1	4	0			0		2	2	1					1			
2017	12560	1	vs_lhp	10588	355	Liberty	33	1529674	Allen, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1529674	Jr	INF	26	6		0.000	0.333	0.000	3	6	0			0		0	3									
2017	12560	1	vs_lhp	10588	355	Liberty	24	1877773	Highfill, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877773	Fr	INF	24	8		0.083	0.267	0.333	2	12	1			4	1	1	3				4	1				
2017	12560	1	vs_lhp	10588	355	Liberty	3	1642635	Barrick, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1642635	Jr	INF	16	4		0.000	0.000	0.000	1	6	0			0		0					1					
2017	12560	1	vs_lhp	10588	355	Liberty	27	1752974	Latta, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1752974	Sr	C	13	0		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	1	vs_lhp	10588	28600	Lipscomb	6	1649654	Gigliotti, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1649654	Jr	OF	56	56		0.324	0.537	0.405	11	37	12			15	1	2	12	5		1	11		2		7	
2017	12560	1	vs_lhp	10588	28600	Lipscomb	5	1649653	Solomon, Lee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1649653	Jr	2B	56	55		0.268	0.388	0.415	5	41	11	4	1	17		4	8			1	10		3		7	
2017	12560	1	vs_lhp	10588	28600	Lipscomb	10	1753146	Sorrells, Cade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753146	So	1B	54	53		0.317	0.417	0.415	3	41	13	1		17	1	8	6	1		2	6					
2017	12560	1	vs_lhp	10588	28600	Lipscomb	44	1753154	Dodson, Zeke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753154	So	3B	53	53		0.275	0.318	0.350	8	40	11	3		14		6	3		1		10	1				
2017	12560	1	vs_lhp	10588	28600	Lipscomb	18	1871938	Perry, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871938	Jr	C	50	46		0.303	0.395	0.485	5	33	10			16	2	7	5				9					
2017	12560	1	vs_lhp	10588	28600	Lipscomb	1	1871933	Thomas, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871933	Jr	INF	50	47		0.207	0.281	0.345	5	29	6	2	1	10		0	3			1	8				2	
2017	12560	1	vs_lhp	10588	28600	Lipscomb	12	1544814	Hanks, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1544814	Sr	INF	44	44		0.192	0.364	0.423	6	26	5	1	1	11	1	3	7				6	1			5	
2017	12560	1	vs_lhp	10588	28600	Lipscomb	34	1649652	Crisan, Jeffrey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1649652	Jr	C	35	29		0.533	0.611	0.733	1	15	8			11	1	4	3				1		1			
2017	12560	1	vs_lhp	10588	28600	Lipscomb	13	1544837	Hooker, Allan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1544837	Jr	OF	33	25		0.143	0.300	0.143	1	7	1			1		2	2		1		6					
2017	12560	1	vs_lhp	10588	28600	Lipscomb	25	1753151	Watson, Von	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753151	So	OF	33	27		0.286	0.375	0.429	5	21	6	1	1	9		8	3				6	1			3	
2017	12560	1	vs_lhp	10588	28600	Lipscomb	28	1649661	Symonette, Tevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1649661	So	OF	31	25		0.278	0.458	0.500	3	18	5	1		9	1	4	6				6	1				
2017	12560	1	vs_lhp	10588	28600	Lipscomb	27	1871944	Bethune, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871944	Sr	C	25	20		0.071	0.133	0.071	1	14	1			1		0	1				4					
2017	12560	1	vs_lhp	10588	28600	Lipscomb	9	1871937	Martinez, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871937	Fr	OF	20	6		1.000	1.000	1.000	1	1	1			1		1							1			
2017	12560	1	vs_lhp	10588	28600	Lipscomb	11	1753147	Furstace, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753147	So	INF	17	8		0.143	0.400	0.143	2	7	1			1		0	3				4					
2017	12560	1	vs_lhp	10588	28600	Lipscomb	26	1649660	Moynihan, Quinn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1649660	Jr	INF	13	1		0.000	0.000	0.000	0	1	0			0		0					1					
2017	12560	1	vs_lhp	10588	28600	Lipscomb	32	1871941	McHale, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871941	Fr	1B	10	6		0.250	0.250	0.500	1	4	1	1		2		0					1					
2017	12560	1	vs_lhp	10588	28600	Lipscomb	30	1871940	Bashlor, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871940	Fr	C	2	0		0.000	0.000	0.000	0	2	0			0		0										
2017	12560	1	vs_lhp	10588	32	Little Rock	9	1750573	Owens, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750573	Sr	OF	55	54		0.345	0.406	0.414	14	58	20	4		24		7	6				19	1				
2017	12560	1	vs_lhp	10588	32	Little Rock	6	1750571	Baker, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750571	Sr	INF	55	55		0.255	0.371	0.353	8	51	13	3	1	18		5	9	1	1	1	6	2			4	
2017	12560	1	vs_lhp	10588	32	Little Rock	23	1750578	Thomas, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750578	Sr	C	53	53		0.377	0.438	0.717	13	53	20	9		38	3	12	7	1	3		9	1				
2017	12560	1	vs_lhp	10588	32	Little Rock	22	1750579	Gifford, Nik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750579	Sr	INF	52	50		0.255	0.361	0.412	10	51	13	2		21	2	10	8	1	1	1	21	1			2	
2017	12560	1	vs_lhp	10588	32	Little Rock	7	1750572	Knight, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750572	Sr	C	51	44		0.352	0.462	0.519	10	54	19	7	1	28		8	10	1			9	2				
2017	12560	1	vs_lhp	10588	32	Little Rock	21	1750577	Pittman, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750577	So	INF	49	41		0.373	0.396	0.510	7	51	19	1		26	2	17	2				7	2	1			
2017	12560	1	vs_lhp	10588	32	Little Rock	2	1750584	Gunter, Ty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750584	Sr	INF	48	39		0.182	0.234	0.227	5	44	8	2		10		4	2	1		2	9		1			
2017	12560	1	vs_lhp	10588	32	Little Rock	1	1750569	Reyes, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750569	So	INF	47	43		0.300	0.404	0.350	3	40	12	2		14		3	3	4		4	6	1	1		2	
2017	12560	1	vs_lhp	10588	32	Little Rock	19	1862541	Emshoff, Kale	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1862541	Fr	C	39	30		0.182	0.325	0.182	3	33	6			6		1	6	1			12					
2017	12560	1	vs_lhp	10588	32	Little Rock	26	1750582	Mitchell Jr., Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750582	So	OF	34	21		0.133	0.235	0.200	2	15	2	1		3		0	2				5				1	
2017	12560	1	vs_lhp	10588	32	Little Rock	16	1750583	Ridling, Cale	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750583	So	INF	32	21		0.214	0.214	0.214	1	14	3			3		0					3	2				
2017	12560	1	vs_lhp	10588	32	Little Rock	18	1862540	Dimitroff, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1862540	Jr	P	29	28		0.130	0.222	0.261	1	23	3			6	1	4	2	1	1		3	1			1	
2017	12560	1	vs_lhp	10588	32	Little Rock	31	1750586	Davis, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750586	So	C	26	13		0.000	0.000	0.000	0	4	0			0		0				1	3					
2017	12560	1	vs_lhp	10588	32	Little Rock	5	1750570	Meyn, Keegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1750570	So	OF	11	3		0.100	0.100	0.100	0	10	1			1		1					6					
2017	12560	1	vs_lhp	10588	99	Long Beach St.	33	1647336	Lundquist, Brock	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647336	Jr	OF	63	61		0.226	0.380	0.355	11	62	14	2		22	2	9	11	5	1	3	16	1			1	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	3	1884447	Romano, Ramsey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884447	Jr	INF	63	61		0.338	0.357	0.456	13	68	23	2		31	2	7	2			3	10	1	1		2	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	35	1542212	Jackson, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1542212	Sr	C	63	63		0.311	0.373	0.459	10	61	19	3		28	2	12	5	1		4	9	1	1		2	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	19	1767810	Tancas, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767810	Jr	INF	62	57		0.324	0.342	0.521	12	71	23	3	1	37	3	11	1	1			8				2	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	44	1647340	Rasmussen, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647340	Jr	OF	61	60		0.286	0.394	0.304	11	56	16	1		17		9	10	2	3		6	1			2	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	6	1647324	Banuelos, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647324	Jr	C	59	57		0.378	0.464	0.578	11	45	17	4	1	26	1	6	6	3	2	1	11	1			1	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	4	1767794	Duran, Jarren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767794	So	INF	58	58		0.397	0.458	0.413	11	63	25	1		26		6	2	6	1	5	15	1	3		8	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	5	1884448	Huffman, Laine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884448	Jr	INF	56	50		0.267	0.365	0.311	5	45	12		1	14		11	5	2		1	6				1	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	22	1767809	Stotler, Brooks	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767809	So	OF	49	30		0.150	0.292	0.200	2	20	3	1		4		4	2	2		3	12				1	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	26	1647332	Nelson, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647332	Jr	1B	47	24		0.000	0.125	0.000	3	7	0			0		0	1				1				1	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	12	1647326	Sanchez, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647326	Jr	OF	26	5		0.125	0.176	0.188	0	16	2	1		3		2	1				5				1	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	11	1767793	Colacchio, Domenic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767793	So	3B	25	10		0.200	0.304	0.200	2	20	4			4		3	3				3					
2017	12560	1	vs_lhp	10588	99	Long Beach St.	31	1767800	Muzzi, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767800	Sr	OF	24	1		0.500	0.500	1.000	0	2	1	1		2		0										
2017	12560	1	vs_lhp	10588	99	Long Beach St.	23	1542215	Mercadel, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1542215	Jr	OF	22	7		0.000	0.364	0.000	0	7	0			0		0	4				1					
2017	12560	1	vs_lhp	10588	99	Long Beach St.	47	1767797	Gimenez, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767797	Sr	INF	20	6		0.400	0.571	0.400	1	5	2			2		0	2				1					
2017	12560	1	vs_lhp	10588	99	Long Beach St.	1	1884445	Montelongo, Markus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884445	Jr	INF	16	14		0.111	0.333	0.111	1	9	1			1		0	2	1		1	2				1	
2017	12560	1	vs_lhp	10588	99	Long Beach St.	10	1767801	Nellis, Jeff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767801	Sr	INF	12	0		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	1	vs_lhp	10588	99	Long Beach St.	36	1767806	Notch, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767806	Sr	C	9	3		0.400	0.500	0.600	0	5	2	1		3		2	1			1	1					
2017	12560	1	vs_lhp	10588	363	Longwood	2	1547283	Harvell, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547283	Sr	INF	53	53		0.281	0.351	0.344	7	32	9		1	11		4	3	1	1	2	3	1	1		1	
2017	12560	1	vs_lhp	10588	363	Longwood	23	1869955	Shull, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869955	Jr	OF	53	50		0.321	0.406	0.357	6	28	9	1		10		4	3	1			8	1	2		1	
2017	12560	1	vs_lhp	10588	363	Longwood	3	1547284	Lewis, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547284	Sr	3B	53	52		0.257	0.395	0.286	6	35	9	1		10		3	8				3	2			1	
2017	12560	1	vs_lhp	10588	363	Longwood	30	1869956	Mitchell, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869956	Jr	1B	52	51		0.171	0.310	0.257	3	35	6			9	1	6	5	2			11					
2017	12560	1	vs_lhp	10588	363	Longwood	15	1869941	Tucker, Antwaun	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869941	Fr	INF	51	48		0.306	0.444	0.389	6	36	11	1	1	14		7	8	1			10		1		6	
2017	12560	1	vs_lhp	10588	363	Longwood	7	1640038	Osinski, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1640038	Jr	INF	51	51		0.263	0.275	0.316	3	38	10		1	12		6	1		1	1	5	2				
2017	12560	1	vs_lhp	10588	363	Longwood	11	1869940	Blakeney, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869940	Fr	INF	50	45		0.189	0.279	0.216	6	37	7	1		8		2	5		1		12					
2017	12560	1	vs_lhp	10588	363	Longwood	6	1640036	Miller, Sammy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1640036	Jr	INF	49	49		0.444	0.524	0.611	7	36	16	4	1	22		7	5	1		2	6		2		10	
2017	12560	1	vs_lhp	10588	363	Longwood	21	1761404	Garrido, Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761404	So	C	38	21		0.182	0.308	0.182	3	11	2			2		2	1	1		1	6					
2017	12560	1	vs_lhp	10588	363	Longwood	18	1869943	Keller, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869943	Fr	3B	37	15		0.250	0.280	0.292	4	24	6	1		7		2		1			5					
2017	12560	1	vs_lhp	10588	363	Longwood	31	1761407	Peterson, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761407	So	P	29	4		0.000	0.000	0.000	0	1	0			0		0					1					
2017	12560	1	vs_lhp	10588	363	Longwood	8	1869937	Carter, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869937	Fr	OF	29	1		0.000	0.000	0.000	0	2	0			0		0					1				1	
2017	12560	1	vs_lhp	10588	363	Longwood	12	1547288	McCafferty, Mac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547288	Jr	C	29	18		0.667	0.667	0.667	0	3	2			2		2										
2017	12560	1	vs_lhp	10588	363	Longwood	4	1869935	Mendez, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869935	Fr	C	28	18		0.375	0.444	0.417	2	24	9	1		10		3	2	1		1	5	2				
2017	12560	1	vs_lhp	10588	363	Longwood	1	1761400	Barry, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761400	Sr	3B	19	1		0.000	0.000	0.000	0	3	0			0		0					1					
2017	12560	1	vs_lhp	10588	363	Longwood	35	1895440	Iskowitz, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1895440	Fr	PH	14	3		0.333	0.333	0.500	1	6	2	1		3		2					2					
2017	12560	1	vs_lhp	10588	671	Louisiana	27	1755100	Sensley, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1755100	Jr	INF	57	53		0.237	0.395	0.305	8	59	14	1		18	1	8	9	7	1		11		1		3	
2017	12560	1	vs_lhp	10588	671	Louisiana	12	1424389	Robbins, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1424389	Sr	INF	56	56		0.250	0.348	0.383	5	60	15	1	2	23	1	10	9			3	10				3	
2017	12560	1	vs_lhp	10588	671	Louisiana	14	1644709	Fontenot, Kennon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1644709	Jr	INF	56	53		0.268	0.373	0.375	5	56	15	3		21	1	9	9	1	1	1	18	2	1		3	
2017	12560	1	vs_lhp	10588	671	Louisiana	23	1866371	Monica, Handsome	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866371	Jr	C	55	54		0.164	0.246	0.273	7	55	9			15	2	5	6			1	15	2	1			
2017	12560	1	vs_lhp	10588	671	Louisiana	11	1755097	Pinero, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1755097	Sr	INF	54	54		0.190	0.246	0.259	3	58	11	2	1	15		10	5		2		17	1				
2017	12560	1	vs_lhp	10588	671	Louisiana	13	1424384	Conrad, Brenn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1424384	Sr	INF	54	53		0.228	0.389	0.298	4	57	13	2	1	17		8	12	3			9	3	1		2	
2017	12560	1	vs_lhp	10588	671	Louisiana	10	1755096	Antchak, Brad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1755096	Sr	INF	48	34		0.289	0.449	0.447	11	38	11	6		17		3	11				4		1		2	
2017	12560	1	vs_lhp	10588	671	Louisiana	19	1755099	Kasuls, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1755099	So	INF	48	33		0.130	0.333	0.130	4	23	3			3		0	6	1			9		2		2	
2017	12560	1	vs_lhp	10588	671	Louisiana	35	1755104	Edwards, Ishmael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1755104	Sr	OF	46	45		0.236	0.323	0.473	11	55	13	1	3	26	2	5	6	1		1	14	2	1		3	
2017	12560	1	vs_lhp	10588	671	Louisiana	9	1866370	Lott, Todd	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866370	Fr	OF	43	34		0.256	0.310	0.333	6	39	10	1	1	13		3	2	1			12	1				
2017	12560	1	vs_lhp	10588	671	Louisiana	32	1644737	Stoelke, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1644737	Jr	P	42	3		0.000	0.000	0.000	1	3	0			0		0					1					
2017	12560	1	vs_lhp	10588	671	Louisiana	8	1866369	LaFleur, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866369	Jr	OF	36	15		0.316	0.435	0.368	2	19	6	1		7		1	3	1			1		2		4	
2017	12560	1	vs_lhp	10588	671	Louisiana	28	1866373	Stover, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866373	Jr	OF	31	19		0.182	0.296	0.273	4	22	4	2		6		1	4		1		5	1				
2017	12560	1	vs_lhp	10588	671	Louisiana	33	1644744	Williams, Jam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1644744	Jr	OF	24	2		0.333	0.600	0.333	2	3	1			1		0	2				2				1	
2017	12560	1	vs_lhp	10588	671	Louisiana	46	1866381	Spears, Tremaine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866381	Fr	OF	14	2		0.091	0.167	0.091	0	11	1			1		1	1				6					
2017	12560	1	vs_lhp	10588	671	Louisiana	34	1866374	Aguilar, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866374	Fr	C	5	3		0.000	0.400	0.000	1	3	0			0		0	1	1			3		1			
2017	12560	1	vs_lhp	10588	671	Louisiana	4	1755094	Poncho, Dylon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1755094	So	INF	4	0		1.000	1.000	1.000	0	1	1			1		2										
2017	12560	1	vs_lhp	10588	366	Louisiana Tech	26	1770009	Gladu, Raphael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1770009	Sr	INF	56	55		0.377	0.405	0.468	20	77	29	4		36	1	16	3	2	2		19	1			1	
2017	12560	1	vs_lhp	10588	366	Louisiana Tech	19	1770002	Boggs, Marshall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1770002	Sr	INF	56	53		0.273	0.324	0.515	10	66	18	4		34	4	24	5			1	14	2			2	
2017	12560	1	vs_lhp	10588	366	Louisiana Tech	1	1888259	Skelton, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1888259	Jr	INF	56	55		0.349	0.500	0.465	10	43	15	5		20		11	9	4		2	5	1			2	
2017	12560	1	vs_lhp	10588	366	Louisiana Tech	14	1770000	Washam, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1770000	Sr	C	56	55		0.365	0.476	0.462	10	52	19	2		24	1	12	10	1		1	6	3				
2017	12560	1	vs_lhp	10588	366	Louisiana Tech	8	1650363	Diaz, Brent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1650363	Jr	C	56	56		0.413	0.486	0.635	18	63	26	7	2	40	1	13	5	4			9				1	
2017	12560	1	vs_lhp	10588	366	Louisiana Tech	15	1770006	Ullrich, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1770006	Sr	OF	55	54		0.298	0.433	0.383	6	47	14	4		18		7	10	2	1	1	9	1	2		1	
2017	12560	1	vs_lhp	10588	366	Louisiana Tech	9	1769997	Lunceford, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769997	Sr	INF	55	55		0.323	0.477	0.615	16	65	21	4		40	5	19	10	10	1		23					
2017	12560	1	vs_lhp	10588	366	Louisiana Tech	10	1769998	Washam, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769998	Sr	INF	51	51		0.278	0.358	0.319	14	72	20	3		23		5	4	5		3	15	1	2		3	
2017	12560	1	vs_lhp	10588	366	Louisiana Tech	25	1770008	Daigle, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1770008	Sr	INF	39	36		0.212	0.297	0.394	9	33	7			13	2	4	3	1			13					
