year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2015	12080	3	vs_lhb	10298	45	Babson	20	1670725	Carey, Teddy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1670725	Fr	P	7	5	 	 	 	0.00	3.4	1	0	0	4	3	 	18	14	1	 	 	 	 	 	 	 	 	 	 	 	4	4	 	 	 	1
2015	12080	3	vs_lhb	10298	45	Babson	8	1670724	Floegel, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1670724	Fr	P	7	1	 	 	 	0.00	1.2	2	0	0	0	0	 	7	7	 	 	 	 	 	 	 	 	 	 	 	 	3	2	 	 	 	 
2015	12080	3	vs_lhb	10298	45	Babson	16	1558116	O'Neill, Barrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1558116	Sr	P	7	7	 	 	 	0.00	7.3	8	0	0	1	5	 	32	30	 	 	 	 	 	 	 	 	 	 	 	 	5	13	 	 	 	1
2015	12080	3	vs_lhb	10298	45	Babson	28	1201561	Malatos, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1201561	Sr	P	6	4	 	 	 	0.00	1.1	1	0	0	1	1	 	6	4	 	 	1	1	 	1	0	 	 	 	 	 	1	1	 	 	 	 
2015	12080	3	vs_lhb	10298	45	Babson	40	1671225	Rydzewski, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1671225	Fr	P	2	0	 	 	 	0.00	1.0	2	0	0	1	0	 	6	5	 	1	 	 	 	 	 	 	 	 	 	 	1	2	 	 	 	 
2015	12080	3	vs_lhb	10298	46	Baldwin Wallace	10	1428898	Zimmerman, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428898	Jr	INF	43	43	 	 	 	0.00	2.0	0	0	0	1	2	 	7	6	 	 	 	 	 	 	 	 	 	 	 	 	3	1	 	 	 	1
2015	12080	3	vs_lhb	10298	46	Baldwin Wallace	22	1428903	Albright, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428903	Jr	P	20	3	 	 	 	0.00	2.0	4	0	0	0	3	 	9	9	 	 	1	 	 	 	 	 	 	 	 	 	2	 	 	 	 	2
2015	12080	3	vs_lhb	10298	46	Baldwin Wallace	20	1428901	Cichocki, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428901	Jr	P	19	0	 	 	 	0.00	0.2	0	0	0	1	0	 	3	2	 	 	 	 	 	 	1	 	 	 	 	 	1	1	 	 	 	 
2015	12080	3	vs_lhb	10298	46	Baldwin Wallace	26	1428915	Murphy, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428915	Jr	P	17	2	 	 	 	0.00	2.1	2	0	0	1	1	 	9	8	 	 	 	 	 	 	 	 	 	 	 	 	3	2	 	 	 	 
2015	12080	3	vs_lhb	10298	46	Baldwin Wallace	40	1310822	Jones, Chuck	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310822	Sr	P	13	0	 	 	 	0.00	0.1	2	0	0	0	0	 	3	3	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
2015	12080	3	vs_lhb	10298	46	Baldwin Wallace	28	1206780	Waite, Cory	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1206780	N/A	P	10	8	 	 	 	0.00	1.1	2	0	0	0	2	 	6	6	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	3	vs_lhb	10298	46	Baldwin Wallace	42	1428911	Loeffler, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428911	Jr	P	8	0	 	 	 	0.00	0.2	1	0	0	0	0	 	3	3	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 	 
2015	12080	3	vs_lhb	10298	46	Baldwin Wallace	36	1660398	Kern, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660398	So	P	5	2	 	 	 	0.00	0.2	2	0	0	1	0	 	5	4	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	3	vs_lhb	10298	962	Bard	18	1557768	Carafotes, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557768	So	1B	36	36	 	 	 	0.00	3.2	3	0	0	6	4	 	19	12	 	 	 	1	 	 	 	 	 	 	 	 	3	3	 	 	 	 
2015	12080	3	vs_lhb	10298	962	Bard	21	1436358	Montecalvo, Alec	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436358	Jr	C	35	34	 	 	 	0.00	9.5	21	0	0	2	6	 	51	46	5	2	 	1	 	1	0	 	 	 	 	 	14	7	 	 	 	2
2015	12080	3	vs_lhb	10298	962	Bard	9	1557765	McInerney, Quinn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557765	So	OF	34	27	 	 	 	0.00	1.4	3	0	0	1	0	 	12	10	1	 	 	1	 	1	 	 	 	 	 	 	1	6	 	 	 	 
2015	12080	3	vs_lhb	10298	962	Bard	2	1557764	Fisher, JP	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557764	So	INF	33	33	 	 	 	0.00	13.7	18	0	0	5	5	 	75	65	5	 	 	1	 	3	0	 	 	 	 	 	28	13	 	 	 	1
2015	12080	3	vs_lhb	10298	962	Bard	6	1661746	Marotta, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661746	Fr	INF	32	21	 	 	 	0.00	10.3	20	0	0	6	4	 	67	61	3	1	 	5	 	 	 	 	 	 	 	 	23	12	 	 	 	2
2015	12080	3	vs_lhb	10298	962	Bard	27	1661753	Goldrosen, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661753	Fr	C	31	18	 	 	 	0.00	3.4	9	0	0	1	2	 	22	21	1	 	 	 	 	 	0	 	 	 	 	 	5	4	 	 	 	2
2015	12080	3	vs_lhb	10298	962	Bard	15	1661750	Perry, Lee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661750	Fr	P	23	18	 	 	 		0.0	1	0	0	0	0	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhb	10298	962	Bard	24	1557769	Grumet, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557769	So	INF	21	7	 	 	 	0.00	3.1	8	0	0	3	2	 	30	26	1	 	 	 	 	 	 	 	 	 	 	 	6	9	 	 	 	 
2015	12080	3	vs_lhb	10298	962	Bard	30	1557766	Long, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557766	So	P	21	12	 	 	 	0.00	2.8	5	0	0	6	4	 	25	19	1	 	1	 	 	 	 	 	 	 	 	 	7	3	 	 	 	2
2015	12080	3	vs_lhb	10298	962	Bard	16	1661751	Hayes, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661751	Fr	P	13	7	 	 	 	0.00	9.0	19	0	0	1	3	 	55	48	5	2	3	 	 	1	 	 	 	 	 	 	13	18	 	 	 	 
2015	12080	3	vs_lhb	10298	962	Bard	33	1661755	Duffy, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661755	Fr	P	9	4	 	 	 	0.00	0.2	8	0	0	3	0	 	16	10	1	1	 	1	 	3	 	 	 	 	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhb	10298	962	Bard	32	1661754	Malowany, Kai	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661754	So	P	7	0	 	 	 	0.00	0.2	2	0	0	0	0	 	4	4	 	 	1	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	3	vs_lhb	10298	58	Baruch	24	1662501	Ozuna Perez, Jesus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662501	Fr	INF	36	32	 	 	 	0.00	0.2	1	0	0	2	0	 	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhb	10298	58	Baruch	41	1550002	Uher, Zachary	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550002	Sr	P	36	36	 	 	 	0.00	1.2	12	0	0	2	1	 	22	18	2	1	 	 	 	1	 	 	 	 	 	 	3	1	 	 	 	 
2015	12080	3	vs_lhb	10298	58	Baruch	21	1549998	Daley, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549998	So	INF	31	27	 	 	 	0.00	4.2	3	0	0	0	3	 	17	17	1	 	 	 	 	 	0	 	 	 	 	 	6	3	 	 	 	2
2015	12080	3	vs_lhb	10298	58	Baruch	37	1662493	Fazio, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662493	So	P	11	4	 	 	 	0.00	4.8	5	0	0	3	8	 	30	26	2	1	 	 	 	1	 	 	 	 	 	 	7	4	 	 	 	5
2015	12080	3	vs_lhb	10298	58	Baruch	36	1329233	Perez, Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1329233	Sr	P	10	8	 	 	 	0.00	6.8	8	0	0	1	6	 	36	34	2	1	 	1	 	 	 	 	 	 	 	 	13	5	 	 	 	4
2015	12080	3	vs_lhb	10298	58	Baruch	22	1549999	Carmada, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549999	So	P	9	1	 	 	 	0.00	0.4	2	0	0	1	1	 	7	6	 	 	 	 	1	 	 	 	 	 	 	 	2	1	 	 	 	 
2015	12080	3	vs_lhb	10298	58	Baruch	55	1550003	Peguero, Adams	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550003	So	P	9	3	 	 	 	0.00	4.6	3	0	0	3	5	 	22	17	 	 	 	1	 	 	 	 	 	 	 	 	3	8	 	 	 	3
2015	12080	3	vs_lhb	10298	58	Baruch	11	1662486	Leyton, Bogdan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662486	Jr	P	9	0	 	 	 	0.00	1.4	9	0	0	2	0	 	17	15	1	1	 	1	 	 	1	 	 	 	 	 	3	3	 	 	 	 
2015	12080	3	vs_lhb	10298	58	Baruch	35	1550005	Smith, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550005	So	P	9	4	 	 	 	0.00	4.3	5	0	0	4	4	 	23	18	1	 	 	1	 	 	1	 	 	 	 	 	4	6	 	 	 	1
2015	12080	3	vs_lhb	10298	58	Baruch	16	1662487	Kitt, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662487	So	P	8	7	 	 	 	0.00	5.8	9	0	0	1	8	 	33	30	2	 	 	1	 	1	 	 	 	 	 	 	6	8	 	 	 	2
2015	12080	3	vs_lhb	10298	58	Baruch	30	1662490	Aponte, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662490	Fr	P	6	1	 	 	 	0.00	0.3	0	0	0	1	0	 	5	3	 	 	 	1	 	1	 	 	 	 	 	 	2	1	 	 	 	 
2015	12080	3	vs_lhb	10298	58	Baruch	33	1440434	Cali, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440434	So	P	4	1	 	 	 	0.00	1.3	2	0	0	2	0	 	9	7	 	 	 	 	 	 	 	 	 	 	 	 	3	2	 	 	 	 
2015	12080	3	vs_lhb	10298	58	Baruch	42	1662494	Francisco, Carlos	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662494	So	P	4	0	 	 	 	0.00	0.2	2	0	0	0	0	 	4	4	1	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhb	10298	58	Baruch	28	1662489	Xie, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662489	Fr	P	2	0	 	 	 	0.00	0.2	0	0	0	0	0	 	2	2	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 	 
2015	12080	3	vs_lhb	10298	50	Bates	10	1440179	Berry, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440179	Sr	INF	37	34	 	 	 	0.00	0.1	0	0	0	1	1	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1
2015	12080	3	vs_lhb	10298	50	Bates	19	1440186	Warren, Samuel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440186	Jr	OF	25	20	 	 	 	0.00	0.1	1	0	0	0	1	 	3	3	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhb	10298	50	Bates	30	1662254	Speed, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662254	Fr	P	14	7	 	 	 	0.00	2.3	5	0	0	0	2	 	15	13	 	 	 	 	1	1	 	 	 	 	 	 	7	 	 	 	 	 
2015	12080	3	vs_lhb	10298	50	Bates	23	1323401	Maliska, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323401	Sr	P	14	0	 	 	 	0.00	0.4	0	0	0	1	2	 	6	4	 	 	 	 	 	1	 	 	 	 	 	 	 	2	 	 	 	2
2015	12080	3	vs_lhb	10298	50	Bates	13	1440180	DiFranco, Rob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440180	Jr	P	14	3	 	 	 	0.00	1.2	0	0	0	2	3	 	7	5	 	 	 	1	 	 	 	 	 	 	 	 	1	1	 	 	 	1
2015	12080	3	vs_lhb	10298	50	Bates	9	1440181	Cunningham, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440181	Jr	P	13	0	 	 	 	0.00	0.2	1	0	0	0	0	 	3	3	 	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhb	10298	50	Bates	21	1663744	Russell, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1663744	Fr	P	13	3	 	 	 	0.00	1.1	0	0	0	0	0	 	4	4	 	 	 	 	 	 	 	 	 	 	 	 	4	 	 	 	 	 
2015	12080	3	vs_lhb	10298	50	Bates	26	1440182	Colombo, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440182	Jr	P	10	6	 	 	 	0.00	2.3	3	0	0	2	3	 	14	12	1	 	 	1	 	 	 	 	 	 	 	 	2	4	 	 	 	 
2015	12080	3	vs_lhb	10298	50	Bates	33	1440184	Ward, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440184	Jr	P	9	4	 	 	 	0.00	0.3	0	0	0	0	3	 	3	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2
2015	12080	3	vs_lhb	10298	50	Bates	31	1323403	Sullivan, Aidan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323403	Sr	P	9	0	 	 	 	0.00	0.1	1	0	0	1	0	 	3	2	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhb	10298	50	Bates	22	1323405	Levangie, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323405	Sr	P	9	9	 	 	 		0.0	1	0	0	2	0	 	3	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhb	10298	50	Bates	36	1663746	Freeman, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1663746	Fr	P	7	0	 	 	 		0.0	0	0	0	3	0	 	3	0	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhb	10298	50	Bates	32	1549955	Jones, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549955	Fr	P	7	0	 	 	 	0.00	0.1	0	0	0	0	1	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhb	10298	50	Bates	38	1559691	Doyle, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1559691	So	P	5	0	 	 	 		0.0	1	0	0	0	0	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhb	10298	26107	Becker	9	1310371	Jenkins, Keon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310371	Sr	OF	21	13	 	 	 	0.00	2.2	3	0	0	2	1	 	13	11	 	 	 	1	 	 	 	 	 	 	 	 	3	3	 	 	 	 
2015	12080	3	vs_lhb	10298	26107	Becker	25	1426640	Lemay, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1426640	Jr	P	17	11	 	 	 	0.00	3.5	5	0	0	3	6	 	22	18	3	 	 	1	 	1	0	 	 	 	 	 	2	5	 	 	 	2
2015	12080	3	vs_lhb	10298	26107	Becker	17	1537693	Camara, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537693	Sr	P	15	3	 	 	 	0.00	2.0	2	0	0	1	1	 	9	8	1	 	 	 	 	 	 	 	 	 	 	 	2	3	 	 	 	 
2015	12080	3	vs_lhb	10298	26107	Becker	32	1537709	Wagar, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537709	So	P	13	11	 	 	 	0.00	5.4	6	0	0	2	3	 	27	24	1	 	 	 	 	 	 	 	 	 	 	 	8	7	 	 	 	2
2015	12080	3	vs_lhb	10298	26107	Becker	44	1310374	Dowling, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310374	Sr	P	11	4	 	 	 	0.00	1.6	2	0	0	1	1	 	13	11	 	 	 	 	 	1	 	 	 	 	 	 	8	 	 	 	 	 
2015	12080	3	vs_lhb	10298	26107	Becker	13	1537695	Pietrowicz, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537695	So	P	9	0	 	 	 	0.00	0.1	1	0	0	2	0	 	4	2	 	 	 	2	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhb	10298	26107	Becker	16	1656354	Ladou, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656354	Fr	P	7	0	 	 	 	0.00	0.1	2	0	0	1	0	 	4	3	 	1	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
2015	12080	3	vs_lhb	10298	26107	Becker	7	1656350	Dill, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656350	Fr	P	7	0	 	 	 	0.00	0.4	0	0	0	1	1	 	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	1
2015	12080	3	vs_lhb	10298	26107	Becker	43	1537711	Simas, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537711	So	P	6	0	 	 	 	0.00	0.2	5	0	0	0	0	 	9	9	 	 	 	1	 	 	 	 	 	 	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhb	10298	26107	Becker	40	1656408	Hawrylciw, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656408	Fr	P	6	2	 	 	 	0.00	0.1	2	0	0	1	1	 	5	4	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhb	10298	26107	Becker	4	1537688	Brousseau, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537688	So	P	5	4	 	 	 	0.00	3.0	2	0	0	1	0	 	11	10	1	 	 	1	 	 	 	 	 	 	 	 	5	3	 	 	 	 
2015	12080	3	vs_lhb	10298	26107	Becker	54	1656409	Gallagher, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656409	Fr	P	5	0	 	 	 	0.00	1.1	1	0	0	1	1	 	6	4	1	 	 	 	1	1	 	 	 	 	 	 	1	1	 	 	 	1
2015	12080	3	vs_lhb	10298	26107	Becker	33	1656406	Iacovelli, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656406	Fr	P	3	0	 	 	 	0.00	0.3	1	0	0	0	0	 	3	3	1	 	 	 	1	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	3	vs_lhb	10298	26107	Becker	42	1434122	Halvorsen, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434122	Jr	P	2	0	 	 	 	0.00	0.1	0	0	0	0	0	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhb	10298	53	Beloit	3	1307532	Habecker, Jerrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1307532	Sr	2B	26	12	 	 	 	0.00	2.3	3	0	0	2	5	 	14	12	 	 	 	 	1	 	 	 	 	 	 	 	2	3	 	 	 	1
2015	12080	3	vs_lhb	10298	53	Beloit	36	1422001	Kaveney, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422001	Jr	P	24	14	 	 	 	0.00	10.8	6	0	0	6	18	 	48	40	1	 	1	 	1	 	 	 	 	 	 	 	5	13	 	 	 	3
2015	12080	3	vs_lhb	10298	53	Beloit	12	1307541	Kane, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1307541	Sr	P	15	0	 	 	 	0.00	1.3	6	0	0	1	2	 	18	16	2	 	 	1	 	 	 	 	 	 	 	 	5	4	 	 	 	 
2015	12080	3	vs_lhb	10298	53	Beloit	27	1307539	Leyhane, Jim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1307539	Sr	P	9	9	 	 	 	0.00	10.4	17	0	0	3	6	 	53	46	6	 	1	 	 	1	 	 	 	 	 	 	10	14	 	 	 	3
2015	12080	3	vs_lhb	10298	53	Beloit	45	1653290	Lopez, Colton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653290	Fr	P	9	7	 	 	 	0.00	5.1	6	0	0	2	4	 	31	26	1	 	 	1	 	3	0	 	 	 	 	 	8	8	 	 	 	2
2015	12080	3	vs_lhb	10298	53	Beloit	39	1653287	Hlawek, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653287	Fr	P	8	0	 	 	 	0.00	0.5	3	0	0	1	0	 	10	8	 	 	 	 	 	1	 	 	 	 	 	 	2	3	 	 	 	 
2015	12080	3	vs_lhb	10298	53	Beloit	1	1421990	Loftus, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1421990	Jr	P	6	5	 	 	 	0.00	3.5	8	0	0	2	4	 	25	20	 	 	 	 	 	2	 	 	 	 	 	 	5	4	 	 	 	1
2015	12080	3	vs_lhb	10298	53	Beloit	17	1653270	O'Neil, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653270	Fr	P	4	2	 	 	 	0.00	1.5	1	0	0	0	2	 	8	8	1	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 
2015	12080	3	vs_lhb	10298	53	Beloit	21	1653273	Huntley, Jamie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653273	Fr	P	3	0	 	 	 	0.00	1.2	0	0	0	3	1	 	8	5	 	 	 	 	 	 	 	 	 	 	 	 	3	1	 	 	 	1
2015	12080	3	vs_lhb	10298	53	Beloit	33	1204799	Vruwink, Craig	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1204799	Sr	P	3	1	 	 	 	0.00	0.2	1	0	0	0	0	 	3	3	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 	 
2015	12080	3	vs_lhb	10298	53	Beloit	8	1653268	Scanlan, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653268	Fr	P	2	0	 	 	 	0.00	0.1	0	0	0	1	0	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhb	10298	53	Beloit	35	1653285	Vetterl, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653285	Fr	P	1	0	 	 	 		0.0	0	0	0	1	0	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhb	10298	296	Benedictine (IL)	10	1670153	Montalvo, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1670153	N/A	3B	24	3	 	 	 		0.0	0	0	0	1	0	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhb	10298	296	Benedictine (IL)	2	1329052	Floyd, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1329052	Sr	INF	23	6	 	 	 	0.00	0.3	2	0	0	1	1	 	6	5	1	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	3	vs_lhb	10298	296	Benedictine (IL)	13	1558195	Smith, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1558195	So	P	15	1	 	 	 	0.00	0.5	2	0	0	5	2	 	12	6	 	 	 	1	 	 	 	 	 	 	 	 	1	2	 	 	 	1
2015	12080	3	vs_lhb	10298	296	Benedictine (IL)	48	1329089	Feeley, Timothy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1329089	Sr	P	14	0	 	 	 	0.00	0.8	3	0	0	0	4	 	11	11	 	1	 	 	 	 	 	 	 	 	 	 	4	 	 	 	 	1
2015	12080	3	vs_lhb	10298	296	Benedictine (IL)	28	1558461	Palasiewicz, Jozef	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1558461	So	P	14	3	 	 	 	0.00	1.5	6	0	0	0	3	 	13	13	 	 	 	 	 	 	0	 	 	 	 	 	1	2	 	 	 	1
2015	12080	3	vs_lhb	10298	296	Benedictine (IL)	16	1558047	Nesbitt, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1558047	Jr	P	13	0	 	 	 	0.00	3.6	1	0	0	1	7	 	16	12	 	 	 	 	 	2	0	 	 	 	 	 	4	1	 	 	 	2
2015	12080	3	vs_lhb	10298	296	Benedictine (IL)	7	1670155	Ackerman, Kamren	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1670155	N/A	P	12	0	 	 	 	0.00	0.9	5	0	0	0	2	 	15	13	1	 	 	 	 	 	 	 	 	 	 	 	4	3	 	 	 	1
2015	12080	3	vs_lhb	10298	296	Benedictine (IL)	38	1670154	Spalla, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1670154	N/A	P	10	7	 	 	 	0.00	4.5	9	0	0	3	4	 	29	26	1	 	 	 	 	 	1	 	 	 	 	 	5	8	 	 	 	1
