year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2016	12360	364	Loras	-	Totals	-	-	-	-	""	0.314	0.381	0.417	233	1247	391	58	13	""	15	208	115	33	19	20	174	28	16	""	31	""
2016	12360	364	Loras	-	Opponent Totals	-	-	-	-	""	0.295	0.386	0.437	242	1179	348	68	12	""	25	217	147	36	15	16	230	31	14	""	21	""
2016	12360	1182	Louisiana Col.	-	Totals	-	-	-	-	""	0.256	0.331	0.351	178	1093	280	47	9	""	13	141	85	41	8	20	265	17	11	""	91	""
2016	12360	1182	Louisiana Col.	-	Opponent Totals	-	-	-	-	""	0.293	0.387	0.428	244	1118	328	66	14	""	19	203	139	43	19	24	203	18	14	""	46	""
2016	12360	372	Luther	-	Totals	-	-	-	-	""	0.314	0.405	0.444	363	1544	485	116	14	""	19	325	190	70	37	26	219	31	21	""	54	""
2016	12360	372	Luther	-	Opponent Totals	-	-	-	-	""	0.290	0.369	0.402	256	1554	451	79	11	""	24	234	163	40	15	27	258	39	12	""	29	""
2016	12360	374	Lynchburg	-	Totals	-	-	-	-	""	0.261	0.325	0.326	156	1290	337	54	10	""	3	138	99	31	15	23	234	40	11	""	20	""
2016	12360	374	Lynchburg	-	Opponent Totals	-	-	-	-	""	0.314	0.376	0.415	261	1313	412	71	19	""	8	223	120	24	22	40	181	24	27	""	54	""
2016	12360	30065	Lyndon St.	-	Totals	-	-	-	-	""	0.218	0.313	0.247	123	997	217	20	3	""	1	98	107	37	13	34	229	25	21	""	75	""
2016	12360	30065	Lyndon St.	-	Opponent Totals	-	-	-	-	""	0.318	0.395	0.424	247	1116	355	72	14	""	6	215	113	41	17	25	149	16	11	""	88	""
2016	12360	486	MCLA	-	Totals	-	-	-	-	""	0.264	0.315	0.307	95	794	210	17	4	""	3	79	54	10	11	30	143	23	15	""	13	""
2016	12360	486	MCLA	-	Opponent Totals	-	-	-	-	""	0.334	0.431	0.463	246	898	300	58	8	""	14	206	132	27	9	17	165	21	8	""	88	""
2016	12360	398	MIT	-	Totals	-	-	-	-	""	0.304	0.383	0.436	314	1370	416	77	9	""	29	263	138	52	23	16	243	22	15	""	68	""
2016	12360	398	MIT	-	Opponent Totals	-	-	-	-	""	0.253	0.338	0.327	185	1280	324	51	7	""	10	155	138	32	10	27	250	30	10	""	54	""
2016	12360	20220	MSOE	-	Totals	-	-	-	-	""	0.270	0.353	0.348	234	1502	405	68	5	""	13	211	152	51	15	29	238	21	12	""	16	""
2016	12360	20220	MSOE	-	Opponent Totals	-	-	-	-	""	0.274	0.359	0.365	225	1453	398	78	6	""	14	198	135	67	14	28	234	30	24	""	92	""
2016	12360	377	MacMurray	-	Totals	-	-	-	-	""	0.287	0.360	0.398	232	1392	399	85	11	""	16	193	129	41	20	27	209	32	14	""	21	""
2016	12360	377	MacMurray	-	Opponent Totals	-	-	-	-	""	0.264	0.360	0.383	248	1390	367	69	9	""	26	205	174	43	15	17	296	34	16	""	71	""
2016	12360	376	Macalester	-	Totals	-	-	-	-	""	0.315	0.384	0.458	225	1130	356	67	13	""	23	207	106	27	12	9	180	20	9	""	34	""
2016	12360	376	Macalester	-	Opponent Totals	-	-	-	-	""	0.324	0.425	0.475	233	1101	357	74	19	""	18	210	152	52	16	21	164	40	11	""	23	""
2016	12360	1192	Manchester	-	Totals	-	-	-	-	""	0.286	0.356	0.422	254	1422	406	78	7	""	34	224	122	44	21	21	269	33	14	""	26	""
2016	12360	1192	Manchester	-	Opponent Totals	-	-	-	-	""	0.298	0.371	0.415	262	1465	437	89	8	""	22	234	123	55	16	23	212	29	18	""	54	""
2016	12360	382	Manhattanville	-	Totals	-	-	-	-	""	0.332	0.422	0.442	314	1324	440	84	8	""	15	280	179	46	27	26	217	24	18	""	84	""
2016	12360	382	Manhattanville	-	Opponent Totals	-	-	-	-	""	0.296	0.401	0.405	275	1320	391	70	11	""	17	244	202	41	20	16	181	35	14	""	66	""
2016	12360	1194	Maranatha Baptist	-	Totals	-	-	-	-	""	0.215	0.324	0.261	106	790	170	22	4	""	2	79	93	37	6	12	163	11	4	""	22	""
2016	12360	1194	Maranatha Baptist	-	Opponent Totals	-	-	-	-	""	0.286	0.358	0.354	153	831	238	39	4	""	3	131	65	33	10	12	116	10	6	""	45	""
2016	12360	1196	Marian (WI)	-	Totals	-	-	-	-	""	0.274	0.350	0.338	181	1317	361	56	8	""	4	167	120	42	16	19	235	39	17	""	31	""
2016	12360	1196	Marian (WI)	-	Opponent Totals	-	-	-	-	""	0.322	0.420	0.445	344	1383	446	104	16	""	11	291	200	45	18	34	207	29	14	""	70	""
2016	12360	385	Marietta	-	Totals	-	-	-	-	""	0.313	0.380	0.419	290	1589	498	106	10	""	14	248	147	35	17	60	275	30	30	""	61	""
2016	12360	385	Marietta	-	Opponent Totals	-	-	-	-	""	0.247	0.318	0.334	208	1573	389	74	7	""	16	184	137	33	14	26	320	29	14	""	48	""
2016	12360	8597	Martin Luther	-	Totals	-	-	-	-	""	0.238	0.315	0.306	136	1008	240	41	3	""	7	105	87	28	3	24	177	21	8	""	13	""
2016	12360	8597	Martin Luther	-	Opponent Totals	-	-	-	-	""	0.353	0.434	0.529	305	1101	389	72	23	""	25	255	122	46	14	23	114	19	21	""	35	""
2016	12360	1203	Mary Hardin-Baylor	-	Totals	-	-	-	-	""	0.301	0.356	0.411	227	1386	417	73	13	""	18	194	97	27	8	33	249	20	12	""	29	""
2016	12360	1203	Mary Hardin-Baylor	-	Opponent Totals	-	-	-	-	""	0.339	0.418	0.482	325	1397	474	99	17	""	22	286	170	32	20	41	252	37	16	""	55	""
2016	12360	390	Mary Washington	-	Totals	-	-	-	-	""	0.329	0.413	0.476	311	1375	452	94	17	""	25	276	169	39	14	23	229	33	20	""	64	""
2016	12360	390	Mary Washington	-	Opponent Totals	-	-	-	-	""	0.263	0.335	0.345	217	1333	351	48	5	""	17	188	116	32	9	25	316	20	13	""	44	""
2016	12360	394	Marymount (VA)	-	Totals	-	-	-	-	""	0.291	0.383	0.413	253	1295	377	74	9	""	22	215	148	50	10	25	227	30	27	""	87	""
2016	12360	394	Marymount (VA)	-	Opponent Totals	-	-	-	-	""	0.261	0.365	0.371	217	1274	333	79	5	""	17	182	167	49	14	20	240	37	16	""	38	""
2016	12360	396	Maryville (TN)	-	Totals	-	-	-	-	""	0.310	0.399	0.397	318	1556	482	72	6	""	17	264	149	98	23	31	252	18	22	""	70	""
2016	12360	396	Maryville (TN)	-	Opponent Totals	-	-	-	-	""	0.266	0.349	0.352	227	1479	394	74	7	""	13	205	151	44	16	41	281	32	20	""	50	""
2016	12360	397	Marywood	-	Totals	-	-	-	-	""	0.248	0.339	0.324	140	996	247	42	11	""	4	115	119	21	7	14	246	17	7	""	21	""
2016	12360	397	Marywood	-	Opponent Totals	-	-	-	-	""	0.290	0.397	0.397	200	978	284	53	9	""	11	173	144	41	18	20	180	20	20	""	35	""
2016	12360	399	Mass. Maritime	-	Totals	-	-	-	-	""	0.296	0.381	0.395	200	1202	356	64	14	""	9	169	129	49	20	52	227	27	10	""	20	""
2016	12360	399	Mass. Maritime	-	Opponent Totals	-	-	-	-	""	0.264	0.333	0.344	204	1233	326	48	10	""	10	175	102	34	17	24	243	19	19	""	62	""
2016	12360	773	McDaniel	-	Totals	-	-	-	-	""	0.330	0.416	0.454	352	1424	470	76	19	""	21	314	176	51	24	19	203	39	22	""	61	""
2016	12360	773	McDaniel	-	Opponent Totals	-	-	-	-	""	0.283	0.337	0.407	181	1338	379	72	11	""	24	161	99	19	17	12	276	33	21	""	29	""
2016	12360	8530	McMurry	-	Totals	-	-	-	-	""	0.282	0.362	0.389	231	1395	394	57	8	""	25	200	129	51	11	19	245	38	15	""	31	""
2016	12360	8530	McMurry	-	Opponent Totals	-	-	-	-	""	0.308	0.370	0.448	249	1420	437	87	11	""	30	224	111	34	9	35	193	31	19	""	73	""
2016	12360	379	Me.-Farmington	-	Totals	-	-	-	-	""	0.291	0.371	0.382	231	1125	327	48	14	""	9	186	113	38	13	13	161	19	19	""	68	""
2016	12360	379	Me.-Farmington	-	Opponent Totals	-	-	-	-	""	0.286	0.365	0.379	171	1079	309	47	7	""	13	151	114	29	15	17	139	26	15	""	42	""
2016	12360	30040	Me.-Presque Isle	-	Totals	-	-	-	-	""	0.243	0.342	0.307	159	954	232	34	6	""	5	130	129	16	4	7	200	19	6	""	38	""
2016	12360	30040	Me.-Presque Isle	-	Opponent Totals	-	-	-	-	""	0.329	0.392	0.463	248	995	327	76	17	""	8	223	90	22	14	8	140	8	9	""	82	""
2016	12360	23725	Medaille	-	Totals	-	-	-	-	""	0.280	0.389	0.379	216	1043	292	52	9	""	11	185	140	54	13	14	156	19	14	""	40	""
2016	12360	23725	Medaille	-	Opponent Totals	-	-	-	-	""	0.344	0.416	0.485	302	1154	397	84	14	""	17	280	122	38	26	8	179	13	11	""	62	""
2016	12360	724	Merchant Marine	-	Totals	-	-	-	-	""	0.266	0.349	0.337	178	1068	284	35	10	""	7	148	116	26	10	30	234	16	8	""	33	""
2016	12360	724	Merchant Marine	-	Opponent Totals	-	-	-	-	""	0.317	0.396	0.434	242	1128	358	76	8	""	13	211	121	36	14	24	191	22	8	""	57	""
2016	12360	411	Messiah	-	Totals	-	-	-	-	""	0.281	0.350	0.404	248	1449	407	88	8	""	25	207	111	50	15	22	253	21	21	""	62	""
2016	12360	411	Messiah	-	Opponent Totals	-	-	-	-	""	0.263	0.349	0.351	219	1409	370	70	11	""	11	182	138	54	11	27	306	23	17	""	37	""
2016	12360	412	Methodist	-	Totals	-	-	-	-	""	0.290	0.388	0.391	248	1253	363	56	16	""	13	215	179	35	21	50	242	27	13	""	57	""
2016	12360	412	Methodist	-	Opponent Totals	-	-	-	-	""	0.281	0.351	0.382	192	1279	359	62	11	""	15	168	124	23	16	30	256	24	18	""	64	""
2016	12360	420	Middlebury	-	Totals	-	-	-	-	""	0.288	0.358	0.368	177	1095	315	43	9	""	9	156	89	39	14	14	180	34	8	""	13	""
2016	12360	420	Middlebury	-	Opponent Totals	-	-	-	-	""	0.329	0.415	0.450	235	1093	360	75	9	""	13	211	134	37	17	24	145	25	20	""	47	""
2016	12360	424	Millikin	-	Totals	-	-	-	-	""	0.274	0.341	0.374	204	1292	354	57	6	""	20	169	98	38	11	38	282	14	26	""	70	""
2016	12360	424	Millikin	-	Opponent Totals	-	-	-	-	""	0.312	0.390	0.441	259	1348	420	88	13	""	20	232	142	41	15	28	235	16	15	""	44	""
2016	12360	426	Millsaps	-	Totals	-	-	-	-	""	0.281	0.358	0.341	198	1346	378	52	7	""	5	173	134	38	18	27	232	34	11	""	57	""
2016	12360	426	Millsaps	-	Opponent Totals	-	-	-	-	""	0.272	0.349	0.362	212	1342	365	69	8	""	12	185	141	29	20	21	216	27	33	""	68	""
2016	12360	1226	Minn.-Morris	-	Totals	-	-	-	-	""	0.303	0.365	0.380	198	1216	369	50	14	""	5	168	110	16	16	35	183	30	11	""	29	""
2016	12360	1226	Minn.-Morris	-	Opponent Totals	-	-	-	-	""	0.320	0.381	0.417	229	1247	399	76	9	""	9	201	95	33	9	18	186	21	16	""	45	""
2016	12360	16142	Misericordia	-	Totals	-	-	-	-	""	0.312	0.427	0.413	351	1544	481	86	14	""	14	305	230	96	21	48	196	35	29	""	77	""
2016	12360	16142	Misericordia	-	Opponent Totals	-	-	-	-	""	0.257	0.340	0.332	193	1514	389	60	4	""	15	176	169	30	15	35	295	32	13	""	34	""
2016	12360	30042	Mitchell	-	Totals	-	-	-	-	""	0.307	0.407	0.388	284	1259	386	52	12	""	9	231	161	69	24	26	206	29	18	""	66	""
2016	12360	30042	Mitchell	-	Opponent Totals	-	-	-	-	""	0.267	0.335	0.352	192	1274	340	51	6	""	15	159	101	38	16	16	234	29	9	""	35	""
2016	12360	438	Monmouth (IL)	-	Totals	-	-	-	-	""	0.295	0.376	0.417	228	1163	343	75	8	""	17	193	122	37	12	29	230	29	8	""	39	""
2016	12360	438	Monmouth (IL)	-	Opponent Totals	-	-	-	-	""	9.236	12.009	13.166	203	1141	318	61	5	""	23	176	125	37	21	17	186	27	9	""	54	""
2016	12360	442	Montclair St.	-	Totals	-	-	-	-	""	0.268	0.343	0.328	192	1421	381	53	10	""	4	167	126	43	15	23	231	35	15	""	49	""
2016	12360	442	Montclair St.	-	Opponent Totals	-	-	-	-	""	0.266	0.339	0.363	203	1423	379	64	17	""	13	182	107	54	8	33	223	37	12	""	71	""
2016	12360	443	Moravian	-	Totals	-	-	-	-	""	0.311	0.375	0.432	276	1472	458	74	10	""	28	248	126	33	14	48	239	21	17	""	63	""
2016	12360	443	Moravian	-	Opponent Totals	-	-	-	-	""	0.287	0.341	0.379	257	1483	426	55	9	""	21	229	89	43	20	31	291	27	11	""	55	""
2016	12360	30036	Mount Aloysius	-	Totals	-	-	-	-	""	0.338	0.400	0.492	349	1529	517	94	17	""	36	316	124	48	20	15	185	30	21	""	84	""
2016	12360	30036	Mount Aloysius	-	Opponent Totals	-	-	-	-	""	0.296	0.380	0.411	299	1461	433	71	9	""	26	263	167	40	18	23	202	33	15	""	59	""
2016	12360	452	Mount Union	-	Totals	-	-	-	-	""	0.324	0.387	0.423	265	1311	425	64	22	""	7	243	115	34	23	25	166	17	16	""	64	""
2016	12360	452	Mount Union	-	Opponent Totals	-	-	-	-	""	0.291	0.348	0.399	224	1257	366	71	11	""	14	205	89	27	12	22	197	28	20	""	44	""
2016	12360	8567	Mt. St. Joseph	-	Totals	-	-	-	-	""	0.282	0.362	0.391	255	1387	391	85	8	""	17	231	143	43	22	27	305	39	11	""	22	""
2016	12360	8567	Mt. St. Joseph	-	Opponent Totals	-	-	-	-	""	0.256	0.366	0.348	231	1337	342	61	7	""	16	193	186	56	16	26	269	32	14	""	58	""
2016	12360	1468	Mt. St. Mary (NY)	-	Totals	-	-	-	-	""	0.242	0.348	0.324	163	1143	277	44	14	""	7	140	144	45	7	11	222	35	22	""	49	""
2016	12360	1468	Mt. St. Mary (NY)	-	Opponent Totals	-	-	-	-	""	0.326	0.396	0.440	258	1232	402	74	24	""	6	230	132	29	29	24	182	23	20	""	74	""
2016	12360	451	Mt. St. Vincent	-	Totals	-	-	-	-	""	0.260	0.361	0.320	123	865	225	29	10	""	1	109	111	33	12	12	187	25	14	""	30	""
2016	12360	451	Mt. St. Vincent	-	Opponent Totals	-	-	-	-	""	0.345	0.422	0.492	262	972	335	64	23	""	11	228	106	38	18	18	139	11	10	""	81	""
2016	12360	453	Muhlenberg	-	Totals	-	-	-	-	""	0.275	0.351	0.362	204	1252	344	71	7	""	8	181	122	31	12	24	244	29	5	""	27	""
2016	12360	453	Muhlenberg	-	Opponent Totals	-	-	-	-	""	0.300	0.393	0.393	235	1238	371	73	9	""	8	205	168	34	19	31	243	18	18	""	61	""
2016	12360	455	Muskingum	-	Totals	-	-	-	-	""	0.301	0.361	0.403	229	1254	377	70	11	""	12	201	105	20	11	24	158	28	14	""	43	""
2016	12360	455	Muskingum	-	Opponent Totals	-	-	-	-	""	0.313	0.376	0.442	254	1289	404	76	15	""	20	225	108	28	12	21	180	27	16	""	39	""
2016	12360	491	N.C. Wesleyan	-	Totals	-	-	-	-	""	0.306	0.378	0.437	245	1374	421	93	9	""	23	221	150	21	22	30	234	29	15	""	34	""
2016	12360	491	N.C. Wesleyan	-	Opponent Totals	-	-	-	-	""	0.279	0.364	0.368	215	1352	377	64	6	""	15	192	168	22	17	34	270	25	9	""	26	""
2016	12360	479	NYU	-	Totals	-	-	-	-	""	0.270	0.375	0.345	234	1298	351	62	10	""	5	187	155	73	20	19	189	21	16	""	119	""
2016	12360	479	NYU	-	Opponent Totals	-	-	-	-	""	0.253	0.344	0.355	217	1294	327	81	11	""	10	173	146	41	15	25	217	38	23	""	65	""
2016	12360	462	Neb. Wesleyan	-	Totals	-	-	-	-	""	0.284	0.376	0.394	211	1244	353	58	8	""	21	183	147	43	9	24	253	33	14	""	36	""
2016	12360	462	Neb. Wesleyan	-	Opponent Totals	-	-	-	-	""	0.328	0.430	0.468	307	1240	407	68	12	""	27	271	166	70	18	36	163	31	20	""	66	""
2016	12360	1254	Neumann	-	Totals	-	-	-	-	""	0.289	0.377	0.420	217	1251	361	61	11	""	27	192	144	39	9	40	198	31	13	""	19	""
2016	12360	1254	Neumann	-	Opponent Totals	-	-	-	-	""	0.304	0.380	0.398	232	1238	376	52	13	""	13	199	131	29	13	33	237	23	24	""	55	""
2016	12360	467	New England Col.	-	Totals	-	-	-	-	""	0.259	0.342	0.331	111	844	219	44	5	""	2	92	97	12	6	21	152	28	9	""	22	""
2016	12360	467	New England Col.	-	Opponent Totals	-	-	-	-	""	0.345	0.423	0.460	241	934	322	66	12	""	6	200	111	28	17	19	125	21	11	""	82	""
2016	12360	319	New Jersey City	-	Totals	-	-	-	-	""	0.290	0.364	0.361	206	1314	381	51	5	""	11	183	123	38	12	18	210	27	37	""	82	""
2016	12360	319	New Jersey City	-	Opponent Totals	-	-	-	-	""	0.286	0.393	0.385	260	1292	370	67	20	""	7	213	201	39	20	37	171	32	24	""	64	""
2016	12360	21772	Newbury	-	Totals	-	-	-	-	""	0.293	0.374	0.386	191	1133	332	60	9	""	9	170	119	34	11	24	170	24	14	""	41	""
2016	12360	21772	Newbury	-	Opponent Totals	-	-	-	-	""	0.299	0.376	0.382	215	1122	335	58	12	""	4	180	118	30	15	23	200	25	13	""	64	""
2016	12360	484	Nichols	-	Totals	-	-	-	-	""	0.330	0.384	0.415	283	1423	469	82	9	""	7	255	104	34	20	24	158	34	18	""	44	""
2016	12360	484	Nichols	-	Opponent Totals	-	-	-	-	""	0.329	0.396	0.428	268	1419	467	77	9	""	15	233	122	49	21	10	219	22	26	""	68	""
2016	12360	492	North Central (IL)	-	Totals	-	-	-	-	""	0.303	0.386	0.411	317	1519	460	92	17	""	13	270	177	42	23	23	210	31	16	""	88	""
2016	12360	492	North Central (IL)	-	Opponent Totals	-	-	-	-	""	0.286	0.346	0.373	222	1534	438	77	12	""	11	202	108	44	21	30	230	30	14	""	39	""
2016	12360	30039	North Central (MN)	-	Totals	-	-	-	-	""	0.227	0.309	0.275	109	1096	249	42	2	""	2	86	101	29	2	21	265	42	5	""	13	""
2016	12360	30039	North Central (MN)	-	Opponent Totals	-	-	-	-	""	0.398	0.484	0.585	477	1340	533	121	35	""	20	411	172	79	28	17	115	21	11	""	132	""
2016	12360	496	North Park	-	Totals	-	-	-	-	""	0.287	0.374	0.357	213	1287	370	50	9	""	7	182	127	57	10	25	214	42	12	""	17	""
2016	12360	496	North Park	-	Opponent Totals	-	-	-	-	""	0.330	0.413	0.456	309	1351	446	70	17	""	22	275	160	46	21	25	171	28	20	""	74	""
2016	12360	1267	Northland	-	Totals	-	-	-	-	""	0.283	0.379	0.418	266	1203	340	68	22	""	17	224	161	36	18	17	235	18	22	""	63	""
2016	12360	1267	Northland	-	Opponent Totals	-	-	-	-	""	0.313	0.404	0.412	289	1264	396	80	6	""	11	235	167	42	25	13	214	15	19	""	55	""
2016	12360	30031	Northwestern-St. Paul	-	Totals	-	-	-	-	""	0.288	0.379	0.381	240	1361	392	60	11	""	15	217	165	48	21	20	233	33	16	""	46	""
2016	12360	30031	Northwestern-St. Paul	-	Opponent Totals	-	-	-	-	""	11.866	14.078	16.434	235	1397	402	77	15	""	17	218	95	37	15	16	183	33	16	""	16	""
2016	12360	511	Norwich	-	Totals	-	-	-	-	""	0.220	0.273	0.265	78	920	202	34	4	""	""	63	57	13	6	19	179	17	17	""	35	""
2016	12360	511	Norwich	-	Opponent Totals	-	-	-	-	""	0.326	0.422	0.419	232	970	316	50	14	""	4	195	148	34	29	18	146	12	14	""	77	""
2016	12360	515	Oberlin	-	Totals	-	-	-	-	""	0.297	0.359	0.383	170	1131	336	60	8	""	7	156	99	17	13	17	195	29	21	""	30	""
2016	12360	515	Oberlin	-	Opponent Totals	-	-	-	-	""	0.303	0.406	0.406	262	1149	348	62	13	""	10	228	160	51	18	38	193	21	16	""	53	""
2016	12360	516	Occidental	-	Totals	-	-	-	-	""	0.311	0.407	0.428	288	1423	442	70	5	""	29	255	184	56	14	57	244	24	19	""	46	""
2016	12360	516	Occidental	-	Opponent Totals	-	-	-	-	""	0.250	0.338	0.367	189	1391	348	72	6	""	26	162	157	34	12	27	227	34	12	""	20	""
2016	12360	2713	Oglethorpe	-	Totals	-	-	-	-	""	0.284	0.361	0.412	231	1438	409	77	10	""	29	208	137	43	14	14	280	34	11	""	27	""
2016	12360	2713	Oglethorpe	-	Opponent Totals	-	-	-	-	""	0.288	0.391	0.376	273	1395	402	62	6	""	16	245	193	57	22	37	223	39	9	""	73	""
2016	12360	517	Ohio Northern	-	Totals	-	-	-	-	""	0.271	0.348	0.350	212	1241	336	47	9	""	11	175	115	42	18	23	227	28	12	""	63	""
2016	12360	517	Ohio Northern	-	Opponent Totals	-	-	-	-	""	0.235	0.299	0.320	157	1240	291	58	6	""	12	134	84	34	11	22	280	22	12	""	35	""
2016	12360	520	Ohio Wesleyan	-	Totals	-	-	-	-	""	0.344	0.410	0.471	342	1459	502	90	19	""	19	305	143	43	33	24	209	29	24	""	56	""
2016	12360	520	Ohio Wesleyan	-	Opponent Totals	-	-	-	-	""	0.296	0.369	0.404	268	1431	424	98	7	""	14	239	127	49	19	34	214	25	20	""	53	""
2016	12360	524	Old Westbury	-	Totals	-	-	-	-	""	0.334	0.406	0.481	308	1287	430	81	33	""	14	274	141	37	31	24	235	30	26	""	119	""
2016	12360	524	Old Westbury	-	Opponent Totals	-	-	-	-	""	0.241	0.312	0.315	140	1180	284	54	5	""	8	118	98	29	10	20	307	30	18	""	56	""
2016	12360	525	Olivet	-	Totals	-	-	-	-	""	0.237	0.306	0.287	109	1133	269	47	3	""	1	95	97	20	11	14	224	24	21	""	35	""
2016	12360	525	Olivet	-	Opponent Totals	-	-	-	-	""	0.338	0.430	0.488	320	1243	420	98	19	""	17	278	172	47	24	31	161	30	15	""	63	""
2016	12360	530	Oswego St.	-	Totals	-	-	-	-	""	0.327	0.392	0.453	336	1597	523	86	20	""	25	302	130	55	22	11	226	33	24	""	57	""
2016	12360	530	Oswego St.	-	Opponent Totals	-	-	-	-	""	0.253	0.330	0.327	175	1483	375	48	7	""	16	152	134	41	10	28	265	40	28	""	35	""
2016	12360	531	Otterbein	-	Totals	-	-	-	-	""	0.323	0.407	0.487	355	1503	486	112	13	""	36	310	170	57	22	37	243	30	33	""	92	""
2016	12360	531	Otterbein	-	Opponent Totals	-	-	-	-	""	0.259	0.336	0.338	208	1498	388	63	7	""	14	187	136	45	15	27	309	20	14	""	65	""
2016	12360	23008	Ozarks (AR)	-	Totals	-	-	-	-	""	0.268	0.338	0.323	184	1341	360	42	8	""	5	153	117	27	7	20	214	33	12	""	29	""
2016	12360	23008	Ozarks (AR)	-	Opponent Totals	-	-	-	-	""	0.294	0.370	0.436	272	1345	396	82	5	""	33	237	134	41	23	26	181	25	15	""	45	""
2016	12360	2751	Pacific (OR)	-	Totals	-	-	-	-	""	0.313	0.411	0.450	345	1577	494	97	8	""	34	311	215	59	17	29	257	36	16	""	47	""
2016	12360	1297	Pacific Lutheran	-	Totals	-	-	-	-	""	0.290	0.370	0.402	310	1682	488	96	9	""	25	285	165	60	20	36	242	44	10	""	25	""
2016	12360	1297	Pacific Lutheran	-	Opponent Totals	-	-	-	-	""	0.285	0.372	0.389	258	1613	459	81	11	""	22	232	196	40	20	45	252	53	12	""	37	""
2016	12360	30081	Penn St. Harrisburg	-	Totals	-	-	-	-	""	0.260	0.349	0.332	249	1448	376	60	9	""	9	204	185	23	15	26	295	33	16	""	56	""
2016	12360	30081	Penn St. Harrisburg	-	Opponent Totals	-	-	-	-	""	0.287	0.364	0.385	262	1447	416	72	6	""	19	229	149	35	19	38	276	25	20	""	64	""
2016	12360	30114	Penn St.-Abington	-	Totals	-	-	-	-	""	0.299	0.389	0.385	228	1312	392	78	7	""	7	198	156	47	13	22	193	33	28	""	73	""
2016	12360	30114	Penn St.-Abington	-	Opponent Totals	-	-	-	-	""	0.268	0.390	0.347	250	1313	352	71	7	""	6	210	227	45	16	24	256	30	25	""	38	""
2016	12360	25719	Penn St.-Altoona	-	Totals	-	-	-	-	""	0.278	0.365	0.349	184	1185	329	42	5	""	11	159	148	23	13	20	211	34	5	""	20	""
2016	12360	25719	Penn St.-Altoona	-	Opponent Totals	-	-	-	-	""	0.361	0.431	0.530	362	1333	481	109	13	""	30	320	144	33	17	16	151	19	7	""	51	""
2016	12360	538	Penn St.-Behrend	-	Totals	-	-	-	-	""	0.319	0.399	0.432	357	1640	523	91	13	""	23	313	181	56	26	25	208	37	16	""	70	""
2016	12360	538	Penn St.-Behrend	-	Opponent Totals	-	-	-	-	""	0.283	0.373	0.368	263	1572	445	86	12	""	8	228	184	49	12	27	265	37	10	""	49	""
2016	12360	30044	Penn St.-Berks	-	Totals	-	-	-	-	""	0.319	0.409	0.436	291	1222	390	56	18	""	17	257	159	36	14	25	155	20	16	""	73	""
2016	12360	30044	Penn St.-Berks	-	Opponent Totals	-	-	-	-	""	0.291	0.369	0.388	210	1194	347	57	10	""	13	185	114	45	17	18	200	21	10	""	36	""
2016	12360	21830	Piedmont	-	Totals	-	-	-	-	""	0.286	0.381	0.383	282	1394	399	66	15	""	13	249	183	44	23	37	290	24	14	""	46	""
2016	12360	21830	Piedmont	-	Opponent Totals	-	-	-	-	""	0.292	0.374	0.379	247	1430	418	68	7	""	14	217	164	31	16	23	284	29	16	""	39	""
2016	12360	1315	Pitt.-Bradford	-	Totals	-	-	-	-	""	0.278	0.366	0.383	187	1168	325	56	9	""	16	162	116	51	10	27	232	27	16	""	25	""
2016	12360	1315	Pitt.-Bradford	-	Opponent Totals	-	-	-	-	""	0.327	0.396	0.460	249	1230	402	71	15	""	21	223	119	31	15	21	148	25	15	""	45	""
2016	12360	11839	Pitt.-Greensburg	-	Totals	-	-	-	-	""	0.309	0.394	0.426	276	1322	409	84	11	""	16	244	168	30	19	18	194	31	21	""	49	""
2016	12360	11839	Pitt.-Greensburg	-	Opponent Totals	-	-	-	-	""	0.294	0.401	0.434	270	1307	384	74	14	""	27	232	184	58	14	22	230	32	14	""	38	""
2016	12360	547	Plattsburgh St.	-	Totals	-	-	-	-	""	0.222	0.312	0.255	121	999	222	28	1	""	1	93	89	42	2	41	193	30	20	""	41	""
2016	12360	547	Plattsburgh St.	-	Opponent Totals	-	-	-	-	""	0.368	0.443	0.495	316	1185	436	88	18	""	9	284	136	42	24	32	127	30	11	""	64	""
2016	12360	548	Plymouth St.	-	Totals	-	-	-	-	""	0.277	0.379	0.403	238	1338	371	88	13	""	18	205	167	66	22	14	298	33	30	""	117	""
2016	12360	548	Plymouth St.	-	Opponent Totals	-	-	-	-	""	0.282	0.363	0.369	223	1356	382	66	13	""	9	196	163	20	16	20	287	32	24	""	58	""
2016	12360	549	Pomona-Pitzer	-	Totals	-	-	-	-	""	0.334	0.420	0.450	297	1388	464	83	10	""	19	271	170	49	19	27	199	43	8	""	40	""
2016	12360	549	Pomona-Pitzer	-	Opponent Totals	-	-	-	-	""	0.302	0.398	0.426	309	1381	417	84	12	""	21	269	187	45	17	31	246	29	16	""	30	""
2016	12360	555	Principia	-	Totals	-	-	-	-	""	0.255	0.332	0.375	166	1061	271	49	12	""	18	150	109	21	18	4	252	23	5	""	30	""
2016	12360	555	Principia	-	Opponent Totals	-	-	-	-	""	0.317	0.409	0.474	302	1113	353	53	13	""	32	263	144	42	19	15	168	19	14	""	81	""
