year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	1	87	Butler	10	1421345	Kseniak, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1421345	Jr	OF	8	5	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	87	Butler	8	1421347	Marras, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1421347	Jr	C	7	6	 	1.000	1.000	1.667	3	1	3	2	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	87	Butler	22	1638920	Christman, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638920	Fr	INF	7	6	 	0.333	0.500	0.333	3	0	1	 	 	""	 	0	1	 	 	 	2	 	 	 	 
2015	12080	1	87	Butler	15	1542004	Quintero, Quincy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542004	Jr	1B	6	4	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	87	Butler	33	1638930	Parker, Gehrig	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638930	Fr	OF	6	6	 	0.000	0.000	0.000	4	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	87	Butler	28	1541989	Amador, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541989	Sr	C	5	4	 	0.000	0.000	0.000	2	1	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	87	Butler	12	1541995	Horowitz, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541995	So	INF	4	4	 	0.000	0.250	0.000	3	0	0	 	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	87	Butler	2	1542000	Meyer, Brodie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542000	So	2B	1	0	 	""	""	""	0	1	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	101	CSUN	7	1646177	Akitoshi, Yusuke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646177	Jr	INF	15	15	 	0.111	0.111	0.222	9	1	1	1	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	101	CSUN	8	1195565	Pak, Chester	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1195565	Sr	OF	15	15	 	0.250	0.429	0.250	4	1	1	 	 	""	 	1	2	 	1	 	 	 	1	 	 
2015	12080	1	101	CSUN	2	1306356	Raslowsky, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306356	Sr	INF	15	15	 	0.200	0.200	0.400	5	0	1	1	 	""	 	0	 	 	 	2	 	 	 	 	 
2015	12080	1	101	CSUN	5	1539543	Blaser, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539543	Sr	INF	15	15	 	0.250	0.250	0.250	8	0	2	 	 	""	 	2	 	 	 	 	 	 	 	 	 
2015	12080	1	101	CSUN	9	1646178	Weiss, Albee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646178	Fr	C	15	15	 	0.400	0.400	1.200	5	1	2	1	 	""	1	1	 	 	 	 	 	 	 	 	 
2015	12080	1	101	CSUN	15	1646180	Toerner, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646180	Fr	OF	15	15	 	0.400	0.500	0.400	5	2	2	 	 	""	 	0	 	1	 	 	3	 	 	 	 
2015	12080	1	101	CSUN	35	1646194	Flashman, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646194	Jr	INF	15	8	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	1	3	 	 	 	 
2015	12080	1	101	CSUN	3	1423658	Colantono, William	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423658	Jr	INF	14	14	 	0.333	0.333	0.500	6	0	2	1	 	""	 	2	 	 	 	 	2	 	1	 	 
2015	12080	1	101	CSUN	33	1539551	Alexander, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539551	So	C	12	11	 	0.200	0.333	0.400	5	0	1	1	 	""	 	0	1	 	 	1	1	 	 	 	 
2015	12080	1	101	CSUN	31	1646192	Orona, Elias	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646192	Fr	OF	9	1	 	""	""	""	0	1	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	101	CSUN	27	1646186	O'Neil, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646186	Jr	OF	8	7	 	0.000	0.250	0.000	3	0	0	 	 	""	 	0	 	1	 	 	 	 	 	 	 
2015	12080	1	90	Cal Poly	26	1301851	Ellis, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301851	Sr	OF	9	9	 	0.091	0.231	0.091	11	1	1	 	 	""	 	0	2	 	 	 	4	 	 	 	 
2015	12080	1	90	Cal Poly	5	1417108	Van Gansen, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417108	Jr	INF	9	9	 	0.250	0.308	0.250	12	0	3	 	 	""	 	2	1	 	 	 	1	 	 	 	 
2015	12080	1	90	Cal Poly	2	1417107	Schuknecht, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417107	Jr	INF	9	9	 	0.250	0.222	0.500	8	2	2	 	1	""	 	1	 	 	1	 	2	 	 	 	 
2015	12080	1	90	Cal Poly	42	1526946	Zehner, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526946	Sr	OF	9	9	 	0.200	0.273	0.200	10	2	2	 	 	""	 	1	1	 	 	 	2	1	 	 	 
2015	12080	1	90	Cal Poly	20	1301849	Drobny, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301849	Jr	INF	9	9	 	0.167	0.444	0.167	6	1	1	 	 	""	 	1	2	1	 	 	3	 	1	 	 
2015	12080	1	90	Cal Poly	28	1417111	Barbier, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417111	So	C	8	8	 	0.000	0.182	0.000	9	0	0	 	 	""	 	1	 	2	 	 	3	 	 	 	 
2015	12080	1	90	Cal Poly	44	1208724	Pluschkell, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1208724	Sr	INF	8	4	 	0.250	0.250	0.250	4	0	1	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	90	Cal Poly	30	1526940	Lesinski, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526940	So	C	8	7	 	0.500	0.600	0.500	4	0	2	 	 	""	 	1	 	1	 	 	1	 	 	 	 
2015	12080	1	90	Cal Poly	11	1526937	Morgan, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526937	So	OF	7	3	 	0.000	0.333	0.000	2	0	0	 	 	""	 	0	 	1	 	 	 	 	 	 	 
2015	12080	1	90	Cal Poly	19	1636985	Polshuk, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1636985	Fr	OF	6	2	 	0.167	0.167	0.167	6	0	1	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	90	Cal Poly	8	1636984	George, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1636984	Fr	OF	6	1	 	0.000	0.333	0.000	2	0	0	 	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	90	Cal Poly	16	1417110	Mundell, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417110	Jr	C	5	5	 	0.333	0.333	0.333	6	1	2	 	 	""	 	0	 	 	 	 	2	1	 	 	 
2015	12080	1	90	Cal Poly	10	1636980	Kron, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1636980	Fr	C	4	1	 	0.000	0.000	0.000	3	0	0	 	 	""	 	1	 	 	 	 	1	 	 	 	 
2015	12080	1	90	Cal Poly	14	1526938	Smith, Alec	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526938	So	INF	4	2	 	0.000	0.000	0.000	3	1	0	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	90	Cal Poly	13	1636981	O'Hare, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1636981	Jr	INF	2	0	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	90	Cal Poly	12	1417109	Mathias, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417109	Jr	INF	2	2	 	0.250	0.250	0.500	4	1	1	1	 	""	 	1	 	 	 	 	2	 	 	 	 
2015	12080	1	97	Cal St. Fullerton	4	1434752	Jefferies, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434752	Jr	INF	11	11	 	0.250	0.250	0.250	4	1	1	 	 	""	 	0	 	 	 	 	 	1	 	 	 
2015	12080	1	97	Cal St. Fullerton	3	1528260	Stieb, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528260	Jr	OF	11	8	 	0.000	0.200	0.000	4	0	0	 	 	""	 	0	1	 	 	 	2	 	 	 	 
2015	12080	1	97	Cal St. Fullerton	6	1651357	Hurst, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651357	Fr	OF	11	9	 	0.250	0.400	0.250	4	1	1	 	 	""	 	0	1	 	 	 	2	 	 	 	 
2015	12080	1	97	Cal St. Fullerton	38	1651366	Estill, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651366	So	INF	10	9	 	0.667	0.750	1.000	3	1	2	1	 	""	 	1	1	 	 	 	 	 	 	 	 
2015	12080	1	97	Cal St. Fullerton	31	1651364	Vaught, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651364	Jr	INF	10	8	 	1.000	1.000	1.000	2	1	2	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	97	Cal St. Fullerton	10	1434753	Kennedy, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434753	Jr	C	10	9	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	1	 	 	 	 	 
2015	12080	1	97	Cal St. Fullerton	1	1528251	Bryant, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528251	So	INF	10	4	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	97	Cal St. Fullerton	33	1651365	Cullen, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651365	So	OF	9	0	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	97	Cal St. Fullerton	13	1528258	Richards, Timmy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528258	So	INF	9	9	 	0.500	0.500	0.500	2	0	1	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	97	Cal St. Fullerton	24	1651362	Hudgins, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651362	Fr	C	7	5	 	0.333	0.500	0.333	3	1	1	 	 	""	 	2	1	 	 	 	2	 	 	 	 
2015	12080	1	97	Cal St. Fullerton	12	1651358	Bravo, Jerrod	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651358	Jr	INF	5	3	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	2	1	 	 	 
2015	12080	1	107	California	28	1641159	Cumberland, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641159	Fr	C	11	11	 	0.000	0.000	0.000	4	0	0	 	 	""	 	1	 	 	1	 	4	 	 	 	 
2015	12080	1	107	California	6	1301984	Paul, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301984	Sr	INF	11	11	 	0.250	0.250	0.250	4	1	1	 	 	""	 	0	 	 	 	 	1	 	1	 	 
2015	12080	1	107	California	27	1438866	Pearson, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438866	Jr	OF	11	11	 	0.500	0.500	0.750	4	2	2	1	 	""	 	0	 	 	 	1	1	 	 	 	 
2015	12080	1	107	California	17	1530980	Erceg, Lucas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530980	So	INF	11	11	 	0.600	0.600	0.600	5	0	3	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	107	California	23	1530982	Knapp, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530982	So	OF	11	11	 	0.500	0.500	0.500	4	2	2	 	 	""	 	0	 	 	 	 	 	 	1	 	 
2015	12080	1	107	California	9	1641154	Grand Pre, Preston	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641154	Fr	SS	11	11	 	0.500	0.500	0.500	4	1	2	 	 	""	 	1	 	 	 	1	 	 	 	1	 
2015	12080	1	107	California	14	1438861	Dutto, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438861	Jr	INF	10	5	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	1	1	 	 	 	 
2015	12080	1	107	California	3	1301985	Celsi, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301985	Jr	OF	10	9	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	107	California	20	1530981	Tenerowicz, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530981	So	INF	8	8	 	0.333	0.333	0.333	3	0	1	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	107	California	15	1438864	Diede, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438864	Jr	OF	6	3	 	""	1.000	""	0	0	0	 	 	""	 	0	2	 	 	 	 	 	 	 	 
2015	12080	1	107	California	30	1438862	Kranson, Mitchell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438862	Jr	C	5	3	 	0.000	0.500	0.000	1	0	0	 	 	""	 	0	 	1	 	 	 	 	 	 	 
2015	12080	1	107	California	4	1438863	Soteropulos, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438863	Jr	INF	5	3	 	0.333	0.333	1.333	3	1	1	 	 	""	1	2	 	 	 	 	 	 	 	 	 
2015	12080	1	107	California	44	1438869	Peters, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438869	Jr	OF	5	0	 	0.000	0.000	0.000	1	1	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	107	California	10	1641155	Karas, Denis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641155	Fr	INF	4	1	 	0.000	0.000	0.000	1	1	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	115	Campbell	2	1645113	Lopez, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645113	Jr	INF	10	10	 	0.333	0.333	0.667	3	1	1	1	 	""	 	0	 	 	 	 	 	1	 	 	 
2015	12080	1	115	Campbell	6	1527902	Leonard, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527902	Jr	C	10	10	 	0.500	0.667	0.500	2	1	1	 	 	""	 	1	 	1	 	 	 	 	 	 	 
2015	12080	1	115	Campbell	25	1527901	Leady, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527901	Sr	INF	10	10	 	0.667	0.667	0.667	3	0	2	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	115	Campbell	10	1645111	Hallum, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645111	Jr	OF	10	9	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	115	Campbell	24	1527900	LaRue, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527900	Sr	INF	10	10	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	115	Campbell	26	1645118	Taylor, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645118	Jr	OF	10	9	 	0.667	0.667	1.000	3	1	2	1	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	115	Campbell	23	1645116	Mullins, Cedric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645116	Jr	OF	9	9	 	0.250	0.250	0.250	4	0	1	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	115	Campbell	12	1310229	Beard, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310229	Sr	INF	9	9	 	1.000	1.000	1.000	1	1	1	 	 	""	 	1	1	 	 	1	 	 	1	 	 
2015	12080	1	115	Campbell	27	1645109	Andreessen, JD	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645109	Fr	C	6	5	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	116	Canisius	27	1309017	Panas, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309017	Sr	INF	10	10	 	0.600	0.700	0.733	15	4	9	2	 	""	 	2	5	 	 	 	3	 	2	 	 
2015	12080	1	116	Canisius	3	1309018	Krische, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309018	Sr	OF	10	10	 	0.200	0.333	0.200	10	3	2	 	 	""	 	0	1	1	 	 	2	 	2	 	 
2015	12080	1	116	Canisius	25	1309026	Puscheck, Jesse	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1309026	Sr	INF	10	10	 	0.312	0.476	0.375	16	2	5	1	 	""	 	3	4	1	 	 	2	 	1	 	 
2015	12080	1	116	Canisius	10	1533246	Lumley, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533246	So	INF	10	10	 	0.250	0.368	0.375	16	4	4	2	 	""	 	1	3	 	 	 	4	1	1	 	 
2015	12080	1	116	Canisius	24	1425695	Siddall, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1425695	Jr	OF	10	10	 	0.167	0.286	0.167	18	2	3	 	 	""	 	2	1	2	 	 	3	1	 	 	 
2015	12080	1	116	Canisius	15	1640845	Stekl, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1640845	Fr	INF	10	10	 	0.462	0.588	0.462	13	0	6	 	 	""	 	3	2	2	 	 	4	 	1	 	 
2015	12080	1	116	Canisius	11	1640843	Tricarico, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1640843	Fr	OF	10	5	 	0.111	0.111	0.222	9	1	1	1	 	""	 	1	 	 	 	 	6	 	 	 	 
2015	12080	1	116	Canisius	7	1425694	Massicci, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1425694	Jr	INF	10	10	 	0.312	0.389	0.375	16	3	5	1	 	""	 	3	2	 	 	 	4	 	 	 	 
2015	12080	1	116	Canisius	39	1640851	Massa, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1640851	Fr	C	8	7	 	0.286	0.455	0.857	7	2	2	1	 	""	1	6	2	1	1	 	3	1	 	 	 
2015	12080	1	116	Canisius	34	1640848	Smith, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1640848	Fr	P	6	1	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	116	Canisius	35	1640854	Capitano, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1640854	Fr	C	4	3	 	0.500	0.500	0.500	2	0	1	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	116	Canisius	17	1640850	Senior, Cyrus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1640850	Fr	OF	4	1	 	0.000	0.000	0.000	2	1	0	 	 	""	 	1	 	 	 	 	1	 	 	 	 
2015	12080	1	1004	Central Ark.	28	1659473	Phillips, Braxton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659473	Jr	OF	7	7	 	0.273	0.385	0.364	11	2	3	1	 	""	 	4	2	 	 	 	1	1	2	 	 
2015	12080	1	1004	Central Ark.	10	1659467	Preston, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659467	Jr	INF	7	7	 	0.300	0.364	0.500	10	3	3	2	 	""	 	2	1	 	 	 	3	 	 	 	 
2015	12080	1	1004	Central Ark.	9	1439446	Langley, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1439446	Jr	OF	7	7	 	0.571	0.667	0.571	7	2	4	 	 	""	 	2	1	1	 	 	1	 	 	 	 
2015	12080	1	1004	Central Ark.	18	1546857	Ferrell, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546857	Sr	INF	7	7	 	0.273	0.385	0.545	11	1	3	 	 	""	1	3	1	1	 	 	1	 	 	 	 
2015	12080	1	1004	Central Ark.	15	1659465	Hull, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659465	Jr	C	6	6	 	0.143	0.250	0.286	7	0	1	1	 	""	 	0	1	 	 	 	1	 	 	 	 
2015	12080	1	1004	Central Ark.	42	1659450	Richardson, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659450	Fr	INF	6	5	 	0.143	0.250	0.143	7	1	1	 	 	""	 	0	 	1	 	 	 	 	 	 	 
2015	12080	1	1004	Central Ark.	16	1439464	Townsend, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1439464	Jr	INF	6	6	 	0.167	0.286	0.167	6	0	1	 	 	""	 	1	 	1	 	 	 	 	 	 	 
2015	12080	1	1004	Central Ark.	8	1546805	Anderson, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546805	Jr	INF	5	3	 	0.400	0.500	0.400	5	1	2	 	 	""	 	0	1	 	 	 	2	 	 	1	 
2015	12080	1	1004	Central Ark.	5	1546862	Lacy, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546862	Jr	OF	5	4	 	0.000	0.000	0.000	3	1	0	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	1004	Central Ark.	21	1546859	Hoover, Wesley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546859	Sr	OF	4	4	 	0.400	0.571	0.400	5	1	2	 	 	""	 	1	2	 	 	 	1	 	 	 	 
2015	12080	1	1004	Central Ark.	27	1546866	Montalvo, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546866	Jr	C	3	3	 	0.400	0.500	0.400	5	1	2	 	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	1004	Central Ark.	19	1546810	Dillenberger, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546810	Sr	INF	3	1	 	0.333	0.333	0.333	3	0	1	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	1004	Central Ark.	12	1546809	Deckard, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546809	Sr	C	3	1	 	0.333	0.333	0.333	3	1	1	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	1004	Central Ark.	26	1546803	Able, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546803	Fr	OF	2	1	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	1004	Central Ark.	25	1659446	Herndon, Corey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659446	Fr	P	2	1	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	1	1	 	 	 	 
2015	12080	1	129	Central Mich.	34	1422264	Leichman, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422264	Sr	1B	12	11	 	0.091	0.333	0.091	11	0	1	 	 	""	 	0	4	 	 	1	4	1	 	 	 
2015	12080	1	129	Central Mich.	8	1220697	Huntey, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1220697	Sr	C	12	11	 	0.250	0.333	0.250	8	0	2	 	 	""	 	1	 	1	 	 	2	 	1	 	 
2015	12080	1	129	Central Mich.	21	1220698	MacKenzie, Pat	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1220698	Sr	INF	12	12	 	0.286	0.444	0.286	7	3	2	 	 	""	 	1	2	 	 	1	1	 	1	 	 
2015	12080	1	129	Central Mich.	19	1220699	Regnier, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1220699	Sr	OF	12	12	 	0.556	0.556	0.778	9	1	5	2	 	""	 	2	 	 	 	 	1	 	1	 	 
2015	12080	1	129	Central Mich.	6	1422244	Borglin, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422244	So	INF	12	12	 	0.250	0.400	0.250	12	2	3	 	 	""	 	1	2	1	 	 	3	 	 	 	 
2015	12080	1	129	Central Mich.	13	1422248	Regnier, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422248	Jr	OF	12	12	 	0.400	0.500	0.500	10	2	4	1	 	""	 	1	 	2	 	 	5	 	2	 	 
2015	12080	1	129	Central Mich.	7	1656683	McKinstry, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656683	Fr	INF	12	12	 	0.333	0.364	0.333	9	2	3	 	 	""	 	2	1	 	1	 	1	 	 	 	 
2015	12080	1	129	Central Mich.	10	1302809	Heeke, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1302809	Jr	OF	11	5	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	129	Central Mich.	16	1656685	Jipping, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656685	Fr	INF	9	6	 	0.667	0.750	0.667	3	1	2	 	 	""	 	1	 	1	 	 	 	 	 	 	 
