year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	3	117	Capital	12	1440544	Barnette, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440544	Jr	1B	2	0	2	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	 	2	 	 	 	 
2015	12080	3	117	Capital	2	1550958	Colburn, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550958	So	INF	2	2	2	0.286	0.375	0.429	7	3	2	1	 	""	 	1	 	1	 	 	2	 	 	 	 
2015	12080	3	117	Capital	13	1550960	Borkey, Brendon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550960	So	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	19	1322119	Fravel, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1322119	Sr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	5	1550979	Shannon, Brent	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550979	So	INF	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	22	1664344	Avellano, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1664344	N/A	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	31	1664113	Golden, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1664113	N/A	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	34	1664125	Bass, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1664125	N/A	1B	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	18	1664345	Hamrick, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1664345	N/A	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	28	1664126	Reese, Trey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1664126	N/A	PH	1	0	1	1.000	1.000	1.000	1	 	1	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	26	1664127	Ginsberg, Benjamin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1664127	N/A	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	40	1550972	Spears, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550972	Jr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	33	1550971	Wellman, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550971	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	117	Capital	37	1550970	Veldman, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550970	So	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	118	Carleton	23	1553386	Atterberry, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1553386	So	INF	4	4	4	0.474	0.474	0.526	19	5	9	1	 	""	 	3	 	 	 	 	5	 	 	 	 
2015	12080	3	118	Carleton	26	1306081	Baker, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306081	Sr	P	4	4	4	0.211	0.211	0.211	19	1	4	 	 	""	 	3	 	 	 	 	4	 	 	 	 
2015	12080	3	118	Carleton	46	1435802	Zoellmer, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435802	Jr	INF	4	4	4	0.286	0.474	0.357	14	4	4	1	 	""	 	1	4	1	 	1	6	 	1	 	 
2015	12080	3	118	Carleton	7	1435803	Bohlman, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435803	Jr	INF	4	4	4	0.350	0.364	0.450	20	4	7	2	 	""	 	5	 	1	1	 	3	1	 	 	 
2015	12080	3	118	Carleton	4	1435804	Tsutsui, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435804	Jr	C	4	4	4	0.400	0.571	0.933	15	5	6	2	 	""	2	6	4	2	 	 	4	1	2	 	 
2015	12080	3	118	Carleton	19	1553388	Curtis, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1553388	So	OF	4	3	4	0.222	0.300	0.222	9	1	2	 	 	""	 	 	1	 	 	 	4	 	1	 	 
2015	12080	3	118	Carleton	33	1553389	Pang, Jeremy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1553389	So	C	4	4	4	0.294	0.400	0.353	17	4	5	1	 	""	 	 	2	1	 	 	3	 	 	 	 
2015	12080	3	118	Carleton	2	1553394	Freimuth, Willie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1553394	So	INF	4	4	4	0.211	0.286	0.211	19	2	4	 	 	""	 	4	1	1	 	1	3	 	1	 	 
2015	12080	3	118	Carleton	17	1661329	Bolte, Griffin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661329	N/A	CF	4	4	4	0.389	0.421	0.500	18	2	7	2	 	""	 	4	1	 	 	 	6	 	 	1	 
2015	12080	3	118	Carleton	1	1553392	Shaukat, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1553392	So	OF	2	1	2	0.250	0.333	0.250	8	3	2	 	 	""	 	 	1	 	 	 	3	 	 	 	 
2015	12080	3	118	Carleton	13	1661532	Johnson, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661532	N/A	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	118	Carleton	10	1306096	May, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306096	Sr	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	118	Carleton	44	1553390	Kelly, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1553390	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	118	Carleton	14	1661538	Lawler,	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661538	N/A	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	118	Carleton	32	1435805	Violetta, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435805	Jr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	118	Carleton	21	1436436	Crowell, Gar	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436436	Jr	INF	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	118	Carleton	24	1306094	Gregory, Thaddaeus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306094	Sr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	118	Carleton	18	1661531	Frerichs, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661531	N/A	PH	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	23	1446244	Errico, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1446244	Jr	OF	4	4	4	0.222	0.263	0.278	18	1	4	1	 	""	 	2	1	 	 	 	7	 	 	 	 
2015	12080	3	123	Castleton	46	1552372	Pelz-Walsh, Soren	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552372	So	SS	4	4	4	0.333	0.529	0.500	12	3	4	2	 	""	 	3	5	 	 	2	2	2	 	 	 
2015	12080	3	123	Castleton	39	1446252	Lord, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1446252	Sr	OF	4	4	4	0.353	0.450	0.529	17	4	6	1	1	""	 	1	3	 	 	 	3	 	 	 	 
2015	12080	3	123	Castleton	12	1446245	Buckley, Jimmy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1446245	So	1B	4	4	4	0.308	0.526	0.538	13	5	4	 	 	""	1	3	2	4	 	 	4	2	 	1	 
2015	12080	3	123	Castleton	37	1557284	Bahan, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557284	So	3B	4	4	4	0.353	0.421	0.765	17	3	6	2	1	13	1	6	1	1	 	 	4	1	 	 	 
2015	12080	3	123	Castleton	28	1322424	Hoare, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1322424	Sr	INF	4	4	4	0.286	0.444	0.286	14	3	4	 	 	""	 	1	3	1	 	 	2	 	2	 	 
2015	12080	3	123	Castleton	5	1446239	Vile, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1446239	Jr	INF	4	4	4	0.231	0.333	0.231	13	2	3	 	 	""	 	7	1	1	 	1	2	 	2	 	 
2015	12080	3	123	Castleton	13	1322416	Swahn, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1322416	Sr	C	4	3	4	0.300	0.500	0.700	10	5	3	1	 	""	1	3	3	1	 	 	3	1	 	 	 
2015	12080	3	123	Castleton	7	1661824	Swim, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661824	So	INF	3	3	3	0.333	0.467	0.333	12	2	4	 	 	""	 	1	3	 	 	 	2	 	1	 	 
2015	12080	3	123	Castleton	20	1551402	Spencer, Samuel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551402	Jr	P	2	1	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	11	1557279	LaBeau, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557279	So	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	14	1557280	Salerno, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557280	So	P	2	1	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	43	1557286	Patierne, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557286	So	C	2	1	2	0.000	0.000	0.000	2	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	3	123	Castleton	9	1661817	Smith, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661817	Fr	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	19	1661821	Whelton-Pane, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661821	Fr	OF	2	1	2	0.667	0.667	0.667	3	1	2	 	 	""	 	 	 	 	 	 	1	 	 	1	 
2015	12080	3	123	Castleton	10	1661831	Stanisch, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661831	Sr	1B	2	0	2	0.000	0.000	0.000	2	 	 	 	 	""	 	 	 	 	 	 	1	1	 	 	 
2015	12080	3	123	Castleton	27	1553417	Jennato, Joshua	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1553417	Jr	INF	2	0	2	""	1.000	""	 	1	 	 	 	""	 	 	1	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	16	1322418	Ravey, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1322418	Sr	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	30	1553418	Jurkiewicz, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1553418	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	35	1661815	Prue, Wyatt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661815	Fr	1B	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	4	1661820	Wadsworth, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661820	Fr	INF	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	8	1661827	Curler, Collin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661827	So	3B	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	21	1661823	Michaels, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661823	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	33	1552373	Hayes, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552373	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	123	Castleton	26	1551401	Fearon, T.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551401	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	15	1549833	Quintanilla, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549833	So	SS	6	6	6	0.462	0.517	0.731	26	7	12	2	1	19	1	6	3	 	 	 	3	 	2	1	 
2015	12080	3	125	Centenary (LA)	18	1545201	Carson, Kody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545201	Sr	1B	6	6	6	0.435	0.462	0.565	23	4	10	3	 	""	 	7	1	1	1	 	3	1	1	2	 
2015	12080	3	125	Centenary (LA)	33	1647139	Lavergne, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647139	So	1B	6	6	6	0.435	0.440	0.652	23	4	10	3	1	""	 	3	1	 	1	 	3	 	 	 	 
2015	12080	3	125	Centenary (LA)	32	1647138	Zapata, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647138	Fr	C	6	6	6	0.345	0.367	0.345	29	4	10	 	 	""	 	2	1	 	 	 	3	 	 	1	 
2015	12080	3	125	Centenary (LA)	2	1647128	Simpson, Khalen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647128	Fr	OF	6	5	6	0.190	0.227	0.190	21	3	4	 	 	""	 	2	1	 	 	1	2	1	 	1	 
2015	12080	3	125	Centenary (LA)	13	1545220	Williams, Brooks	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545220	So	SS	6	5	6	0.318	0.400	0.318	22	 	7	 	 	""	 	3	2	1	 	 	 	1	 	 	 
2015	12080	3	125	Centenary (LA)	31	1545222	Schimpf, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545222	So	INF	6	6	6	0.321	0.367	0.357	28	8	9	1	 	""	 	2	2	 	 	 	7	 	2	 	 
2015	12080	3	125	Centenary (LA)	9	1647130	Graham, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647130	Fr	INF	6	6	6	0.250	0.379	0.333	24	5	6	2	 	""	 	1	1	4	 	 	1	2	2	 	 
2015	12080	3	125	Centenary (LA)	22	1323729	Sebastien, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323729	Sr	OF	5	4	5	0.143	0.182	0.286	21	2	3	 	 	""	1	5	1	 	 	 	6	 	1	 	 
2015	12080	3	125	Centenary (LA)	12	1647131	Henry, Cade	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647131	Fr	INF	3	2	3	0.000	0.250	0.000	3	 	 	 	 	""	 	 	 	1	 	 	1	 	2	 	 
2015	12080	3	125	Centenary (LA)	48	1545254	Debevec, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545254	So	P	3	0	3	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	14	1323706	Henry, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323706	Sr	P	3	0	3	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	37	1423914	Bench, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423914	Jr	OF	3	0	3	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	24	1423905	Novak, Holden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423905	Jr	P	2	2	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	34	1647140	Francis, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647140	Fr	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	5	1557749	Brown, Dakota	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557749	Jr	C	2	2	2	0.375	0.375	0.375	8	1	3	 	 	""	 	1	 	 	 	 	1	 	 	 	 
2015	12080	3	125	Centenary (LA)	28	1423907	Tromba, Layton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423907	Sr	P	2	2	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	44	1423915	Arcement, Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423915	Jr	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	27	1647136	McFarland, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647136	Sr	P	2	2	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	16	1647132	Kirk, Kaleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647132	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	38	1647142	Brown, Zeke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647142	Fr	INF	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	11	1323704	Stevens, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323704	Sr	P	1	0	1	""	""	""	 	1	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	43	1323743	Posey, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1323743	Sr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	125	Centenary (LA)	19	1647133	Conover, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1647133	Fr	OF	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	3	134	Chapman	14	1650437	Bernal, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650437	So	OF	8	7	8	0.179	0.226	0.286	28	5	5	 	 	""	1	2	2	 	1	1	7	 	1	1	 
2015	12080	3	134	Chapman	13	1434290	Wiehe, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434290	Jr	SS	8	7	8	0.400	0.464	0.700	20	2	8	1	1	14	1	7	4	1	3	 	4	1	 	1	 
2015	12080	3	134	Chapman	24	1434296	Cook, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434296	Jr	INF	8	8	8	0.290	0.353	0.516	31	6	9	1	 	""	2	4	1	2	 	 	2	1	1	1	 
2015	12080	3	134	Chapman	32	1542846	Wiederman, Forrest	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542846	So	OF	8	7	8	0.375	0.464	0.500	24	5	9	3	 	""	 	1	2	2	 	 	4	 	 	 	 
2015	12080	3	134	Chapman	12	1549875	Alhanati, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549875	Jr	2B	8	8	8	0.286	0.355	0.500	28	4	8	 	 	""	2	6	2	1	 	1	4	 	1	 	 
2015	12080	3	134	Chapman	17	1650442	Frize, Dalton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650442	So	OF	8	8	8	0.190	0.357	0.238	21	2	4	1	 	""	 	4	5	1	1	 	3	 	 	 	 
2015	12080	3	134	Chapman	7	1650448	Love, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650448	Fr	INF	8	8	8	0.269	0.375	0.577	26	7	7	2	 	""	2	4	2	3	1	 	5	 	 	 	 
2015	12080	3	134	Chapman	15	1542847	Vilaubi, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542847	So	C	6	4	6	0.273	0.273	0.273	11	1	3	 	 	""	 	 	 	 	 	 	1	 	1	 	 
2015	12080	3	134	Chapman	9	1650447	Larkin, Conner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650447	Fr	INF	6	3	6	0.214	0.214	0.214	14	2	3	 	 	""	 	 	 	 	 	 	3	1	 	1	 
2015	12080	3	134	Chapman	18	1315714	Dillon, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1315714	Sr	OF	5	5	5	0.150	0.150	0.200	20	1	3	1	 	""	 	1	 	 	 	 	2	1	 	 	 
2015	12080	3	134	Chapman	2	1434289	Basen, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434289	Jr	C	5	2	5	0.000	0.000	0.000	6	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	3	134	Chapman	45	1653969	Blodgett, Gavin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653969	Fr	P	5	1	5	0.000	0.000	0.000	7	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	3	134	Chapman	28	1434298	Molnar, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434298	Jr	INF	4	0	4	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	134	Chapman	4	1545290	Staats, Jesse	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545290	Sr	3B	4	0	4	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	134	Chapman	25	1650449	Mogollon, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650449	Fr	P	3	1	3	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	134	Chapman	6	1650440	Degen, Robby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650440	Fr	OF	3	1	3	0.000	0.000	0.000	3	 	 	 	 	""	 	 	 	 	 	 	3	 	 	 	 
2015	12080	3	134	Chapman	19	1650443	Gazdar, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650443	Jr	INF	3	1	3	0.250	0.250	0.250	4	 	1	 	 	""	 	 	 	 	 	 	 	1	 	 	 
2015	12080	3	134	Chapman	27	1650446	Klaess, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650446	Sr	P	3	3	3	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	134	Chapman	44	1650441	Eto, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650441	Fr	C	3	2	3	0.000	0.100	0.000	9	 	 	 	 	""	 	 	1	 	 	 	4	1	 	 	 
2015	12080	3	134	Chapman	11	1650434	Barton, Kynan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650434	Fr	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	134	Chapman	38	1650444	Gershow, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650444	Fr	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	134	Chapman	16	1650445	Hernandez, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650445	Fr	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	134	Chapman	8	1650454	Steiner, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650454	Fr	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	134	Chapman	5	1650453	Shah, Sumair	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650453	Fr	OF	2	0	2	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	1	 
2015	12080	3	134	Chapman	29	1434299	Smith, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434299	Jr	P	2	2	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	134	Chapman	34	1434301	Williams, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434301	Jr	P	2	1	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	3	134	Chapman	1	1650439	Campbell, Bruin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650439	Fr	INF	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	1	 	 	 
