year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	3	76	Bridgewater St.	17	1553986	Licciardello, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1553986	Sr	C	17	16	""	0.220	0.298	0.220	4	41	9	""	""	9	""	2	5	""	1	1	10	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	22	1889560	Churchey, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889560	Fr	OF	14	7	""	0.333	0.371	0.394	3	33	11	2	""	13	""	3	1	1	""	""	5	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	6	1889553	Precopio, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889553	So	1B	12	6	""	0.174	0.269	0.217	6	23	4	1	""	5	""	""	2	1	""	1	3	1	""	""	1	""
2017	12560	3	76	Bridgewater St.	21	1889559	Nader, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889559	Jr	P	11	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	13	1779420	Birch, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1779420	Jr	P	10	8	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	15	1889556	Smeglin, Shawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889556	So	P	10	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	26	1779421	Protentis, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1779421	Sr	P	9	5	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	2	1889552	Rivera Jr., Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889552	Fr	C	8	3	""	0.353	0.353	0.471	3	17	6	2	""	8	""	6	""	""	""	1	1	1	""	""	""	""
2017	12560	3	76	Bridgewater St.	11	1779418	Furtado, Chandler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1779418	So	3B	7	3	""	0.077	0.077	0.077	""	13	1	""	""	1	""	""	""	""	""	""	1	1	""	""	""	""
2017	12560	3	76	Bridgewater St.	25	1779424	Devine, Samuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1779424	Sr	P	7	7	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	3	1779414	Bresciani, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1779414	So	P	7	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	32	1889561	Manning, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889561	Jr	P	7	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	20	1889558	Jacobsen, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889558	So	P	6	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	12	1889555	McGarth, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889555	Fr	P	6	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	36	1896001	Robbins, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1896001	Fr	P	5	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	76	Bridgewater St.	27	1779423	Cavaioli, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1779423	So	P	4	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	1	1885854	Brooks, Avery	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885854	Jr	INF	38	35	""	0.371	0.456	0.484	23	124	46	12	1	60	""	24	19	3	3	6	13	4	3	""	3	""
2017	12560	3	78	Brockport	8	1773344	Cala, Dane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773344	Sr	OF	37	35	""	0.343	0.409	0.388	34	134	46	4	1	52	""	16	13	4	3	4	17	""	5	""	8	""
2017	12560	3	78	Brockport	9	1773352	Ludden, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773352	Sr	C	37	36	""	0.347	0.474	0.444	19	124	43	4	1	55	2	24	15	16	1	""	19	4	4	""	4	""
2017	12560	3	78	Brockport	23	1773343	Bender, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773343	Sr	INF	35	32	""	0.301	0.355	0.336	15	113	34	4	""	38	""	14	8	2	1	""	21	3	3	""	2	""
2017	12560	3	78	Brockport	5	1664403	Gilbert, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1664403	Jr	OF	33	31	""	0.291	0.361	0.336	16	110	32	5	""	37	""	9	11	1	""	3	14	4	1	""	4	""
2017	12560	3	78	Brockport	6	1885856	D'Eletto, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885856	Sr	INF	29	24	""	0.314	0.402	0.386	14	70	22	5	""	27	""	10	8	3	1	2	10	""	2	""	5	""
2017	12560	3	78	Brockport	3	1885861	Kretzler, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885861	Fr	OF	28	18	""	0.297	0.373	0.469	15	64	19	4	2	30	1	16	6	3	2	1	12	""	""	""	3	""
2017	12560	3	78	Brockport	30	1664404	Wallwork, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1664404	Jr	INF	26	7	""	0.222	0.378	0.250	5	36	8	1	""	9	""	5	8	1	""	""	5	3	3	""	1	""
2017	12560	3	78	Brockport	12	1664405	DeBlasiis, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1664405	Jr	OF	25	20	""	0.227	0.307	0.318	13	66	15	1	1	21	1	8	3	5	1	3	10	3	""	""	3	""
2017	12560	3	78	Brockport	24	1885858	Eaton, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885858	So	INF	24	18	""	0.270	0.360	0.365	5	63	17	4	1	23	""	12	9	1	2	""	14	1	""	""	""	""
2017	12560	3	78	Brockport	25	1885869	Miceli, Lou	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885869	So	INF	22	17	""	0.292	0.333	0.462	4	65	19	5	""	30	2	14	3	2	2	""	7	1	""	""	""	""
2017	12560	3	78	Brockport	2	1885860	Hall, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885860	Jr	P	22	11	""	0.163	0.339	0.256	8	43	7	1	""	11	1	7	10	2	1	""	7	1	1	""	1	""
2017	12560	3	78	Brockport	40	1773292	Battel, Dave	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773292	Sr	OF	21	9	""	0.267	0.389	0.300	2	30	8	1	""	9	""	1	6	""	""	2	8	1	""	""	""	""
2017	12560	3	78	Brockport	4	1773357	Serino, Charlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773357	So	INF	20	10	""	0.167	0.323	0.292	4	24	4	1	1	7	""	6	6	""	1	1	9	""	""	""	2	""
2017	12560	3	78	Brockport	44	1549390	Jerolimov, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1549390	Sr	P	18	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	1	""	""	""	""	""	""
2017	12560	3	78	Brockport	34	1773359	Valentino, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773359	So	C	18	15	""	0.211	0.295	0.316	8	38	8	2	1	12	""	3	4	1	1	1	10	""	""	""	""	""
2017	12560	3	78	Brockport	15	1885862	Malachowski, Nik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885862	Fr	INF	16	9	""	0.250	0.317	0.306	4	36	9	2	""	11	""	3	4	""	1	""	1	2	""	""	""	""
2017	12560	3	78	Brockport	16	1885875	Van Allen, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885875	So	INF	15	14	""	0.205	0.319	0.282	3	39	8	3	""	11	""	10	7	""	1	""	14	1	""	""	""	""
2017	12560	3	78	Brockport	28	1773348	Hellwig, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773348	So	P	14	5	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	13	1664401	LaRosa, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1664401	Jr	INF	14	6	""	0.158	0.360	0.211	4	19	3	1	""	4	""	2	5	1	""	1	9	""	1	""	1	""
2017	12560	3	78	Brockport	33	1885859	Giallanzo, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885859	Sr	P	12	7	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	22	1773358	Spindler, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773358	Sr	P	11	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	11	1773354	O'Leary, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773354	So	C	11	2	""	0.333	0.500	0.333	4	12	4	""	""	4	""	1	3	1	""	""	4	""	""	""	1	""
2017	12560	3	78	Brockport	31	1885872	Moxley, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885872	Sr	P	10	9	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	29	1773355	Piazza, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773355	So	P	9	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	19	1885873	Sgroi, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885873	Fr	INF	9	1	""	0.000	0.250	0.000	6	3	""	""	""	0	""	""	1	""	""	""	""	1	""	""	1	""
2017	12560	3	78	Brockport	17	1773351	Juergens, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773351	Sr	INF	7	2	""	0.250	0.250	0.250	""	12	3	""	""	3	""	1	""	""	""	""	2	""	""	""	""	""
2017	12560	3	78	Brockport	18	1773347	Greco, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773347	So	P	7	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	32	1885853	Augustine, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885853	Fr	INF	6	0	""	0.000	0.000	0.000	1	2	""	""	""	0	""	""	""	""	""	""	""	""	1	""	""	""
2017	12560	3	78	Brockport	49	1885871	Minton, Maddux	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885871	Fr	P	6	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	26	1885874	Sicina, Dave	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885874	Jr	P	6	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	36	1664406	Kowalski, Seve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1664406	Sr	P	6	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	27	1885857	Dilbone, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885857	Fr	P	5	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	14	1773353	McCumiskey, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773353	Sr	P	5	5	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	7	1549385	Lovelass, Jimmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1549385	Jr	P	5	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	10	1664408	Heywood, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1664408	Jr	P	4	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	21	1885870	Miller, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885870	Jr	P	4	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	78	Brockport	20	1885876	Workman, Reilly	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885876	Fr	C	2	0	""	0.000	0.000	0.000	""	2	""	""	""	0	""	""	""	""	""	""	1	""	""	""	""	""
2017	12560	3	84	Buena Vista	15	1668674	Wagenman, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668674	Jr	OF	43	42	""	0.314	0.410	0.458	28	153	48	13	3	70	1	29	18	9	3	3	18	4	2	""	4	""
2017	12560	3	84	Buena Vista	6	1779025	Renning, Peyton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1779025	So	OF	43	43	""	0.282	0.337	0.397	24	156	44	10	4	62	""	15	7	6	""	4	31	""	""	""	5	""
2017	12560	3	84	Buena Vista	3	1668677	Candor, Kendall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668677	Sr	C	43	41	""	0.286	0.359	0.398	17	161	46	9	""	64	3	30	17	3	3	1	33	5	1	""	2	""
2017	12560	3	84	Buena Vista	4	1875640	Rheault, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875640	Fr	INF	43	43	""	0.317	0.386	0.402	34	164	52	6	4	66	""	20	15	4	1	1	20	3	3	""	12	""
2017	12560	3	84	Buena Vista	1	1668678	Paper, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668678	Jr	SS	41	40	""	0.340	0.419	0.368	28	144	49	4	""	53	""	18	19	2	2	2	19	3	""	""	11	""
2017	12560	3	84	Buena Vista	26	1552919	Hilgenberg, Kolby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1552919	Sr	OF	40	40	""	0.336	0.406	0.526	31	152	51	15	1	80	4	20	13	7	3	3	37	2	4	""	9	""
2017	12560	3	84	Buena Vista	2	1552912	Harms, Devon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1552912	Sr	C	40	38	""	0.232	0.279	0.248	11	125	29	2	""	31	""	12	7	2	2	7	8	5	2	""	5	""
2017	12560	3	84	Buena Vista	29	1552921	Johnson, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1552921	Sr	INF	38	27	""	0.219	0.274	0.295	8	105	23	2	""	31	2	15	7	1	""	2	16	3	""	""	""	""
2017	12560	3	84	Buena Vista	18	1778830	Sartor, Porter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1778830	So	SS	34	31	""	0.226	0.333	0.311	16	106	24	6	""	33	1	11	11	6	""	""	34	1	1	""	4	""
2017	12560	3	84	Buena Vista	17	1778793	Steim, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1778793	Jr	INF	25	1	""	0.000	0.077	0.000	8	12	""	""	""	0	""	""	1	""	""	""	7	""	""	""	1	""
2017	12560	3	84	Buena Vista	40	1875653	McHenry, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875653	Fr	P	21	14	""	0.291	0.371	0.491	6	55	16	5	""	27	2	17	2	5	""	""	8	3	""	""	""	""
2017	12560	3	84	Buena Vista	13	1875643	Smart, Gage	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875643	Fr	P	18	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	28	1552920	Mason, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1552920	Sr	P	15	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	20	1875646	Holmes, Tate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875646	Fr	P	15	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	16	1668682	Zellar, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668682	Sr	3B	14	11	""	0.184	0.256	0.184	3	38	7	""	""	7	""	4	3	1	1	""	8	1	""	""	""	""
2017	12560	3	84	Buena Vista	33	1668787	Ewald, Cale	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668787	Sr	INF	13	7	""	0.333	0.424	0.741	6	27	9	2	""	20	3	12	5	""	1	""	14	1	""	""	""	""
2017	12560	3	84	Buena Vista	7	1552913	Lewis, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1552913	Sr	P	12	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	10	1668788	Jones, Keenan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668788	Jr	P	11	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	8	1552914	Hadaway, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1552914	Sr	P	11	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	21	1875647	Truesdell, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875647	Fr	INF	11	3	""	0.154	0.214	0.154	1	13	2	""	""	2	""	1	1	""	""	""	3	""	1	""	""	""
2017	12560	3	84	Buena Vista	5	1875641	Bower, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875641	So	P	11	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	22	1875648	Bonde, Egan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875648	So	P	10	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	12	1875642	Clark, Jayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875642	Jr	P	9	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	9	1777498	Liddell, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777498	Sr	INF	8	1	""	0.200	0.200	0.200	""	5	1	""	""	1	""	""	""	""	""	""	3	""	""	""	""	""
2017	12560	3	84	Buena Vista	30	1875651	Vorrie, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875651	Jr	P	7	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	23	1875649	Rock, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875649	Fr	INF	5	4	""	0.600	0.667	0.600	3	10	6	""	""	6	""	2	2	""	""	""	3	""	""	""	""	""
2017	12560	3	84	Buena Vista	27	1875650	Hendricks, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875650	So	P	5	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	14	1875644	Tennyson, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875644	Fr	INF	4	1	""	0.250	0.400	0.250	1	4	1	""	""	1	""	""	1	""	""	""	2	1	""	""	""	""
2017	12560	3	84	Buena Vista	19	1875645	Vande Hoef, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875645	Fr	P	2	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	84	Buena Vista	31	1875652	Haveman, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1875652	So	P	1	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	480	CCNY	12	1556667	Pena, Adrian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1556667	Sr	2B	33	33	""	0.361	0.438	0.602	22	108	39	13	2	65	3	23	14	3	3	""	25	""	3	""	4	""
2017	12560	3	480	CCNY	18	1666019	Cacchione, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1666019	Jr	P	33	33	""	0.402	0.500	0.588	24	102	41	11	1	60	2	28	19	4	3	1	23	2	2	""	8	""
2017	12560	3	480	CCNY	14	1892483	Peters, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1892483	N/A	OF	33	32	""	0.288	0.394	0.369	27	111	32	2	2	41	1	10	19	1	1	""	16	2	4	""	16	""
2017	12560	3	480	CCNY	5	1666013	Abreu, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1666013	So	2B	31	30	""	0.239	0.325	0.294	21	109	26	6	""	32	""	10	10	4	""	3	15	""	3	""	11	""
2017	12560	3	480	CCNY	1	1894724	York, Copper	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1894724	Fr	LF	31	30	""	0.178	0.373	0.222	19	90	16	1	""	20	1	11	17	11	""	""	22	2	2	""	7	""
2017	12560	3	480	CCNY	21	1771028	Sautter, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771028	Jr	P	30	28	""	0.243	0.259	0.398	9	103	25	5	1	41	3	17	2	1	2	""	21	2	""	""	""	""
2017	12560	3	480	CCNY	9	1771021	Giglio, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771021	So	INF	28	25	""	0.244	0.276	0.256	6	82	20	1	""	21	""	7	1	3	1	2	14	1	""	""	1	""
2017	12560	3	480	CCNY	22	1771029	Murphy, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771029	So	OF	26	20	""	0.175	0.319	0.263	10	57	10	2	""	15	1	7	9	3	""	1	23	""	2	""	9	""
2017	12560	3	480	CCNY	13	1666021	Arango, Edgar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1666021	Jr	C	23	20	""	0.154	0.290	0.192	3	52	8	2	""	10	""	4	10	""	""	1	26	2	""	""	""	""
2017	12560	3	480	CCNY	6	1771025	Antonio, Elmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771025	So	INF	19	10	""	0.194	0.342	0.258	5	31	6	""	1	8	""	6	7	""	""	""	11	1	1	""	""	""
2017	12560	3	480	CCNY	4	1894725	Giaikos, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1894725	Fr	PH	17	4	""	0.130	0.355	0.174	5	23	3	1	""	4	""	""	4	4	""	""	11	""	""	""	""	""
2017	12560	3	480	CCNY	2	1895136	Volquez, Hanley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1895136	N/A	INF	16	6	""	0.235	0.235	0.412	6	34	8	""	""	14	2	6	""	""	""	""	15	""	1	""	3	""
2017	12560	3	480	CCNY	28	1779656	Mandich, Rob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1779656	So	C	13	6	""	0.136	0.208	0.182	1	22	3	1	""	4	""	2	2	""	""	""	10	""	""	""	""	""
2017	12560	3	480	CCNY	44	1771035	Khanbilvardi, Sadar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771035	So	OF	13	10	""	0.156	0.263	0.219	1	32	5	2	""	7	""	4	3	2	1	""	16	1	""	""	1	""
2017	12560	3	480	CCNY	16	1771027	Romano, Cal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771027	So	P	13	8	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	480	CCNY	17	1894726	Barletta, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1894726	Fr	P	12	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	480	CCNY	7	1666020	Diaz, Jeffrey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1666020	Jr	P	12	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	480	CCNY	25	1894971	Schwartz, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1894971	Fr	P	10	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	480	CCNY	3	1771022	Bystrik, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771022	So	P	10	7	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	480	CCNY	29	1894970	Irizarray, Julian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1894970	Jr	P	9	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
