year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	700	Texas Tech	10	1438924	Neslony, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438924	So	OF	45	43	45	0.375	0.454	0.600	160	29	60	12	6	96	4	34	20	3	 	1	16	5	2	1	 
2014	11620	700	Texas Tech	1	1317406	Proudfoot, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1317406	Jr	INF	44	42	44	0.309	0.369	0.356	149	26	46	5	1	""	 	19	16	 	3	2	14	3	1	 	 
2014	11620	700	Texas Tech	8	1438923	Humphreys, Alec	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438923	So	INF	38	24	38	0.322	0.450	0.402	87	18	28	3	2	""	 	15	17	5	2	1	14	 	3	 	 
2014	11620	700	Texas Tech	4	1438920	Ritchie, Todd	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438920	Sr	OF	37	9	37	0.209	0.404	0.209	43	14	9	 	 	""	 	2	13	1	 	1	13	 	 	 	 
2014	11620	700	Texas Tech	25	1530788	Broadbent, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1530788	Fr	INF	34	20	34	0.228	0.315	0.304	79	7	18	6	 	""	 	11	9	2	2	2	19	3	1	 	 
2014	11620	700	Texas Tech	29	1530796	Lyons, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1530796	Fr	OF	33	19	33	0.286	0.342	0.314	70	10	20	2	 	""	 	8	6	1	2	6	17	4	1	 	 
2014	11620	700	Texas Tech	30	1438933	Drozd, Jonny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438933	Sr	P	30	2	30	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	16	1530792	Floyd, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1530792	So	C	26	18	26	0.241	0.421	0.345	58	12	14	2	2	""	 	8	11	7	 	1	11	4	 	 	 
2014	11620	700	Texas Tech	20	1530839	Smith, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1530839	Jr	P	25	4	25	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	44	1530797	Moseley, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1530797	Fr	P	23	6	23	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	14	1438939	Moreno, Dominic	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438939	Jr	P	22	8	22	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	34	1438935	Taylor, Corey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438935	Jr	P	21	6	21	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	42	1530838	Sadberry, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1530838	Jr	P	18	17	18	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	13	1438927	Brown, Dalton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438927	So	P	15	0	15	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	41	1530791	Dusek, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1530791	Fr	P	14	14	14	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	38	1438938	Tripp, Johnathon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438938	So	P	13	3	13	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	35	1438936	Withrow, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438936	So	P	12	8	12	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	36	1530789	Damron, Ty	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1530789	Fr	P	10	2	10	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	18	1202061	Randolph, Mason	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1202061	Sr	C	9	7	9	0.350	0.500	0.750	20	6	7	3	1	15	1	7	5	1	 	 	7	1	 	1	 
2014	11620	700	Texas Tech	45	1438942	Herrington, Heath	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438942	Jr	P	8	1	8	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	26	1530835	Pettus, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1530835	Jr	P	6	0	6	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	32	1438934	Bethard, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438934	So	P	4	0	4	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	37	1438937	Custred, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438937	So	P	3	0	3	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	700	Texas Tech	48	1530841	Thompson, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1530841	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	3	1320832	Sibley, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1320832	Jr	INF	58	54	58	0.271	0.339	0.327	199	29	54	8	 	""	1	20	16	6	3	9	26	 	3	 	 
2014	11620	702	Texas-Arlington	17	1320842	Shortall, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1320842	Sr	OF	58	58	58	0.344	0.398	0.586	256	42	88	26	3	150	10	57	15	10	3	 	48	5	2	4	 
2014	11620	702	Texas-Arlington	26	1320837	Miller, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1320837	Jr	OF	58	58	58	0.304	0.384	0.364	247	46	75	15	 	""	 	30	22	14	6	6	28	4	6	7	 
2014	11620	702	Texas-Arlington	25	1528347	Twichell, John Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528347	Sr	INF	56	43	56	0.276	0.442	0.494	156	25	43	11	1	77	7	35	38	11	3	 	42	 	3	3	 
2014	11620	702	Texas-Arlington	15	1196789	McCall, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1196789	Sr	C	56	55	56	0.238	0.360	0.444	214	35	51	9	1	95	11	48	34	8	2	2	49	2	1	 	 
2014	11620	702	Texas-Arlington	9	1528352	Bottger, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528352	Jr	INF	55	50	55	0.368	0.472	0.588	204	49	75	18	3	120	7	42	35	6	1	 	22	2	5	1	 
2014	11620	702	Texas-Arlington	5	1437390	McLemore, Darien	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437390	So	INF	50	42	50	0.301	0.406	0.422	166	33	50	8	 	""	4	31	31	1	4	2	28	2	2	 	 
2014	11620	702	Texas-Arlington	34	1528359	Scott, Levi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528359	Jr	INF	50	46	50	0.303	0.347	0.411	185	18	56	7	2	76	3	19	12	1	1	2	37	8	 	1	 
2014	11620	702	Texas-Arlington	28	1437409	Tate, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437409	Jr	C	43	38	43	0.331	0.424	0.465	142	33	47	10	 	""	3	19	20	3	 	3	16	6	2	1	 
2014	11620	702	Texas-Arlington	16	1437384	Copeland, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437384	Sr	OF	37	32	37	0.238	0.269	0.310	126	15	30	6	 	""	1	10	5	1	2	1	21	2	1	1	 
2014	11620	702	Texas-Arlington	4	1437385	Cuomo, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437385	Sr	INF	31	29	31	0.319	0.396	0.362	94	21	30	1	 	""	1	9	8	4	 	3	15	4	1	3	 
2014	11620	702	Texas-Arlington	29	1437392	Moreland, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437392	So	P	30	0	30	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	42	1320844	Nack, Chad	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1320844	Jr	P	26	0	26	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	41	1528360	Hobbs, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528360	Jr	P	26	1	26	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	33	1196797	Weaver, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1196797	Sr	P	26	1	26	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	7	1528348	Cox, Brady	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528348	Fr	C	25	21	25	0.274	0.361	0.301	73	14	20	2	 	""	 	12	4	6	 	2	6	 	 	1	 
2014	11620	702	Texas-Arlington	11	1528353	Amedee, Jess	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528353	Jr	P	19	8	19	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	13	1528355	Whidby, TJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528355	Jr	P	18	0	18	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	36	1437387	Hucul, Keegan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437387	Sr	P	17	1	17	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	21	1437411	Vachon, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437411	Sr	P	17	17	17	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	32	1320839	Thompson, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1320839	Jr	P	16	16	16	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	24	1437412	Vinyard, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437412	Sr	OF	14	3	14	0.105	0.150	0.158	19	1	2	1	 	""	 	1	1	 	 	 	6	 	 	 	 
2014	11620	702	Texas-Arlington	39	1437391	Milliman, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437391	Sr	P	14	10	14	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	48	1528361	Morris, Jackson	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528361	Jr	INF	13	0	13	0.250	0.500	0.500	8	3	2	2	 	""	 	2	4	 	 	 	2	 	 	 	 
2014	11620	702	Texas-Arlington	19	1528357	Tornberg, Colin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528357	Jr	P	12	0	12	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	12	1528354	Schnedler, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528354	Jr	P	11	5	11	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	2	1528350	Gibbs, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528350	Fr	INF	11	2	11	0.077	0.077	0.154	13	 	1	1	 	""	 	1	 	 	 	1	3	1	 	 	 
2014	11620	702	Texas-Arlington	10	1528349	Dowdy, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528349	Fr	OF	11	0	11	0.000	0.250	0.000	2	1	 	 	 	""	 	1	1	 	1	1	1	 	 	 	 
2014	11620	702	Texas-Arlington	20	1437386	Hillman, TJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437386	Fr	INF	6	0	6	0.250	0.250	0.250	4	 	1	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2014	11620	702	Texas-Arlington	6	1528351	Pontifis, Javier	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1528351	Fr	P	2	0	2	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	702	Texas-Arlington	37	1546411	Jones, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1546411	Jr	OF	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2014	11620	709	Toledo	1	1422322	Tansel, Deion	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422322	So	INF	54	54	54	0.306	0.374	0.347	219	27	67	7	1	""	 	19	18	7	2	7	11	3	10	6	 
2014	11620	709	Toledo	23	1422314	Baar, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422314	So	INF	51	50	51	0.254	0.312	0.344	189	23	48	8	 	""	3	20	13	4	2	 	27	3	 	 	 
2014	11620	709	Toledo	38	1110955	Grogg, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1110955	Sr	OF	49	48	49	0.267	0.384	0.301	176	36	47	6	 	""	 	12	24	10	1	9	20	1	26	7	 
2014	11620	709	Toledo	15	1220455	Miglin, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1220455	Sr	C	49	48	49	0.211	0.265	0.283	180	17	38	7	 	""	2	20	9	5	2	 	29	6	 	1	 
2014	11620	709	Toledo	34	1220456	North, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1220456	Sr	OF	47	43	47	0.250	0.328	0.296	152	17	38	2	1	45	1	16	15	4	3	1	24	5	3	1	 
2014	11620	709	Toledo	7	1311062	Zuchowski, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1311062	So	INF	47	47	47	0.243	0.365	0.367	169	23	41	9	 	""	4	28	31	2	1	 	25	3	3	2	 
2014	11620	709	Toledo	31	1422318	Martillota, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422318	So	OF	45	30	45	0.239	0.326	0.327	113	18	27	7	 	""	1	12	10	5	1	1	20	5	2	1	 
2014	11620	709	Toledo	12	1220454	Michael, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1220454	Sr	INF	40	26	40	0.179	0.220	0.200	95	8	17	 	1	""	 	9	5	 	 	2	27	2	 	1	 
2014	11620	709	Toledo	18	1422315	Callahan, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422315	So	OF	38	38	38	0.276	0.292	0.417	163	20	45	7	2	68	4	29	3	1	1	 	28	5	1	 	 
2014	11620	709	Toledo	2	1548513	Britt, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1548513	N/A	RF	36	27	36	0.218	0.288	0.257	101	11	22	1	 	""	1	9	10	 	 	1	26	2	4	1	 
2014	11620	709	Toledo	24	1527374	Kesson, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527374	Fr	P	35	23	35	0.205	0.247	0.307	88	4	18	3	3	""	 	12	3	2	 	 	29	1	 	 	 
2014	11620	709	Toledo	6	1311061	Langhals, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1311061	Jr	INF	34	27	34	0.241	0.298	0.322	87	7	21	2	1	28	1	4	4	3	 	8	18	3	2	1	 
2014	11620	709	Toledo	20	1220458	Tyson, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1220458	Sr	P	22	0	22	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	13	1311063	Marra, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1311063	Jr	P	22	0	22	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	41	1527376	Calhoun, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527376	Fr	P	20	3	20	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	16	1527373	Krupar, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527373	Fr	OF	20	11	20	0.325	0.391	0.450	40	5	13	2	 	""	1	9	3	2	1	1	7	1	 	 	 
2014	11620	709	Toledo	35	1422320	Schillace, Caleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422320	So	P	20	3	20	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	22	1311065	Finkler, Cory	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1311065	Jr	OF	18	5	18	0.179	0.258	0.179	28	4	5	 	 	""	 	2	1	2	 	 	8	1	 	 	 
2014	11620	709	Toledo	17	1311064	Sokol, Lucas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1311064	Jr	C	17	9	17	0.094	0.194	0.094	32	6	3	 	 	""	 	2	4	 	 	1	16	 	1	 	 
2014	11620	709	Toledo	25	1220459	Wilkinson, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1220459	Sr	P	14	14	14	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	4	1527370	Shutes, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527370	Fr	P	14	11	14	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	21	1422321	Slack, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422321	So	P	13	12	13	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	40	1325296	Gast, Trever	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1325296	Sr	P	10	0	10	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	14	1422313	Achter, Ross	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422313	So	P	10	7	10	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	33	1311066	Schmenk, Alec	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1311066	Jr	P	5	0	5	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	26	1422317	Kline, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422317	So	P	5	0	5	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	709	Toledo	36	1220457	Palmer, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1220457	Sr	P	3	3	3	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	4	1315356	Fisher, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1315356	Sr	3B	44	40	44	0.241	0.395	0.305	141	27	34	4	1	43	1	14	34	2	 	5	34	4	8	3	 
2014	11620	711	Towson	3	1315355	Bowles, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1315355	Jr	OF	44	43	44	0.308	0.330	0.426	169	23	52	9	1	72	3	31	6	1	3	3	18	2	3	1	 
2014	11620	711	Towson	17	1099084	Wertz, Kurt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1099084	Sr	OF	44	44	44	0.249	0.352	0.509	169	27	42	16	2	86	8	38	26	1	 	 	39	8	1	2	 
2014	11620	711	Towson	15	1213102	Fitzgerald, Pat	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1213102	Sr	2B	43	42	43	0.253	0.345	0.318	154	15	39	7	 	""	1	21	14	8	1	7	12	3	2	2	 
2014	11620	711	Towson	1	1213095	Fratantuono, Dominic	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1213095	Sr	OF	43	43	43	0.289	0.446	0.423	149	32	43	10	2	63	2	24	35	8	1	 	36	3	14	3	 
2014	11620	711	Towson	11	1213100	Gonnella, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1213100	Sr	P	43	43	43	0.286	0.383	0.345	168	26	48	7	 	""	1	19	24	3	1	3	23	7	5	7	 
2014	11620	711	Towson	7	1213099	Bennett, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1213099	Sr	SS	43	43	43	0.264	0.372	0.306	144	25	38	6	 	""	 	17	22	4	2	6	27	3	1	1	 
2014	11620	711	Towson	23	1315362	Butler, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1315362	Jr	1B	43	40	43	0.265	0.381	0.371	132	20	35	7	2	49	1	15	22	4	2	3	18	7	6	2	 
2014	11620	711	Towson	6	1531147	Policelli, Brady	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531147	Fr	INF	34	27	34	0.239	0.328	0.404	109	19	26	7	1	44	3	15	11	4	1	 	24	 	2	2	 
2014	11620	711	Towson	42	1213106	Paul, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1213106	Sr	P	21	0	21	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	18	1428299	Walther, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428299	So	P	21	0	21	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	12	1428298	Henze, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428298	Fr	C	18	18	18	0.179	0.233	0.250	56	6	10	1	 	""	1	7	4	 	 	 	13	2	 	 	 
2014	11620	711	Towson	5	1213097	Draper, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1213097	Jr	INF	18	7	18	0.143	0.294	0.214	28	2	4	 	1	""	 	6	5	1	 	2	9	1	1	 	 
2014	11620	711	Towson	2	1428296	Lawler, Lee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428296	So	P	13	8	13	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	44	1531163	Zimmermann, Bruce	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531163	Fr	P	12	11	12	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	43	1428305	Baruka, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428305	Jr	P	12	2	12	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	31	1531161	Sutton, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531161	So	1B	11	1	11	0.250	0.333	0.750	12	2	3	 	 	""	2	4	2	 	1	2	5	 	 	 	 
2014	11620	711	Towson	21	1428300	Patton, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428300	So	P	11	7	11	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	20	1213104	Acker, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1213104	Jr	P	10	9	10	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	9	1531148	Golczewski, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531148	Fr	P	10	1	10	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	29	1428303	Dyer, Colin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428303	Fr	INF	9	5	9	0.308	0.321	0.308	26	5	8	 	 	""	 	2	1	 	1	2	8	1	1	 	 
2014	11620	711	Towson	27	1428302	Ross, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428302	So	P	9	4	9	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	22	1213105	Duclos, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1213105	Sr	P	5	0	5	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	30	1531160	Allen, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531160	Fr	P	5	0	5	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2014	11620	711	Towson	10	1428297	Sapp, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428297	So	P	4	0	4	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
